"HKB0044_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0134_3006_T"	"HKB0167_3006_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0651_3000_N"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0004_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0196_3000_N"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0005_3000_N"	"HKB0036_3000_N"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0149_3000_N"	"HKB0194_3000_N"	"HKB0210_3006_T"	"HKB0214_3000_N"	"HKB0562_3000_N"	"HKB0016_3006_T"	"HKB0084_3000_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0208_3006_T"	"HKB0222_3006_T"	"HKB0225_3000_N"	"HKB0538_3000_N"	"HKB0132_3006_T"
"RBM48"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PEX1"	3.5957423394744	3.71699089440494	4.26903314645524	3.674686619928	4.07210580048042	4.29498826769145	4.81249822533356	4.13422093976063	3.86393845042397	5.37155886261196	4.77452352959023	4.51475349843975	3.81352468929781	3.88362081628567	3.71369581484336	4.13750352374993	4.09339115325301	3.79181407116183	4.52919626799939	3.64038956005495	4.5298209465287	4.36387192485753	3.65878273401283	3.76553474636298	4.23112515787905	4.25171909260596	4.13093086982645	4.59275601044103	4.19298316997399	3.26903314645524	3.97177344719337	4.45549162062847	4.67299099382775	4.38681094647222	4.14812063112396	4.14730669878029	3.86393845042397	4.00988458893184	4.22187708107703	4.30961277245412	3.81966818349646	4.09169983413681	3.96439863220318	3.47767732756531	4.03298241669943	3.99909803370561	3.75274859140713	3.62058641045188	3.85996954822103	3.82171021503467	3.61353165291793	3.86096279785812	3.91073266190291	3.79701297783614	3.83794324189103	3.7235585614721	3.67129337248158	3.85598969730848	3.80838505065609	4.10013667128545	3.95233356636969	3.4867143730307	3.3743439890385	3.71479501111816	4.19298316997399	3.74416109557041	3.85996954822103	3.799087306074	3.59454854955035	4.0574502721839	3.79389588254888	4.2149019101607	3.87970576628229	3.54101915313356	3.65764000520782	3.63110428236588	4.09254574154357	4.16751850373522	3.31759350462347	3.97727992349992	4.18030701996943	4.22110372536788	4.20320115631661	4.06781078378962	4.17791779219584	4.15055967657538	4.33985000288462	4	4.03033607837096	4.12018602753186	4.30305008468167	4.50462039240355	4.02502879449152	4.5216789516032	4.13832300405648	4.2149019101607	4.41074812818595	4.46466826700344	4.39574832817903	3.99638874644762	4.09254574154357	4.22573765346606	3.43295940727611	4.06522762277562	3.71808758396052	3.8073549220576	4.3533232911629	4.22958792274065	4.66618848987278	4.52105073690096	4.96393645214449	4.2149019101607	3.81147103052984	4.55949181320504	4.28688114778816	3.92884403671257	4.78502736223547	4.13010717865883
"TNKS"	3.58856473740135	4.05137210172103	3.64500988439109	3.50462039240355	3.16188768237689	3.1586601753465	3.33628338786443	3.74308405554959	3.39231742277876	3.17472598770613	3.60880924267552	3.73443866613717	3.73552217729654	3.84899843040002	3.81455042346181	3.9429835981871	3.74631276642546	3.95419631038688	4.32840565895857	3.10601323762212	3.52105073690096	3.80322703643493	3.62760683812965	3.53977919169849	3.8569856897822	4.08576455377831	3.790772037862	3.75381844317354	4.09169983413681	4.03121873061072	3.13750352374994	3.90110824301451	4.00450139223494	4.28540221886225	4.14486214291573	4.20711196120771	3.96439863220318	4.31976242766925	4.41006969175638	4.5957423394744	3.85897561429202	4.28318097894557	4.11519974938544	4.12928301694497	4.0866139474095	4.08151006812092	4.16108148227718	3.68257329734758	4.12845838414693	3.70487196445635	4.06263982828646	4.36387192485753	4.48349335128439	3.93922657772821	4.0496307677246	3.81864608282254	3.5909612413426	3.85299758761332	3.94579495674006	4.06091204958787	4.23878685958712	3.87282875953489	3.99095486039699	3.90110824301451	4.43295940727611	3.90496571868403	4.04439411935845	3.6667565918848	3.99819550315325	3.87872534148011	4.16992500144231	4.22881869049588	4.20789285164133	3.74308405554959	3.96439863220318	3.96716860753263	4.16430358309365	4.28688114778816	3.76871365703048	4.23266075679027	3.94204525991605	3.8499992594661	4.33342373372519	3.90496571868403	4.03210084316702	3.84096670448742	3.90207357931074	3.64270157183323	3.83592407425437	3.69041709553247	4.27872821293894	4.14730669878029	4.0071955014042	4.2637856138908	3.51601514700366	4.47313748777226	4.14730669878029	4.18903382439002	4.4666271200415	3.86591881455221	4.22110372536788	4.9159988517389	3.52857131887076	3.88655014732434	4.09592441999854	4.41210404467757	5.21295836272829	4.32696871158789	4.66163560233596	3.34056226902641	3.15380533607904	4.35543919724869	4.36806987653208	4.46727948045998	5.27575204882853	4.25474519762921	4.41616416473313	2.877744249949
"FAM208B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RSF1"	3.79285535236249	4.22804904788446	3.97819562968165	3.72137265947682	3.74200621086674	4.77135740899056	4.19534759832222	3.63923216324928	4.12101540096137	4.03474394932473	4.11852584893567	3.99819550315325	3.67919857056692	4.72027846523333	6.01680828768655	4.34269695998193	3.64846544302731	3.98185265328974	4.52481592835751	4.03121873061072	4.45154083301783	4.52293456094346	3.74523733212975	4.59454854955035	5.36457243229586	4.81813476081085	4.22265002245148	4.23112515787905	4.268284666521	4.96993327469786	3.47508488294878	4.18030701996943	5.67157644813065	4.03826057517535	4.41886457739032	4.52230689287139	4.23955079661364	4.57531233068744	4.5478199565777	4.92884403671257	4.15461561132689	4.29425313644451	4.28762004411207	3.92124588858559	4.26978123827438	4.31397137105902	4.07210580048042	3.6915341649192	4.19140472885276	3.64616265715789	4.00270252037982	4.16751850373522	4.51412226017071	3.85199883711245	4.05050169744673	3.77188557851537	3.5981269599196	3.88752527074159	4.42559357765306	4.24716800037477	4.29057185085208	3.5033487351675	3.92694824794977	3.97361127551947	5.19258872156664	4.28762004411207	4.75488750216347	4.3743439890385	4.83592407425437	4.88655014732434	4.82629424549963	4.89433274227769	4.83794324189103	4.09676785471469	4.3743439890385	4.29719141656586	4.58736499093646	4.92599941855622	3.83592407425437	4.93828579188405	4.29351763041742	4.10097764772482	4.67976157351685	3.99548451887751	4.17392693199981	4.00539998774259	4.02680005934372	4.78450398292957	3.74523733212975	4.06695024392463	4.53044535469291	4.3305584000308	4.17392693199981	4.6450098843911	3.73876783680019	4.44294349584873	4.27575204882853	4.4937754084607	4.51790555352995	3.93073733756289	4.30597052098439	4.71204544855369	3.69376571221778	6.51459571476366	3.87970576628229	4.46532151358055	5.49153246180432	5.00898878322726	4.94953493301701	3.83592407425437	4.1101961777542	4.85199883711245	9.96971747575735	5.08151006812092	8.63491992870774	5.37885838327003	4.66277517193778	3.65764000520782
"GATAD1"	3.11603199344711	3.37573453858316	4.02236781302845	3.24031432933371	3.68369645430652	3.6667565918848	4.01524777369894	3.71039319217052	3.7771566660045	4.52230689287139	3.69265037003553	3.28392177230762	3.56803210477128	3.95046841415012	4.01256867350306	4.09929520433777	4.07809742302666	4.12101540096137	4.73009646559547	4.0574502721839	3.72137265947682	4.0686708106651	4.23725777090037	3.99638874644762	4.18348651445939	4.14812063112396	4.04439411935845	4.09423606984577	4.15380533607904	3.16349873228288	3.51727569320958	3.75595576955096	3.84699468696557	3.99548451887751	4.5090623863619	4.22650852980868	4.30231905094883	4.30085587126876	4.56071495447448	4.49569516262407	4.16510798514454	4.3110671022556	4.14649230697719	4.10768786931437	4.00450139223494	4.10349763970334	3.9560566524124	4.11852584893567	4.11519974938544	4.24336442569366	4.1333991254172	3.97269265400426	4.24564777363675	4.13257684267001	4.19927972133662	4.10013667128545	4.04526821513853	4.25625587320273	3.87479696589867	4.42425028608405	4.24336442569366	3.85598969730848	3.85598969730848	3.8094144442359	4.60407132366886	3.84498815668261	4.12018602753186	4.06004738366994	4.21800615028443	4.09085343045111	4.22419466397043	4.07980475463526	4.18189764310839	3.70487196445635	4.02591469875079	4.02591469875079	4.17951105027151	4.30815697511476	3.65306001710456	4.4262647547021	4.39643353125099	4.1586601753465	4.34198574722862	3.85199883711245	4.26303440583379	4.0574502721839	4.10768786931437	3.87282875953489	4.12267271882414	3.96162332828694	4.38543103719352	4.10349763970334	4.1586601753465	4.31831684133498	4.1407786557828	4.4154882710497	4.28762004411207	4.10852445677817	4.22032995487956	3.85598969730848	4.2364926183813	4.58976348698498	3.34482849699744	3.71479501111816	3.93922657772821	3.85199883711245	3.75808993420181	4.34837407519116	4.58014548442338	5.08151006812092	5.01077983875324	4.34056226902641	3.99186193055632	4.29792505250381	4.22958792274065	4.10181813422741	4.36106648879432	4.18189764310839
"FAM133B"	3.5837597536395	3.74523733212975	3.94110631094643	3.32912359629157	3.76341157447001	4.02856915219677	3.87381319835909	3.90881290773955	3.52857131887076	4.13832300405648	3.93451650158608	3.91552090075196	3.83895176695194	4.10013667128545	3.72465027173297	4.10936055940423	4.03298241669943	3.52606881166759	4.23189316164533	3.51096191927738	4.37364821133469	4.11603199344711	4.20398416585599	4.11103131238874	4.10601323762212	4.02236781302845	3.87184364850932	4.31179371775365	3.84899843040002	3.27798474729977	3.49185309632967	3.95977015521147	4.27351588970212	4.27127625917593	4.1333991254172	4.23572705983806	3.70154905694307	4.08915913191124	4.2585189247113	4.05658352836637	3.84297883178833	4.10097764772482	3.99004721957379	3.49697358099828	4.01792190799726	4.03562390973072	3.53231695933277	3.27947129564447	3.69932952567316	3.33342373372519	3.67694435910691	3.80219321694183	4.02945288578697	3.44493204894218	3.92694824794977	3.63807383718072	3.34908214639109	3.55336050333533	3.52356195605701	3.98641093525204	3.8923910259134	3.0071955014042	3.41006969175638	3.6507645591169	4.16269343221124	3.28095631383106	3.71149490665009	3.67129337248158	4.00450139223494	4.09592441999854	4.10433665981474	4.30524096595448	4.10265813136374	3.36876834909033	3.71039319217052	3.4369613378336	3.97177344719337	4.50143914515887	3.10768786931437	4.4032677223393	4.01167453338092	3.56803210477128	3.71699089440494	3.78972925137577	3.68929916053589	3.60288440871842	4.10852445677817	3.68032435684402	3.20476675065461	4.06436554026363	4.11603199344711	4.13257684267001	3.39231742277876	4.14486214291573	3.33342373372519	3.50969584193339	3.95698592461258	4.44228003525258	4.27575204882853	3.70154905694307	4.1554254317472	3.75060650483559	3.81659970653491	3.63459326844576	3.7771566660045	3.65992455840238	4.53915881110803	4.48220292629596	4.611172380044	3.94673086014031	4.21256933885081	4.16430358309365	3.92789645372882	4.39574832817903	4.4905701304462	4.30012372456901	4.50842865253186	3.89917563048051
"VANGL1"	4.06263982828646	2.74416109557041	3.22804904788446	3.45811948117451	4.06695024392463	3.53356334821451	5.13750352374993	3.14893410452634	3.87676249078156	3.70929063572336	4.06177619758669	3.18428029441938	2.80529245560071	3.07724299893246	4.04264433740849	3.08065766334523	3.41818994794577	3.74846123300404	3.53480866123175	3.23266075679027	4.24488705912353	3.57773093149008	3.26603689399532	3.13586316536868	3.64038956005495	3.66220549965362	3.30012372456901	4.0746766862945	2.26303440583379	4.01703108052784	3.13093086982645	3.0703893278914	4.4666271200415	3.84799690655495	3	2.81966818349646	2.31614574229336	2.9297909977186	2.65992455840238	3.0232553523003	2.87578006306849	3.16188768237689	2.54843662469604	2.59693514238723	2.87381319835909	2.88947354253111	2.56315813040281	2.5385381636298	2.56559717585422	2.49825086752783	3.03210084316702	2.84398384404833	2.76977173924945	2.71369581484336	3.15704371014558	2.57046293102604	2.26002565596146	2.93545974780529	2.88557436437143	2.83390207666916	2.76128527336162	2.4276061727819	2.37573453858316	2.59215800212536	2.79701297783614	2.88557436437143	2.89917563048051	2.35614381022528	2.95233356636969	3.35755200461808	2.82578562746479	3.0686708106651	2.8011586560937	2.4594316186373	2.4594316186373	2.26603689399532	2.799087306074	3.11270013274936	2.44890095114513	2.31034012061215	2.83592407425437	2.877744249949	3.04264433740849	2.73768676140986	2.73335434061383	2	2.46466826700344	2.84799690655495	2.48800077083407	2.42492208821069	3.23112515787905	2.54349588342577	2.15380533607904	2.93357263826102	2.28392177230762	3.25247621413522	2.53356334821451	2.90303827011291	3.02856915219677	2.53356334821451	2.60169651648096	3.23725777090037	4.55336050333533	3.50969584193339	2.86393845042397	2.61353165291793	3.0071955014042	3.00539998774259	3.16027483140859	4.0703893278914	4.44095219802964	3.95326523901484	4.17392693199981	4.36106648879432	3.48155728070859	3.05831649559082	3.5298209465287	3.24640808724638
"ETNK1"	4.7311832415722	4.7338966052475	4.86987140617771	5.00405188450708	4.83491342970104	5.3215673760354	4.86789646399265	4.86046625851717	4.64327899631198	4.77925972037238	5.82553125118962	4.99774402605963	5.19574129324645	4.63691458035588	5.11603199344711	5.09761079662642	5.86690797814317	5.25701061820602	4.82374936030827	5.73063995591679	4.5298209465287	5.14445431392619	4.87430516598223	5.01658546043445	5.39059890555246	4.99186193055632	4.95791459863299	5.17152710603881	4.79597469420667	4.8870377914192	4.40258575823259	4.62117275268344	5.24488705912353	4.7457751494858	5.09550251765867	4.71973105674985	4.73606362787181	4.68537955195908	4.78711898281334	5.33806779754262	4.41886457739032	4.97911075501579	4.70542503904273	4.47248777146274	4.60821785302146	4.63807383718072	4.62819033461521	4.02591469875079	4.96486066424585	3.99819550315325	4.46139758992616	4.75595576955096	4.88655014732434	4.35825558670513	4.93262815702213	3.62993940943954	4.02147972741045	3.92599941855622	4.84749588378871	4.88313201565728	4.87528859822269	3.94016675048282	4.30597052098439	4.69710657447698	4.77557736093065	4.23572705983806	4.0866139474095	3.71699089440494	4.71424551766612	5.141187525005	4.49697358099828	4.94063660720115	4.54473265593262	4.38887833881199	4.41413553298445	4.71094415457587	4.9159988517389	5.15502057835857	4.16751850373522	4.83187724119167	4.25927248703759	4.22187708107703	4.41616416473313	4.01792190799726	4.10601323762212	4.11852584893567	4.51412226017071	4.86789646399265	4.52606881166759	4.65878273401283	4.81966818349646	5.01925711868108	4.0241423458978	5.05658352836637	4.34908214639109	4.64038956005495	4.58436125251871	5.09634619899318	5.1101961777542	4.70210340662939	4.9546616208379	5.48026512205446	5.36387192485753	5.11519974938544	4.83592407425437	4.97131362406888	5.43295940727611	5.27127625917593	5.1574479962743	5.60703434594862	4.53605290024021	5.74846123300404	5.19534759832222	5.87479696589866	5.3743439890385	5.35649598770558	5.34056226902641	4.48800077083407
"KAT6A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C11orf30"	3.8923910259134	4.17791779219584	3.90592847817313	3.9136075118231	3.90207357931074	4.54720302475693	4.6246858105254	3.64154602908752	3.55826763405574	4.06522762277562	3.99276843076892	4.04788732939655	3.53605290024021	4.29645740737124	5.29498826769145	4.34553831007001	3.40053792958373	3.80012335282653	4.49633451341711	3.60999129521268	3.74200621086674	4.21878116778407	3.55090066464752	4.16349873228288	5.28540221886225	4.43295940727611	3.77925972037238	4.10517519226548	3.89820835250872	4.44824022521607	3.27947129564447	3.85996954822103	4.30669970727279	3.71699089440494	4.5909612413426	4.36317107711924	4.32481060342048	4.55028504908841	4.79545527204412	4.41074812818595	4.25550073314839	4.49185309632967	4.25550073314839	3.72465027173297	4.37295209791183	4.28095631383106	3.78450398292957	3.54101915313356	4.03033607837096	3.39643353125099	4.03298241669943	4.01167453338092	4.38818953715608	3.50080205305716	3.91552090075196	3.63807383718072	3.33342373372519	3.68594014844598	5.02635744696384	4.29792505250381	4.32553033156756	3.11769504266975	3.61941301059794	4.03474394932473	4.81403764753998	3.56437816856506	4.05224198118114	3.75702324650746	4.20006486151431	4.36036427654347	4.27351588970212	4.69209237542757	4.43362716708478	3.47897180503294	3.71808758396052	3.43162295971329	4.3743439890385	4.83238371654913	3.44095219802964	4.39985467357243	3.55704241526372	3.64500988439109	4.05484847699562	3.36317107711924	3.46988597627446	3.46727948045998	3.70043971814109	3.48284828306847	3.30305008468167	3.72246602447109	4.07895134139482	4.27872821293894	3.39231742277876	4.33699741660501	3.03386345186628	3.73876783680019	3.76765479823735	4.09676785471469	3.83592407425437	3.84297883178833	4.35755200461808	4.21179097625254	3.61235249875266	4.49249415167943	3.60762622084549	4.34482849699744	5.0496307677246	4.80992886572143	4.38681094647222	3.50969584193339	4.23572705983806	4.24564777363675	7.32093590094099	4.41818994794577	7.83642913116165	4.75274859140713	4.78555055173926	3.96347412397489
"C2CD5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NAF1"	2.71369581484336	3.07553263116736	3.43829285157915	2.93357263826102	3.15218341905505	2.72900887033786	2.76341157447001	2.22650852980868	1.93734439215023	2.54596836910529	2.23572705983806	2.89336221076387	3.0703893278914	3.12763327972587	3.44228003525258	3.43429461795993	3.17152710603881	3.21412480535285	3.32337006906127	2.64154602908752	2.68929916053589	3.21256933885081	3.24944534108584	2.97269265400426	3.09254574154357	2.62058641045188	2.53106949272595	3.08065766334523	3.13257684267001	3.27500704749987	2.98185265328974	2.46466826700344	3.51475349843975	3.09929520433778	3.51853513898218	3.46858331700683	3.27649666564036	3.70265754339091	3.61353165291793	3.96439863220318	2.77399632511117	3.56193705962243	3.27798474729977	3.03913839390696	3.35614381022528	3.58616424593091	3.41278152533848	2.78868571061353	3.34624777408278	2.877744249949	3.09761079662642	3.44493204894218	3.5298209465287	3.09929520433778	3.51853513898218	3.3305584000308	2.96532254836725	2.97819562968165	3.09423606984577	3.5033487351675	3.90881290773955	3.06522762277562	3.1554254317472	3.20163386116965	3.57410150808939	3.20006486151431	3.20633064787105	3.07382023329167	3.4594316186373	3.67581593117227	3.42223300068305	3.67694435910691	3.69932952567316	3.30451104180995	3.06695024392463	3.21101219348551	3.65992455840238	3.70154905694307	3.40599235967584	3.77294133783134	3.11103131238874	2.49825086752783	3.28095631383106	3.09761079662642	2.65535182861255	2.82374936030827	2.87381319835909	3.1243281350022	2.88752527074159	3.44493204894218	3.44493204894218	3.07553263116736	2.7158933705476	3.22342254993494	2.39231742277876	2.95233356636969	3.30158764660319	3.30888505741176	2.98732086592925	3.00539998774259	3.31179371775365	3.99909803370561	2.6507645591169	3.19377174339668	3.1554254317472	3.4262647547021	3.4276061727819	3.88752527074159	3.28688114778816	3.94485844580754	3.04439411935845	4.48992821940518	3.52732060787705	3.81864608282254	3.91934008244201	3.98276546258365	3.38681094647222	2.57773093149008
"PPM1D"	3.06177619758669	3.89820835250872	2.61588707391606	3.19534759832222	3.45154083301783	3.60288440871842	3.14730669878029	3.38543103719352	3.20163386116965	3.83693401132109	2.86789646399265	3.39780296186249	2.9297909977186	4.72027846523333	3.67694435910691	3.75060650483559	6.00405188450708	3.92219784839637	3.63226821549951	4.19298316997399	3.13750352374994	3.64731450954714	3.9174317553901	3.92409988564074	4.19219416528334	3.23725777090037	3.95419631038688	3.80012335282653	3.82171021503467	3.99004721957379	3.59931779369823	3.36457243229586	3.32768736417605	3.22187708107703	3.96532254836725	4.41886457739032	3.95140129167431	4.19770815795585	4.11519974938544	3.97727992349992	4.25625587320273	3.86690797814317	4.00450139223494	3.57893871309339	4.0746766862945	3.98276546258365	3.82476785314329	3.40599235967584	3.58014548442338	3.71369581484336	3.84096670448742	3.92599941855622	3.66562016406638	4.02147972741045	3.86591881455221	4.01613970265525	3.69932952567316	3.77820857639809	3.71808758396052	4.00988458893184	4.09676785471469	3.4594316186373	3.7158933705476	3.89820835250872	3.91073266190291	3.62410089462811	3.96532254836725	3.90303827011291	4.37155886261196	4.15218341905505	3.99638874644762	3.97911075501579	4.06781078378962	3.68032435684402	4.05398016818765	3.80012335282653	3.96069703930431	4.07638806851284	3.78972925137577	4.42559357765306	4.04701481951759	4.28318097894557	4.62702310555406	4.09423606984577	4.66220549965362	4.19377174339668	3.83592407425437	3.99004721957379	3.93640237772506	4.13422093976063	4.28540221886225	4.45154083301783	4.14730669878029	3.91456452349394	4.06695024392463	4.26903314645524	4.34056226902641	3.799087306074	3.94953493301701	3.42088657497553	3.65992455840238	3.82374936030827	3.45285896471381	3.19219416528334	3.55704241526372	3.51475349843975	4.58976348698498	4.27872821293894	4.08915913191124	3.39094277280254	3.40735275114004	3.62293035092018	4.92504996472736	3.21567859660793	3.88068552526112	4.50589092972996	4.27202318906105	3.79181407116183
"PKP4"	5.59424994765735	5.39163026151743	5.30305008468167	5.52919626799939	5.47053686509258	5.31179371775365	5.51127826508303	5.92528738677033	5.20633064787105	6.04854136569376	5.09887428674445	5.18308946064076	5.2861418728343	6.0457050645108	5.67919857056692	6.18030701996943	6.29994062982407	6.06888573730101	6.3710360522997	5.62410089462811	5.73335434061383	6.02480723340057	5.98550043030489	6.21529030565123	5.70265754339091	5.96832119610627	5.48446041312882	6.16249203693753	6.11144869848767	5.64038956005495	5.1811025507538	6.06995989045977	5.49569516262407	6.06220807756025	6.41396635150775	6.06263982828646	5.71781348971805	6.16591193893569	6.24545763260967	6.4326254114323	5.46923479366766	6.27388882366849	5.83869970177424	5.20124177119825	5.92671109909728	6.03716255012738	5.57440430902258	5.32589006103978	5.76818432477693	4.86641348112345	5.00495075995105	5.68706068833989	6.27090264916713	5.02856915219677	5.74765593293239	5.19021976366016	4.94579495674006	5.19849415363908	5.69265037003553	6.09845324630927	6.10726939359254	5.10307794659757	5.02547181462118	5.99932357815082	6.30524096595448	5.30961277245412	5.49729300866279	5.28318097894557	6.07210580048042	5.80709727493827	6.05071934775126	6.01613970265525	6.09064175191785	5.17312743348066	4.91695427895322	5.39163026151743	5.99706654539873	6.27202318906105	5.28021399581062	5.98504496225347	5.41751500288509	5.56498780095989	5.58255600301406	5.02369891726641	5.35120427725799	5.40837220357268	5.95163441683292	5.6085135781513	5.41481206056585	5.47897180503294	5.81659970653491	6.19986861652443	5.08576455377831	6.18030701996943	4.99457972421575	5.43329332581501	5.91001305342134	6.18070484019556	6.40156220725607	5.82731094394967	6.39077084942262	6.76513688956745	5.71561885907482	5.65391987311942	5.83491342970104	6.50922077633196	5.86096279785812	6.12246565817924	6.74738739965272	6.05571626351254	5.87578006306849	6.24469681780449	6.077029313819	5.64010029789039	6.67877617412388	6.26247074298588	6.49968646445849	5.4262647547021
"BEND3"	2.27798474729977	2.0703893278914	1.85996954822103	2.60644222813161	2.51601514700366	2.39231742277876	2.79285535236249	2.08746284125034	1.60880924267552	2.59931779369823	2.79493566280354	2.11103131238874	1.77820857639809	0.918386234446348	1.26903314645524	1.29278174922785	1.24488705912353	1.4541758931858	1.22650852980868	1.75274859140713	1.60407132366886	1.89141918684608	1.56559717585423	1.20789285164133	1.36176835941915	2.3533232911629	1.91838623444635	1.87578006306849	1.11769504266975	2.44095219802964	1.02147972741045	1.58014548442338	1.81147103052984	1.87184364850932	1.43295940727611	1.31614574229336	1.31034012061215	1.21412480535285	1.17632277264046	1.50589092972996	0.910732661902913	1.38956681176273	1.0703893278914	0.773996325111173	1.01435529297707	1.18903382439002	0.887525270741587	0.604071323668861	1.22650852980868	0.650764559116902	0.790772037862	1.36176835941915	1.66902676550963	0.722466024471091	1.61353165291793	0.831877241191673	0.632268215499513	0.659924558402378	1.23266075679027	0.978195629681652	1.30451104180995	0.678071905112638	0.956056652412403	1.19534759832222	1.47508488294878	0.641546029087524	0.7311832415722	0.84799690655495	1.31614574229336	2.01435529297707	1.21412480535285	1.71808758396052	1.37851162325373	0.790772037862	0.782408564927373	1.08406426478847	1.13750352374994	1.62293035092018	0.773996325111173	1.18903382439002	1.24488705912353	0.970853654340484	1.11769504266975	0.765534746362977	0.879705766282288	0.632268215499513	1.10433665981474	1.44890095114513	0.887525270741587	1.26903314645524	1.29865831556452	1.30451104180995	0.6959938131099	1.55090066464752	0.594548549550354	1.6507645591169	1.67807190511264	1.21412480535285	1.61823865559545	1.16349873228288	1.44890095114513	1.87578006306849	2.75915583380027	1.36176835941915	1.48026512205446	1.81557542886257	3.18586654531133	1.72246602447109	2.05658352836637	1.26903314645524	3.53480866123175	1.31034012061215	1.4594316186373	1.0496307677246	1.42223300068305	1.90689059560852	1.20789285164133	2.63923216324928
