"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0064_3004_T"	"HKB0220_3003_N"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0134_3006_T"	"HKB0216_3000_N"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0719_3001_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3002_T"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0164_3006_T"	"HKB0004_3006_T"	"HKB0036_3006_T"	"HKB0065_3006_T"	"HKB0182_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0088_3000_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"
"FUT7"	2.72027846523333	1.1243281350022	0.263034405833794	1.13093086982645	1.19534759832222	0.613531652917927	0.831877241191673	0.863938450423971	0.748461233004036	0.622930350920177	1.77399632511117	0.584962500721156	0.748461233004036	0.250961573533219	0.475084882948783	0.887525270741587	1.11103131238874	0.575312330687437	1.78240856492737	1.57531233068744	2.16349873228288	0.613531652917927	0.495695162624069	0.545968369105292	0.903038270112912	1.37851162325373	0.422233000683048	0.748461233004036	1.06350294230616	0.687060688339892	1.29865831556452	0.782408564927373	0.632268215499513	2.44890095114513	0.748461233004036	0.748461233004036	0.0976107966264223	0.137503523749935	0.27500704749987	0.111031312388744	0.176322772640463	0.070389327891398	0.286881147788162	0.137503523749935	0.298658315564515	0.37851162325373	0.20163386116965	0.27500704749987	0.0426443374084937	0.0426443374084937	0.124328135002202	0.0840642647884746	0.443606651475615	0.432959407276106	0.411426245726465	0.150559676575381	0.432959407276106	0.344828496997441	0.238786859587116	0.0565835283663675	0.443606651475615	0.137503523749935	0.37851162325373	0.411426245726465	0.111031312388744	0.22650852980868	0.137503523749935	0.150559676575381	0.176322772640463	0.0840642647884746	0.0285691521967709	0.189033824390017	0.422233000683048	0.321928094887362	0.189033824390017	0.214124805352847	0.356143810225275	0.214124805352847	0.432959407276106	0.687060688339892	0.20163386116965	0	0.111031312388744	0.0976107966264223	0.137503523749935	0.321928094887362	0.27500704749987	0.189033824390017	0.0426443374084937	0.669026765509631	0.0840642647884746	0.238786859587116	0.495695162624069	0.0840642647884746	0.0285691521967709	0.432959407276106	0.443606651475615	0.0840642647884746	0.31034012061215	0.27500704749987	0.356143810225275	0.111031312388744	0.20163386116965	0.0976107966264223	0.214124805352847	0.111031312388744	0.367371065648529	0.367371065648529	0.0840642647884746	0.176322772640463	0.464668267003444	0.176322772640463	0.137503523749935	0.879705766282288	0.070389327891398	0.16349873228288	0.485426827170242	0.613531652917927	0.356143810225275	0.575312330687437	0.641546029087524	0.250961573533219	0.411426245726465	0.422233000683048	0.111031312388744	0.495695162624069	0.321928094887362	0.286881147788162	0.16349873228288	0.356143810225275	0.641546029087524	0.150559676575381	0.137503523749935	0.214124805352847	0.839959587489532
"TIGIT"	4.88655014732434	3.52606881166759	1.91456452349394	3.55213110825378	3.01435529297707	2.70487196445635	2.22342254993494	2.5033487351675	2.29278174922785	2.18269229751619	4.69209237542757	3.17951105027151	3.19219416528334	2.16992500144231	2.68257329734758	3.44625622988956	3.49825086752783	2.41683974191283	3.93357263826102	4.41278152533848	5.19337751056436	3.74738739965272	1.16992500144231	1.1243281350022	2.12101540096137	2.95046841415012	2.35614381022528	2.790772037862	3.23266075679027	2.27202318906105	2.92789645372882	2.55826763405574	2.89141918684608	3.90303827011291	2.58014548442338	3.12101540096137	0.84799690655495	0.704871964456353	0.6959938131099	0.613531652917927	0.739848102699327	0.6959938131099	0.526068811667588	0.584962500721156	1.50080205305716	1.33913738491959	0.903038270112912	0.863938450423971	0.176322772640463	0.613531652917927	1.11103131238874	0.584962500721156	0.495695162624069	0.903038270112912	0.879705766282288	0.704871964456353	0.604071323668861	0.7311832415722	0.6959938131099	0.55581615506164	0.298658315564515	0.526068811667588	0.400537929583729	0.516015147003665	0.918386234446348	0.669026765509631	0.333423733725192	0.985500430304885	0.575312330687437	0.31034012061215	0.53605290024021	0.214124805352847	0.422233000683048	0.790772037862	0.604071323668861	0.650764559116902	0.367371065648529	0.27500704749987	1.20789285164133	2.06004738366994	0.948600847493356	0.910732661902913	0.823749360308273	1.38404980679516	1.0703893278914	0.933572638261024	0.918386234446348	1.85598969730848	0.773996325111173	1.25701061820602	1.20789285164133	0.941106310946431	0.526068811667588	0.526068811667588	0.75702324650746	0.53605290024021	1.31614574229336	0.748461233004036	0.443606651475615	1.11769504266975	0.84799690655495	1.31614574229336	1.0703893278914	1.18903382439002	0.985500430304885	0.298658315564515	0.137503523749935	1.74846123300404	0.985500430304885	1.53605290024021	1.63226821549951	0.22650852980868	0.831877241191673	1.03562390973072	0.443606651475615	0.863938450423971	2.09085343045111	1.41683974191283	0.903038270112912	1.6507645591169	1.62293035092018	1.23266075679027	0.963474123974886	0.879705766282288	1.46466826700344	1.61353165291793	1.89141918684608	2.17951105027151	1.4905701304462	1.4594316186373	1.1243281350022	0.7311832415722	1.61823865559545	1.56559717585423	1.97085365434048
"CTLA4"	4.39369076418745	2.74416109557041	1.37295209791183	3.25701061820602	2.64616265715789	2.24488705912353	2.18903382439002	1.96716860753263	1.75702324650746	1.91838623444635	4.16108148227718	2.17312743348066	2.44360665147561	1.50080205305716	1.89141918684608	2.09761079662642	2.4032677223393	1.40599235967584	3.72574115650395	3.40053792958373	4.20789285164133	2.77188557851537	0.84799690655495	0.887525270741587	2.03913839390696	2.25398926623079	1.91456452349394	2.55336050333533	2.49825086752783	2.08406426478847	2.63226821549951	2.611172380044	2.32192809488736	2.72683121703249	2.28392177230762	2.17632277264046	0.124328135002202	0.464668267003444	0.839959587489532	0.321928094887362	1.21412480535285	1.01435529297707	0.27500704749987	0.678071905112638	1.26303440583379	0.505890929729957	0.918386234446348	0.632268215499513	0.27500704749987	0.948600847493356	0.765534746362977	1.73552217729654	0.367371065648529	1.32192809488736	0.55581615506164	1.34482849699744	0.475084882948783	0.650764559116902	0.516015147003665	0.669026765509631	0.286881147788162	0.37851162325373	0.150559676575381	0.37851162325373	0.855989697308481	0.641546029087524	0.641546029087524	1.06350294230616	0.526068811667588	0.565597175854225	0.7311832415722	0.238786859587116	0.150559676575381	0.464668267003444	0.823749360308273	0.37851162325373	0.356143810225275	0.16349873228288	0.722466024471091	1.63226821549951	1.03562390973072	0.765534746362977	1.33913738491959	1.06350294230616	0.641546029087524	0.748461233004036	1.33913738491959	1.94110631094643	0.790772037862	0.7311832415722	0.565597175854225	0.53605290024021	0.150559676575381	1.55581615506164	0.475084882948783	0.367371065648529	0.622930350920177	0.124328135002202	0.22650852980868	0.137503523749935	0.545968369105292	0.839959587489532	1.03562390973072	0.748461233004036	1.0703893278914	0.150559676575381	0.613531652917927	1.27500704749987	0.432959407276106	1.0496307677246	1.30451104180995	0.545968369105292	0.782408564927373	0.594548549550354	0.0840642647884746	0.321928094887362	1.1243281350022	0.895302621333307	0.992768430768924	1.26903314645524	1.52606881166759	1.30451104180995	0.773996325111173	0.871843648509318	1.01435529297707	1.39506279951758	1.24488705912353	2.07724299893246	1.38404980679516	1.72246602447109	0.879705766282288	0.807354922057604	1.09761079662642	1.38956681176273	0.963474123974886
"FDCSP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD69"	6.0203688510632	3.36036427654347	3.70154905694307	5.03077747199254	3.31324585178756	5.2460279805281	3.35614381022528	3.57288966842058	4.37920505996061	3.44890095114513	4.34766565630097	4.02147972741045	3.22804904788446	4.02236781302845	2.97819562968165	3.32912359629157	4.51601514700366	3.89336221076387	4.46532151358055	4.40531168259745	5.75702324650746	4.40531168259745	3.07724299893246	2.45680614923047	2.62293035092018	3.0686708106651	2.41953889151378	3.20789285164133	2.85996954822103	2.31614574229336	2.22032995487956	2.91456452349394	2.41142624572647	4.25927248703759	2.78031009904338	3.45022149589718	4.3819754785573	3.27351588970212	3.55949181320504	3.82781902461732	3.40735275114004	1.87970576628229	2.23266075679027	3.64038956005495	3.31614574229336	3.75488750216347	2.41683974191283	3.56559717585422	1.68706068833989	2.43562859405209	3.86294724802092	2.80529245560071	2.6667565918848	3.81659970653491	2.45680614923047	2.53106949272595	3.93262815702213	3.8569856897822	3.70376517879341	2.75702324650746	4.03121873061072	3.24031432933371	3.43162295971329	2.21412480535285	4.01346225980656	3.77294133783134	2.48800077083407	2.611172380044	1.99276843076892	2.30451104180995	2.61353165291793	2.25398926623079	3.08065766334523	4.05484847699562	2.64385618977472	2.34198574722862	3.99548451887751	3.35614381022528	4.76818432477693	3.33913738491959	4.52418907844937	1.77399632511117	1.94485844580754	4.05658352836637	2.3533232911629	1.97085365434048	3.27649666564036	3.90881290773955	2.23572705983806	2.59215800212536	3.29278174922785	3.41006969175638	2.74200621086674	3.52230689287139	2.52105073690096	3.36457243229586	3.25398926623079	3.59931779369823	2.16027483140859	4.38266725274504	4.56071495447448	3.29719141656586	3.63807383718072	2.70265754339091	3.27351588970212	3.35895882583233	2.34766565630097	4.82527683005487	2.26002565596146	2.88166461932035	3.49825086752783	2.81147103052984	3.45811948117451	3.02680005934372	2.6667565918848	3.40871186102943	3.52857131887076	1.98913900736823	1.89917563048051	2.10433665981474	1.77820857639809	2.55336050333533	2.64154602908752	2.31034012061215	3.38128337250378	3.98276546258365	3.30888505741176	3.12598165385472	2.81557542886257	1.8073549220576	2.93168305705981	1.64154602908752	2.52606881166759	2.19219416528334	3.34624777408278
"CD52"	8.4154460171788	6.55566279922404	5.55305325276641	7.05115454987851	6.51617277552509	6.24716800037477	5.26528685756517	6.63008507000212	6.10956950937069	5.99480597608493	7.39874369193819	7.01234519041983	6.48171871919596	6.37712374912949	5.94976835993135	6.9297909977186	6.7356575589924	6.45368218587218	7.09950561709114	7.39369076418745	7.98219502445954	7.34837407519116	6.17272751801285	6.36124198846498	5.37086174008529	5.73470962022584	5.36422222109353	6.04701481951759	6.60332961626427	5.32804655627074	6.2336196767597	5.58916423669977	4.8703647195834	6.64038956005495	6.58811494938808	6.27668275980906	3.62877359520165	5.17152710603881	4.46466826700344	4.48992821940518	4.9217219470096	4.5298209465287	4.63923216324928	5.96786027116915	4.61647532878288	6.11249163574186	4.70487196445635	4.83390207666916	2.84799690655495	4.78868571061353	5.45877569908024	4.46858331700683	3.60288440871842	4.58976348698498	4.8011586560937	4.37155886261196	4.05918219921169	5.52606881166759	4.06091204958787	4.29204549249286	4.12598165385472	3.43028527297778	3.9560566524124	4.13996056954546	4.86937792403133	4.43429461795993	4.47248777146274	4.3110671022556	4.17072627613155	4.05918219921169	4.78293270482084	3.60407132366886	3.63575439127776	4.34482849699744	4.44294349584873	4.12680770314203	4.6507645591169	4.04788732939655	4.8171115727957	5.21529030565123	5.11811050560737	4.45154083301783	4.94953493301701	4.43095427138573	4.78555055173926	5.10013667128545	3.88166461932035	5.81455042346181	4.86641348112345	6.10433665981474	5.19100984858729	5.18348651445939	5.13504228623365	3.88264304936184	5.21839371107679	4.94392132655349	5.71397069243605	4.70929063572336	3.62643913669732	6.70057843214926	4.84096670448742	5.72410451986685	5.49857001254426	5.52293456094346	4.81403764753998	4.92219784839637	4.11186596386756	5.26865895502767	4.39094277280254	5.62731500136505	5.75648960675997	3.59931779369823	4.84649331596456	3.53106949272595	4.24031432933371	4.37920505996061	5.28392177230762	5.71644223684332	3.62293035092018	4.44360665147561	5.08151006812092	5.02724253597374	4.93404464711225	5.42961596420174	5.80838505065609	4.83137058796754	5.122258567812	5.75942218569633	4.9217219470096	4.49185309632967	5.80426011563474	2.52105073690096	4.4988890869768	3.43295940727611	4.56315813040281
"PLCG2"	5.30524096595448	2.50080205305716	3.41683974191283	3.76128527336162	3.64500988439109	3.53106949272595	3.22496636500027	3.47897180503294	3.47378691161437	3.45680614923047	4.50525580093216	3.87970576628229	3.13750352374994	3.48155728070859	3.16510798514454	3.24944534108584	3.4032677223393	2.95791459863299	4.52794609890826	4.4369613378336	4.51349074558812	3.67807190511264	3.28243980500639	3.80426011563474	3.22804904788446	2.89141918684608	3.55826763405574	3.67919857056692	3.46336088581666	3.21412480535285	3.30888505741176	3.87970576628229	3.5668151540109	4.4541758931858	2.84799690655495	3.50589092972996	3.38681094647222	3.79701297783614	2.82984955984469	3.92029330021101	3.87184364850932	3.95791459863299	3.29865831556452	3.55949181320504	4.12598165385472	3.76234881564413	3.55336050333533	3.79597469420667	3.00539998774259	3.76234881564413	3.50462039240355	3.61706334388818	3.93545974780529	3.83693401132109	3.62058641045188	3.79493566280354	3.3305584000308	4.01703108052784	3.61823865559545	3.6507645591169	3.54349588342577	3.78868571061353	3.74416109557041	3.21412480535285	3.53729606709084	3.83995958748953	3.90496571868403	3.43562859405209	3.95233356636969	3.05311133645956	3.48284828306847	3.03210084316702	3.36737106564853	3.99095486039699	3.92884403671257	2.94110631094643	3.56315813040281	3.24031432933371	3.97269265400426	3.87578006306849	3.72465027173297	4.17152710603881	3.68706068833989	4.35684807923652	4.08915913191124	3.41278152533848	3.8073549220576	3.69821847822441	3.66789212523023	3.87184364850932	3.73876783680019	4.27127625917593	3.37155886261196	3.84096670448742	3.74953426766926	3.49185309632967	3.83592407425437	4.58676474335514	3.13750352374994	3.73009646559547	3.62058641045188	3.67919857056692	3.57531233068744	3.46597446450407	3.27351588970212	3.20789285164133	3.27947129564447	3.77082904603249	3.60762622084549	3.40735275114004	3.06004738366994	3.89627184880738	3.34624777408278	3.80012335282653	3.45811948117451	3.77925972037238	2.78450398292957	3.18745105402733	3.23878685958712	3.41413553298445	5.96046537410255	3.83895176695194	2.51349074558812	2.37573453858316	2.79493566280354	2.86591881455221	2.57531233068744	2.91647664443772	2.44095219802964	3.78240856492737	2.64846544302731	2.28095631383106	2.38404980679516	2.60407132366886	3.05658352836637
"MAP4K1"	4.43895814789755	2.82374936030827	2.25398926623079	3.28243980500639	2.72027846523333	2.64846544302731	2.26303440583379	2.53356334821451	2.54843662469604	2.4541758931858	3.74200621086674	2.86789646399265	2.64846544302731	2.05311133645956	2.36737106564853	2.73768676140986	2.58976348698498	2.34482849699744	2.88752527074159	4.04614178164472	4.46336088581666	3.08576455377831	1.18269229751619	1.54101915313356	2.36176835941915	2.86789646399265	1.89530262133331	2.63459326844576	2.790772037862	2.58496250072116	2.52857131887076	2.24488705912353	2	2.64616265715789	2.10433665981474	2.70487196445635	1.04264433740849	1.73984810269933	1.4541758931858	1.52105073690096	1.4905701304462	1.55090066464752	1.4541758931858	1.62760683812965	2.10097764772482	1.70929063572336	1.58496250072116	1.76553474636298	0.632268215499513	1.36176835941915	1.50080205305716	1.52606881166759	1.16992500144231	1.58014548442338	1.42223300068305	1.19534759832222	1	1.94485844580754	1.48026512205446	1.65535182861255	1.0496307677246	1.15055967657538	0.6959938131099	0.815575428862573	1.15055967657538	1.30451104180995	1.37295209791183	1.50589092972996	1.28095631383106	1.20163386116965	1.4905701304462	0.831877241191673	1.10433665981474	1.32192809488736	1.38956681176273	0.879705766282288	1.22650852980868	0.485426827170242	1.29278174922785	1.91073266190291	1.54596836910529	1.60880924267552	1.47508488294878	1.71369581484336	1.66902676550963	1.09761079662642	1.43295940727611	1.92599941855622	1.53605290024021	2.11103131238874	1.74846123300404	1.39506279951758	0.863938450423971	1.48026512205446	1.52105073690096	0.956056652412403	1.26303440583379	1.67807190511264	0.956056652412403	1.34482849699744	1.09761079662642	1.21412480535285	1.88362081628567	1.32192809488736	1.17632277264046	1.21412480535285	0.687060688339892	1.31034012061215	1.44890095114513	1.57046293102604	1.53605290024021	0.855989697308481	0.956056652412403	1.53106949272595	0.903038270112912	1.36737106564853	2.07382023329167	1.43829285157915	1.25096157353322	1.13750352374994	1.94860084749336	1.23878685958712	1.32192809488736	0.933572638261024	1.97085365434048	2.1243281350022	2	1.89141918684608	1.60407132366886	2.87381319835909	1.82781902461732	1.15704371014558	1.52105073690096	0.871843648509318	1.99638874644762
"IKZF3"	6.22477347843793	3.91647664443772	3.18428029441938	4.5765221379205	3.84899843040002	4.01346225980656	3.20320115631661	2.70043971814109	3.72027846523333	3.32624970083746	5.82629424549963	4.03210084316702	3.91552090075196	3.64038956005495	3.44228003525258	4.1168637576909	3.72137265947682	3.02680005934372	4.57833494868161	5.1106138055009	6.34961297182452	4.56864019541922	1.61823865559545	2.29278174922785	3.28392177230762	4.00629802390037	4.47508488294878	3.98550043030489	3.87676249078156	3.43829285157915	3.41818994794577	3.33485426933163	2.87578006306849	4.41142624572646	4.05137210172103	4.27351588970212	1.07724299893246	2.41683974191283	2.47767732756531	1.790772037862	2.09423606984577	2.11769504266975	1.83592407425437	2.59215800212536	3.5033487351675	1.95233356636969	1.98185265328974	2.36737106564853	0.422233000683048	1.44360665147561	2.20163386116965	2.32481060342048	1.33913738491959	1.96716860753263	1.84799690655495	2.32192809488736	1.41683974191283	1.72246602447109	1.82781902461732	2.59693514238723	1.32768736417605	1.87578006306849	1.13750352374994	1.40053792958373	1.6915341649192	1.39506279951758	1.99638874644762	2.41683974191283	1.66448284036468	1.6915341649192	2.13093086982645	0.863938450423971	1.18269229751619	1.9560566524124	2.30742852519225	1.37851162325373	1.50080205305716	0.84799690655495	2.0071955014042	3.98367769469807	2.28983446517751	2.35895882583233	2.63226821549951	2.53106949272595	2.77610398807316	1.66448284036468	2.23878685958712	3.10768786931437	2.43562859405209	2.90303827011291	2.10097764772482	2.40871186102943	1.01435529297707	1.74416109557041	2.77399632511117	1.38956681176273	2.10768786931437	1.74846123300404	1.18269229751619	1.56071495447448	1.72683121703249	2.52105073690096	2.41953889151378	2.77610398807316	2.0071955014042	1.20789285164133	1.11769504266975	2.23266075679027	2.25096157353322	2.75702324650746	2.6507645591169	2.35614381022528	1.27500704749987	1.83187724119167	1.16349873228288	2.68481873755322	2.16671544496642	1.49569516262407	1.67355642399014	1.49569516262407	2.49569516262407	2.04264433740849	1.97085365434048	0.985500430304885	2.23266075679027	2.41142624572647	2.92789645372882	2.6915341649192	2.42492208821069	1.77820857639809	1.51096191927738	0.782408564927373	4.3743439890385	0.641546029087524	2.51096191927738
"CSF2RB"	5.5552026338783	3.41142624572647	2.90881290773955	4.07724299893246	3.78135971352466	3.25247621413522	2.95046841415012	4.15137177625395	3.52230689287139	3.4154882710497	4.76181714250714	4.30597052098439	3.4541758931858	2.85798099512757	2.9429835981871	4.15299460549244	3.86987140617771	3.1586601753465	4.80580834870147	4.51916444980607	4.49313492230551	3.63343121035563	3.01256867350306	4.46270675067016	3.19377174339668	3.611172380044	2.80529245560071	3.49825086752783	3.47508488294878	2.95419631038688	3.3743439890385	3.53231695933277	3.53106949272595	5.20711196120771	3.19534759832222	3.08406426478847	2.78659636189081	3.21567859660793	2.35049724708413	3.08746284125034	3.33913738491959	3.06350294230616	2.54596836910529	2.66220549965362	3.20163386116965	4.43362716708478	3.25096157353322	3.55090066464752	2.3305584000308	3.6915341649192	3.10768786931437	2.78031009904338	2.71369581484336	3.74953426766926	3.53356334821451	2.83794324189103	3.60762622084549	4.35049724708413	3.44493204894218	2.32481060342048	3.37295209791183	2.93545974780529	3.44228003525258	2.92029330021101	3.44360665147561	3.42894634476948	3.20163386116965	2.60407132366886	2.77399632511117	2.19849415363908	2.41953889151378	2.60644222813161	4.02680005934372	3.36597242759338	2.81966818349646	2.6915341649192	3.57288966842058	2.65306001710456	4.0241423458978	3.25247621413522	2.90303827011291	3.12598165385472	2.02502879449152	3.40463068421761	3.68929916053589	2.98550043030489	2.37016428054021	4.06436554026363	3.0036022366802	3.62058641045188	3.37295209791183	3.56315813040281	3.605257262939	3.15380533607904	2.26002565596146	3.22958792274065	3.37016428054021	3.88655014732434	2.81147103052984	3.74416109557041	3.70043971814109	2.7158933705476	3.62058641045188	2.32192809488736	2.13750352374994	2.81966818349646	2.7158933705476	3.27500704749987	2.8972404255748	2.95046841415012	3.0232553523003	2.60169651648096	2.72683121703249	3.5981269599196	2.70708299177171	2.82578562746479	2.82578562746479	2.90496571868403	2.9429835981871	2.20476675065461	3.02147972741045	2.51096191927738	2.30742852519225	2.08746284125034	3.22032995487956	2.64616265715789	2.64154602908752	2.74416109557041	2.31324585178756	2.22650852980868	2.6959938131099	1.61823865559545	1.72246602447109	2.10768786931437	2.8094144442359
"KCNN3"	2.72900887033786	0.400537929583729	1.23266075679027	1.32768736417605	1.51096191927738	1.18269229751619	1.6959938131099	1.15055967657538	1.68257329734758	1.4541758931858	2.92599941855622	1.43295940727611	0.863938450423971	2.58014548442338	1.43295940727611	0.910732661902913	1.25096157353322	1.05658352836637	3.21256933885081	1.51601514700366	0.584962500721156	1.75702324650746	0.594548549550354	0.632268215499513	1.81966818349646	1.63691458035588	1.54596836910529	2.60407132366886	2.41413553298445	1.41142624572647	1.21412480535285	1.87970576628229	1.51601514700366	1.22650852980868	1.38404980679516	1.91838623444635	1.01435529297707	1.52105073690096	0.84799690655495	1.50080205305716	1.33342373372519	1.79493566280354	1.38404980679516	1.11769504266975	1.62293035092018	1.61353165291793	1.81147103052984	1.73984810269933	0.516015147003665	0.903038270112912	1.77399632511117	1.71369581484336	1	1.09085343045111	1.35614381022528	1.87970576628229	1	1.4541758931858	1.75274859140713	1.38404980679516	1.06350294230616	1.14404636961671	1.38404980679516	0.941106310946431	0.933572638261024	1.52606881166759	1.32768736417605	1.50589092972996	1.4594316186373	0.985500430304885	1.21412480535285	0.613531652917927	1.02856915219677	1.48542682717024	1.90303827011291	0.495695162624069	1.20789285164133	0.790772037862	1.93734439215023	1.4594316186373	1.72683121703249	1.60407132366886	1.41683974191283	1.96716860753263	1.6507645591169	1	1.59454854955035	1.22650852980868	2.06004738366994	1.83995958748953	1.74416109557041	1.56559717585423	0.7311832415722	1.37851162325373	1.52105073690096	0.879705766282288	0.739848102699327	1.67807190511264	0.7311832415722	1.0496307677246	0.782408564927373	1.50589092972996	1.42223300068305	1.6507645591169	1.43829285157915	0.910732661902913	0.782408564927373	1.25701061820602	1.33342373372519	1.73552217729654	1.41683974191283	1.82374936030827	0.432959407276106	1.1243281350022	0.815575428862573	2.09761079662642	1.0496307677246	1.49569516262407	1.18903382439002	1.52606881166759	0.978195629681652	0.678071905112638	1.31034012061215	0.941106310946431	1.34482849699744	0.910732661902913	1.0496307677246	1.20163386116965	1.53605290024021	1	1.35049724708413	1.1243281350022	0.871843648509318	1.09761079662642	1.66448284036468
