"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"HKB0750_3000_T"	2.73626404925247e-12	0.0271484245858076	1.47381565865907e-14	0.0165761658705597	0.0172819611487615	1.47381565865907e-14	0.00489897104580683	1.47381565865907e-14
"HKB0751_3000_T"	0.502934125492263	0.0742098892146955	0.155447625212623	0.0123948416871445	1.21027725138798e-14	0.0335722519586387	0.0107786414022914	0.0520612050614726
"HKB0752_3000_T"	0.168858866359801	0.0538664490317472	0.225851595092889	0.0331167361845822	8.58627900733294e-15	8.58627900733294e-15	0.00308696595933392	0.020392723294634
"HKB0004_3000_N"	0.0889578021479095	1.56394766207906e-14	0.0647880561697595	0.0234847839052162	0.316742814959962	0.0185366896841137	0.0349733493984112	0.00349764667707817
"HKB0005_3000_N"	0.0122605816302779	1.444896491012e-14	0.0290331604760295	0.00310213563554325	0.268718432731927	0.0934330398604469	0.062257993398003	0.0513066742782172
"HKB0006_3000_N"	0.0688595855564806	1.0692921359526e-14	0.00736737076438088	0.0115142510493924	0.203240746316119	0.00953340802975862	0.0611495227359585	0.00397960023828079
"HKB0019_3000_N"	0.00245050952637349	0.01535403132659	1.10942446056873e-14	0.0494795217015676	0.425877902266177	0.0202114505853626	0.135129824081077	0.016623957361552
"HKB0023_3000_N"	0.0671816420729164	0.037741648264571	0.00565819391557092	0.00226603858199934	0.426546406384801	0.0339990777610591	0.0169578754477781	0.0111777567328331
"HKB0033_3000_N"	0.00789540818417481	0.0652035834452838	0.0121510640660561	0.0172347869493487	0.454654971377862	0.004716532661623	0.0509258915272754	0.0359578993632932
"HKB0035_3000_N"	0.00450061445002244	1.47891469943973e-14	0.0129885871016388	0.11574767315304	0.177882035151109	0.108100781060075	0.0821508299849253	0.000316447545347014
"HKB0036_3000_N"	0.0513961713916534	0.00388409035254066	0.00243986715809078	0.00418662662707185	0.276431554038758	0.0372702035402396	0.0333550261672327	0.0133779992033833
"HKB0038_3000_N"	0.0732927240024905	0.0413456252220875	0.0177761955095102	0.0488582429261291	0.222902649455394	0.029216731252075	0.0259500770486661	0.00461678956287051
"HKB0040_3000_N"	0.170153328983583	1.18454221938164e-14	0.0637348144904934	0.0334037771329272	0.234434726888732	2.1143748500797e-05	0.0305388886985807	0.00093457969307847
"HKB0044_3000_N"	0.0265639294233299	1.39889298154106e-14	0.0207360766231016	0.0700957113358279	0.101300925097125	0.0481878200475068	0.0703416511683882	0.01501069685432
"HKB0049_3000_N"	0.0504267914127645	0.210040265419717	0.0267074604893017	0.0503885789579711	0.338622970648242	2.17566722651527e-10	0.000372625935425863	0.0940750507257792
"HKB0050_3000_N"	0.0638350512992768	1.443796392465e-14	0.022202610770463	0.00434015390054101	0.34972767329694	0.0125296381103162	0.147022370578187	0.00409339194684584
"HKB0052_3004_N"	0.0749779731235788	0.1271605049098	0.0452646127111305	0.0145988658032405	0.461308096583989	0.0321738745371742	0.0176426846084318	0.0359866080911237
"HKB0064_3000_N"	1.1333360012727e-14	0.00491518691196659	0.0136395503819282	0.0445281606815313	0.272820403036577	1.1333360012727e-14	0.0450162983173879	1.1333360012727e-14
"HKB0067_3000_N"	0.00395681833898618	0.211079656820953	0.0112335461326214	0.0265582113279378	0.349649438260591	1.0273424543791e-14	0.00414104014383645	0.0457768130498661
"HKB0074_3003_N"	0.0170020993028933	0.0233424512997753	0.026452091885773	0.0220743474921606	0.356278348863461	0.0924985484600873	0.017569375080656	0.0267374863260106
