"HKB0040_3002_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0573_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0056_3002_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0186_3002_N"	"HKB0209_3004_T"	"HKB0210_3006_T"	"HKB0233_3000_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0049_3006_T"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0161_3001_T"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0207_3001_T"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0225_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0208_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0120_3000_T"	"HKB0127_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0216_3000_N"	"HKB0220_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0650_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0737_3000_T"	"HKB0752_3000_T"
"NLRC3"	3.98641093525204	1.81966818349646	2.76765479823735	2.37016428054021	2.66448284036468	1.87970576628229	1.29865831556452	2.08746284125034	1.30451104180995	2.34482849699744	1.75274859140713	2.53356334821451	2.25701061820602	3.74092756031863	1.47508488294878	4.24868662687383	2.90496571868403	1.0703893278914	1.28688114778816	0.970853654340484	1.16349873228288	1.11769504266975	0.669026765509631	0.526068811667588	1.66448284036468	1.22032995487956	1.11103131238874	0.831877241191673	1.09761079662642	1.61823865559545	1.10433665981474	1.61353165291793	1.24488705912353	1.13093086982645	1.0496307677246	1.20163386116965	0.823749360308273	0.992768430768924	1.13750352374994	0.956056652412403	1.18269229751619	0.748461233004036	1.05658352836637	0.963474123974886	1.11103131238874	0.903038270112912	0.713695814843359	0.879705766282288	1.15704371014558	0.765534746362977	0.903038270112912	1.0496307677246	0.722466024471091	0.918386234446348	1.1243281350022	0.722466024471091	0.650764559116902	0.604071323668861	1.30451104180995	0.933572638261024	0.53605290024021	1.53106949272595	1.50080205305716	1.29278174922785	1.23266075679027	1.07724299893246	0.807354922057604	2.01792190799726	0.773996325111173	1.29865831556452	0.879705766282288	1.8073549220576	0.799087306074004	1.32768736417605	1.11769504266975	1.33342373372519	0.389566811762726	0.925999418556223	1.20789285164133	1.11769504266975	1.26303440583379	1.54596836910529	0.713695814843359	1.13750352374994	1.19534759832222	1.22650852980868	1.30451104180995	2.13750352374994	0.992768430768924	0.839959587489532	0.815575428862573	1.32192809488736	1.40599235967584	1.43829285157915	0.823749360308273	1.06350294230616	0.815575428862573	1.28688114778816	0.516015147003665	1.28688114778816	1.33913738491959	1.48542682717024	1.70043971814109	1.40053792958373	1.46466826700344	0.7311832415722	1.70487196445635	2.48284828306847	2.56803210477128	0.739848102699327	1.40053792958373	2.3305584000308	2.27202318906105	1.61823865559545	1.67355642399014	1.72246602447109	2.08065766334523	1.56559717585423	1.61823865559545	1.80322703643493	1.64154602908752	1.63226821549951	1.74416109557041	1.15704371014558	1.58496250072116	0.941106310946431	3.08915913191124	1.48542682717024	2.4905701304462	1.53106949272595	2.38956681176273	1.35049724708413	1.14404636961671	1.94860084749336	1.6507645591169	1.18903382439002	2.26603689399532	2.1407786557828	2.63226821549951	2.07724299893246	1.77399632511117	2.31614574229336
"LINGO3"	0.238786859587116	0	0.367371065648529	0.0976107966264223	0.0840642647884746	0.16349873228288	0.613531652917927	0.432959407276106	0.070389327891398	0.53605290024021	0.505890929729957	0.137503523749935	0.0285691521967709	0.400537929583729	0.0565835283663675	0.263034405833794	0.0285691521967709	0.55581615506164	0.0840642647884746	0.485426827170242	0.137503523749935	1.88362081628567	0.124328135002202	0.22650852980868	0.150559676575381	0.22650852980868	0.070389327891398	0.0285691521967709	0.0426443374084937	0.0426443374084937	0	0.0285691521967709	0.137503523749935	0.0285691521967709	0	0.111031312388744	0.070389327891398	0	0	0	0.070389327891398	0.0285691521967709	0	0.070389327891398	0.0840642647884746	0.0426443374084937	0.0285691521967709	0	0.0840642647884746	0	0	0.124328135002202	0.070389327891398	0.189033824390017	0.214124805352847	0	0	0	0.111031312388744	0	0.0840642647884746	0.124328135002202	0.0426443374084937	0.871843648509318	0.0840642647884746	0	0	1.0496307677246	0	0	0.321928094887362	0.0976107966264223	0	0.0426443374084937	0	0	0	0	0.0426443374084937	0.214124805352847	0.070389327891398	0.0426443374084937	0	0.0426443374084937	0.070389327891398	0.070389327891398	0.124328135002202	0.0426443374084937	0.0426443374084937	0.321928094887362	0.0426443374084937	0.150559676575381	0	0	0	0.189033824390017	0	0.176322772640463	0	0.0840642647884746	0.411426245726465	0.0840642647884746	0.137503523749935	0.613531652917927	0.176322772640463	0.189033824390017	0.137503523749935	0.411426245726465	0.0285691521967709	0	0.0285691521967709	0.214124805352847	0.0565835283663675	0.150559676575381	0.111031312388744	0.704871964456353	0.495695162624069	0.070389327891398	0.855989697308481	0.070389327891398	0.0976107966264223	0.855989697308481	0.422233000683048	0.150559676575381	0.214124805352847	0.070389327891398	0.111031312388744	0	0.137503523749935	0.0426443374084937	0.070389327891398	0.189033824390017	0.176322772640463	0	0.263034405833794	0.263034405833794	0.0840642647884746	0.0285691521967709	0.0426443374084937	0.584962500721156	0	1.75702324650746
"SSTR3"	1.04264433740849	0.0976107966264223	0.31034012061215	0.584962500721156	0.321928094887362	0.250961573533219	0.0285691521967709	0.0840642647884746	0.137503523749935	0.0840642647884746	0	0.516015147003665	0.443606651475615	0.604071323668861	0.0426443374084937	0.286881147788162	0.286881147788162	0.250961573533219	0	0	0.613531652917927	0	0.0426443374084937	0.0565835283663675	0.0840642647884746	0.0426443374084937	0.238786859587116	0.16349873228288	0.111031312388744	0.124328135002202	0	0	0.214124805352847	0.400537929583729	0	0.0426443374084937	0.150559676575381	0.0565835283663675	0.189033824390017	0.0565835283663675	0.20163386116965	0	0	0.137503523749935	0.0565835283663675	0	0	0.0426443374084937	0	0.0840642647884746	0.124328135002202	0	0	0.214124805352847	0.124328135002202	0	0	0	0	0	0.124328135002202	0.0565835283663675	0.124328135002202	0.111031312388744	0.0976107966264223	0.0565835283663675	0	0.0976107966264223	0	0	0.189033824390017	0	0	0.176322772640463	0.31034012061215	0.070389327891398	0.0565835283663675	0	0.070389327891398	0.0426443374084937	0.0840642647884746	0	0	0	0	0.070389327891398	0.0840642647884746	0.150559676575381	0	0.16349873228288	0	0.0840642647884746	0.0565835283663675	0	0.0426443374084937	0.250961573533219	0	0	0	0.0840642647884746	0.214124805352847	0	0.070389327891398	0	0.137503523749935	0	0.238786859587116	0.400537929583729	0.333423733725192	0.124328135002202	0.124328135002202	0	0.443606651475615	0	0.0285691521967709	0.124328135002202	0.238786859587116	0.0426443374084937	0.124328135002202	0.0426443374084937	0.150559676575381	0.16349873228288	0.070389327891398	0.124328135002202	0	0.0840642647884746	0.189033824390017	0.16349873228288	0.516015147003665	0.137503523749935	0.0840642647884746	0.189033824390017	0	0	0.111031312388744	0.485426827170242	0.0565835283663675	0.0976107966264223	0.545968369105292	0.0976107966264223	0	0
"GPR15"	1.72246602447109	0.0840642647884746	0.516015147003665	0.475084882948783	0.613531652917927	0.250961573533219	0.356143810225275	0.137503523749935	0.27500704749987	0.150559676575381	0.286881147788162	0.879705766282288	0.75702324650746	0.75702324650746	0.176322772640463	0.887525270741587	0.298658315564515	0.238786859587116	0.238786859587116	0	1.20789285164133	0	0	0.941106310946431	0.454175893185802	1.13750352374994	0.895302621333307	1.68706068833989	0.22650852980868	1.18269229751619	1.02147972741045	1.72246602447109	1.10433665981474	1.16349873228288	0	0.411426245726465	0.879705766282288	0.0976107966264223	0.400537929583729	0	1.59454854955035	0	0.0840642647884746	0.411426245726465	0.0840642647884746	1.13093086982645	0.20163386116965	0	0.0840642647884746	0.16349873228288	0	0.070389327891398	0.150559676575381	1.33342373372519	1.799087306074	0	0	0.0840642647884746	0.238786859587116	0.575312330687437	0.070389327891398	0.176322772640463	0.669026765509631	1.96716860753263	0.16349873228288	0.704871964456353	0.238786859587116	0.516015147003665	0	0	0.687060688339892	0.782408564927373	0.0840642647884746	0.495695162624069	0.0840642647884746	0.20163386116965	0	0.526068811667588	1.53106949272595	0.22650852980868	0	1.0703893278914	0.070389327891398	0	0	0.831877241191673	0.910732661902913	1.15704371014558	0.22650852980868	0.37851162325373	0.150559676575381	0.925999418556223	0.799087306074004	0.16349873228288	0	1.68706068833989	0.20163386116965	0	0	0.687060688339892	0.53605290024021	0.238786859587116	0.16349873228288	0.070389327891398	0.286881147788162	0.137503523749935	0.250961573533219	0	0.545968369105292	0.20163386116965	0	0.176322772640463	0.298658315564515	0.485426827170242	0.250961573533219	0.20163386116965	0.22650852980868	0.137503523749935	0.367371065648529	0.150559676575381	0.321928094887362	0.111031312388744	0.16349873228288	0.070389327891398	0.545968369105292	0.20163386116965	0.298658315564515	0.0565835283663675	1.48026512205446	0	0.37851162325373	0.0840642647884746	0	2.38128337250378	0.0565835283663675	0.831877241191673	0.367371065648529	0.16349873228288	0.432959407276106	0	1.57046293102604	0.495695162624069
"TTC24"	2.40599235967584	0.27500704749987	0.871843648509318	0.871843648509318	0.333423733725192	0.400537929583729	0.16349873228288	0.432959407276106	0.0976107966264223	0.739848102699327	0.321928094887362	0.475084882948783	0.400537929583729	1.05658352836637	0.111031312388744	2.36176835941915	0.7311832415722	0.111031312388744	0.124328135002202	0	0	0.0426443374084937	0.20163386116965	0	0.37851162325373	0.0840642647884746	0.150559676575381	0	0.150559676575381	0.124328135002202	0	0.137503523749935	0	0	0	0.150559676575381	0.0565835283663675	0	0.0426443374084937	0.20163386116965	0	0.150559676575381	0.20163386116965	0	0.214124805352847	0.0565835283663675	0	0.0426443374084937	0	0	0.111031312388744	0	0.0565835283663675	0.0426443374084937	0.0565835283663675	0	0	0.0565835283663675	0.20163386116965	0.16349873228288	0	0.111031312388744	0.070389327891398	0.111031312388744	0.0565835283663675	0	0.16349873228288	0.344828496997441	0.250961573533219	0.124328135002202	0.070389327891398	0	0.189033824390017	0.124328135002202	0.111031312388744	0.20163386116965	0	0.070389327891398	0.0565835283663675	0	0.22650852980868	0	0.0426443374084937	0	0.0426443374084937	0	0.356143810225275	0.20163386116965	0.0565835283663675	0	0	0.344828496997441	0.250961573533219	0.0565835283663675	0	0	0.214124805352847	0	0	0.0840642647884746	0.27500704749987	0.250961573533219	0.31034012061215	0.0976107966264223	0.0976107966264223	0	0.31034012061215	0.594548549550354	0.485426827170242	0.124328135002202	0.176322772640463	0.641546029087524	0.584962500721156	0.27500704749987	0.124328135002202	0.53605290024021	0.367371065648529	0.214124805352847	0.124328135002202	0.137503523749935	0.189033824390017	0.20163386116965	0.400537929583729	0.422233000683048	0.0976107966264223	0	0.933572638261024	0.137503523749935	0.782408564927373	0.27500704749987	0.400537929583729	0.0976107966264223	0.124328135002202	0.565597175854225	0.22650852980868	0.0426443374084937	0.516015147003665	0.400537929583729	0.713695814843359	0.464668267003444	0.0840642647884746	0.286881147788162
"SIT1"	4.38266725274504	1.57531233068744	3.08065766334523	2.79701297783614	2.41953889151378	2.18586654531133	1.64154602908752	2.1243281350022	1.11769504266975	2.34482849699744	1.84398384404833	2.9126498648972	3.22342254993494	3.82171021503467	1.6959938131099	4.26228280642066	3.27202318906105	1.55090066464752	1.6507645591169	0.20163386116965	1.38404980679516	0.839959587489532	0.659924558402378	1.14404636961671	1.9560566524124	1.17632277264046	1.14404636961671	0.748461233004036	0.970853654340484	1.59931779369823	1.48026512205446	1.34482849699744	1.62760683812965	1.52105073690096	1.13750352374994	1.30451104180995	0.807354922057604	1.26303440583379	1.03562390973072	1.70043971814109	1.11769504266975	1.01435529297707	1.46466826700344	1.15704371014558	1.02147972741045	0.970853654340484	0.545968369105292	1.23266075679027	1.16992500144231	1.13093086982645	0.659924558402378	1.09085343045111	0.422233000683048	1.05658352836637	1.07724299893246	1.20789285164133	0.659924558402378	0.879705766282288	1.46988597627446	0.790772037862	0.356143810225275	1.82781902461732	1.6959938131099	1.46988597627446	0.855989697308481	1.52606881166759	0.839959587489532	1.80322703643493	1.0071955014042	1.41683974191283	1.65992455840238	1.51096191927738	1.18903382439002	1.03562390973072	1.24488705912353	1.18269229751619	0.75702324650746	0.584962500721156	1.94110631094643	1.43295940727611	1.80322703643493	0.855989697308481	0.839959587489532	1.02147972741045	1.13750352374994	1.66902676550963	1.70043971814109	2.63923216324928	1.49569516262407	0.956056652412403	0.799087306074004	1.87184364850932	1.39506279951758	1.9297909977186	0.918386234446348	0.704871964456353	1.01435529297707	0.84799690655495	0.773996325111173	1.27500704749987	1.63691458035588	0.910732661902913	1.97085365434048	1.04264433740849	1.48542682717024	0.485426827170242	1.94860084749336	2.33628338786443	3.04439411935845	0.75702324650746	1.64154602908752	2.33628338786443	2.92029330021101	1.60407132366886	1.85199883711245	2.40053792958373	1.71369581484336	2.08065766334523	1.71808758396052	1.82374936030827	2.21101219348551	1.97452931248388	1.90689059560852	1.50589092972996	1.790772037862	0.790772037862	3.32192809488736	1.68257329734758	2.799087306074	2.07724299893246	3.0232553523003	1.37851162325373	2.41413553298445	2.74631276642546	1.51096191927738	1.56071495447448	2.91838623444635	2.76765479823735	2.94860084749336	2.71808758396052	2.04264433740849	2.24184018356467
"FCRL3"	4.01077983875324	1.11103131238874	3.09423606984577	2.36737106564853	2.16349873228288	2.0036022366802	1.32768736417605	1.29865831556452	0.659924558402378	1.0496307677246	1.88362081628567	1.83187724119167	2.03562390973072	3.31614574229336	1.29278174922785	4.64961545906341	2.65764000520782	0.925999418556223	1.41142624572647	0.411426245726465	0.238786859587116	0.27500704749987	0.238786859587116	0.0976107966264223	0.214124805352847	0.475084882948783	0.333423733725192	0.263034405833794	0.286881147788162	0.863938450423971	0.895302621333307	0.782408564927373	0.604071323668861	0.389566811762726	0.27500704749987	0.575312330687437	0.238786859587116	0.400537929583729	0.53605290024021	0.855989697308481	0.443606651475615	0.333423733725192	0.454175893185802	0.594548549550354	0.526068811667588	0.31034012061215	0.238786859587116	0.263034405833794	0.333423733725192	0.298658315564515	0.389566811762726	0.411426245726465	0.238786859587116	0.485426827170242	0.464668267003444	0.298658315564515	0.344828496997441	0.214124805352847	0.594548549550354	0.432959407276106	0.0840642647884746	0.75702324650746	0.344828496997441	0.650764559116902	0.20163386116965	0.622930350920177	0.250961573533219	0.918386234446348	0.622930350920177	0.6959938131099	0.31034012061215	1.18269229751619	0.22650852980868	0.713695814843359	0.432959407276106	1.29278174922785	0.22650852980868	0.344828496997441	0.411426245726465	0.111031312388744	0.27500704749987	0.575312330687437	0.20163386116965	0.613531652917927	0.526068811667588	0.925999418556223	1.07724299893246	0.443606651475615	0.400537929583729	0.070389327891398	0.150559676575381	0.526068811667588	0.298658315564515	0.632268215499513	0.53605290024021	0.0285691521967709	0.0976107966264223	0.790772037862	0.400537929583729	0.422233000683048	0.400537929583729	0.545968369105292	0.485426827170242	0.790772037862	1.73552217729654	0.389566811762726	1	1.46988597627446	2.42223300068305	0.454175893185802	0.75702324650746	0.992768430768924	0.925999418556223	0.31034012061215	0.344828496997441	0.773996325111173	1.44890095114513	1.50589092972996	1.06350294230616	0.941106310946431	1.23266075679027	0.956056652412403	0.782408564927373	0.807354922057604	1.29278174922785	0.31034012061215	1.88362081628567	0.31034012061215	2.03562390973072	0.286881147788162	1.46988597627446	0.575312330687437	0.189033824390017	1.28688114778816	0.613531652917927	1.38956681176273	1.65535182861255	1.35614381022528	0.956056652412403	1.63691458035588	1.20789285164133	1.48542682717024
"CD1C"	3.31179371775365	1.94110631094643	1.84398384404833	1.13093086982645	2.69821847822441	2.8972404255748	1.23266075679027	1.57531233068744	0.879705766282288	2.89336221076387	1.46988597627446	2.71149490665009	1.52105073690096	1.56071495447448	1.66448284036468	2.66902676550963	1.71808758396052	0.176322772640463	0.970853654340484	0.454175893185802	0.659924558402378	0.422233000683048	0.263034405833794	1.16349873228288	0.807354922057604	1.59931779369823	1.4276061727819	1.02147972741045	1.25096157353322	1.31034012061215	1.9560566524124	0.855989697308481	0.963474123974886	2.30742852519225	1.19534759832222	1.67355642399014	1.23266075679027	1.88362081628567	1.76977173924945	0.948600847493356	0.895302621333307	0.545968369105292	2.77399632511117	0.713695814843359	0.839959587489532	0.815575428862573	0.678071905112638	0.704871964456353	1.51096191927738	1.49569516262407	1.43295940727611	0.887525270741587	0.713695814843359	1.67807190511264	1	0.526068811667588	1.09085343045111	0.367371065648529	2.46466826700344	1.66448284036468	1.11103131238874	1.02856915219677	1.22032995487956	0.799087306074004	1.23266075679027	2.02502879449152	1.33342373372519	0.815575428862573	1.13750352374994	1.71369581484336	1.95977015521147	2.07724299893246	2.77399632511117	0.84799690655495	1.86393845042397	0.367371065648529	1.4541758931858	1.06350294230616	1.16992500144231	1.43295940727611	2.25701061820602	1.63226821549951	0.722466024471091	1.20163386116965	1.60407132366886	2.11769504266975	2.78450398292957	1.11769504266975	0.773996325111173	1.60880924267552	1.25701061820602	1.94485844580754	0.687060688339892	1.39506279951758	0.432959407276106	0.739848102699327	1.0496307677246	1.04264433740849	0.815575428862573	0.970853654340484	1.07724299893246	1.18903382439002	0.613531652917927	1.8073549220576	0.84799690655495	1.32192809488736	0.918386234446348	0.389566811762726	2.03913839390696	1.1243281350022	0.992768430768924	0.807354922057604	0.356143810225275	0.713695814843359	1.36176835941915	1.73552217729654	1.31614574229336	0.790772037862	1.30451104180995	2.75915583380027	2.0496307677246	1.17632277264046	0.526068811667588	1.19534759832222	1.58496250072116	2.70929063572336	1.0071955014042	0.263034405833794	0.948600847493356	0.669026765509631	2.3533232911629	1.59931779369823	0.27500704749987	2.45680614923047	0.963474123974886	1.44360665147561	2.53605290024021	0.604071323668861	0.298658315564515	0.933572638261024	0.773996325111173	0.910732661902913
"HEMGN"	0.356143810225275	0.263034405833794	0.176322772640463	0.176322772640463	0.526068811667588	0.545968369105292	0.0565835283663675	0.250961573533219	0.20163386116965	0.16349873228288	0.111031312388744	0	0.070389327891398	0.070389327891398	0.189033824390017	0.333423733725192	0.20163386116965	0.0565835283663675	0.0285691521967709	0.070389327891398	0.650764559116902	0.124328135002202	0.0976107966264223	0.298658315564515	0.250961573533219	0.0840642647884746	0.070389327891398	0.687060688339892	0.238786859587116	0.0840642647884746	2.42223300068305	0.16349873228288	0.823749360308273	0.389566811762726	0.356143810225275	1.56559717585423	0.176322772640463	0.356143810225275	1.87970576628229	3.47767732756531	0.298658315564515	1.16992500144231	0.526068811667588	1.50080205305716	2.50589092972996	0.526068811667588	1.70043971814109	3.10601323762212	1.23266075679027	1.64616265715789	0.389566811762726	0.464668267003444	1.65535182861255	0.641546029087524	0.400537929583729	1.9297909977186	2.58736499093646	3.1811025507538	0.22650852980868	0.53605290024021	0.0840642647884746	0.903038270112912	1.26303440583379	0.263034405833794	1.799087306074	0.286881147788162	0.321928094887362	0	1.37851162325373	0.948600847493356	0.0565835283663675	3.20476675065461	0.176322772640463	2.60880924267552	0.526068811667588	0.150559676575381	0.485426827170242	1.42223300068305	0.176322772640463	1.8073549220576	1.37851162325373	0.970853654340484	1.33913738491959	2.83187724119167	1.22650852980868	0.659924558402378	0.604071323668861	0.250961573533219	0.495695162624069	0.298658315564515	1.86789646399265	1.55090066464752	0.485426827170242	0.189033824390017	2.07382023329167	0.389566811762726	1.25096157353322	2	0.411426245726465	0.0840642647884746	0.16349873228288	0.22650852980868	0.0285691521967709	0.0976107966264223	0.111031312388744	0.16349873228288	0.070389327891398	0.0285691521967709	0.124328135002202	0.137503523749935	0.124328135002202	0.0285691521967709	0.0285691521967709	0.0285691521967709	0.0143552929770701	0.16349873228288	0.0840642647884746	0.0285691521967709	0.0426443374084937	0.367371065648529	0.111031312388744	0.0565835283663675	0.27500704749987	0.0285691521967709	0	0	0.214124805352847	0.0840642647884746	0.0565835283663675	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0.176322772640463	0.16349873228288	0.286881147788162	0.0565835283663675	0.189033824390017	0.0143552929770701	0	0.214124805352847	0.070389327891398
"IGLL1"	0.189033824390017	0.189033824390017	0.0840642647884746	0.137503523749935	0	0.111031312388744	0.0976107966264223	0.111031312388744	0	0	0	0	0	0	0	0	0.0840642647884746	0	0	0	0	0	0.286881147788162	0.137503523749935	0	0	0.124328135002202	0	0	0.27500704749987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0	0.124328135002202	0	0	0	0.0840642647884746	0	0	0	0	0	0	0	0.137503523749935	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.16349873228288	0.111031312388744	0	0	0	0	0	0.0976107966264223	0	0.389566811762726	0	0	0	0	0	0	0	0	0	0.070389327891398	0.0840642647884746	0	0.124328135002202	0.0976107966264223	0	0
"ITK"	5.37086174008529	2.59454854955035	3.64385618977472	2.4931349223055	3.82068956055921	3.14730669878029	2.17632277264046	2.47248777146274	1.26903314645524	3.22342254993494	2.4276061727819	3.31179371775365	3.22958792274065	4.09592441999854	1.60880924267552	5.96393645214449	3.3743439890385	1.86393845042397	1.57531233068744	1.16349873228288	1.30451104180995	1.18269229751619	1.03562390973072	0.903038270112912	1.65535182861255	1.89917563048051	1.48026512205446	1.1243281350022	1.43829285157915	2.41413553298445	1.79493566280354	1.67355642399014	1.43829285157915	1.61823865559545	1.15055967657538	1.86789646399265	1.64616265715789	0.895302621333307	1.65992455840238	1.64616265715789	1.38404980679516	1.1243281350022	1.52606881166759	1.37295209791183	1.23878685958712	1.04264433740849	1.01435529297707	1.15704371014558	1.47508488294878	1.05658352836637	1.91073266190291	1.01435529297707	1.05658352836637	1.09761079662642	1.17632277264046	1.02856915219677	0.970853654340484	0.575312330687437	1.79493566280354	1.04264433740849	0.704871964456353	2.41413553298445	1.65992455840238	1.59931779369823	2.03913839390696	1.76128527336162	1.1243281350022	2.75702324650746	1.70043971814109	3.33485426933163	1.26903314645524	2.09085343045111	1.51601514700366	1.81966818349646	1.48026512205446	2.02147972741045	0.823749360308273	0.948600847493356	1.87970576628229	1.27500704749987	1.50589092972996	1.70929063572336	0.713695814843359	1.46466826700344	1.49569516262407	1.78659636189081	1.87184364850932	2.19219416528334	1.41683974191283	1.02147972741045	0.839959587489532	1.99276843076892	1.71808758396052	1.99276843076892	0.925999418556223	1.41142624572647	1.46466826700344	1.81557542886257	0.84799690655495	1.31034012061215	1.85598969730848	1.96347412397489	1.78659636189081	1.86789646399265	1.84398384404833	0.613531652917927	2.11103131238874	2.24488705912353	2.97085365434048	1.04264433740849	1.799087306074	2.71369581484336	2.61823865559545	1.56071495447448	1.78659636189081	2.62527048937469	3.20945336562895	2.15380533607904	1.64616265715789	2.56559717585422	2.06350294230616	2.72465027173297	1.95977015521147	1.38956681176273	2.37295209791183	0.871843648509318	3.86294724802092	1.93357263826102	2.79493566280354	1.90303827011291	3.33913738491959	1.4276061727819	1.10433665981474	2.38404980679516	2.48800077083407	2	2.55336050333533	2.81762325751143	2.96347412397489	2.29865831556452	1.82781902461732	3.31614574229336
