"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0134_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0659_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"BC_HKB0733_1459_T"	"BC_HKB0567_M1337_T"	"BC_HKB0761_1499_T"	"HKB0064_3004_T"	"HKB0070_3002_T"	"HKB0120_3000_T"	"HKB0160_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0056_809_T"	"BC_HKB0728_1447_T"	"BC_HKB0830_1541_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"BC_HKB0904_1595_T"	"BC_HKB0917_1656_T"	"BC_HKB2118_1689_T"	"HKB0210_3006_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0033_3006_T"	"HKB0065_3006_T"	"HKB0078_3000_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0092_3000_T"	"HKB0101_3000_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0222_3006_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0599_3000_T"	"HKB0698_3000_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0748_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0689_M1326_T"	"BC_HKB0759_1488_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB0827_1539_T"	"BC_HKB1370_1673_T"	"BC_HKB2127_1726_T"
"VANGL1"	0.55581615506164	2.48800077083407	4.06263982828646	2.80529245560071	2.74416109557041	3.22804904788446	3.45811948117451	4.55336050333533	3.50969584193339	4.06695024392463	3.53356334821451	3.26603689399532	3.14893410452634	3.13093086982645	3.87676249078156	3.70929063572336	3.84799690655495	4.06177619758669	1.91073266190291	2.34482849699744	2.29865831556452	2.15055967657538	3.18428029441938	3.07724299893246	4.04264433740849	3.08065766334523	3.41818994794577	3.50207595604579	3.53480866123175	3.23266075679027	4.24488705912353	3.57773093149008	3.64038956005495	3.66220549965362	3.30012372456901	4.0746766862945	4.01703108052784	4.4666271200415	2.62058641045188	2.87184364850932	2.77188557851537	3.94392132655349	3.81147103052984	3.74846123300404	2.88557436437143	3.13586316536868	3.82984955984469	3.0703893278914	2.70708299177171	2.53106949272595	1.82374936030827	2.99819550315325	2.92409988564074	2.03210084316702	2.32481060342048	1.58014548442338	3.0071955014042	4.41006969175638	4.0703893278914	3.68818035858693	4.59454854955035	2.93922657772821	4.44095219802964	3.611172380044	3.19849415363908	4.29719141656586	4.9481335778404	4.12598165385472	3.95326523901484	4.17392693199981	3.99548451887751	4.36106648879432	3.48155728070859	4.67807190511264	3.44890095114513	3.67694435910691	4.1101961777542	3.73984810269933	4.5981269599196	4.40803246613065	3.33628338786443	3.77188557851537	1.89141918684608	2.68929916053589	2.84398384404833	1.23878685958712	1.63226821549951	1.57046293102604	2.25398926623079
"ETNK1"	1.43295940727611	4.55213110825378	4.7311832415722	5.19574129324645	4.7338966052475	4.86987140617771	5.00405188450708	5.36387192485753	5.11519974938544	4.83491342970104	5.3215673760354	4.87430516598223	4.86046625851717	4.40258575823259	4.64327899631198	4.77925972037238	4.7457751494858	5.82553125118962	1.72246602447109	3.4594316186373	3.5981269599196	1.4276061727819	4.99774402605963	4.63691458035588	5.11603199344711	5.09761079662642	5.86690797814317	4.79753183957196	4.82374936030827	5.73063995591679	4.5298209465287	5.14445431392619	5.39059890555246	4.99186193055632	4.95791459863299	5.17152710603881	4.8870377914192	5.24488705912353	4.10013667128545	2.96162332828694	3.16188768237689	5.53231695933277	5.44128427192704	5.25701061820602	4.23572705983806	5.01658546043445	4.85349670370232	4.62117275268344	3.6724253419715	2.08406426478847	4.10685079645022	3.94016675048282	3.37155886261196	2.18269229751619	3.9174317553901	3.54596836910529	5.43295940727611	5.41987593042219	5.60703434594862	5.14689956034359	5.42827641439251	5.65706830120158	4.53605290024021	5.74604398299834	5.69543711040537	5.44393811501318	5.12142990894896	5.44857062600553	5.74846123300404	5.19534759832222	5.57258654938577	5.87479696589866	5.3743439890385	6.65806863458683	5.4643415327611	4.93215568443206	5.72109918870718	4.88362081628567	7.15845821621677	6.01100356443267	4.93734439215023	3.53605290024021	2.67355642399014	4.09254574154357	3.93168305705981	3.8972404255748	3.08576455377831	1.70487196445635	1.86393845042397
"KAT6A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C11orf30"	2.27202318906105	3.24640808724638	3.8923910259134	3.53605290024021	4.17791779219584	3.90592847817313	3.9136075118231	3.61235249875266	4.49249415167943	3.90207357931074	4.54720302475693	3.55090066464752	3.64154602908752	3.27947129564447	3.55826763405574	4.06522762277562	3.71699089440494	3.99276843076892	3.8073549220576	3.85598969730848	2.68257329734758	1.94110631094643	4.04788732939655	4.29645740737124	5.29498826769145	4.34553831007001	3.40053792958373	3.76659516172927	4.49633451341711	3.60999129521268	3.74200621086674	4.21878116778407	5.28540221886225	4.43295940727611	3.77925972037238	4.10517519226548	4.44824022521607	4.30669970727279	4.47378691161437	2.56315813040281	1.72683121703249	3.98913900736823	3.84699468696557	3.80012335282653	3.56437816856506	4.16349873228288	4.27426166125705	3.85996954822103	4.12845838414693	3.03033607837096	3.84297883178833	2.92219784839637	2.89530262133331	3.80632405739003	3.67581593117227	3.10936055940423	5.0496307677246	4.66448284036468	3.50969584193339	3.60880924267552	3.75060650483559	7.37851162325373	4.23572705983806	4.11935617703968	4.65535182861255	5.21062264439691	3.92029330021101	7.30113033051831	4.24564777363675	7.32093590094099	4.43762724831895	4.41818994794577	7.83642913116165	4.18189764310839	4.33628338786443	4.19455988602261	5.55550942708326	4.17552460108987	3.84899843040002	3.88655014732434	3.77610398807316	1.7311832415722	2.03913839390696	3.08576455377831	2.0036022366802	3.59693514238723	2.33628338786443	2.45680614923047	3.03913839390696
"C2CD5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NAF1"	1.34482849699744	2.62760683812965	2.71369581484336	3.0703893278914	3.07553263116736	3.43829285157915	2.93357263826102	2.6507645591169	3.19377174339668	3.15218341905505	2.72900887033786	3.24944534108584	2.22650852980868	2.98185265328974	1.93734439215023	2.54596836910529	3.09929520433778	2.23572705983806	2.43562859405209	1.30451104180995	0.678071905112638	1.0071955014042	2.89336221076387	3.12763327972587	3.44228003525258	3.43429461795993	3.17152710603881	2.56803210477128	3.32337006906127	2.64154602908752	2.68929916053589	3.21256933885081	3.09254574154357	2.62058641045188	2.53106949272595	3.08065766334523	3.27500704749987	3.51475349843975	2.27798474729977	1.85996954822103	2.82374936030827	3.50080205305716	3.08576455377831	3.21412480535285	3.20006486151431	2.97269265400426	3.0036022366802	2.46466826700344	0.782408564927373	2.74200621086674	0.903038270112912	1.11103131238874	2.08746284125034	2.99095486039699	2.59931779369823	2.34198574722862	3.4276061727819	3.20320115631661	3.94485844580754	3.48284828306847	2.77610398807316	3.81044310384517	3.04439411935845	4.02147972741045	4.56376827845203	3.25701061820602	3.45680614923047	4.26077843189343	4.48992821940518	3.52732060787705	3.877744249949	3.81864608282254	3.91934008244201	3.36737106564853	3.82068956055921	3.2585189247113	2.37016428054021	2.82374936030827	3.2585189247113	3.13586316536868	3.33485426933163	1.25701061820602	4.41413553298445	2.34766565630097	2.87184364850932	2.43295940727611	0	2.71808758396052	1.52105073690096
"PPM1D"	2.56071495447448	3.73768676140986	3.06177619758669	2.9297909977186	3.89820835250872	2.61588707391606	3.19534759832222	3.45285896471381	3.19219416528334	3.45154083301783	3.60288440871842	3.9174317553901	3.38543103719352	3.59931779369823	3.20163386116965	3.83693401132109	3.22187708107703	2.86789646399265	2.91456452349394	4.1407786557828	1.61823865559545	2.67807190511264	3.39780296186249	4.72027846523333	3.67694435910691	3.75060650483559	6.00405188450708	3.08746284125034	3.63226821549951	4.19298316997399	3.13750352374994	3.64731450954714	4.19219416528334	3.23725777090037	3.95419631038688	3.80012335282653	3.99004721957379	3.32768736417605	2.94673086014031	3.30888505741176	1.99276843076892	3.37712374912949	3.46597446450407	3.92219784839637	3.62410089462811	3.92409988564074	3.64731450954714	3.36457243229586	2.76765479823735	2.92409988564074	2.31903981556254	2.23878685958712	3.01435529297707	2.32768736417605	1.97819562968165	1.84398384404833	4.58976348698498	3.22496636500027	3.39094277280254	4.27351588970212	3.15218341905505	3.24031432933371	3.40735275114004	3.94860084749336	3.60762622084549	3.28540221886225	3.31034012061215	4.02680005934372	3.62293035092018	4.92504996472736	4.16832111573972	3.21567859660793	3.88068552526112	3.37851162325373	3.60880924267552	3.97636363573276	3.33628338786443	3.24488705912353	3.89044669267991	3.79701297783614	4.51538446063695	3.4154882710497	2.16671544496642	1.58496250072116	2.75488750216347	1.65535182861255	2.21412480535285	0.925999418556223	1.98550043030488
"PKP4"	4.48864353985378	4.26753579806874	5.59424994765735	5.2861418728343	5.39163026151743	5.30305008468167	5.52919626799939	5.71561885907482	5.65391987311942	5.47053686509258	5.31179371775365	5.98550043030489	5.92528738677033	5.1811025507538	5.20633064787105	6.04854136569376	6.06220807756025	5.09887428674445	3.98185265328974	5.11727946005392	3.58736499093646	4.04875931191986	5.18308946064076	6.0457050645108	5.67919857056692	6.18030701996943	6.29994062982407	4.84348142543246	6.3710360522997	5.62410089462811	5.73335434061383	6.02480723340057	5.70265754339091	5.96832119610627	5.48446041312882	6.16249203693753	5.64038956005495	5.49569516262407	4.75915583380027	4.57106999816771	5.45582036508492	5.8245132973348	5.75542173473424	6.06888573730101	5.30961277245412	6.21529030565123	6.33467552993465	6.06995989045977	4.42961596420174	5.25587835258279	4.86443379636562	5.44923120066949	4.50016467949217	4.48800077083407	4.93121027480393	4.97223312380739	5.86096279785812	5.69821847822441	6.05571626351254	5.73335434061383	6.14995030168105	5.75888943272096	5.87578006306849	6.26153081524341	6.1509657835565	5.45450493755737	5.05701696536554	6.51301692817484	6.24469681780449	6.077029313819	5.54194842533373	5.64010029789039	6.67877617412388	5.83010317592004	6.13401553005844	6.3019533951261	6.19436289072759	5.33699741660501	6.18348651445939	5.7292808460274	5.54039930563062	3.9174317553901	5.51569983828404	5.47476049957678	4.62175885670973	4.76022094646651	4.41074812818595	4.76977173924945	3.67129337248158
"BEND3"	0.863938450423971	2.4931349223055	2.27798474729977	1.77820857639809	2.0703893278914	1.85996954822103	2.60644222813161	2.75915583380027	1.36176835941915	2.51601514700366	2.39231742277876	1.56559717585423	2.08746284125034	1.02147972741045	1.60880924267552	2.59931779369823	1.87184364850932	2.79493566280354	1.72683121703249	1.22650852980868	1.53605290024021	0.748461233004036	2.11103131238874	0.918386234446348	1.26903314645524	1.29278174922785	1.24488705912353	0.75702324650746	1.22650852980868	1.75274859140713	1.60407132366886	1.89141918684608	1.36176835941915	2.3533232911629	1.91838623444635	1.87578006306849	2.44095219802964	1.81147103052984	1.53605290024021	0.713695814843359	0	1.02147972741045	1.1243281350022	1.4541758931858	0.641546029087524	1.20789285164133	1.09761079662642	1.58014548442338	1.22650852980868	1.43829285157915	0.941106310946431	0.831877241191673	1.06350294230616	0.27500704749987	0	3.66334461936608	3.18586654531133	1.85996954822103	1.26903314645524	1.37295209791183	3.43295940727611	1.62293035092018	3.53480866123175	1.25096157353322	1.35049724708413	3.15704371014558	1.36176835941915	1.63691458035588	1.31034012061215	1.4594316186373	2.01435529297707	1.0496307677246	1.42223300068305	1.20789285164133	1.26903314645524	2.02856915219677	1.30451104180995	2.48800077083407	1.59931779369823	1.38404980679516	2.13750352374994	0	1.77820857639809	0.632268215499513	0.495695162624069	1.25701061820602	0.505890929729957	0	2.65306001710456
"RPS6KB1"	3.47508488294878	3.62643913669732	2.86393845042397	3.62527048937469	4.45154083301783	3.1407786557828	4.16430358309365	3.4276061727819	3.86393845042397	3.89044669267991	4.23189316164533	5.33664044640873	3.66106547980695	3.93262815702213	4.03913839390696	4.52418907844937	4.10517519226548	3.20476675065461	3.23112515787905	5.47540919340106	3.08406426478847	3.39506279951758	5.09929520433777	5.17990909001493	4.23112515787905	3.86096279785812	5.9884574728114	2.93168305705981	3.82578562746479	4.50207595604579	4.24564777363675	3.82984955984469	4.36737106564853	3.49697358099828	4.08746284125034	3.98276546258365	4.06091204958787	3.75808993420181	3.05831649559082	5.12142990894896	3.83592407425437	3.63807383718072	3.61235249875266	3.7158933705476	4.32912359629157	3.90303827011291	4.16269343221124	3.62760683812965	3.68706068833989	4.06522762277562	3.38956681176273	2.77399632511117	2.99276843076892	3.49825086752783	2.4931349223055	2.75702324650746	4.16188768237689	3.42088657497553	3.50716034911752	4.38956681176273	3.01613970265525	3.69821847822441	3.65992455840238	4.2861418728343	4.05918219921169	3.5957423394744	3.78555055173926	4.40735275114004	4.16832111573972	4.63807383718072	4.49569516262407	4.35825558670513	4.21723071622067	3.87184364850932	4.0232553523003	4.09423606984577	4.1906148602095	4.10097764772482	4.11769504266975	3.64270157183323	5.15825622881134	4.69209237542757	4.14323013477689	3.71369581484336	4.26978123827438	3.70154905694307	3.04264433740849	2.25096157353322	3.82883464946806
"CDK6"	1.18903382439002	1.74846123300404	3.69710657447697	2.4905701304462	3.83491342970104	3.78659636189081	2.36737106564853	5.90689059560852	2.81966818349646	4.65992455840238	3.58856473740135	2.77820857639809	4.71973105674985	2.48026512205446	4.54163873443614	4.29425313644451	2.8499992594661	5.24412594328373	1.56071495447448	1.71369581484336	1.38956681176273	1.72246602447109	4.08406426478847	2.88557436437143	2.6667565918848	3.4931349223055	2.14404636961671	2.65764000520782	3.24184018356467	2.60407132366886	3.96439863220318	4.37086174008529	2.88166461932035	2.76128527336162	4.65019012349677	3.25701061820602	2.96347412397489	3.57773093149008	2.08406426478847	1.84799690655495	2.25398926623079	3.21567859660793	2.21101219348551	3.35191096110308	3.33199177823206	3.19692173382033	2.50080205305716	3.75808993420181	1.13750352374994	1.38404980679516	0.933572638261024	0.985500430304885	0.584962500721156	0.55581615506164	0.20163386116965	1.77820857639809	3.79389588254888	3.51222688651396	2.18269229751619	2.85996954822103	4.77135740899056	2.63691458035588	6.05680026314344	2.4931349223055	2.96162332828694	2.23572705983806	2.85798099512757	2.07724299893246	3.08746284125034	2.01435529297707	1.70487196445635	2.98367769469807	1.59454854955035	2.15704371014558	3.38266725274504	2.70265754339091	2.33628338786443	2.39231742277876	2.01435529297707	2.63226821549951	2.56071495447448	1.49569516262407	0.356143810225275	0.879705766282288	1.90689059560852	1.70043971814109	1.0496307677246	0.389566811762726	0.22650852980868
"DDX52"	1.73552217729654	3.22342254993494	3.50207595604579	3.4944156103975	6.41667087727392	2.58496250072116	3.52732060787705	3.63691458035588	3.67919857056692	4.28243980500639	3.40735275114004	3.84398384404833	3.82984955984469	3.66789212523023	3.69488019279919	6.52935246299125	4.16027483140859	3.799087306074	2.79701297783614	2.6667565918848	2.36457243229586	2.42223300068305	5.57046293102604	3.71918344048179	3.56315813040281	3.73768676140986	2.86789646399265	2.9429835981871	3.72246602447109	3.56437816856506	3.30742852519225	3.4235781709818	4.44228003525258	3.20945336562895	3.73552217729654	4.34978987024187	3.81864608282254	3.39231742277876	2.76765479823735	1.99276843076892	2.63923216324928	3.55826763405574	3.69710657447697	3.81762325751143	3.24336442569366	3.70043971814109	3.97911075501579	3.28688114778816	4.01435529297707	2.53605290024021	1.44360665147561	3.30012372456901	2.18269229751619	2.23878685958712	3.06004738366994	1.19534759832222	3.81659970653491	3.31034012061215	4.38818953715608	4.58916423669977	3.22958792274065	3.35614381022528	3.71808758396052	4.43229133824778	3.94392132655349	3.99276843076892	3.46597446450407	4.28392177230762	3.99638874644762	2.91073266190291	3.94485844580754	4.04788732939655	3.92789645372882	3.52105073690096	3.95977015521147	4.20711196120771	3.94860084749336	4.26002565596146	4.09592441999854	4.09000652990382	4.9546616208379	4.0496307677246	3.69265037003553	2.87578006306849	2.98732086592925	3.15218341905505	2.1407786557828	2.22650852980868	2.09761079662642
"ZNF473"	2.23266075679027	2.33913738491959	2.50080205305716	2.7158933705476	2.98185265328974	1.98913900736823	3.11935617703968	3.39094277280254	2.37573453858316	3.05137210172103	3.26153081524341	2.07724299893246	3.43962313755712	2.85399564717639	2.50589092972996	3.68594014844598	3.16188768237689	3.79181407116183	2.16027483140859	2.44360665147561	1.85996954822103	2.82984955984469	2.97636363573276	2.41953889151378	2.68032435684402	2.799087306074	2.24184018356467	2.24184018356467	2.75274859140713	2.70708299177171	2.15704371014558	2.86789646399265	2.99457972421575	2.63923216324928	2.74416109557041	3.1407786557828	2.47767732756531	2.72465027173297	2.36457243229586	1.85199883711245	1.76977173924945	2.63459326844576	2.50080205305716	2.60880924267552	2.36176835941915	2.81557542886257	2.81762325751143	2.70708299177171	2.31034012061215	3.56315813040281	4.854993016757	3.77399632511117	3.34766565630097	2.03562390973072	1.60407132366886	2.67129337248158	4.15461561132689	3.33199177823206	2.54843662469604	2.75915583380027	3.23112515787905	2.59931779369823	2.4541758931858	2.9429835981871	2.80529245560071	2.78868571061353	2.42492208821069	3.41413553298445	2.51853513898218	2.51096191927738	2.95977015521147	2.47767732756531	2.799087306074	2.37016428054021	2.88752527074159	3.18586654531133	3.13257684267001	3.36876834909033	3.29425313644451	2.68706068833989	2.95419631038688	1.08406426478847	1.87578006306849	3.81864608282254	3.16349873228288	2.4541758931858	2.59454854955035	4.0686708106651	1.24488705912353
"AARS2"	1.72683121703249	3.65878273401283	2.92029330021101	3.26603689399532	3.25398926623079	2.99457972421575	3.0496307677246	4.14649230697719	3.09254574154357	3.6507645591169	2.98367769469807	3.04264433740849	2.83390207666916	2.57531233068744	2.60644222813161	3.4594316186373	3.03562390973072	3.94110631094643	2.90689059560852	2.877744249949	1.08406426478847	0.713695814843359	3.41006969175638	2.96162332828694	3.19534759832222	3.20320115631661	2.63459326844576	2.89530262133331	3.20006486151431	2.66220549965362	2.87970576628229	2.88947354253111	3.77188557851537	3.19219416528334	2.97636363573276	3.40735275114004	3.68369645430652	3.22958792274065	2.54843662469604	2.66448284036468	2.07724299893246	2.95419631038688	3.09254574154357	3.22650852980868	2.65764000520782	2.81762325751143	3.07553263116736	2.89336221076387	2.54843662469604	2.16027483140859	2.08065766334523	2.17632277264046	2.40599235967584	1.7311832415722	1.33913738491959	1.87970576628229	3.39231742277876	3.43028527297778	2.4905701304462	3.22342254993494	3.01970191444255	3.33628338786443	2.77610398807316	3.32624970083746	3.39094277280254	3.40599235967584	3.29719141656586	3.14241343787374	3.37295209791183	3.1554254317472	3.30158764660319	3.52606881166759	2.98913900736823	3.12928301694497	3.1906148602095	3.53231695933277	3.62993940943954	3.44360665147561	3.29572302453997	3.37573453858316	3.73552217729654	2.37295209791183	1.37295209791183	1.94860084749336	1.71808758396052	1.81557542886257	1.46988597627446	1.6507645591169	1.54596836910529
"MTMR9"	1.46466826700344	1.49569516262407	1.98550043030488	2.44095219802964	2.60644222813161	2.26002565596146	1.91456452349394	1.97085365434048	2.38681094647222	2.20789285164133	2.32768736417605	2.09423606984577	2.89336221076387	2.59693514238723	2.16671544496642	2.42492208821069	2.96162332828694	2.21412480535285	0.933572638261024	0	0.650764559116902	1.0496307677246	2.77399632511117	2.73335434061383	2.43562859405209	2.85996954822103	2.25096157353322	2.02502879449152	3.20006486151431	2.13093086982645	2.66448284036468	2.81147103052984	2.22032995487956	2.7311832415722	3.01077983875324	2.9560566524124	2.8011586560937	2.81147103052984	0.214124805352847	1.32192809488736	1.28688114778816	2.92029330021101	2.51096191927738	2.99095486039699	2.89530262133331	2.64846544302731	3.20945336562895	3.00898878322725	0.933572638261024	1.4905701304462	0.722466024471091	0.765534746362977	1.52105073690096	0.669026765509631	1.43829285157915	0.53605290024021	3.73335434061383	3.12267271882414	1.97085365434048	3.59693514238723	1.81147103052984	2.62527048937469	2.02147972741045	3.24184018356467	3.14567745519564	2.48800077083407	2.84398384404833	2.24488705912353	2.98367769469807	2.92219784839637	3.38543103719352	3.13257684267001	3.49185309632967	2.48800077083407	3.70708299177171	2.4276061727819	3.08576455377831	2.51853513898218	3.20789285164133	3.14404636961671	2.8011586560937	1.87184364850932	1.20163386116965	1.04264433740849	0.632268215499513	1.21412480535285	0.678071905112638	1.07724299893246	0.189033824390017
"ERI1"	1.88752527074159	2.20163386116965	2.799087306074	3.0071955014042	3.12928301694497	3.24944534108584	3.01256867350306	3.18903382439002	2.48026512205446	2.78450398292957	2.99638874644762	2.76765479823735	4.88068552526112	2.89141918684608	4.2502036564993	2.70265754339091	3.38681094647222	3.04614178164472	1.73984810269933	2.8094144442359	2.22342254993494	1.31614574229336	3.29719141656586	2.69821847822441	2.46205231879643	2.74416109557041	2.63226821549951	2.10433665981474	3.10433665981474	2.06350294230616	3.25550073314839	2.99819550315325	2.93545974780529	3.29719141656586	3.32912359629157	3.05658352836637	3.12928301694497	3.68706068833989	2.13093086982645	1.35614381022528	2.63691458035588	3.03386345186628	2.42223300068305	3.28095631383106	2.73768676140986	2.83794324189103	3.51727569320958	3.44228003525258	2.43028527297778	1.16349873228288	2.47248777146274	1.60407132366886	2.58496250072116	0.748461233004036	1.46988597627446	3.13750352374994	4.31759350462347	3.1586601753465	2.10097764772482	3.08746284125034	3.22032995487956	2.1407786557828	2.57046293102604	3.00180224263399	2.91838623444635	3.29425313644451	3.02502879449152	2.84197311892718	3.41142624572647	3.1811025507538	3.30305008468167	3.32768736417605	3.54843662469604	3.5933537709803	3.47378691161437	2.81966818349646	3.38818953715608	3.09254574154357	3.84096670448742	3.85199883711245	2.77399632511117	3.31469652565629	1.36737106564853	2.54596836910529	2.12101540096137	1.20789285164133	2.70929063572336	1.90689059560852	1.58496250072116
"EHHADH"	1.67807190511264	0	1.98185265328974	1.75274859140713	1.49569516262407	2.51096191927738	2.86987140617771	3.01613970265525	2.48026512205446	2.75915583380027	2.67129337248158	2.4032677223393	1.61353165291793	2.22958792274065	2.13422093976063	3.44493204894218	2.89530262133331	2.10097764772482	0.823749360308273	0.925999418556223	1.09761079662642	0	1.92219784839637	2.68481873755322	2.1407786557828	2.41953889151378	2.45680614923047	2.51096191927738	2.95791459863299	2.02147972741045	2.32768736417605	2.62760683812965	1.58496250072116	4.37364821133469	2.59454854955035	3.13750352374994	2.15380533607904	2.27500704749987	1.51096191927738	1.09085343045111	0.863938450423971	2.65535182861255	1.77820857639809	3.28983446517751	4.03650333373899	2.68032435684402	3.08236196955747	2.81352468929781	0	1.23878685958712	2.23266075679027	1.26303440583379	0	2.43829285157915	0.565597175854225	2.1407786557828	3.04264433740849	1.86393845042397	3.23419472295381	2.33913738491959	2.62293035092018	1.20789285164133	2.41683974191283	3.37989816352469	2.37851162325373	3.09423606984577	1.61353165291793	1.93357263826102	2.70929063572336	2.61588707391606	2.6959938131099	2.28983446517751	2.02147972741045	3.03913839390696	2.3533232911629	2.7158933705476	3.04264433740849	2.90881290773955	2.99457972421575	2.70929063572336	1.33342373372519	1.68257329734758	1.10433665981474	0	0.443606651475615	1.64616265715789	1.32192809488736	1.57531233068744	1.05658352836637
"CTH"	0	0	1.31614574229336	1.26903314645524	1.33342373372519	1.49569516262407	1.23878685958712	1.44360665147561	1.27500704749987	0.925999418556223	2.33913738491959	1.8073549220576	1.51601514700366	1.21412480535285	1.68706068833989	1.71808758396052	1.61823865559545	1.65992455840238	0	2.51349074558812	0	0	1.11103131238874	1.57046293102604	0.956056652412403	1.34482849699744	1.70487196445635	1.48542682717024	1.70487196445635	1.51601514700366	1.4276061727819	1.72683121703249	1.19534759832222	1.61353165291793	1.50080205305716	1.92219784839637	1.31034012061215	2.22032995487956	0	2.46205231879643	0	2.04264433740849	3.92694824794977	2.06350294230616	2.63226821549951	1.96347412397489	1.98913900736823	1.6507645591169	0	0.807354922057604	0	0	0	1.4541758931858	0	0	1.71369581484336	1.27500704749987	2.71808758396052	1.46466826700344	0.475084882948783	1.799087306074	1.85996954822103	1.91456452349394	1.72246602447109	1.78659636189081	0.992768430768924	1.59931779369823	1.34482849699744	1.60407132366886	1.98185265328974	1.790772037862	1.49569516262407	1.87970576628229	0.687060688339892	1.76553474636298	1.92599941855622	0.831877241191673	2.38681094647222	1.81966818349646	0.985500430304885	0	0	1.73984810269933	0	0	0	1.0071955014042	0
"BAIAP2L1"	5.24678809384436	4.91169158187234	3.46466826700344	3.95140129167431	3.605257262939	4.72465027173297	4.3533232911629	3.79597469420667	4.48607074373567	4.91408609701272	1.77399632511117	1.7311832415722	3.48284828306847	2.59931779369823	4.27127625917593	4.02147972741045	4.0866139474095	4.56864019541922	4.26002565596146	4.44294349584873	4.6876206320849	5.8499992594661	2.75060650483559	3.56924802986718	2.81966818349646	2.62293035092018	4.4369613378336	3.11270013274936	3.57167680997093	3.69821847822441	4.91886323727459	4.44559429134118	2.91073266190291	4.49121175600309	3.0496307677246	3.6724253419715	3.38404980679516	4.04001567884788	3.88166461932035	4.48607074373567	5.33913738491959	3.35049724708413	2.44890095114513	2.53605290024021	1.89530262133331	2.58736499093646	2.51096191927738	3.88264304936184	5.2460279805281	4.4905701304462	5.34518344718767	4.10517519226548	4.16832111573972	3.99186193055632	5.45154083301783	4.41751500288509	4.77346892790519	3.58976348698498	3.96439863220318	4.09761079662642	5.08406426478847	5.15583017155653	6.12474169241965	3.33342373372519	3.6564963705535	6.14995030168105	3.94204525991605	4.56985560833095	3.80529245560071	4.38266725274504	2.98913900736823	4.63633460244218	4.03474394932473	4.29572302453997	4.07124781946144	3.8011586560937	3.83794324189103	4.30888505741176	3.95140129167431	4.28983446517751	3.79805051476751	4.49825086752783	4.62175885670973	4.94719858426206	4.96578428466209	4.91217080294995	4.95373084981149	4.14404636961671	4.58856473740135
