GeneSymbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
ACER3	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	44.6946972820163	NA	NA	NA	13.5868940018328	0	NA	NA	NA	NA	NA
ACHE	1	1	2.0340003468125	NA	1	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA
ACIN1	72.0358048105948	NA	31.9883196172063	75.261285347097	NA	50.0232666531363	NA	88.0194702004862	1	1	1	NA	NA	41.1093581563449	NA	39.808216125991	NA	1	64.512688333047	62.3743385892158	NA	NA
ACLY	NA	NA	NA	NA	NA	NA	NA	203.45237180299	NA	0	NA	0	NA	135.164389082861	NA	77.1497614536463	NA	NA	NA	NA	0	NA
ACMSD	NA	46.6869189958394	0.566978631357821	0	NA	0	0	NA	NA	NA	NA	NA	5.41077665993444	NA	0	NA	0	NA	3.15264615565011	0	NA	0
ACN9	0	0	8.35836715251735	12.2294232215608	0	NA	NA	0	0	NA	0	16.688494575744	NA	9.46973977624447	NA	4.21640858922915	NA	NA	6.85052318503061	NA	55.7777842279162	NA
ACO1	0	0	0	0	NA	NA	NA	0	0	NA	NA	700.978976392967	185.948035518331	0	0	NA	0	0	0	NA	NA	532.34677477038
ACO2	NA	1	NA	NA	NA	50.861721722171	NA	NA	NA	1	277.65416260382	323.933561178308	NA	48.4145238782384	86.8276438122381	70.7574565079633	NA	NA	NA	NA	NA	109.85920494455
ACOT1	NA	NA	NA	0	NA	6.60484387148441	0	0	NA	NA	NA	111.514375497844	NA	NA	NA	13.4891461300567	0	NA	NA	0	NA	82.7019411202926
ACOT11	NA	0	5.46584397161763	7.59094679690165	NA	NA	NA	NA	NA	0	NA	NA	NA	5.71926898154778	NA	2.60960798167189	NA	15.876988726584	NA	NA	NA	0
ACOT12	0.830923523692397	1	1.35973871873417	1.19333423605515	1	0.92603087187846	1	0.957978631952902	1	0.842203322314663	1	0.846071006022155	1.14873520111332	0.96397673727619	1.05449005255058	1.04320166532288	1.07125010312287	1.3924157685388	1.05884979932012	1.57583557118421	1	1.14456456600378
ACOT13	NA	NA	5.52239161570443	NA	1	6.36479023386095	NA	NA	NA	NA	1	42.642941541515	13.8125474552776	10.3392426034667	15.2508907107601	8.08871906336478	NA	NA	9.85022676117886	NA	1	13.5035150486443
ACOT2	0	NA	0	0	NA	NA	0	0	NA	NA	154.555321858519	399.585939474854	NA	NA	0	36.4453440048479	0	0	NA	0	NA	168.584476387759
ACOT4	NA	NA	NA	0	NA	10.0927281600651	0	NA	NA	NA	NA	NA	NA	7.68168969997852	NA	7.49280911547624	NA	NA	29.512458492085	NA	NA	NA
ACOT6	1	1	1.48344738587279	1	1	1.4987441447065	1	1	1	1	1	1	1	1.30624857206617	1.67526872545349	1.14713395004403	1	NA	1.24502201569291	1	1	1
ACOT7	NA	NA	NA	NA	NA	0	118.658363725238	NA	204.521998326314	0	NA	NA	NA	28.5155124790753	63.0186346891262	12.1975769193359	81.001615014026	62.6050426118423	NA	0	0	NA
ACOT8	26.1798987632198	NA	NA	NA	NA	11.8789174644304	NA	NA	NA	NA	0	0	NA	22.2152505159223	43.9243893940752	13.6965212948889	NA	NA	9.52300649225657	NA	0	NA
ACOT9	0	0	23.9986483781915	NA	NA	NA	382.774427840494	0	NA	NA	NA	NA	NA	NA	NA	31.5544638107937	0	NA	0	29.9402992902927	553.571369699514	73.6609743921002
ACOX1	0	NA	0	0	NA	35.5890099133561	NA	0	NA	NA	NA	277.02794612596	NA	0	0	51.7216948716303	0	NA	NA	NA	NA	182.952943239483
ACOX2	NA	0	0	NA	NA	11.291081707949	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA
ACOX3	59.9458375622796	NA	35.4688933588939	NA	NA	17.5300929901858	NA	NA	NA	NA	NA	0	NA	NA	0	17.3893383589969	NA	0	23.427776275862	NA	0	0
ACOXL	1	1	1.5811891678745	1.21106335153747	NA	1	10.6969044971544	1	1	1	1	1	2.06038204869602	1.36842955742102	2.8941596526339	1.07292149926581	NA	1	1.0059023317343	1	1	1
ACP1	0	NA	74.5594808537844	60.1723499086901	NA	63.066976131788	NA	127.396004040916	NA	NA	NA	0	NA	61.8150284409811	NA	38.8868977821002	NA	204.222322037689	111.729737665493	NA	458.924119772085	NA
ACP2	1	NA	NA	NA	NA	26.7602663469498	NA	NA	1	NA	NA	1	NA	38.0079949271346	102.033299939842	35.2962681201645	NA	NA	NA	NA	NA	NA
ACP5	NA	NA	0	NA	NA	NA	536.119540657078	NA	NA	NA	NA	0	0	122.429288683123	NA	67.0506871960889	238.424089889851	0	NA	0	NA	0
ACP6	21.6919622759872	0	12.6252837541583	NA	NA	11.1357236151227	NA	35.9652517442261	NA	NA	NA	0	0	NA	NA	8.26514389632444	38.1449032661518	NA	24.1337321469399	NA	NA	0
ACPL2	NA	51.9296412756693	19.9912526487446	NA	NA	NA	0	30.5853040426948	0	NA	25.1699883226195	0	0	15.1027007502209	NA	10.9910006040581	46.7757422275466	NA	22.6629898585999	NA	158.482035687202	NA
ACPP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0
ACPT	1.00487993903215	1	1.06802499633124	1.05744495725311	1	0.908585080312382	1	1.08396721657991	1	1.04990370958544	1.29634299389208	1.34538877766097	0.845870328026284	1.00956832984342	1.07961114561701	1.04100007117046	1.13781804057629	1.35678631019135	0.862878587653044	1.03928548351529	1	0.884666254986246
ACR	1.86260540714487	1	1.47991934659608	1.98427000437296	1	0.914775899394471	1	1	1	1	3.87950997646517	3.40661188057515	1.65408856803695	1.23423317150642	1.31514020822164	1.00464934994275	1	1	1.13967744190429	2.05455870869407	NA	2.07878630774228
ACRBP	1.90233991403527	NA	NA	NA	NA	3.24238429654859	NA	0	0	NA	0	6.03071124997133	3.44765366388196	2.43314020145805	2.63175004799032	2.01433270241998	NA	0	1.99262339764232	0	NA	NA
ACRC	2.82026336318504	NA	2.54776088002878	3.50204448198102	NA	1.3638991880976	1	1	1	1	1	3.25850689175431	1	0.938463973869794	1	1.89047794747493	1	1	1.9723860566022	1	1	2.34981059875236
ACRV1	0.933873471785927	1	1.07600955955146	1.01214188016017	1	1.0098346236994	1	0.83822898653617	1	1	1	0.999618218317351	0.92097271814664	1.11226254077195	1.75224596176771	0.956243222759534	1.37883163499653	3.49953305770988	1.1276129928359	1.04603846702838	1	1.01630057912107
ACSBG1	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA
ACSBG2	1.17789875382742	1	1.42428726223397	1.54333606824735	1	0.996231700853057	1	0.784617969007713	1	1	1.49297317704344	0.995846329302778	0.817108114774436	1.03535346145351	0.788281482794099	1.05779597035996	1.1503850827419	1	1.19731734641444	1.05245044045748	NA	1.04847639106525
ACSF2	NA	NA	NA	NA	NA	40.8065982716068	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
ACSF3	24.680116189432	1	20.6199040279564	17.6763279008211	1	9.03203337209012	NA	NA	1	NA	1	NA	NA	12.9034100544119	NA	13.996144251585	NA	NA	1	1	1	NA
ACSL1	0	0	0	0	NA	0	NA	0	0	0	NA	3801.53674821498	NA	0	0	NA	0	0	0	NA	NA	2985.86906414049
ACSL3	NA	NA	NA	NA	NA	98.0445811982571	0	NA	NA	NA	0	0	0	176.135313785588	NA	NA	NA	NA	223.927909796397	NA	NA	0
ACSL4	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	201.492350461636	NA	0	NA	35.2483835171868	0	0	NA	NA	771.883573074012	125.60308295633
ACSL5	NA	0	NA	39.1103804780082	NA	NA	206.950258548958	0	NA	NA	NA	44.6766847642439	0	0	NA	17.1093848732226	NA	NA	NA	NA	NA	NA
ACSL6	NA	NA	1.66536469676329	2.81416811685516	NA	2.11863176290821	0	0	NA	NA	NA	NA	0	5.01278799958335	NA	1.03561540539247	NA	NA	NA	0.3482228204332	NA	NA
ACSM1	0	0	NA	0	NA	0	0	NA	0	0	0	0	0	NA	0	NA	NA	NA	NA	0	NA	0
ACSM2A	1.2070109539855	1	1.01331768639469	1.18905904874642	1	0.937088947095121	1	1.0811190665551	1	1	1.13911930485385	2.31142057465203	1.02169077224667	0.99572386343118	1.03110377497877	0.985933179170119	0.761279249980758	1.03252023503329	1.06319694008923	0.94362106192316	NA	1.23017497096505
ACSM2B	1.0913350607308	1	0.896272823824004	0.990684318170551	1	1.06039480141732	1	0.624913230261454	1	1	1.32082189855219	2.4469895372703	0.881404702870776	0.945369777128947	0.921076902040454	1.09150342816215	1	1.08455637089236	0.896620761417909	1.0199894177236	1	1.59872853001823
ACSM3	NA	NA	13.3396648972112	7.4352334489863	NA	NA	NA	0	0	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	0
ACSM4	1	1.00000000000001	1	1	1.00000000000004	0.999999999999999	1	1	1	1	1	1	0.999999999999999	0.999999999999999	0.999999999999999	1	1	1	1	1	0.999999999999992	1
ACSM5	0	0	0	0	NA	0	0	0	0	NA	NA	185.000253486633	51.1704160781068	0	0	NA	0	0	0	NA	NA	157.509100610505
ACSS1	NA	119.379991252523	NA	NA	NA	15.4169549648779	NA	NA	NA	NA	0	0	NA	NA	33.0671105687857	10.7311061054757	76.8196784131917	NA	NA	NA	0	0
ACSS2	NA	0	NA	0	NA	NA	NA	0	0	NA	203.021848564442	640.33539006109	NA	0	0	NA	0	NA	NA	NA	NA	392.661340739848
ACSS3	0	NA	NA	0	NA	NA	NA	0	NA	0	NA	195.539885243564	96.3448067886826	NA	0	19.6596394787998	NA	0	NA	NA	0	175.460727076773
ACTA1	NA	0	0	0	0	0	NA	0	0	0	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA
ACTA2	NA	1	3337.17701949399	1	NA	NA	1	1	NA	1	NA	1	1	NA	NA	NA	1	NA	NA	1	1	NA
ACTB	NA	1	NA	2711.39114838677	NA	NA	NA	1	NA	1	1	NA	NA	4396.75303067332	9008.51698501085	1981.54992384942	NA	NA	NA	5342.50316648209	NA	NA
ACTBL2	1	1	1.39300913965143	1.30986399660086	1	1.4089312393921	NA	1.57935179161676	1	1	3.0799864999635	1	1	1.05310061316904	1	1.20449037672839	1	NA	1	1.61724395381042	1	1
ACTC1	1	1	0.885549342819678	2.1267941538367	1	0.748509513579461	1	1	1	1	1	2.02771792456064	1.10149632418525	1.31019764904011	1.75145641827435	1.01513634361132	1	3.25798800947178	0.844008510642254	1.46712176508648	NA	2.38768798402609
ACTG1	3610.5283755996	NA	NA	NA	NA	NA	0	2337.94181725677	8920.21231603902	0	NA	0	NA	2628.23907532108	2211.36197679254	NA	NA	NA	NA	NA	0	0
ACTG2	NA	0	406.338754000442	NA	NA	0	0	0	0	0	NA	NA	0	NA	NA	NA	0	NA	NA	434.171986688384	NA	0
ACTL6A	NA	0	46.4064465364514	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	60.0890276798382	146.265368926712	24.4977203305481	144.25305407415	439.775472576173	NA	NA	NA	NA
ACTL6B	0	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA
ACTL7A	0.969056684857928	0.985159248350233	1.00599777442417	1.00130321133439	1	0.99636069277605	0.999190902605237	1.00751473924911	0.92418218609662	0.974234322106077	1.01324222651805	1.08158046683548	0.974409996960125	1.00332431676853	1.00271160269126	1.0026482397806	1.0866424297302	1.00745652001709	1.00632600761715	1.00216278578449	0.878899096023383	1.01017351294011
ACTL7B	1.10840511272837	1.43576130935933	0.993254084784787	1.14703492233463	1	1.06525865808738	0.901134675005662	1.05052594264739	1	0.689628465825082	1.06323752579796	0.927941756141992	0.990690395354285	1.00046733743751	0.970874834046086	1.01895942512472	1.01099260953399	1.17049335466021	0.999222080341433	1.01660093199049	1	0.972718707094081
ACTL8	0	0	NA	NA	NA	0	NA	0	0	0	NA	NA	0	NA	NA	0	NA	0	NA	NA	NA	0
ACTL9	0.989985327860688	0.98715984703032	1	0.999843491188588	1	1.00509027487699	0.999383326816534	1.01398311299419	0.896865829154974	1.00200419390865	0.990691418534488	1.00078646366128	1.00456271394747	1.01485197180862	0.988926195432797	0.996525350849825	1	0.978130968561844	1.00716668244396	0.998398627646529	0.999999999999982	1
ACTN1	NA	0	238.884159320971	NA	NA	NA	0	NA	NA	0	827.872192215902	NA	NA	247.284589573102	NA	130.587171149343	NA	NA	NA	234.090892229206	NA	0
ACTN2	0	NA	NA	0	0	2.28781662027489	NA	NA	0	0	0	NA	6.75398407726317	4.26879585974464	NA	NA	NA	0	NA	0	NA	NA
ACTN3	0.410220039202861	0	0.46853420148763	0	0	1.96404020780973	3.33705333327558	0	0	NA	0	NA	3.92048919663322	1.30402261901982	0.629193341833962	NA	0.602629686480026	1.3427089975828	1.53872112110356	NA	NA	0
ACTN4	NA	0	233.132123299345	206.157717235235	NA	NA	0	0	NA	0	NA	NA	NA	294.948816521383	474.82505337487	123.555543458558	NA	722.082927763845	NA	249.885337878254	0	NA
ACTR10	NA	NA	26.4824851164115	NA	NA	19.6351162051723	1	NA	NA	NA	NA	NA	1	19.1511882618426	32.3464816655434	23.6512518812516	NA	NA	31.9538487847294	20.15504320953	NA	32.5917570183654
ACTR1A	NA	1	NA	NA	NA	55.5482861856939	NA	NA	1	NA	1	102.574433853682	NA	59.3491469601852	74.8390674730209	62.6579743371577	NA	NA	NA	62.4574123597335	NA	NA
ACTR1B	NA	NA	39.2036115918256	NA	NA	33.693169566419	NA	74.5273346775108	NA	NA	84.3494639632326	NA	NA	20.719485266409	NA	38.800739039752	NA	NA	22.9603964824725	30.9530732207218	NA	NA
ACTR2	1	1	NA	NA	NA	77.2656541843393	1	NA	1	NA	NA	NA	NA	81.6881782753759	234.113402361268	75.6567894857079	NA	1	NA	1	1	NA
ACTR3	NA	NA	76.7054578355556	NA	NA	78.3284050931969	788.058969612436	NA	NA	NA	NA	NA	NA	137.58953751253	437.300398880755	87.0434052981738	NA	454.062313783005	NA	142.024645650697	1	NA
ACTR3B	NA	1	10.1647006083901	10.5474215917705	1	NA	1	13.6749684202675	1	NA	1	NA	1	11.3274957146296	NA	NA	NA	NA	10.5284009791349	NA	NA	NA
ACTR3C	NA	NA	12.5688282770717	4.98011157734021	260.969895584803	3.9264216327939	NA	NA	0	23.2020617779931	NA	0	0	NA	16.2826824701767	3.30285221896833	18.6383269356122	NA	7.87465655202194	NA	NA	0
ACTR5	9.13206739240761	0	10.4940075670575	8.4189400357162	NA	5.17561931385305	NA	NA	NA	NA	NA	0	NA	6.22556922176756	13.3746611035442	6.14649798444071	NA	11.4673040558605	NA	NA	0	NA
ACTR6	NA	NA	29.4287895725796	NA	NA	16.6104179687173	NA	39.9349382805139	0	NA	0	NA	NA	15.9509785145562	44.9678005559577	12.0718893221498	NA	NA	44.4779646840146	22.4906234601686	276.710992144643	NA
ACTR8	18.4788145486702	NA	12.4397084137236	NA	NA	12.662888636498	NA	NA	NA	NA	NA	NA	NA	10.4065045318507	NA	13.9487271778877	40.3603234055977	1	19.4263233397484	1	NA	NA
ACTRT1	0.957500250544985	1.04850129511815	1.00777246984143	1.03777013317054	1	1.0307335091647	0.98581823921627	1.03166379388734	0.981868719529071	0.839237927075984	1.09331328434816	0.930822643277136	0.992695282709566	0.974718759207049	1.01574956818601	1.00285160437944	0.945126279693995	1.05574513342753	1.036920135589	1.04999482481545	1	1.04417899648529
ACTRT2	0.993952102959429	0.992634293793206	0.997021152650886	1.00181505893289	1	0.995606664356149	1.02512236003435	1.02073553752982	0.899180078810549	0.994448807653084	0.99508896716581	0.997503974414205	1.01230110621208	1.00467943404666	0.989368367976422	1.00326267927421	0.98084127627866	0.984068697295896	1.01145734420135	0.992670001419979	1.18637945785022	0.992114471333563
ACVR1	NA	NA	36.1054945408215	NA	NA	25.6810770265582	NA	NA	NA	NA	1	NA	1	15.8030648512371	NA	26.9479638921395	NA	NA	25.4004089215321	36.1090263229434	1	NA
ACVR1B	1	NA	14.8736458799619	21.3353446718039	NA	20.7878873178543	NA	34.9442121034914	NA	NA	NA	NA	1	NA	NA	16.082233781859	56.6391701170884	NA	NA	1	NA	NA
ACVR1C	0	0	0	0	NA	0	0	0	0	0	NA	217.095870115019	52.0690563843202	0	0	NA	0	0	0	NA	NA	229.078429180991
ACVR2A	NA	1	38.7249656068149	21.1828301150235	1	1	1	1	1	NA	NA	NA	NA	1	1	8.08349836432318	1	NA	12.3866048995804	1	397.210148773559	28.0717427786273
ACVR2B	1	NA	9.25399663298919	9.09592510441394	NA	3.60138164290921	1	1	1	1	NA	NA	NA	6.71381563438826	NA	5.04567222596982	NA	NA	5.73481728392867	1	NA	NA
ACVRL1	NA	0	NA	NA	NA	NA	NA	0	0	NA	NA	97.8183955616847	NA	0	0	22.1924313300336	0	0	NA	NA	NA	92.1068512304578
ACY1	NA	NA	NA	NA	NA	27.3020084647712	NA	NA	NA	NA	NA	NA	NA	29.2520292592362	1	42.6048978784302	93.1546113793863	NA	NA	NA	1	NA
ACY3	1	NA	3.57545444081474	3.83277792826662	NA	NA	54.4050806349703	1	NA	NA	1	NA	1	NA	NA	1.52304196077911	NA	1	1	1	NA	1
ACYP1	NA	0	9.22627040343029	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	31.1123276345173	7.0227030462032	NA	57.8589141583658	11.7819276586441	NA	NA	0
ACYP2	1	NA	7.11528233970097	NA	1	6.13657484816275	NA	1	1	NA	1	49.7813510729438	NA	NA	1	10.7451249799855	NA	NA	1	NA	NA	NA
ADA	NA	0	NA	NA	0	4.52989454131795	65.6125045055597	0	0	0	NA	NA	NA	4.74374906961718	24.5693421424599	7.26208856932363	NA	NA	NA	NA	NA	15.7575275990255
ADAD1	0.986121826088548	0.916673348355944	1.00716097049077	1.02947039073223	1	0.994791042745876	0.953143972567936	0.980972573535401	0.825719089272308	0.908686446654995	1.00684306366178	0.992678667365027	1.01345776468003	1.02380391110445	1.04248490389563	0.999028215886992	0.953679514581279	0.942145684432012	1.01939581208291	1.00009506279876	1.01387487151589	0.98421021806075
ADAD2	1.25933437415904	1.49304590302796	1.02094366626549	1.04964318352701	1	1.02779618232796	1.75091878089781	0.925977317215926	1	1.00569457579277	1.33367993436219	1.20066187304214	1.15077682409888	1.02496454909818	1.06949299294731	1.03370460000885	1.06124012808571	0.916097220743121	0.989046067958789	1.07122871760962	1	0.912767238652233
ADAL	NA	NA	8.08140144811255	NA	NA	4.86522163127826	NA	NA	NA	26.459960157764	NA	NA	1	NA	NA	7.60792117159548	NA	NA	8.84049173137913	1	NA	NA
ADAM10	NA	NA	75.084230409624	NA	NA	44.9243931463826	NA	NA	NA	NA	NA	1	1	NA	NA	51.9534738812665	NA	NA	75.2043996018317	NA	1	1
ADAM11	1.85797134228033	1	1.97860797501049	2.49637852328039	1	0.665781026467011	1	1	1	1	1	1	1	1.80559690728693	1.12067090282294	1.15598929666231	1	5.0945582188304	1.23777305906425	1	NA	1.91156961064192
ADAM12	91.5010867092185	0	0	NA	0	42.4104461906781	0	NA	NA	NA	NA	0	0	47.3113024120798	NA	26.1808602938084	NA	NA	NA	NA	NA	NA
ADAM15	NA	0	NA	NA	NA	99.7040321125968	NA	352.074559299946	NA	NA	302.506532015915	NA	NA	161.128429401033	189.339680211992	81.2314867113873	NA	NA	NA	NA	0	NA
ADAM17	NA	0	45.1090273033745	32.8286150079344	NA	21.3746858908521	NA	NA	0	NA	NA	NA	NA	18.7522687813925	54.814030616165	21.5808767371952	NA	145.459362750397	22.484499472949	62.0466385064336	546.265687695276	NA
ADAM18	0.974596970588604	1	1.04109291797437	0.944447423633631	1	1.01840891099366	1	1.12528687365356	1.61458216301979	1.15290112454262	0.770235936471601	0.983323365025265	0.871961362563933	0.96564704351078	1.10943601357287	1.0395916342553	1.02288712855535	0.978216321592972	1.00630157997591	0.939793144343706	1	1.01319721848709
ADAM19	NA	0	NA	NA	0	NA	106.004393632715	0	NA	0	NA	0	NA	8.60243536760326	NA	2.99690797570859	NA	NA	NA	NA	NA	NA
ADAM2	1.78480911565385	0.957510019884318	3.49850695478874	0	31.1727138350562	0	0	0	NA	0	0	2.11295718170998	0	0.21654549333707	3.01509210278304	NA	3.44693723766947	0	0	0	NA	0.432859000886948
ADAM20	1	NA	3.94712325198235	1.90055102399384	NA	1.68235795306745	1	1	NA	NA	1	1	1	1	1	1.87109726136255	NA	1	2.31986801521606	2.34958024842114	1	1
ADAM21	1	7.51554113306587	1.07928925741935	0.638254948023947	1	1.31306218624409	1	2.48564418430104	1	2.7447711762061	1	1	0.933220269725866	1.22282786365405	0.890293428932861	1.17446882016167	1	3.19506214877295	1.32845842572981	1.05084016691066	1	0.986462490578738
ADAM21P1	0.844337855836562	3.28149966062426	1.05168437273391	0.918889058097967	1	1.04237929818443	1.22588564282109	1.44634458612326	1	1.89639825480073	1.02760171975221	0.906183349094344	1.06166203860346	1.04665382503898	0.936028140767503	1.06480593035984	0.940358475025163	1.83308077035957	0.941547249577014	0.851105323563782	1	0.906725839359201
ADAM22	NA	0	NA	NA	NA	4.38350696659944	0	0	NA	NA	NA	22.6393131314396	NA	NA	0	6.09884128755702	0	0	NA	NA	96.3471181931288	NA
ADAM23	NA	1	1.23006643704802	2.59993214393761	NA	1.48388114282583	1	1	NA	1	NA	1	1	1	NA	2.59727524211201	NA	1	1	2.99181875792099	NA	NA
ADAM28	NA	NA	NA	10.5246571895214	NA	6.37072132095274	NA	NA	0	NA	NA	0	0	NA	12.9873675911054	NA	NA	0	8.93545946202377	NA	NA	0
ADAM29	1	1	1.36836660711285	1	1	1.16376328343429	1	2.60617671090916	1	1	1	1	1	1.15447883827782	1	1.29792328795131	1	1	1	1	1	1
ADAM30	0.958189646374259	0.858913930317637	0.997719223821985	1.03133654632912	1	1.01355136351925	0.927946212954836	1.03698863737982	0.80246052481986	1.00393225599778	1.00117320852029	1.06965785430328	0.993717824670977	1.01502716712774	1.0056617547053	0.993132689630087	1.00418511927606	1.02952900226872	1.00320762523063	0.993660783979442	3.25495253014653	1.07476492891517
ADAM32	NA	NA	12.7223345077625	6.68665059935789	NA	NA	1	NA	1	1	NA	20.4576967215568	NA	1	1	3.43105603016168	NA	NA	NA	NA	NA	1
ADAM33	NA	0	27.3548851318636	NA	NA	0	0	0	0	0	NA	77.7304777988634	NA	0	0	NA	0	0	NA	NA	NA	NA
ADAM3A	1.00170916743534	1.00527018756766	0.98842521267577	1.01016173869138	1	1.00193473853139	1.00368939675413	1.04751678639898	0.978318476915576	0.97864172473157	0.970787288969287	0.994037127816616	0.99307966755027	0.99832580833717	0.982748628264086	1.0041261129427	0.980176274598599	1.02688165254009	0.995532561117237	0.990302065143665	0.93268300058089	1.00137185958905
ADAM5P	0.99047271696113	2.6955243680874	1.07606164654633	0.972813776185497	1	1.05626042954995	1	1.12124654609836	1	1.20735917719647	1.0711908839909	1.04826816159885	0.869654197294604	1.03004441972853	1.01253251036307	0.994082173904506	0.968816529058456	1.44892897560147	1.03965863687465	1.55258308370784	NA	1.04993058825577
ADAM6	1	NA	251.396454219799	1	NA	1	2481.46466959639	1	1	NA	NA	NA	1	NA	NA	1	1	NA	1	NA	NA	1
ADAM7	1	1	1.98662541872303	1	1	1.39767733630354	1	3.88639958659278	1	1	1	1	1	1	1	1.10391193284534	1	1	1	1	1	1
ADAM8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	18.4849689703732	57.5818711088658	NA	NA	NA	NA	NA	NA	NA
ADAM9	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	88.0842815995799	NA	NA	NA	NA	NA	NA	1194.96470427093	NA
ADAMDEC1	0	NA	0	NA	NA	0	543.594107230655	0	NA	NA	0	NA	0	NA	90.6372868357642	0	NA	NA	NA	0	0	0
ADAMTS1	NA	0	NA	NA	0	NA	0	0	0	NA	NA	458.089988426389	NA	0	0	NA	0	NA	NA	357.361803636488	2959.5611136685	NA
ADAMTS10	NA	1	NA	NA	NA	1	1	1	1	1	1	NA	NA	NA	1	8.87215939491499	1	1	NA	1	NA	NA
ADAMTS12	NA	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	18.4713550876188	NA	21.0855632733805	NA	NA	NA	NA	NA	NA
ADAMTS13	7.65901257402903	NA	2.01648503807035	3.97452542265185	NA	1.94551203749739	0	4.74668641705892	NA	0	NA	NA	3.34035427507308	2.98429655989939	NA	1.50777248013142	5.07997095257356	0	3.19825408260442	0.979704246351462	NA	NA
ADAMTS14	5.69504051001333	0	0	0	0	1.7482861405468	0	NA	NA	0	NA	0	0	5.38817426257228	7.82813190138245	1.79821399110681	NA	NA	NA	NA	NA	0
ADAMTS15	61.4899392075025	NA	0	0	1311.48068257872	NA	0	NA	NA	NA	203.874677114901	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
ADAMTS16	13.4796488034803	NA	0	NA	NA	NA	0	0	NA	NA	NA	0	0	8.88519635899737	NA	9.37085855879323	0	NA	NA	NA	NA	NA
ADAMTS17	NA	0	NA	6.92055070461556	NA	2.76353657333795	NA	NA	0	NA	NA	NA	0	2.27239426116051	6.96328858490191	1.53296824079856	NA	NA	1.9468791528443	2.62815313200088	NA	NA
ADAMTS18	0	0	NA	NA	NA	NA	0	0	0	0	NA	43.3382233364791	NA	NA	0	NA	0	0	NA	NA	NA	NA
ADAMTS19	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	0	4.9728361420157	NA	NA	NA	0	NA	0	0	NA
ADAMTS2	NA	0	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	19.4353479894204	NA	26.4327538577643	0	NA	0	25.0367599477031	NA	NA
ADAMTS20	1.71797907774015	1	0.758090553542935	0.773631515899148	1	1.2514912985027	1	1	1	1	1	1	1.24637682595202	1.1614008773579	1.87679610417584	1.03387894780766	1	1	0.995977794846118	1	1	1
ADAMTS3	0	0	4.94138719065721	2.55665542103279	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA
ADAMTS4	1	1	1	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA	83.4002449998766	9.55553121922855	NA	NA	1	67.0302949281558	1	NA
ADAMTS5	0	0	41.831821869667	NA	NA	0	0	0	0	0	NA	139.860846968367	NA	0	0	NA	0	0	NA	NA	NA	NA
ADAMTS6	6.74203200549232	NA	1	1	1	1.82566116087435	1	1	NA	NA	1	1	1	2.96155768720504	7.27931491880291	3.13642851351647	NA	1	2.63156491865376	NA	NA	NA
ADAMTS7	NA	1	NA	NA	1	2.84021027691086	NA	1	NA	1	1	NA	NA	5.68916859074496	6.5922259826475	4.66559549725021	1	NA	1	NA	1	1
ADAMTS8	NA	NA	NA	1	1	1	1	NA	1	NA	1	1	1	1	1	NA	NA	1	NA	NA	NA	NA
ADAMTS9	0	0	16.0722776575407	19.2375242084132	0	NA	0	0	0	0	NA	72.3092982889073	NA	NA	0	NA	0	NA	NA	62.7470611026179	470.924573886335	49.547613043471
ADAMTSL1	NA	0	NA	NA	NA	NA	NA	0	0	0	NA	NA	0	0	0	6.75065434777028	0	0	7.09127125977304	12.1632632530273	NA	NA
ADAMTSL2	1	NA	1	NA	NA	3.40371001069051	NA	NA	NA	1	NA	1	NA	6.78283030005065	8.44986170444226	5.23870483310451	NA	NA	NA	NA	1	1
