"BC_HKB0543_1306_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0882_1555_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0214_3006_T"	"HKB0659_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"BC_HKB0022_649_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0067_3006_T"	"HKB0070_3002_T"	"HKB0091_3001_T"	"HKB0137_3002_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0227_3006_T"	"HKB0573_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0736_3000_T"	"HKB0752_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0555_1321_T"	"BC_HKB0874_1537_T"	"BC_HKB0876_1543_T"	"BC_HKB1366_1663_T"	"BC_HKB2114_1660_T"	"HKB0210_3006_T"	"BC_HKB0745_1398_T"	"BC_HKB0895_1582_T"	"BC_HKB0906_1627_T"	"BC_HKB2109_1628_T"	"BC_HKB2116_1671_T"	"HKB0036_3006_T"	"HKB0106_3006_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0828_M1542_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0164_3006_T"	"HKB0186_3000_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0668_1298_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0080_3006_T"	"HKB0089_3001_T"	"HKB0092_3000_T"	"HKB0143_3006_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0182_3006_T"	"HKB0196_3006_T"	"HKB0226_3001_T"	"HKB0232_3000_T"	"HKB0540_3000_T"	"HKB0599_3000_T"	"HKB0638_3000_T"	"HKB0644_3000_T"	"HKB0650_3000_T"	"HKB0656_3000_T"	"HKB0668_3000_T"	"HKB0692_3000_T"	"HKB0704_3000_T"	"HKB0721_3000_T"	"HKB0748_3000_T"
"TRPM6"	0	2.99819550315325	0	0	0.189033824390017	0	0	0	0.839959587489532	0	0.584962500721156	0.432959407276106	0.189033824390017	0.37851162325373	0.432959407276106	0.250961573533219	0.0840642647884745	0.263034405833794	0.903038270112912	0.344828496997441	0.286881147788162	1.08406426478847	0.367371065648529	0.176322772640463	0.0976107966264223	0.31034012061215	0.55581615506164	0.124328135002202	0.367371065648529	0.75702324650746	0.0143552929770701	0.20163386116965	0.298658315564515	0.37851162325373	0.925999418556223	0.485426827170242	0.0565835283663675	0.367371065648529	0.238786859587116	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0.613531652917927	0.214124805352847	2.05311133645956	0	0	0	0	0.815575428862573	0	0.485426827170242	0.27500704749987	0.992768430768924	0.925999418556223	1.05658352836637	0.765534746362977	0.333423733725192	0.565597175854225	0.298658315564515	1.63691458035588	0.53605290024021	1.01435529297707	0	0.0840642647884745	0.0565835283663675	0.137503523749935	0.0976107966264223	0.0840642647884745	0.20163386116965	0.739848102699327	0.356143810225275	0.27500704749987	0.298658315564515	0.111031312388744	0.0840642647884745	0.0285691521967709	0	0.0840642647884745	0.7311832415722	0.389566811762726	0.475084882948783	0.0840642647884745	0.111031312388744	0.238786859587116	0.20163386116965	0.214124805352847
"B4GALNT2"	0	0	3.1554254317472	0	0	2.71149490665009	0	0	0	0	0.963474123974886	0.6959938131099	2.43028527297778	4.05918219921169	0.0285691521967709	0.815575428862573	1.80322703643493	0.124328135002202	0	1.18269229751619	0	0	0.31034012061215	0.0840642647884745	1.02856915219677	0.286881147788162	0.0426443374084937	0.189033824390017	0.422233000683048	0.0285691521967709	0.400537929583729	0.214124805352847	0.505890929729957	0.137503523749935	0.137503523749935	0.0426443374084937	0	0.214124805352847	0.400537929583729	3.78555055173926	0	0	1.51096191927738	0	2.37016428054021	0.0426443374084937	0	0	0	0	0	0.0565835283663675	0.887525270741587	0	0	0	0	0	0	0	0.0426443374084937	0.0565835283663675	0.0426443374084937	0.27500704749987	0.389566811762726	0.475084882948783	0.0426443374084937	1.60880924267552	0.739848102699327	0.124328135002202	0.0426443374084937	0	1.72246602447109	0.124328135002202	1.35049724708413	0	0.37851162325373	3.64038956005495	0.150559676575381	0.189033824390017	0.250961573533219	1.22032995487956	0.238786859587116	1.40599235967584	0	0.0285691521967709	0.176322772640463	0	1.88362081628567	0.070389327891398	0	2.73984810269933	0.111031312388744	0.0840642647884745	0.910732661902913	0.124328135002202
"CIDEB"	8.86009374182855	8.84332438372626	8.37273449356733	8.96973186335767	8.36789520554199	8.94207459222685	9.13645288388119	9.09784778532655	8.33516701000103	8.69338241059244	3.03738222200308	2.09085343045111	3.65992455840238	3.24336442569366	2.54349588342577	3.68369645430652	2.84799690655495	2.69821847822441	3.4995270242151	1.70043971814109	3.03386345186628	7.99293833616581	3.69265037003553	3.82374936030827	3.28835856219366	3.25701061820602	3.09085343045111	2.75274859140713	3.44095219802964	3.37573453858316	1.28688114778816	2.4276061727819	2.09761079662642	3.85099939471647	2.32192809488736	3.14893410452634	2.74200621086674	3.06695024392463	3.64616265715789	8.40318249445324	8.72082566608984	9.41586850020891	8.43608686360791	8.98851427965648	9.74653111609357	4.02856915219677	8.69755838873324	10.3220746111623	8.84080938879262	8.69498463122745	10.1451424584853	2.01077983875324	2.0703893278914	8.44662843689956	7.881970449996	7.54997714277182	8.6611723949441	7.76579992328513	8.83418659137581	8.07681559705083	2.58496250072116	4.00180224263399	3.16188768237689	3.11603199344711	4.64212391615349	2.114367024952	3.20945336562895	3.5197934862411	3.84297883178833	3.70265754339091	3.32048467801769	3.27351588970212	9.20111922122571	3.14567745519564	3.5765221379205	3.44493204894218	2.37295209791183	4.44360665147561	2.08406426478847	3.96624587322494	3.12928301694497	2.83390207666916	1.09761079662642	3.87479696589867	1.84398384404833	2.17312743348066	1.56071495447448	2.40053792958373	4.79441586635011	3.91456452349394	3.81352468929781	1.1243281350022	2.02502879449152	1.18269229751619	0.963474123974886	1.31034012061215
"CA4"	0	0	0	0	0	0	4.36036427654347	0	0	0	0	0.0565835283663675	0.111031312388744	0	0.823749360308273	0.070389327891398	0	0	0	0	1.99276843076892	1.04264433740849	0.070389327891398	0.189033824390017	0.20163386116965	0.124328135002202	0.286881147788162	0.189033824390017	0.400537929583729	0.22650852980868	0	0	1.47508488294878	0.286881147788162	1.23266075679027	0.263034405833794	0	0.782408564927373	0.0426443374084937	0	0	0	0	1.32768736417605	0	0.189033824390017	0	2.6915341649192	0	0	0	0.0426443374084937	0.978195629681652	1.76977173924945	3.05484847699562	1.61823865559545	1.81966818349646	3.15704371014558	2.27798474729977	0	1.1243281350022	1.8073549220576	1.68257329734758	4.06004738366994	2.44095219802964	0.298658315564515	5.36527259976453	3.35895882583233	0.400537929583729	1.80322703643493	1.03562390973072	0.27500704749987	0	0	0.263034405833794	0.0565835283663675	3.06004738366994	0	0.485426827170242	0.495695162624069	0.887525270741587	0.0976107966264223	0.333423733725192	0	0	0.137503523749935	0	0.176322772640463	0	0	0.0565835283663675	0	0.565597175854225	0	0	0
"PGA4"	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0.176322772640463	0	0	0	0.0840642647884745	0	0.0565835283663675	0	1.13093086982645	0	0.22650852980868	0.464668267003444	0	0.0976107966264223	0.137503523749935	0	1.10433665981474	0.632268215499513	0.070389327891398	0.333423733725192	0.545968369105292	0	0.918386234446348	0.189033824390017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	1.51096191927738	0	2.23266075679027	0.704871964456353	1.91073266190291	2.12763327972587	0	0.815575428862573	1.64154602908752	0.432959407276106	0	0.807354922057604	1.22650852980868	2.16349873228288	0.238786859587116	1.0071955014042	1.28688114778816	1.66902676550963	0.298658315564515	0	0.0426443374084937	0.0565835283663675	0	0.16349873228288	0	0.422233000683048	0.250961573533219	0	0	0.16349873228288	0.485426827170242	0	0	0	0.0976107966264223	0	0.0426443374084937	0.176322772640463	0	0.0976107966264223	0	0.111031312388744	0
"ERICH4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PGA3"	0	0	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0	0.526068811667588	0.0976107966264223	0.111031312388744	0.367371065648529	0	0	0.0285691521967709	0	0.321928094887362	0	0.150559676575381	0	0	0	0	0.432959407276106	0	0	0.545968369105292	0	0.0143552929770701	0	0	0.238786859587116	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20163386116965	0	0.137503523749935	0	0.238786859587116	0.070389327891398	0.189033824390017	0.344828496997441	0	0.0143552929770701	0.970853654340484	0	0.773996325111173	0.0285691521967709	0	1.57046293102604	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20163386116965	0	0	0.622930350920177	0	0	0	0	0	0	0	0.176322772640463	0	0.150559676575381	0	0
"SOSTDC1"	1.40053792958373	1.66902676550963	2.44625622988956	1.74846123300404	1.22650852980868	0	0	0	0	1.85598969730848	0.37851162325373	1.02856915219677	0.189033824390017	0	0.815575428862573	6.8646814055726	0.422233000683048	1.1243281350022	4.42693561964834	0.137503523749935	0.443606651475615	0	0.495695162624069	0.250961573533219	0.823749360308273	0.0976107966264223	1.39506279951758	0.37851162325373	2.08406426478847	1.24488705912353	0.344828496997441	0.722466024471091	0.214124805352847	0.286881147788162	2.4905701304462	0.454175893185802	0.505890929729957	0.422233000683048	0.678071905112638	0	0.941106310946431	2.88752527074159	0	1.89141918684608	0	4.75755668893945	0	0	1.40599235967584	0.545968369105292	0	0.344828496997441	1.66902676550963	2.38681094647222	1.14404636961671	1.51601514700366	0	2.85798099512757	2.64385618977472	0	1.56559717585423	2.30742852519225	2.5385381636298	0	1.85199883711245	0.214124805352847	0.16349873228288	4.03474394932473	3.66789212523023	2.78240856492737	0.367371065648529	3.41413553298445	1.68706068833989	0.31034012061215	0.622930350920177	0.333423733725192	0.214124805352847	0.0840642647884745	0.250961573533219	5.74065777162389	0.941106310946431	4.47638168756724	0.37851162325373	0.622930350920177	0.475084882948783	0.356143810225275	0	0	3.12598165385472	3.22804904788446	0.389566811762726	2.67355642399014	0.111031312388744	0	0.389566811762726	1.66448284036468
"CYP2U1"	1.15704371014558	2.25398926623079	2.26002565596146	1.11103131238874	2.15380533607904	2.22650852980868	1.82374936030827	0.925999418556223	0.748461233004036	1.54596836910529	2.47508488294878	1.94860084749336	1.94110631094643	1.64616265715789	2.60169651648096	1.84799690655495	2.04264433740849	2.3533232911629	1.86789646399265	2.55581615506164	2.47767732756531	2.09085343045111	2.69821847822441	2.40053792958373	1.41683974191283	1.50080205305716	2.36737106564853	1.94860084749336	2.28688114778816	1.59454854955035	1.71369581484336	2.01792190799726	2.28095631383106	1.9297909977186	2.97085365434048	2.47248777146274	1.83187724119167	2.29572302453997	2.10768786931437	1.26303440583379	2.13422093976063	1.1243281350022	2.65535182861255	2.64154602908752	2.51853513898218	2.7311832415722	1.08406426478847	0.55581615506164	1.55581615506164	1.23266075679027	1.08406426478847	2.15704371014558	2.08065766334523	1.36737106564853	3.14404636961671	1.76553474636298	2.4541758931858	3.58736499093646	1.84398384404833	2.02147972741045	2.85399564717639	2.41683974191283	3.22958792274065	2.60407132366886	2.8073549220576	2.33342373372519	3.30305008468167	2.07382023329167	2.25096157353322	2.89336221076387	2.17632277264046	2.90110824301451	2.09761079662642	2.1243281350022	1.84799690655495	1.93357263826102	2.52356195605701	2.04264433740849	2.27798474729977	2.93168305705981	2.25398926623079	1.97819562968165	2.43562859405209	1.97819562968165	1.49569516262407	1.54596836910529	2.48284828306847	2.23266075679027	1.16349873228288	1.37295209791183	1.34482849699744	1.95977015521147	1.52606881166759	2.03913839390696	1.43295940727611	1.86789646399265
"MEF2C"	3.81352468929781	3.04439411935845	3.62993940943954	2.45154083301783	3.32912359629157	3.1554254317472	4.68201139080069	2.40053792958373	2.92599941855622	3.93357263826102	4.78502736223547	3.40599235967584	3.35049724708413	2.93734439215023	2.68032435684402	3.44757919654888	4.01346225980656	3.41006969175638	4.28909670241999	3.50969584193339	3.8923910259134	4.23955079661364	4.07124781946144	4.31034012061215	2.27500704749987	2.51096191927738	4.07895134139482	3.63807383718072	3.74092756031863	2.85996954822103	2.19219416528334	3.07210580048042	3.88362081628567	3.45022149589718	3.97636363573276	4.10265813136374	3.14241343787374	3.97727992349992	3.24336442569366	1.92599941855622	2.48542682717024	0.963474123974886	2.87970576628229	2.37295209791183	2.52105073690096	3.40463068421761	0.863938450423971	2.52606881166759	1.99276843076892	2.50589092972996	2.52356195605701	2.84799690655495	2.72900887033786	3.877744249949	4.02591469875079	2.64154602908752	2.58496250072116	3.50207595604579	3.32048467801769	1.98913900736823	3.77188557851537	3.51727569320958	4.01077983875324	4.2364926183813	4.10265813136374	3.72465027173297	4.7311832415722	3.79597469420667	4.18507363787676	4.69543711040537	3.7771566660045	4.19140472885276	2.86789646399265	2.88166461932035	2.9429835981871	2.62527048937469	3.16188768237689	2.39506279951758	3.35614381022528	3.58616424593091	3.40735275114004	3.60762622084549	3.28540221886225	2.99457972421575	2.46727948045998	3.0496307677246	2.91456452349394	2.82984955984469	2.03913839390696	2.68032435684402	2.60407132366886	3.19534759832222	2.64846544302731	1.83995958748953	2.66448284036468	2.79493566280354
"ITGA8"	0.687060688339892	0	0.443606651475615	0.526068811667588	0.454175893185802	1.99276843076892	0	0	2.11769504266975	0.978195629681652	2.29278174922785	1.41683974191283	2.63459326844576	2.37573453858316	1.04264433740849	1.84398384404833	2.65764000520782	1.72246602447109	2.75274859140713	2.49825086752783	1.9297909977186	0.765534746362977	2.12101540096137	1.68706068833989	1.13093086982645	0.443606651475615	1.4594316186373	0.992768430768924	1.24488705912353	0.632268215499513	1.05658352836637	1.16349873228288	0.773996325111173	0.831877241191673	1.59454854955035	1.74416109557041	1.08406426478847	0.925999418556223	1.39506279951758	0.613531652917927	0.594548549550354	0.53605290024021	0	0	0.53605290024021	1.22032995487956	0.641546029087524	0.432959407276106	1.33913738491959	0.321928094887362	0	1.03562390973072	1.40599235967584	2.18586654531133	0.422233000683048	0	0	1.72683121703249	0.978195629681652	0.464668267003444	2.08065766334523	1.1243281350022	2.13422093976063	1.22032995487956	2.51096191927738	1.68257329734758	1.4276061727819	3.10936055940423	1.76977173924945	3.21567859660793	2.17951105027151	2.26303440583379	1.77820857639809	1.74846123300404	1.06350294230616	0.632268215499513	1.75702324650746	1.23878685958712	1.18903382439002	1.87970576628229	1.68257329734758	1.52606881166759	0.948600847493356	1.49569516262407	1.58496250072116	0.956056652412403	1.03562390973072	1.77399632511117	1.19534759832222	1.36737106564853	1.58976348698498	1.57046293102604	1.77399632511117	0.687060688339892	1.37295209791183	1.48026512205446
"ALDH1A1"	5.17632277264046	1.56559717585423	1.95233356636969	2.73768676140986	3.91934008244201	3.47248777146274	5.19495379593384	3.49185309632967	2.40599235967584	2.94485844580754	6.04045412134962	4.29645740737124	4.26228280642066	4.22187708107703	4.49249415167943	4.00450139223494	5.93404464711225	3.70376517879341	3.88849973551412	4.52230689287139	5.39985467357243	5.04220656012069	3.790772037862	2.30451104180995	4.38818953715608	3.87970576628229	4.30597052098439	3.56437816856506	3.05658352836637	3.24184018356467	4.20084957463721	3.65992455840238	4.62760683812965	1.98913900736823	5.36946648365072	4.27276973243651	4.08065766334523	5.16872225436066	6.20554891117303	1.41683974191283	3.30305008468167	2.03913839390696	0	2.41413553298445	1.29278174922785	3.97177344719337	0.933572638261024	2.82984955984469	1.6507645591169	3.29865831556452	3.02147972741045	1.80322703643493	3.87578006306849	5.00495075995105	4.51349074558812	4.36737106564853	2.88947354253111	4.36317107711924	3.27500704749987	1.16349873228288	4.9546616208379	4.92029330021101	6.08470210801199	5.6659043549549	5.86764940601776	3.98185265328974	7.3386918198767	5.11935617703968	4.31179371775365	5.85299758761332	5.41040894985104	5.62497817956904	1.58496250072116	3.73552217729654	3.72574115650395	3.5033487351675	5.48767927890162	2.96532254836725	3.93545974780529	4.63517394667492	5.19021976366016	2.47767732756531	4.0071955014042	3.86591881455221	2.08746284125034	3.84799690655495	3.50207595604579	2.90881290773955	1.6959938131099	4.10265813136374	3.58616424593091	3.85897561429202	1.85598969730848	2.35614381022528	2.87381319835909	4.08321336824898
"NFE2L2"	5.93262815702213	6.41650199286742	5.54163873443614	5.63691458035588	5.75648960675997	5.24792751344359	4.30305008468167	5.49281457256712	6.14445431392619	6.73050410252991	5.95373084981149	5.31686980506433	5.73552217729654	5.8569856897822	5.49601487343776	5.63604452602804	6.15886210620845	5.87479696589866	6.2665991655351	6.13401553005844	5.91910167955939	5.75114232472695	5.63488363677538	4.90303827011291	5.31686980506433	5.08023127201926	5.73903797911741	5.58345891013077	5.33127526714661	5.70404195482129	5.4966540825935	5.45154083301783	5.73687542290827	4.97452931248388	6.14751022492028	6.00652244562298	5.86542397831313	5.05831649559082	5.54194842533373	5.37989816352469	4.99548451887751	5.2364926183813	5.19219416528334	6.08894720461877	5.76022094646651	5.62205181945638	5.0518071070133	4.9676297534662	5.29498826769145	5.0241423458978	5.77294133783134	5.38439523838807	5.01569380710515	5.49505552836802	5.0639343057541	4.94906796585291	5.20945336562895	5.95768248616512	5.78502736223547	5.34837407519116	5.68818035858693	5.80064109732908	5.94579495674006	6.06802583857736	5.78972925137577	5.53636379239547	5.46564802598228	6.48767927890162	6.07916474203731	6.16771919860107	6.30030679608006	5.78450398292957	5.76128527336162	5.93191939010004	5.93946167836279	4.92457500339273	5.08746284125034	5.66618848987278	5.05831649559082	5.74200621086674	5.84599177066457	5.31288295528436	4.88508622529017	5.5915597458278	5.20593983247088	5.68313498512609	6.23706652081182	5.25171909260596	5.35155766245043	5.89820835250872	5.68957872550933	5.5197934862411	5.74038793246835	5.06263982828646	5.43329332581501	5.46401472450489
"ENPP6"	0	0	0.367371065648529	0	0.925999418556223	0	0	0.344828496997441	0.632268215499513	1.11769504266975	0.516015147003665	0.443606651475615	0.214124805352847	0.111031312388744	0.16349873228288	0.422233000683048	0.27500704749987	0.20163386116965	0.31034012061215	0.189033824390017	0.176322772640463	0.356143810225275	0.111031312388744	0.0565835283663675	0.137503523749935	0.070389327891398	0.678071905112638	0.124328135002202	0.070389327891398	0.650764559116902	0.0143552929770701	0.367371065648529	0.124328135002202	0.0840642647884745	0.678071905112638	0.20163386116965	0.641546029087524	0.411426245726465	0.0976107966264223	0	0.495695162624069	0	0	0	0	2.11769504266975	0	0	0	0	0	0.250961573533219	0.454175893185802	1.18903382439002	0	0	0.722466024471091	0	1.1243281350022	0	0.22650852980868	0.189033824390017	0.831877241191673	0.0143552929770701	1.19534759832222	0.20163386116965	0.070389327891398	0.214124805352847	0.238786859587116	0.22650852980868	0.189033824390017	0.594548549550354	0	0.111031312388744	0.250961573533219	0.0285691521967709	0.0976107966264223	0	0.0143552929770701	0.263034405833794	0.22650852980868	0.0976107966264223	0.0426443374084937	0.137503523749935	0.0976107966264223	0.0840642647884745	0.111031312388744	0.0565835283663675	0.575312330687437	0.722466024471091	0.298658315564515	0.0976107966264223	0.0976107966264223	0.0426443374084937	0.22650852980868	0.176322772640463
"CPM"	3.37989816352469	2.01792190799726	1.0071955014042	2.29865831556452	2.79285535236249	1.13750352374994	2.68032435684402	2.17632277264046	1.82781902461732	3.39369076418745	3.58616424593091	2.04264433740849	3	2.85798099512757	2.4276061727819	2.07724299893246	4.4276061727819	2.30451104180995	2.44360665147561	3.34056226902641	3.17152710603881	3.6915341649192	2.39506279951758	2.23878685958712	2.09423606984577	1.75274859140713	2.14730669878029	2.02502879449152	1.98913900736823	2.77820857639809	3.32192809488736	1.80322703643493	2.98367769469807	2.0071955014042	2.60169651648096	2.77399632511117	2.41413553298445	3.37016428054021	3.85299758761332	2.51601514700366	3.53106949272595	2.54101915313356	1.11769504266975	2.06350294230616	3.05831649559082	3.27351588970212	1.75702324650746	1.65535182861255	1.84398384404833	2.40871186102943	1.63691458035588	2.37851162325373	1.95233356636969	3.36597242759338	4.07638806851284	3.51475349843975	2.33913738491959	3.61470984411521	2.65306001710456	2.41142624572647	3.54596836910529	4.54411440220947	2.75488750216347	4.5981269599196	3.01613970265525	3.44757919654888	5.81147103052984	2.9126498648972	2.73335434061383	3.5909612413426	3.62877359520165	2.10097764772482	1.96347412397489	3.06004738366994	2.38956681176273	2.63226821549951	3.30888505741176	1.58014548442338	3.38266725274504	2.93734439215023	3.18428029441938	2.60407132366886	2.46988597627446	2.07382023329167	2.07382023329167	1.90303827011291	2.61588707391606	2.03210084316702	1	1.97452931248388	1.20789285164133	2.16027483140859	1.23878685958712	3.16671544496642	1.44890095114513	1.90689059560852
"METTL1"	2.54596836910529	2.09085343045111	1.70043971814109	2.38404980679516	1.76553474636298	2.6915341649192	2.1243281350022	3.22032995487956	2.10097764772482	2.51853513898218	3.54101915313356	3.38404980679516	3.30305008468167	3.78240856492737	3.09592441999854	2.81352468929781	3.84398384404833	3.71039319217052	3.07210580048042	3.04788732939655	2.77399632511117	2.42223300068305	3.14567745519564	2.4541758931858	3.9297909977186	3.36737106564853	3.10097764772482	2.52606881166759	3.09929520433778	3.46727948045998	4.23266075679027	4.76128527336162	2.89141918684608	3.799087306074	2.62527048937469	3.64270157183323	2.59215800212536	3.14567745519564	4.03562390973072	2.60644222813161	0	3.03210084316702	2.52105073690096	3.05484847699562	3.47638168756724	3.96439863220318	1.50080205305716	3.62293035092018	0	2.90689059560852	3.33342373372519	3.84096670448742	2.77399632511117	0	2.90110824301451	1.25701061820602	0	2.24488705912353	2.50589092972996	1.16349873228288	3.14567745519564	3.20320115631661	3.04264433740849	3.7158933705476	2.98550043030489	3.30305008468167	1.78240856492737	3.4931349223055	3.08065766334523	3.64961545906341	2.98002530023873	2.57773093149008	1.86393845042397	3.46988597627446	3.86195536414487	3.61470984411521	3.23725777090037	3.83895176695194	5.14282184411593	2.98002530023873	3.89530262133331	7.3215673760354	3.98185265328974	3.36457243229586	3.96162332828694	3.9560566524124	4.15055967657538	4.61706334388818	3.28243980500639	4.2149019101607	3.7311832415722	3.24792751344359	3.91934008244201	5.26303440583379	3.82984955984469	3.48284828306847
"OS9"	7.53434179481026	7.13873256972024	7.2579534945489	6.23150921086705	6.86913111964429	7.02458563827827	9.14669594803066	8.26608375832773	6.69320814891002	6.55566279922404	7.18576745571063	7.09032417587205	6.86207938692946	7.02525032156158	7.16611285740143	7.56468301696364	7.43237486379656	7.18269229751619	7.15512180235728	7.08714456459187	7.32030414932561	7.79422089438672	7.49481559239038	7.52403232340592	6.80128801677891	6.49904859773388	7.22679750227652	7.01714246404775	7.12215501147984	7.43729433149714	7.10433665981474	7.98196678604095	7.33208131710197	7.37512633806909	7.30213623462205	7.283088353024	7.49793165189628	7.09191135749191	7.51932173462943	7.42794133250948	7.06522762277562	7.26772305162742	7.03639343504986	5.87061131304455	6.63110428236588	6.68102752741937	5.58886451819015	7.21635785441676	6.78031009904338	6.56985560833095	5.9898202201176	7.04701481951759	7.55220797614633	7.24384042129034	7.15946772926677	6.38076407498511	6.25417828621676	6.44989147301094	7.34020617991171	6.7614182590317	7.29609026268396	7.14302600388997	7.06166820738934	7.58556349845569	7.26341005875634	6.75582227937822	7.40087943628218	7.45392906064805	7.53075745746122	7.42071818337442	7.21626083716506	7.09602987630799	7.36536009681043	7.64954360991173	7.40650265681287	7.32364027884028	8.05115454987851	6.88288755322496	8.82311243696523	7.95355626337201	7.69828794376315	6.38681094647222	7.60117650590473	7.21887801570415	7.51593632628406	7.33512233691301	8.55861203944637	8.16656482166946	6.10202817936731	7.65427799526124	7.58691482866512	7.84385825579659	7.68580001974489	9.42307387908937	6.97223312380739	7.10685079645022
"MCCC1"	3.21256933885081	4.42223300068305	4.78502736223547	3.50716034911752	4.30231905094883	4.86690797814317	3.58856473740135	4.25776496857139	3.10433665981474	3.82374936030827	4.55458885167764	4.38956681176273	3.21412480535285	4.71314590249026	3.73443866613717	3.8972404255748	3.93168305705981	4.03738222200308	5.63430284166251	4.52857131887076	4.5795422249369	4.33413917883824	4.07895134139482	4.16269343221124	3.22187708107703	4.0703893278914	4.09761079662642	4.10768786931437	4.37155886261196	4.81249822533356	4.31976242766925	3.87282875953489	3.6915341649192	4.60407132366886	4.14567745519564	4.37295209791183	4.80477637795583	4.18269229751619	6.13401553005844	2.18586654531133	4.06608919045777	3.66334461936608	4.11270013274936	4.31976242766925	3.17632277264046	5.33949373790173	3.09085343045111	4.92267359284945	3.92884403671257	3.99909803370561	3.10097764772482	6.04264433740849	5.1101961777542	3.33199177823206	3.72683121703249	3.27052894238072	3.03210084316702	4.6959938131099	3.79805051476751	2.62293035092018	4.00898878322726	3.83995958748953	4.12018602753186	4.52606881166759	4.48155728070859	3.85897561429202	5.17032569441556	5.25512301484779	4.18189764310839	4.07382023329167	4.19534759832222	4.61235249875266	3.24488705912353	4.34269695998193	4.2149019101607	3.92504996472736	6.81224149518948	5.43496176018725	4.32409051603798	4.04264433740849	5.89190518821193	4.47118746038699	4.36387192485753	3.97361127551947	3.13586316536868	5.04351949366274	4.50842865253186	4.07895134139482	5.55887985347544	6.02103547951136	4.88264304936184	4.86740230572754	5.80529245560071	3.55458885167764	5.37885838327003	4.30012372456901
"TSPAN31"	5.35155766245043	5.20750245925879	5.5216789516032	4.605257262939	4.55090066464752	5.18863829456139	5.33342373372519	5.80426011563474	5.41852730210161	5.07767027423275	4.78502736223547	4.43562859405209	4.10265813136374	4.31034012061215	4.24336442569366	4.64789009105921	3.96901230751632	5.07210580048042	3.90977310414164	4.15785216914174	4.73660487531425	5.08915913191124	5.06565847093199	4.54411440220947	3.42088657497553	4.25247621413522	4.8293421939028	4.9560566524124	4.94345253855882	3.05137210172103	5.10055722078293	5.97727992349992	4.91790907385298	4.9429835981871	4.63517394667492	4.36737106564853	3.21567859660793	4.10181813422741	4.8109571587378	5.87085786436376	5.03826057517535	5.13914201914569	5.68509917200661	5.90255600534463	5.60940039000643	3.35895882583233	4.46074256378964	5.36036427654347	4.84096670448742	5.16631374788993	4.68929916053589	4.83794324189103	4.34269695998193	4.66334461936609	4.51096191927738	4.64385618977472	5.22187708107703	4.55151601762801	5.75435307169213	4.01167453338092	4.99095486039699	4.9546616208379	5.09085343045111	4.88166461932035	4.60880924267552	4.66618848987278	4.82374936030827	4.86492897228979	4.93781516880342	4.54101915313356	4.9481335778404	4.44625622988956	5.06307144984268	5.76234881564413	5.39574832817903	5.74308405554959	4.90303827011291	3.82883464946806	5.31940116685832	4.64443315240625	4.02147972741045	8.20266259063578	5.49761236561836	4.63691458035588	5.05528243550119	4.9217219470096	6.51270096342525	5.69348695749933	3.70708299177171	4.38335869538511	3.7771566660045	5.50080205305716	4.96716860753263	6.53729606709084	5.64010029789039	5.26190685982807
