"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0007_3005_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0632_1381_T"	"BC_HKB0668_1298_T"	"BC_HKB0876_1543_T"	"BC_HKB0895_1582_T"	"HKB0162_3006_T"	"HKB0692_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0064_3004_T"	"HKB0078_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0123_3006_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0689_M1326_T"	"BC_HKB0728_1447_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB0830_1541_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0917_1656_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0056_809_T"	"BC_HKB0662_1294_T"	"BC_HKB0882_1555_T"	"BC_HKB0892_1559_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0182_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0650_3000_T"	"HKB0677_3000_T"
"CTU1"	1.95233356636969	0	2.54349588342577	2.05311133645956	0	1.91456452349394	1.86393845042397	2.114367024952	1.87970576628229	1.64616265715789	2.31614574229336	1.10433665981474	2.32481060342048	1.82374936030827	1.58014548442338	1.76977173924945	1.65535182861255	1.40053792958373	2.11103131238874	1.53106949272595	1.4541758931858	1.43829285157915	1.53605290024021	1.52105073690096	2.56559717585422	1.13750352374994	0	0	1.07724299893246	1.03562390973072	2.56559717585422	0	0	1.16992500144231	0	1.89917563048051	1.20789285164133	1.93357263826102	1.64154602908752	1.59931779369823	1.49569516262407	2.29278174922785	2.01792190799726	1.87184364850932	1.87970576628229	1.87578006306849	2.04264433740849	1.33913738491959	1.81966818349646	1.72683121703249	1.44360665147561	2.40871186102943	1.86393845042397	2.78450398292957	1.799087306074	1.60407132366886	2.07724299893246	1.4905701304462	0.985500430304885	1.68257329734758	2.25096157353322	1.20163386116965	2.25701061820602	1.91838623444635	2.1243281350022	1.63691458035588	2.31324585178756	1.36176835941915	0.807354922057604	0.6959938131099	0.613531652917927	1.05658352836637	1.18269229751619	1.18269229751619	0	0.823749360308273	2.14404636961671	0	0	1.02856915219677	0.669026765509631	0	0.933572638261024	1.15704371014558	1.23878685958712	1.46988597627446	1.85996954822103	2.06004738366994	2.01435529297707	1.51096191927738	2.38956681176273	2	1.49569516262407	1.70043971814109	1.91838623444635	1.68257329734758	1.48542682717024	0.985500430304885	2.61588707391606	2.52356195605701	0.739848102699327	3.17632277264046	1.96347412397489	1.99276843076892	3.11103131238874	1.87578006306849	3.13422093976063	3.24184018356467	2.20163386116965	2.80322703643493	1.75702324650746	2.58736499093646	2.33913738491959	3.5197934862411	1.83187724119167	2.39780296186249	2.08065766334523	2.43829285157915	3.61706334388818	1.55581615506164	2.611172380044
"COX8C"	0	0	0	0	0	0	0	0.137503523749935	0	0.16349873228288	0	0	0	0.176322772640463	0	0	0	0	0	0	0	0	0.238786859587116	0	0	0	0	0	0	0	0.16349873228288	0	0	0	0	0	0	0	0	0	0	0.137503523749935	0	0	0	0.238786859587116	0	0	0	0	0	0	0	0	0	0.298658315564515	0.367371065648529	0	0	0.16349873228288	0.176322772640463	0.27500704749987	0	0	0.286881147788162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0	0	0.31034012061215	0.356143810225275	0	0.176322772640463	0	0	0.150559676575381	0	0	0	0	0.137503523749935	0	0.137503523749935	0	0	0.321928094887362	0.333423733725192	0	0	0	0.137503523749935	0	0	0	0	0.432959407276106	0	0.27500704749987	0
"IL22RA1"	0	0	0	0	0	0.22650852980868	0.137503523749935	0.0143552929770701	0.150559676575381	0.925999418556223	0.839959587489532	0.298658315564515	0.286881147788162	1.09085343045111	0.0285691521967709	0.7311832415722	0.124328135002202	0.400537929583729	0.411426245726465	0.250961573533219	0.0426443374084937	0.0840642647884745	0.516015147003665	0.659924558402378	0.422233000683048	0	0	0	0.505890929729957	0.137503523749935	0.0426443374084937	0	0	0	0	0.16349873228288	0.31034012061215	0.31034012061215	0.124328135002202	0.214124805352847	0.20163386116965	0.176322772640463	0.250961573533219	0.669026765509631	0.0840642647884745	0.111031312388744	0.367371065648529	0.0565835283663675	0.111031312388744	0.485426827170242	1.4594316186373	0.871843648509318	0.250961573533219	0.970853654340484	0.321928094887362	0.137503523749935	0.650764559116902	0.150559676575381	0.443606651475615	0.454175893185802	0.545968369105292	0.0840642647884745	0.250961573533219	0.0565835283663675	0.214124805352847	0.37851162325373	0.713695814843359	0.150559676575381	1.43829285157915	0	0	0	1.55090066464752	0	0	0	0	1.01435529297707	0.669026765509631	0.84799690655495	0	0	0	1.26903314645524	0	0.485426827170242	0.815575428862573	0.356143810225275	0.495695162624069	0.516015147003665	0.895302621333307	1.14404636961671	0.189033824390017	2.60644222813161	0.22650852980868	0.16349873228288	0.0840642647884745	0.575312330687437	0	0	0	0	1.25096157353322	2.27500704749987	0.150559676575381	0.933572638261024	0.495695162624069	1.04264433740849	1.65535182861255	0.31034012061215	0.659924558402378	0.0285691521967709	0.641546029087524	0.0976107966264223	0.150559676575381	1.77820857639809	0.189033824390017	0.176322772640463	0.356143810225275	0.400537929583729	1.09761079662642
"CHRNB4"	0	0	0	0	0	0.070389327891398	0.238786859587116	0.748461233004036	0.0285691521967709	0.137503523749935	0.137503523749935	2.34198574722862	0	0.0565835283663675	0	0.124328135002202	0	0	0	0.0840642647884745	0.070389327891398	0.0976107966264223	0	0.0840642647884745	0.516015147003665	0	0	0	0	2.55090066464752	1.26303440583379	0	0	0	0	0	0.0565835283663675	0	0.0426443374084937	0	0.0840642647884745	0	0.0285691521967709	0	0.0143552929770701	0.0426443374084937	0	0.0426443374084937	0.111031312388744	0	0.16349873228288	0	0	0	0	0	0.111031312388744	0	0	0.111031312388744	0	0.137503523749935	0.0426443374084937	0	0.0840642647884745	0	0	0	0	0	0	0.53605290024021	0.622930350920177	0	0	0	0	0	0	0	0.910732661902913	0	0	0	0	0.0565835283663675	0.070389327891398	0.150559676575381	0.0285691521967709	0.0976107966264223	0.422233000683048	0.0285691521967709	0.0285691521967709	0.250961573533219	0.0565835283663675	0	0	0.0285691521967709	0	0	0	0	0.0426443374084937	0	0.124328135002202	1.6915341649192	0.286881147788162	0.807354922057604	0.0285691521967709	0.111031312388744	0	0.0285691521967709	0.238786859587116	0.070389327891398	0.27500704749987	0	0.748461233004036	0.31034012061215	1.71808758396052	0.16349873228288	0
"PXT1"	4.63343121035563	2.42223300068305	4.10852445677817	4.56803210477128	3.04439411935845	0	0	0	0	0	0	0	0.0426443374084937	0.0565835283663675	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	2.51349074558812	1.01435529297707	1.15055967657538	0	0	0	3.10768786931437	2.29865831556452	1.97819562968165	0	0	0.0976107966264223	0.0426443374084937	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0.0565835283663675	0.0565835283663675	0.0840642647884745	0	0	0.0426443374084937	0	0.176322772640463	0	0	0	0	0	0.0840642647884745	0	0	0	0	0	3.20789285164133	3.27500704749987	1.80322703643493	0	2.32192809488736	2.32481060342048	0	3.56315813040281	1.65535182861255	2.37295209791183	3.43162295971329	0	0	0	1.27500704749987	2.28983446517751	1.05658352836637	0	0.0565835283663675	0	0	0	0	0.0565835283663675	0.111031312388744	0.0565835283663675	0	0.150559676575381	0	0	2.32768736417605	3.67016051412663	2.05311133645956	0	0.0840642647884745	0.0426443374084937	0	0.0285691521967709	0	0	0	0	0.0565835283663675	0	0	0.0426443374084937	0.0840642647884745	0.150559676575381	0.137503523749935	0	0	0.0840642647884745	0
"MRPS10"	3.50589092972996	3.93168305705981	4.16591193893569	2.03562390973072	3.52481592835751	5.1333991254172	4.73226919950145	3.87184364850932	4.57591736111815	4.26453643099903	4.60169651648096	4.89965902637744	4.78345665436024	4.82374936030827	4.92694824794977	4.92694824794977	4.77241355474848	4.97269265400426	5.30669970727279	4.75274859140713	4.44824022521607	6.01992426090841	4.66845955691538	5.0496307677246	5.38818953715608	4.26978123827438	3	3.73226919950145	3.56924802986718	5.27202318906105	5.41345868800798	3.33913738491959	4.71863561627134	4.40803246613065	3.57046293102604	5.12101540096137	5.29829173062012	4.34269695998193	4.61882595258744	4.55397480823747	4.40735275114004	4.6959938131099	5.00584907569669	4.46532151358055	4.86096279785812	4.78135971352466	4.55458885167764	4.58014548442338	4.30742852519225	4.9923152518612	4.89530262133331	4.49697358099828	5.01480160235136	5.02236781302845	4.55642941544957	4.85897561429202	5.06738057801906	5.12598165385472	5.29829173062012	5.87700799321402	4.82068956055921	4.95837871156634	5.45811948117451	5.24792751344359	5.11644793551166	4.70376517879341	4.62585493136806	5.28798935040895	2.22342254993494	3.25096157353322	3.22187708107703	3.7771566660045	2.58736499093646	3.75808993420181	2.92219784839637	1.70487196445635	3.37989816352469	3.34624777408278	3.87872534148011	4.03121873061072	2.48542682717024	4.3305584000308	3.54843662469604	2.94110631094643	4.20398416585599	4.24868662687383	4.80683958179819	4.68088692071969	4.39094277280254	4.63981097771678	4.28909670241999	4.36457243229586	4.62702310555406	4.90977310414164	4.75595576955096	4.83794324189103	5.21256933885081	4.73443866613717	3.20163386116965	4.52544250601812	4.01256867350306	3.95512678126137	5.77478705960117	5.92267359284945	4.58074849176377	5.80219321694183	5.21412480535285	4.29498826769145	4.02502879449152	4.70265754339091	5.32984117653063	5.27761287075669	5.13504228623365	4.25927248703759	4.95930648975966	5.62439338221977	5.45318830954823	5.25058266478754	4.92647391125607	6.11790278909403	4.76712507726907
"C14orf19"	5.23419472295381	4.12515513132229	4.60407132366886	5.39574832817903	4.00539998774259	0	0	0.238786859587116	0	0.150559676575381	0	0	0	0.150559676575381	0.176322772640463	0.124328135002202	0	0	0	0	0	0	0	0	0	2.75915583380027	2.03913839390696	3.05484847699562	2.90303827011291	0	0	4.17232749165762	0	2.81966818349646	1.82781902461732	0.16349873228288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176322772640463	0	0	0.150559676575381	0	0	0	0	0	0	0.124328135002202	0	0	0.137503523749935	0	0	4.28835856219366	4.17392693199981	1.97085365434048	0	4.02059109477325	1.61823865559545	0	3.05311133645956	2.91456452349394	5.04439411935845	0	1.75702324650746	3.93640237772506	5.10139795218253	0	4.48349335128439	2.14404636961671	0.16349873228288	0	0.298658315564515	0.137503523749935	0	0	0	0	0	0.16349873228288	0	0	0.263034405833794	2.01792190799726	0	0	3.24944534108584	0	0	0	0	0	0	0	0	0	0	0	0.263034405833794	0	0	0.189033824390017	0	0	0	0
"HSPB3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27500704749987	0	0	0	0	0	0	0	0	0	0	0	0	0.356143810225275	0	0.422233000683048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367371065648529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0.0976107966264223	0	0.713695814843359	0	0.367371065648529	0.454175893185802	0	0	0	0	0	0.238786859587116	0.0840642647884745	0	0.070389327891398	0	1.18269229751619	0	0.0840642647884745	0	0	0.516015147003665	0.189033824390017	0.432959407276106	0	0.575312330687437	0.0976107966264223	0	0	5.83920378809694
"MKI67IP"	2.18269229751619	3.58616424593091	1.86789646399265	3.605257262939	2.80322703643493	4.17392693199981	5.00135189299996	4.71918344048179	4.99909803370561	4.34908214639109	4.87233628810464	4.51853513898218	5.17272751801285	4.22727899446832	4.77346892790519	4.68313498512609	4.4535175792155	5.04220656012069	5.63343121035563	4.60407132366886	5.14323013477689	5.47994190147713	4.50525580093216	4.73984810269933	4.81915722367497	2.79285535236249	2.88752527074159	2.95419631038688	1.60880924267552	4.17632277264046	4.5933537709803	3.63343121035563	3.03386345186628	3.12267271882414	2.68929916053589	4.2667865406949	4.48026512205446	4.32624970083746	4.4541758931858	4.36317107711924	4.62585493136806	4.37781785308364	4.79649392942584	4.41074812818595	4.31034012061215	4.3110671022556	4.59036248846375	4.31469652565629	4.47638168756724	4.67750824226472	4.80219321694183	4.42425028608405	4.86145916636151	4.84297883178833	4.90352037372338	5.00539998774259	5.11852584893567	5.50112063427539	5.43429461795993	5.39334755137725	4.90014226035982	4.39300425689832	5.13093086982645	4.76022094646651	5.09761079662642	4.80271021929134	4.67976157351685	4.40735275114004	2.4905701304462	2.97452931248388	2.0496307677246	2.49825086752783	2.51601514700366	2.76128527336162	0.807354922057604	2.93168305705981	2.94485844580754	2.35614381022528	1.9560566524124	2.61588707391606	2.76341157447001	0	3.14404636961671	2.26903314645524	1.82374936030827	4.44360665147561	4.47638168756724	4.36946648365072	4.34695688937888	4.76606505147495	4.09339115325301	4.75007048586569	3.53106949272595	4.81147103052984	4.32624970083746	4.77768271707355	4.72846476509253	4.59036248846375	3.77399632511117	4.51285895444998	3.21256933885081	3.0686708106651	4.51096191927738	5.63430284166251	4.6246858105254	4.80374366850523	6.17552460108987	5.10181813422741	5.13832300405648	4.69432306012539	3.97544676564096	4.56376827845203	4.92599941855622	4.70099449416827	4.90737141382356	4.97544676564096	5.24107745817504	5.36106648879432	5.06565847093199	4.16751850373522	5.04526821513853
"ALDH1A3"	4.56559717585422	3.60288440871842	4.48026512205446	3.20163386116965	4.01703108052784	3.47118746038699	4.37573453858316	3.50207595604579	2.28983446517751	3.47638168756724	3.34482849699744	6.37242979233409	3.0496307677246	3.58736499093646	3.18269229751619	3.55090066464752	4.14649230697719	4.45154083301783	4.07980475463526	4.18348651445939	3.78764141448333	3.79493566280354	3.41413553298445	3.02502879449152	4.69041709553247	4.00809242094872	4.17871464117544	4.02502879449152	5.54194842533373	6.60584986719498	6.63821867880936	3.70487196445635	5.09634619899318	2.96901230751632	3.86789646399265	4.43095427138573	3.93262815702213	4.21334728173344	3.10265813136374	4.41006969175638	2.82578562746479	1.53106949272595	3.68818035858693	3.67694435910691	6.54951516004677	4.69265037003553	2.83794324189103	2.94110631094643	4.20006486151431	3.87381319835909	3.49185309632967	3.30012372456901	3.16027483140859	5.84949893172018	2.4931349223055	3.1586601753465	3.49185309632967	2.44890095114513	5.02059109477325	4.09339115325301	4.09761079662642	5.15258906928713	2.78240856492737	3.88849973551412	2.57046293102604	3.74092756031863	4.42693561964834	3.06004738366994	4.18982455888002	2.72465027173297	2.44360665147561	1.92219784839637	4.81198471935167	4.56742375770728	3.20476675065461	4.37781785308364	4.86839045305445	2.76977173924945	4.85049941375812	4.00270252037982	5.13832300405648	4.17392693199981	4.86393845042397	3.09423606984577	2.74200621086674	3.46858331700683	4.34056226902641	5.19534759832222	4.01613970265525	3.55458885167764	3.84599177066457	4.85399564717639	2.47508488294878	4.66845955691538	3.87381319835909	3.29130885982897	3.4369613378336	4.58556349845569	5.55274593674845	5.02281165091563	3.06004738366994	4.57470704641555	5.56132613645392	4.86195536414487	2.93922657772821	4.50842865253186	2.70487196445635	3.4905701304462	1.53106949272595	3.40871186102943	5.0639343057541	8.86276132173148	4.58676474335514	2.77610398807316	6.24393560156686	3.20163386116965	8.16420300129413	4.7371459197762	5.97131362406888	4.23189316164533	4.15055967657538
"FAM20C"	4.4541758931858	3.48284828306847	2.20789285164133	5.43962313755712	3.34056226902641	4.40053792958373	3.674686619928	5.03694284479826	3.23419472295381	4.06091204958787	3.75808993420181	5.28392177230762	4.89965902637744	3.48026512205446	4.29572302453997	3.52732060787705	3.4262647547021	3.53977919169849	4.46205231879643	4.50842865253186	5.04176864995163	3.49569516262407	3.611172380044	3.84699468696557	3.92219784839637	3.6667565918848	2.66448284036468	4.0746766862945	3.74738739965272	4.49825086752783	4.85549144310187	4.51032901949057	3.99548451887751	2.89917563048051	3.95884267524324	3.35895882583233	4.01881218574282	3.64154602908752	4.86393845042397	4.10685079645022	4.88068552526112	4.7311832415722	4.23342794374847	4.13996056954546	4.83137058796754	4.69041709553247	4.0866139474095	3.69932952567316	4.12680770314203	3.9560566524124	2.88166461932035	4.04875931191986	4.52042224852645	4.41481206056585	3.32912359629157	3.0071955014042	5.04045412134962	4.85099939471647	3.94953493301701	3.42894634476948	4.90207357931074	3.16832111573972	4.0071955014042	4.62351574149055	3.13750352374994	3.65535182861255	4.18030701996943	3.25701061820602	2.12101540096137	3.65878273401283	3.22496636500027	3.88362081628567	3.63923216324928	2.75060650483559	2.58736499093646	4.32048467801769	3.73335434061383	3.69932952567316	2.88166461932035	2.80322703643493	3.46988597627446	5.04001567884788	3.65306001710456	2.60407132366886	3.35191096110308	4.03386345186628	4.34269695998193	5.43329332581501	3.01077983875324	3.21412480535285	4.14323013477689	4.78607355157855	4.40531168259745	3.78868571061353	4.37781785308364	3.19849415363908	3.48800077083407	3.47508488294878	0.6959938131099	3.5957423394744	2.81147103052984	5.33806779754262	4.36946648365072	5.83415498140132	4.64038956005495	4.99095486039699	3.17312743348066	5.49089097889429	4.83895176695194	4.94345253855882	4.20711196120771	6.75622271284729	5.30924896081662	4.11852584893567	4.73443866613717	4.02147972741045	4.60288440871842	3.79597469420667	3.41278152533848	4.78555055173926	2.95791459863299
"FAM160A1"	1.18269229751619	1.68257329734758	0.933572638261024	2.72683121703249	0	4.12845838414693	3.05484847699562	3.58976348698498	2.20789285164133	2.77399632511117	3.15380533607904	4.2349610948395	3.10601323762212	3.90207357931074	3.02680005934372	1.98185265328974	2.61353165291793	3.09085343045111	2.6959938131099	4.26528685756517	2.56071495447448	2.91647664443772	3.72137265947682	2.63459326844576	2.49825086752783	2.70708299177171	2.61353165291793	1.25096157353322	1.87578006306849	3.20789285164133	2.92599941855622	0	1.49569516262407	1.24488705912353	1.67807190511264	2.90496571868403	3.02147972741045	2.95791459863299	1.81147103052984	3.16027483140859	2.98732086592925	4.12184429787638	3.34908214639109	2.62293035092018	3.22650852980868	2.56315813040281	3.9126498648972	2.86393845042397	2.87970576628229	3.08915913191124	3.75915583380027	2.98367769469807	3.18428029441938	3.854993016757	2.42492208821069	3.39369076418745	3.611172380044	2.13093086982645	2.71369581484336	2.37573453858316	3.73984810269933	4.23112515787905	3.56315813040281	3.08915913191124	3.75915583380027	2.790772037862	2.6915341649192	2.18586654531133	1.85199883711245	1.67355642399014	1.39506279951758	1.85199883711245	1.81557542886257	1.20163386116965	0	2.01077983875324	2	1.85996954822103	0.422233000683048	2.29572302453997	0.594548549550354	1.70487196445635	1.92599941855622	1.53106949272595	2.19219416528334	2.93357263826102	3.15380533607904	1.93734439215023	2.78240856492737	2.86987140617771	1.88362081628567	3.82984955984469	0.669026765509631	4.14649230697719	1.96347412397489	1.82374936030827	2.72683121703249	3.15218341905505	1.70487196445635	1.62760683812965	0.669026765509631	2.53605290024021	3.22187708107703	3.12101540096137	2.92029330021101	2.47248777146274	3.27052894238072	4.13010717865883	4.16992500144231	3.47508488294878	3.89820835250872	4.12184429787638	4.1407786557828	4.74092756031863	2.59693514238723	1.72683121703249	3.08576455377831	2.48800077083407	2.8972404255748	3.5668151540109	3.61823865559545
"NDUFB9"	6.5957423394744	5.07382023329167	5.52262076104208	7.79389588254888	6.70321146739115	7.62724203294883	7.88368190472135	6.94941820539521	6.47297508612399	6.71699089440494	6.90929308582382	6.86232740051799	7.73179419348666	6.69738463076402	6.83995958748953	7.60681233024515	6.64875303298957	6.6573541815237	7.27807770145984	7.64371191305668	8.7349128024022	7.57818396809009	6.54720302475693	7.09138249094364	7.24935052362723	7.00067610485072	5.9986468390058	6.49024921062709	5.71232064074163	7.76864750111893	6.90147031982427	6.29462074889163	8.30988557098777	6.09148827976428	6.27426166125705	6.57606857908809	6.90219420094376	7.86183133069761	8.36382813184704	6.90303827011291	6.80567939272007	7.22496636500027	7.40045254027644	6.90989308377004	7.31379002544369	6.88325423134128	7.29874994724805	7.03705270164513	6.95895864285239	7.14241343787374	6.97050858077913	7.63197732023875	6.86393845042397	7.38965284778511	7.69076627263824	6.7915536333886	7.49920809085669	8.08166983796263	7.78404587023157	7.06791831519062	6.97956810009519	6.93757979967966	8.0646888815763	7.44120126061824	7.97102616017471	6.84724530714181	7.18566835930362	7.29324171895624	6.04067329264376	5.69655030107857	5.88264304936184	6.93026424523502	5.97361127551947	5.40156220725607	6.17092652528738	6.62043978765172	6.14261765544658	7.01836711554312	5.85623875989708	5.72683121703249	6.10873352786627	6.12722055048807	6.62614706360372	5.71232064074163	7.38448158336466	7.33788945585985	7.09729475112348	6.64587455030903	7.48912542875463	7.13062204074662	7.38223493275113	6.51806297565252	7.01323891511367	6.89675621847481	6.65878273401283	7.12236211671144	7.13103379816387	6.88239850405388	6.9442728176116	7.62804448261682	6.15502057835857	8.65885412451886	8.21582417877804	6.44923120066949	8.08528655000536	8.78865308779895	8.13422093976063	8.15562781584529	7.36071542539293	8.33185745950677	8.09955821548482	6.77689356852207	8.4949755541425	8.69547191061863	8.4843395658428	7.81281907378165	7.41920177384876	8.31406203531928	7.48236429255538	6.89445401282296	6.80271021929134
"COPS3"	2.86789646399265	3.49825086752783	2.21723071622067	2.84599177066457	0	4.66334461936609	5.19100984858729	4.58796498888268	5.33913738491959	4.49313492230551	5.3327079336406	4.93215568443206	4.92504996472736	4.66448284036468	4.93545974780529	5.114367024952	4.69710657447698	5.19495379593384	5.54318652456517	5.09718938723511	5.15946772926677	5.30048984436311	5.17990909001493	5.02635744696384	5.50016467949217	4.00809242094872	3.12267271882414	2.62293035092018	2.77610398807316	4.94719858426206	4.64904056563445	3.79805051476751	2.92599941855622	3.82984955984469	2.91838623444635	4.86591881455221	5.08363887925071	4.34340782229781	5.88581837198992	4.85349670370232	4.74469931420784	4.68706068833989	5.62673115067279	5.15177765473205	5.14689956034359	5.32768736417605	5.87872534148011	5.25436728144083	4.5915597458278	5.33664044640873	4.61294219630467	4.790772037862	5.43128865429159	4.75542173473424	4.54101915313356	5.29975751183932	5.23035674505615	5.40087943628218	5.63807383718072	5.24944534108584	4.9217219470096	5.73741636593706	5.18745105402733	4.8569856897822	4.70984201927331	5.67129337248158	4.96486066424585	5.39506279951758	1.98913900736823	2.91073266190291	3.83895176695194	3.3547342399706	4	2.84599177066457	3.79701297783614	1.0071955014042	3.5668151540109	2.65306001710456	3.73768676140986	3.20476675065461	2.84799690655495	3.30305008468167	4.05050169744673	2.09761079662642	0.933572638261024	4.35895882583233	4.77663042305105	5.21916852046216	4.65706830120158	5.07210580048042	4.68425770505893	4.57531233068744	4.854993016757	5.38646609286931	5.13216552547809	5.06220807756025	4.63110428236588	4.8011586560937	2.38956681176273	4.10265813136374	3.30158764660319	2.83592407425437	5.03738222200308	5.60258752734256	5.11852584893567	5.18626283566979	5.81018600769536	5.34305243492297	4.99729240763651	4.98002530023873	5.28429202639431	5.16872225436066	5.33306587807636	6.20574438506276	4.15946772926677	6.3437631221496	4.32912359629157	5.24830712008724	5.71726514496006	6.37695017094954	5.8011586560937
"HSN2"	1.36737106564853	0	1.33342373372519	0.659924558402378	2.1243281350022	2.46988597627446	3.09423606984577	5.08746284125034	2.02502879449152	3.31179371775365	2.25398926623079	3.13257684267001	2.17951105027151	3.00898878322725	2.89141918684608	1.60407132366886	2.0071955014042	2.73552217729654	1.49569516262407	2.34482849699744	1.62760683812965	3.27947129564447	3.8972404255748	3.04788732939655	3.49697358099828	1.21412480535285	0	0.895302621333307	0.687060688339892	2.40053792958373	1.99638874644762	1.48542682717024	0	1.61353165291793	1.15055967657538	3.46597446450407	2.87184364850932	2.52606881166759	2.73768676140986	2.65992455840238	3.07724299893246	2.91456452349394	2.36457243229586	2.41953889151378	1.67355642399014	2.89530262133331	2.46205231879643	2.0703893278914	2.69376571221778	2.68481873755322	2.4905701304462	2.16027483140859	3.15218341905505	3.23725777090037	2.8073549220576	2.27798474729977	2.78450398292957	2.48800077083407	2.86591881455221	2.84599177066457	2.70043971814109	1.92599941855622	2.85598969730848	2.63923216324928	2.57288966842058	2.45680614923047	2.54349588342577	2.35049724708413	0	1.60407132366886	1.11769504266975	0	0.765534746362977	0	0	1.4276061727819	0	0	0.887525270741587	1.43829285157915	2.46205231879643	1.51601514700366	1	0	1.32192809488736	3.22187708107703	3.38266725274504	2.57773093149008	2.20476675065461	3.35895882583233	2.90303827011291	2.59693514238723	2.35049724708413	3.13914201914569	2.62058641045188	2.72027846523333	2.81147103052984	2.877744249949	0	0.807354922057604	0	1.67807190511264	2.28983446517751	2.22032995487956	2.56071495447448	2.96347412397489	3.16671544496642	3.71369581484336	3.79597469420667	3.26303440583379	3.73009646559547	2.24184018356467	3.54225804976692	3.28243980500639	2.92219784839637	3.73009646559547	3.92409988564074	2.85598969730848	4.28762004411207	2.16992500144231	3.52606881166759
"NCRNA00157"	0	0	0	3.71918344048179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99095486039699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64154602908752	0	0	2.97085365434048	0	1.95977015521147	0	0	0	0	0	0	2.32481060342048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38404980679516	0	0	0	0	0	0	0	0	0	0	0.286881147788162	0.20163386116965	0	0	0	0	0	0	0	0	0	0
