"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3000_N"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0102_3006_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0137_3002_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0216_3000_N"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0220_3003_N"	"HKB0576_3000_T"	"HKB0648_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0086_3006_T"	"HKB0101_3000_T"	"HKB0158_3006_T"	"HKB0161_3001_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0644_3000_T"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0159_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0196_3006_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0638_3000_T"	"HKB0748_3000_T"	"HKB0079_3000_N"	"HKB0088_3000_T"	"HKB0164_3000_N"
"SLC29A1"	5.17512534965772	6.03869955130559	6.04351949366274	6.41040894985104	5.57924050057297	6.37903173202854	5.5795422249369	5.84523912563878	6.10328780841202	4.18030701996943	4.98595575460751	5.47832471148503	5.36632221424582	6.28169825009883	5.8507494258965	5.92671109909728	5.64846544302731	5.85474373899554	6.12680770314203	5.13545278418517	5.66760832567372	4.92362461136832	5.38956681176273	6.1278396000753	5.80167602925359	5.48639259427596	5.82145511910246	4.60940039000643	4.86046625851717	5.19258872156664	5.94345253855882	5.61205755956307	6.38629363515099	5.36981542428391	7.34082927819604	4.97636363573276	4.44824022521607	4.71479501111816	5.20789285164133	6.53278448135929	5.07681559705083	4.98048235553826	5.86839045305445	6.26584942144085	6.2553118863596	6.03848007993665	6.55658268982325	5.38301301548867	5.89651405396884	6.57258654938577	6.31542131594578	5.877744249949	5.5512083739461	6.89893387178018	6.64515403137037	6.71080643369935	6.10894256866079	6.31560245663795	5.91647664443772	6.11040500673928	6.42038134119664	5.93640237772506	6.76354436429392	6.35208757799023	6.95791459863299	6.4178525148859	6.06026359873829	6.04111153536915	5.80812758745547	6.80283944093511	6.04133060682062	5.90953311494689	6.15562781584529	6.37364821133469	6.34109623795764	6.63575439127776	6.78384949167809	6.42425028608405	6.34109623795764	6.00247750360624	6.611319947685	6.04941295311848	6.77241355474848	6.7311832415722	6.31524015250724	6.04701481951759	6.72955277045397	6.37677657188298	5.98208090976374	6.631686366312	6.42928119333566	6.30597052098439	6.30597052098439	6.2748207370404	6.24906603385587	6.31179371775365	6.1108225740478	5.47605759567754	5.36176835941915	5.58135124716878	6.18646094003548	5.57591736111815	5.81915722367497	5.51884982870769	6.0639343057541	5.46303385531749	6.31524015250724	5.46303385531749	6.00607356726189	5.95768248616512	4.42693561964834	5.88386515450979	5.31795521831244	5.4032677223393	6.05354581772798	5.5438051759644	6.07895134139482	5.88166461932035	6.29535569289167	5.24678809384436	5.27686882997646	4.86492897228979	5.39163026151743	4.71259578044703	5.46923479366766	7.04548665635946	5.31505896631662	5.75194568161502	4.35120427725799	5.74899785009815	5.63023071585969	4.96162332828694	7.10956950937069	7.39805958545112	4.33913738491959	4.33342373372519	4.90737141382356	6.77807712953536	5.81685566236649	4.95652136333312	6.05831649559082	5.65391987311942	6.43796008833447	5.58044701959866	5.32768736417605	6.15441308517497	5.9217219470096	6.34837407519116
"SUSD5"	1.20789285164133	0.367371065648529	0.669026765509631	1.49569516262407	1.76553474636298	0.84799690655495	2.0071955014042	2.31614574229336	0.516015147003665	1.11103131238874	0.669026765509631	0.176322772640463	0.863938450423971	0.799087306074004	0.641546029087524	1.20789285164133	0.422233000683048	0.189033824390017	0.641546029087524	2.13750352374994	0.298658315564515	1.01435529297707	0.594548549550354	1.49569516262407	0.575312330687437	1.09085343045111	2.30451104180995	0.765534746362977	0.941106310946431	1.18903382439002	0.687060688339892	0.22650852980868	1.25096157353322	0.704871964456353	1.34482849699744	1.33913738491959	2.5385381636298	1.01435529297707	0.389566811762726	0.604071323668861	2.60407132366886	1.19534759832222	0.839959587489532	0.545968369105292	0.6959938131099	0.992768430768924	1	0.344828496997441	1.04264433740849	0.475084882948783	0.903038270112912	0.475084882948783	0.739848102699327	1.0703893278914	0.678071905112638	0.823749360308273	0.565597175854225	1.29278174922785	1.11103131238874	1.40599235967584	1	0.622930350920177	2.29865831556452	1.41142624572647	1.36737106564853	1.57046293102604	0.985500430304885	0.632268215499513	0.53605290024021	0.286881147788162	0.632268215499513	0.963474123974886	1.02147972741045	0.75702324650746	1.25701061820602	0.925999418556223	0.650764559116902	1.90689059560852	1.34482849699744	0.53605290024021	2.58496250072116	0.678071905112638	0.678071905112638	1.6507645591169	2.13750352374994	0.422233000683048	2.12101540096137	1.04264433740849	0.970853654340484	0.773996325111173	2.16349873228288	1.09085343045111	1.06350294230616	1.75702324650746	0.978195629681652	1.36737106564853	1.09085343045111	0.632268215499513	0.565597175854225	0.443606651475615	0.918386234446348	0.985500430304885	0.713695814843359	1.16992500144231	1.02147972741045	0.516015147003665	0.124328135002202	0.565597175854225	1.14404636961671	1.34482849699744	2.46727948045998	0.389566811762726	3.08746284125034	1.15704371014558	0.925999418556223	1.71369581484336	0.6959938131099	1.40599235967584	1.27500704749987	1.55090066464752	1.41683974191283	0.970853654340484	1.60880924267552	3.55826763405574	0.333423733725192	3.38681094647222	0.238786859587116	0.669026765509631	0.970853654340484	0.594548549550354	3.28540221886225	2.34198574722862	2.30158764660319	0.53605290024021	1.86789646399265	0.400537929583729	0.356143810225275	0.823749360308273	0.298658315564515	2.10097764772482	1.32768736417605	1.08406426478847	1.01435529297707	0.839959587489532	0.704871964456353	1.09761079662642	1.47508488294878	1.04264433740849
"EIF1"	7.16781953556539	7.32759755217733	7.54604556604679	8.17042585027251	7.15299460549244	8.08937102807684	8.02785071983887	7.73674015545321	7.32858517678881	7.43837603039902	7.23122118071119	7.27388882366849	7.46180683028884	7.14394436551295	7.60858749996316	7.91844586842552	7.94526824414601	7.39694722007283	7.1122831085982	6.63995564505617	7.07969810558395	7.01312722979982	7.231701199029	7.47451716417449	7.46008724011683	6.96532254836725	6.97487342579282	6.88349863165372	6.94204525991605	6.91814767387683	7.27640360955358	7.9692426044345	7.29792505250381	8.19041732545997	7.39386233997893	7.61838550225861	6.23208509872283	6.75822321472672	6.90701081518618	8.5214434031457	7.88105276340512	7.77787993678281	8.48856320938572	8.43187363795218	8.36754580010534	8.32025901362267	8.18913268990596	8.04652380072305	8.09824268000358	8.21334728173344	8.18606470409757	8.28095631383106	8.08645472419136	8.83029335872258	8.58848978247	8.16616308264611	7.8397706747583	8.48365457328164	8.30619843129289	8.39188798534714	8.80764472007815	8.25833047261242	8.96953042389498	8.10585614119458	8.20011391859104	8.15987133677839	7.95727619946535	8.24117282090375	8.04979410710104	8.38361790096285	8.539120028462	8.05365441760314	8.36404708360732	8.5239539394967	8.95660847996857	8.95617284417672	8.7102898632907	8.57848591347439	8.49273447401668	8.16420300129413	8.5596065267614	8.2234708191703	8.08756891786822	8.39544844947066	8.49725308407226	7.94819199482423	8.17657211071697	8.33270793364061	8.56803210477128	8.49433560068997	8.46878693506722	8.48171871919596	8.17177727424782	8.82775552431841	8.28313466672815	8.85390210841791	8.25884865666233	8.21752155283911	7.67645078048544	8.14358729434393	8.24098208914239	8.07242741185999	8.39480564226532	7.65663937447301	8.60999129521268	7.94801673677608	8.28632672709055	8.86925452711547	8.46593366372801	7.10192316061998	7.60459029205937	7.62483200245346	7.94661390541276	7.26716121802226	7.96670731415032	8.3839634359722	8.04472196734098	7.60288440871842	7.93946167836279	7.46564802598228	8.11665586158262	7.63633460244218	7.60954813899943	7.14862910574978	7.26893960769676	7.43170652396602	7.44757919654888	6.73701067768181	7.69884354769468	8.12845838414693	7.79539033112264	7.67976157351685	8.58923915659909	7.64248497805714	7.06166820738934	6.45975946661982	6.76473892302338	8.24303113530799	7.46842040186455	7.43820966796331	7.89742196134765	7.39137249163957	7.59477246041879	7.54403710186167	8.42332604706989	8.15663931069209	7.4867143730307	7.82400405093315
"AHSP"	0	0	0	0	0.411426245726465	0.495695162624069	0	0.333423733725192	0	0.16349873228288	0	0	0.6959938131099	0	0.992768430768924	0	0.356143810225275	0	0.189033824390017	0.575312330687437	0	0	0	0.176322772640463	0	0.150559676575381	0.137503523749935	0	0	0	0.344828496997441	0.124328135002202	0	0	0	0.189033824390017	0.22650852980868	0.400537929583729	0.111031312388744	0.20163386116965	0	0	0.613531652917927	0	0.53605290024021	0	1.87578006306849	0.650764559116902	0.722466024471091	1.20789285164133	0	1.14404636961671	0.124328135002202	0	1.0703893278914	2.60169651648096	0.20163386116965	0.815575428862573	0.214124805352847	1.4905701304462	1.53106949272595	0.214124805352847	0.7311832415722	2.39780296186249	0.22650852980868	0.411426245726465	0	0	0.176322772640463	0.956056652412403	0.6959938131099	0.55581615506164	0.238786859587116	1.32192809488736	1.64616265715789	2.51349074558812	0.575312330687437	0.22650852980868	0.839959587489532	0.659924558402378	0	0	0	0.659924558402378	0.443606651475615	0.263034405833794	2.02502879449152	0.238786859587116	0.748461233004036	0	1.4541758931858	1.67355642399014	0.903038270112912	0.454175893185802	1.37295209791183	1.25096157353322	0.790772037862	0.594548549550354	0	0.189033824390017	1.02147972741045	0.713695814843359	0.263034405833794	0.22650852980868	1.84398384404833	0.22650852980868	0.344828496997441	2.16349873228288	0	0.176322772640463	0	0	0.189033824390017	0	0.333423733725192	0.565597175854225	0.137503523749935	0	0.464668267003444	0.189033824390017	0.176322772640463	0.176322772640463	0.137503523749935	0	0	0.124328135002202	0	0	0	0	0.286881147788162	0.16349873228288	0.176322772640463	0	0	0.176322772640463	0	0.389566811762726	0	0	0	0.124328135002202	0	0.321928094887362	0	0	0	0.454175893185802
"AEBP1"	5.33234990037387	7.3839634359722	6.86752586116297	7.31079452706678	5.44128427192704	7.3437631221496	7.90725122429203	7.89512081866898	6.81275490980019	6.24982454861618	7.20672135743089	5.35790383855249	6.34589308568741	7.47986108501682	5.48381577726426	8.15906400881055	6.141187525005	6.19534759832222	6.60318122901386	7.63930452775865	6.77991629665499	7.59842476052772	7.07574653806091	6.89190518821193	8.1967742315582	6.5981269599196	7.3435854831614	7.51829907663348	6.94051915736668	5.91886323727459	7.80342079514245	7.25785923463963	7.84310449661493	7.2665054688284	9.57963650086117	7.7505395133545	5.99299496685181	7.1781170457064	6.94333531775511	6.51333282374013	8.1869065754231	6.42727093517358	6.26021388677142	6.68369645430652	6.80851376502839	7.194264382992	7.77274344180109	6.86839045305445	7.42969964478184	5.64299031296116	6.13873256972024	6.54997714277182	6.24450655139592	6.99706654539873	6.6006563078263	6.73741636593706	6.13955135239879	6.14526985665051	7.50668444773076	7.3231899010884	6.80012335282653	5.97911075501579	6.06910063192283	5.55151601762801	5.65162578392064	6.30305008468167	6.45697038112101	7.15157472976641	6.57742882803575	5.72137265947682	7.11217883372259	5.9413411054853	6.48976769700826	5.57924050057297	6.87578006306849	5.90905301675914	7.52974287650292	6.33019983285091	6.43746079951105	6.05961485629722	7.01558231168093	6.86863738417031	5.38543103719352	7.00371466177598	6.8870377914192	7.16902303514792	7.01189812036949	6.99503219247754	7.49960674653937	6.35102755219611	6.81787903183014	5.98025384598826	5.71836162613835	7.17122684691513	5.90616906769106	6.13319359866411	5.37712374912949	6.21256933885081	4.98185265328974	6.59693514238723	5.82731094394967	6.13134253912326	6.46188866443282	5.92076967302065	5.88508622529017	6.21003812347289	4.46139758992616	7.12629147776676	5.78031009904338	8.32192809488736	8.88630626345243	7.79122802004375	7.18685706717715	8.23237295646863	7.53083547260472	7.9273038981527	8.37516978946706	8.44003860049473	9.86251338273351	9.25084317524008	9.35647397913154	8.68818035858693	6.86406230285491	6.58496250072116	8.43153939062004	7.88148108979088	6.95489421979703	6.95163441683292	8.75425284393495	7.71986792834437	7.19603649395155	6.31034012061215	5.32048467801769	7.47540919340106	4.86937792403133	6.2069166725386	6.27295630793511	6.96532254836725	7.72996056101802	8.48514502327426	6.41345868800798	7.53130347489285	7.67030217007853	7.55190047999961	6.51680311744266	6.25701061820602	7.63263175211247	6.4254257345907
"MMP14"	5.87061131304455	6.43312637620643	6.52120781622399	7.88831707349853	6.00045077177086	6.82043428407604	7.77741971551583	6.18606470409757	6.85237344958027	7.36027647597497	7.73748396955653	5.80529245560071	6.62307672083263	7.76805196136192	6.39557697654977	7.84530186105683	6.5351198215998	6.57243496598233	7.27528646808389	6.6101389837055	6.99186193055632	7.82317614195457	7.0437381998014	7.17412673742093	8.00348980282276	6.86999475034407	7.35799178363106	7.53620835469226	7.1319598228983	7.50589092972996	7.74517009086102	6.67115181382563	7.5928307440545	6.57848591347439	10.2659080092311	7.86616616903904	8.18972574076697	7.28281043957256	5.85773223315767	6.0241423458978	8.34615911015865	6.59499633654093	6.24203080192273	6.54349588342577	6.50112063427539	6.81557542886257	6.91707366287822	6.03650333373899	6.4317900833788	5.76633013095037	6.17612327114794	6.13113671915845	5.84849775538515	6.75982162136153	5.93357263826102	5.86616616903904	6.24811732925083	6.24697805961472	6.86801997711639	6.4708621994137	5.89893387178018	6.05723363504243	5.94532677726463	5.42961596420174	6.08809918399721	5.86839045305445	6.12742692986628	6.30979464387458	6.04526821513853	5.68341574703043	6.37660295192479	5.93781516880342	6.52089364047342	6.25701061820602	6.62906513709228	5.5677279633048	6.73335434061383	6.04526821513853	6.15319733085508	6.55750199425594	6.08576455377831	6.34553831007001	5.66533591718518	6.13873256972024	5.98162436069636	6.79038108125217	6.34996674697119	6.1753249891849	6.77122533639095	5.66704055902299	5.80141736586591	6.18824265626441	6.35790383855249	6.94719858426206	5.55581615506164	6.21101219348551	6.04045412134962	5.95303237725324	6.12329372251013	6.02103547951136	5.88435370684799	6.16007309819972	6.3327079336406	6.39968380899701	5.80477637795583	6.13134253912326	5.39951292418296	7.39480564226532	6.02059109477325	8.6977321257776	9.16281928998212	7.96087076379617	8.11540785541406	8.09692594384361	8.14144300943799	7.5008817049573	8.15152399406487	8.04914063860798	8.75948876598759	8.74082639547028	9.01449477948878	8.85215493746218	8.15951818638108	7.64580251460606	8.39163026151743	8.48522554429013	6.8072261042495	8.67976157351685	8.13082793414513	8.0930213465869	7.90574800970119	6.57848591347439	7.33494363072662	7.77294133783134	6.46368784220126	7.57976847680609	6.92801493564412	6.76897825034455	7.075425665826	8.65399150465991	5.97750890454014	7.34748849721179	7.78528898070402	8.08230874045271	6.24811732925083	6.96416756068177	8.08028457782728	6.6313953536956
"CDH11"	5.39746072605472	5.72164607841839	5.74119729857143	6.3437631221496	5.46139758992616	6.48188013962029	6.77307325343888	6.24716800037477	6.36282052553426	6.36404708360732	7.11707162384512	5.11603199344711	5.68985823631925	6.78004757606187	4.79545527204412	6.42054977211632	4.6959938131099	5.12308675098106	6.11353381959191	6.62789861587175	5.77847143419983	6.7679195858018	6.13914201914569	6.0948694327187	6.62921088594737	4.77399632511117	5.77925972037238	6	5.66049513188851	6.56315813040281	6.854993016757	5.55428186262639	6.53698537579194	5.84724530714181	7.6279715510878	6.87282875953489	5.51884982870769	6.44111824453277	6.03320272593722	4.35684807923652	7.91247023530837	5.2460279805281	4.82680268428583	4.88947354253111	4.90977310414164	5.39746072605472	5.02724253597374	4.71369581484336	4.98185265328974	2.76128527336162	3.68929916053589	4.49249415167943	4.54225804976692	3.96624587322494	4.2667865406949	3.94766615679601	4.2364926183813	3.36876834909033	4.65248649491816	4.3327079336406	3.15218341905505	3.90592847817313	3.68144926531496	3.46074256378964	4.44493204894218	4.39711840904258	4.71918344048179	4.50271248596606	4.27202318906105	3.89044669267991	4.14567745519564	4.04351949366274	5.13298804262744	3.73009646559547	4.07210580048042	3.62643913669732	4.68088692071969	3.93451650158608	4.89772447021644	5.04264433740849	4.44360665147561	4.92076967302065	3.64731450954714	4.90833256978243	4.53915881110803	5.61970645004589	4.81147103052984	4.85099939471647	5.01033228328482	3.42894634476948	4.4535175792155	4.66448284036468	4.56498780095989	4.92124588858559	4.72574115650395	4.19534759832222	4.04351949366274	4.90592847817314	5.08618931310448	4.51096191927738	3.9560566524124	5.22727899446832	4.62993940943954	5.28058520256447	3.74953426766926	5.11727946005392	3.26753579806873	6.27537959625362	4.11519974938544	7.30094736348688	7.67270819562222	6.60125080460648	6.73701067768181	7.21577565302028	6.16410241248175	6.87245942172319	6.75047251876251	7.58901438522824	7.8234309337855	7.38534474902454	7.83983364841731	7.24174486494015	4.98322165074267	5.59365255839793	6.17292748960384	5.75888943272096	5.79415589787641	5.22727899446832	6.63459326844576	6.03033607837096	6.53387477725855	5.58104990094504	5.53106949272595	5.99706654539873	3.78240856492737	5.98048235553826	5.60673831741759	5.09465834265454	5.87848013113858	7.27276973243651	4.8444860877578	6.62556273996637	6.90917305628501	7.08756891786822	6.78790255939143	5.18745105402733	6.5963388642052	4.84247606299394
"OLFML2B"	4.31686980506433	4.59931779369823	4.1407786557828	4.98230913012977	3.95884267524324	5.45252954467793	5.96416756068177	4.877744249949	5.08618931310448	4.53169336086147	5.03518399661834	3.44625622988956	4.03210084316702	5.47864829453918	3.67807190511264	5.51380653743372	2.97636363573276	3.96716860753263	4.9546616208379	4.30961277245412	4.8171115727957	5.67919857056692	4.04788732939655	4.81608765860021	4.89578731646331	3.22496636500027	4.15785216914174	4.54843662469604	4.84749588378871	5.06047978140759	5.17072627613155	3.93640237772506	4.94392132655349	3.91169158187234	6.05028401430171	5.52606881166759	3.0036022366802	3.96254902292306	4.18745105402733	4.31251996747495	6.23534412817267	4.35120427725799	3.27052894238072	3.46074256378964	3.32624970083746	4.13832300405648	5.34340782229781	3.19692173382033	4.23955079661364	2.77610398807316	4.21878116778407	3.85299758761332	3.3533232911629	3.62993940943954	3.55090066464752	4.3819754785573	2.98367769469807	3.43962313755712	4.98959318493877	4.18507363787676	3.79285535236249	3.22804904788446	3.14893410452634	3.24944534108584	4.31976242766925	4.11603199344711	3.90110824301451	3.72574115650395	3.10097764772482	3.09423606984577	4.39780296186249	3.28540221886225	3.25550073314839	2.77820857639809	4.17871464117544	2.89917563048051	4.1333991254172	3.78764141448333	3.84398384404833	2.34198574722862	4.35966172233388	4.10181813422741	3.56193705962243	4.71424551766612	4.65191274464578	4.06177619758669	4.41142624572646	3.91169158187234	4.12763327972587	4.00180224263399	3.92029330021101	3.94110631094643	4.0071955014042	5.09212284983868	3.45154083301783	4.06177619758669	3.92314918047231	3.30451104180995	2.85399564717639	3.21101219348551	2.76977173924945	4.19613488076516	3.24792751344359	4.01256867350306	3.54720302475693	3.21256933885081	2.96716860753263	4.5197934862411	3.55826763405574	5.45318830954823	6.06888573730101	5.30122180533309	4.84549005094437	5.5668151540109	4.55826763405574	5.24069594421251	5.7292808460274	6.28002835661061	6.21936215780772	6.23840473932508	6.00988458893184	5.73903797911741	4.25625587320273	4.88215391728701	5.10223819393074	5.57591736111815	4.85149920246126	4.18982455888002	4.55213110825378	3.94485844580754	4.03913839390696	4.49249415167943	4.53044535469291	4.22419466397043	3.95233356636969	4.40599235967584	4.31614574229336	4.16027483140859	5.0759604132434	4.28095631383106	3.78972925137577	4.75114232472695	5.01613970265525	5.21567859660793	4.2502036564993	3.81044310384517	5.09043004232162	4.30742852519225
"BGN"	5.41751500288509	6.97441458980553	6.60925262588064	7.28937340766795	5.62673115067279	7.68067598497242	7.94959329328647	7.42919748847991	6.98766194202704	6.21645486514476	6.89953819258694	5.89287670006069	5.98572811041913	7.72819263549805	5.10475598696226	8.00663464339423	3.68032435684402	5.82883464946806	6.69696752623429	6.60570173894998	6.93168305705981	7.92213836930746	6.59693514238723	6.94474133918457	7.65477921695952	6.69641119920883	6.75100838840963	7.28780470907755	6.79454583302205	9.41345868800798	7.42609698971082	6.66505161428921	7.28160552892904	6.6160341601211	8.25039317308951	8.19490456307629	7.70092515883047	6.62117275268344	6.5351198215998	4.1101961777542	8.07253459972295	4.72846476509253	4.57349571549561	3.8073549220576	4.52293456094346	4.5077946401987	6.76844901518055	4.77663042305105	5.1647058401828	2.52857131887076	4.91838623444635	4.98367769469807	4.31759350462347	4.44426950241348	4.75808993420181	5.19100984858729	4.17632277264046	3.74953426766926	6.42374622911477	5.8094144442359	4.84649331596456	3.88459792099006	4.61412086878925	3.87184364850932	4.34624777408278	4.69041709553247	4.60762622084549	5.02236781302845	3.92694824794977	3.5298209465287	5.76261457875456	4.50016467949217	4.27052894238072	3.91073266190291	4.91695427895322	3.37016428054021	5.60584986719498	5.30451104180995	4.52794609890826	3.63575439127776	5.84247606299394	5.22612314312524	4.01435529297707	6.05809998849341	6.21742461381398	5.54008928198252	5.32912359629157	4.54411440220947	5.601993581249	4.45746296464855	5.22303633790187	3.99457972421575	4.28243980500639	6.20241772157518	4.20084957463721	4.33556900555675	3.33485426933163	3.58616424593091	3.22496636500027	4.25776496857139	3.53977919169849	4.98139603197215	4.13996056954546	4.48155728070859	3.64385618977472	3.68144926531496	2.84398384404833	6.13791332208841	4.37989816352469	7.7974021416314	8.42282166702482	8.12639473762014	6.9469647411558	7.99751823451979	7.14751022492028	7.28651155766423	7.85530455340139	7.94040169796984	8.69801006153743	8.81570350334807	8.18730258024038	8.33051358400667	5.77820857639809	6.44642166708267	8.0405637111587	6.88093036107688	6.53977919169849	8.36732737872737	8.30437413990969	6.77109325169954	7.39240329492788	8.40611995088276	6.78528898070402	7.44393811501318	4.8073549220576	5.1243281350022	7.60614607806572	6.1278396000753	7.74308405554959	7.98299357469431	6.48558783325722	6.69807953711188	7.20320115631661	7.07606733894594	6.7574233468218	5.06910063192283	7.19937788722928	5.05918219921169
"COL6A1"	6.55013110414446	6.97441458980553	7.08873524619028	8.70822173003835	7.01167453338092	8.21271523509818	8.85028061759061	6.80889983925777	7.78476569631639	7.57319272378161	7.94772459270913	6.15805421312231	6.97154355395077	8.18224535827134	5.2349610948395	8.28090993014301	6.75020450927987	7.20593983247088	7.51569983828404	6.98071082890019	7.68685065339314	8.48123434952853	7.12339719714104	7.28965005985472	7.98862788663669	6.83655536776678	6.47864829453918	7.26725487215199	7.5894638929561	7.80044696491395	7.91396646559834	6.39042694118717	7.72000478695481	7.37668976451565	9.78865308779895	8.26837824775159	7.0003380920316	6.36929198168004	6.61897273948698	7.9692426044345	7.84021143265747	7.69467129325867	7.44890095114513	7.61816522665838	7.74993644999986	7.43036891474613	8.832795096895	7.08852325661663	7.99554104970727	7.49553528064453	8.08502092390387	7.26875251198376	7.10810622368613	8.08502092390387	8.07097959571871	7.9586687063493	7.09529152021173	8.15638650345768	8.61695310931003	8.14547367031771	7.71651083045041	7.12101540096137	6.25625587320273	7.77860284514321	8.13509360486561	7.81666369975016	7.28725064325462	7.39309008817662	7.1123873759376	7.84417220592968	8.40075138074346	7.10255315846444	7.8109571587378	7.58518790421211	8.26073139490335	7.36430978186441	8.39029795446034	7.38015799153816	7.64616265715789	7.28234713148518	7.38076407498511	7.22853012262995	7.76659516172927	7.7900552031272	8.07654840656189	7.85281037455327	7.80212857861923	7.93126938105958	8.3768633740274	7.37025148142518	7.50350775363456	7.80883550072716	7.61058195849253	8.56715752518069	7.62410089462811	7.5899132606722	7.56163163037584	6.57531233068744	6.3017705324551	7.76088624278491	7.10223819393074	7.3091579935704	7.4088816597751	6.84937382266743	7.29929961516461	6.78777199284617	6.69529790115733	8.76297992311219	6.76115227543197	8.6792337646888	9.16929869579285	8.60588689687994	8.4310378743783	8.76884595975339	8.04772377398314	8.06856333533888	8.2107200415305	9.01270833285214	8.30651744524982	8.61798163796326	7.66611746138935	8.66384270155328	7.73721353606946	6.5352753766208	8.7903159115157	8.55784658244956	7.59835031613848	7.64335115812472	7.65528026458363	7.19918154876397	7.56651075585788	7.55803798477699	5.49089097889429	7.52520757128439	6.15400794755902	4.9481335778404	5.97705090611061	7.18070484019556	7.47937609116166	7.39677601078753	5.98959318493877	7.59723318908613	7.55105452750064	8.27416846089261	6.39231742277876	7.17132694023331	8.84539595906911	7.35517487863531
