"BC_HKB0056_809_T"	"BC_HKB0543_1306_T"	"BC_HKB0561_1308_T"	"BC_HKB0662_1294_T"	"BC_HKB0689_M1326_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0876_1543_T"	"BC_HKB0882_1555_T"	"BC_HKB0895_1582_T"	"BC_HKB0923_1584_T"	"BC_HKB2107_1620_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0007_3005_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0132_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0161_3001_T"	"HKB0162_3006_T"	"HKB0182_3006_T"	"HKB0210_3006_T"	"HKB0217_3005_T"	"HKB0228_3002_T"	"HKB0232_3000_T"	"HKB0620_3000_T"	"HKB0626_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0668_3000_T"	"HKB0677_3000_T"	"HKB0692_3000_T"	"HKB0704_3000_T"	"HKB0710_3000_T"	"HKB0721_3000_T"	"HKB0748_3000_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0890_1550_T"	"BC_HKB0892_1559_T"	"BC_HKB0899_M1605_T"	"HKB0008_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0070_3002_T"	"HKB0074_3000_T"	"HKB0086_3006_T"	"HKB0089_3001_T"	"HKB0115_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0168_3006_T"	"HKB0186_3000_T"	"HKB0211_3002_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0644_3000_T"	"HKB0656_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"BC_HKB0022_649_T"	"BC_HKB0187_1214_T"	"BC_HKB0729_1445_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0078_3000_T"	"HKB0084_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0123_3006_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0576_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"
"C17orf91"	1.07724299893246	0.863938450423971	1.21412480535285	0	1.92219784839637	1.07724299893246	1.55090066464752	1.88752527074159	2.16671544496642	0.970853654340484	0	0	1.92219784839637	1.89530262133331	2.31034012061215	3.0232553523003	2.19534759832222	2.77188557851537	2.20476675065461	2	2.40599235967584	2.52105073690096	2.34482849699744	2.36176835941915	2.67807190511264	3.25398926623079	2.15380533607904	2.93734439215023	2.27500704749987	4.15946772926677	2.84197311892718	2.74200621086674	1.61823865559545	1.75274859140713	2.20163386116965	2.72027846523333	3.68257329734758	2.4905701304462	2.13422093976063	2.70043971814109	2.62293035092018	2.45680614923047	2.52857131887076	2.29572302453997	2.35049724708413	2.98732086592925	2.83390207666916	2.66220549965362	3.49697358099828	1.94110631094643	3.07724299893246	1.75702324650746	0	0	1.41683974191283	3.51096191927738	3.48413813120167	3.29572302453997	2.75915583380027	2.10097764772482	3.51727569320958	3.35191096110308	3.10433665981474	2.01077983875324	3.96716860753263	3.18745105402733	1.35049724708413	3.75488750216347	3.1243281350022	3.43562859405209	2.82171021503467	4.05137210172103	3.6724253419715	4.17632277264046	3.41142624572647	2.28983446517751	3.08915913191124	2.90110824301451	3.28688114778816	2.9297909977186	3.75167794568758	3.37016428054021	1.37295209791183	3.46336088581666	2.51096191927738	3.7771566660045	3.28243980500639	0	1.54101915313356	2.13093086982645	3.66789212523023	2.4541758931858	3.02856915219677	3.22342254993494	3.03033607837096	2.37016428054021	2.70043971814109	2.611172380044	3.45811948117451	2.02502879449152	2.97819562968165	3.11270013274936	2.51601514700366	2.65306001710456	2.13750352374994	3.23878685958712	2.4541758931858	2.74416109557041	2.67355642399014	2.84197311892718	2.32192809488736	2.52857131887076	2.09423606984577	2.43295940727611	3.75595576955096	3.20163386116965	2.52606881166759	2.36176835941915	2.57046293102604	3.45154083301783	3.13586316536868	2.75274859140713	2.90881290773955	2.58976348698498	3.26753579806873	2.94860084749336	2.61588707391606	3.02147972741045	2.56071495447448	2.55581615506164	2.58976348698498	3.17791779219584	2.78450398292957	3.12267271882414	2.62760683812965	2.97819562968165	2.58255600301406
"FPR1"	0	2.88752527074159	1.18903382439002	1.72246602447109	1.4905701304462	1.05658352836637	0.956056652412403	0	0	0	0	0	2.9126498648972	3.53356334821451	3.38266725274504	3.1243281350022	3.01613970265525	4.86492897228979	4.07980475463526	3.58616424593091	3.25701061820602	3.90014226035982	3.4995270242151	3.43162295971329	2.799087306074	2.53605290024021	3.10768786931437	4.40871186102943	2.83187724119167	3.88557436437143	3.22342254993494	3.58496250072116	3.56924802986718	2.05658352836637	3.55458885167764	2.61588707391606	3.57167680997093	2.63459326844576	2.4541758931858	4.89530262133331	3.25096157353322	4.13257684267001	2.66902676550963	2.78240856492737	4.49569516262407	2.70265754339091	2.95233356636969	3.04614178164472	3.8499992594661	1.91073266190291	3.80219321694183	2.76128527336162	0	3.12763327972587	2.82781902461732	4.93828579188405	3.48284828306847	3.1407786557828	4.74899785009815	3.69932952567316	3.43162295971329	3.83491342970104	2.89917563048051	3.28688114778816	4.43028527297778	3.18428029441938	3.854993016757	2.68481873755322	2.77820857639809	4.28243980500639	3.48284828306847	3.17152710603881	1.94860084749336	4.44095219802964	3.45022149589718	3.14893410452634	4.00539998774259	4.30961277245412	3.60762622084549	2.04614178164472	4.17472598770613	3.72027846523333	3.1243281350022	4.24031432933371	4.62410089462811	2.78659636189081	3.20006486151431	2.38404980679516	0	3.71259578044703	3.24488705912353	4.11935617703968	3.24488705912353	3.66789212523023	3.85299758761332	4.54411440220947	3.06522762277562	3.76128527336162	3.81864608282254	4.19298316997399	3.82781902461732	2.81762325751143	2.83794324189103	4.02147972741045	3.50842865253186	4.10433665981474	2.72027846523333	2.15704371014558	5.23687524536694	3.38818953715608	3.31614574229336	3.82680268428583	3.50842865253186	3.674686619928	3.1811025507538	3.86393845042397	3.03913839390696	3.45154083301783	2.80529245560071	3.65191274464578	5.19219416528334	3.20945336562895	3.82883464946806	2.70043971814109	2.57773093149008	3.36317107711924	4.35402893805439	4.06263982828646	4.27872821293894	3.24792751344359	3.22342254993494	3.7311832415722	4.23419472295381	3.29865831556452	3.69265037003553	3.62410089462811	4.23419472295381
"ITPKC"	4.0071955014042	2.99457972421575	2.69376571221778	2.91456452349394	2.90881290773955	3.59931779369823	2.95233356636969	2.92789645372882	2.3305584000308	2.80529245560071	4.67581593117227	4.04788732939655	4.10685079645022	3.47248777146274	4.46008724011683	5.57228336665041	3.44890095114513	4.13586316536868	4.49569516262407	4.30524096595448	4.66220549965362	3.79597469420667	3.49185309632967	3.84899843040002	4.92647391125607	4.11270013274936	3.22032995487956	4.674686619928	4.33556900555675	5.08406426478847	3.80529245560071	3.67807190511264	2.95419631038688	3.54473265593262	4.3037807481771	4.00090140274153	4.32840565895857	3.93922657772821	4.09085343045111	4.00988458893184	3.70708299177171	4.79493566280354	3.73660487531425	4.25701061820602	3.01077983875324	3.79701297783614	3.64500988439109	4.64154602908752	3.64270157183323	3.1407786557828	4.53480866123175	4.09254574154357	2.9429835981871	5.12845838414693	4.37920505996061	5.22071689199892	3.48284828306847	4.79181407116183	4.58436125251871	3.89044669267991	4.25247621413522	4.39163026151743	4.28243980500639	4.06436554026363	4.8109571587378	4.48413813120167	3.70818723602071	4.25927248703759	4.46532151358055	5.10307794659757	4.52230689287139	3.55213110825378	3.43429461795993	4.79389588254888	4.30451104180995	4.27724089833207	4.24868662687383	3.76447355099267	4.23189316164533	4.51727569320958	4.13010717865883	3.60999129521268	4.21256933885081	4.56620629346551	3.51601514700366	3.42088657497553	2.99095486039699	3.85897561429202	3.22650852980868	3.43429461795993	4.30669970727279	3.3743439890385	3.91647664443772	3.89336221076387	3.66334461936608	4.39506279951758	4.32768736417605	5.62410089462811	4.53480866123175	4.11270013274936	4.36667191611176	3.89627184880738	3.86195536414487	3.82680268428583	3.48542682717024	3.22958792274065	4.56010351346474	4.17712050284652	3.86690797814317	5.50366675457602	3.92599941855622	3.85996954822103	4.34837407519116	3.80632405739003	4.25550073314839	4.33127526714661	4.18189764310839	3.52606881166759	3.90400231628369	4.43028527297778	3.68257329734758	3.62993940943954	3.87381319835909	3.66220549965362	4.27575204882853	5.19888699095693	3.44493204894218	3.48542682717024	3.18269229751619	4.04264433740849	4.12267271882414	3.76022094646651	4.37503943134692	4.14974711950468	4.4262647547021	3.84799690655495	4.46466826700344
"FSTL3"	1.81966818349646	3.02680005934372	1.31614574229336	2.9429835981871	3.73335434061383	2.43028527297778	3.11935617703968	4.96208624985064	3.68594014844598	4.02147972741045	3.52481592835751	3.28243980500639	3.60999129521268	3.33199177823206	4.61999982982136	5.42223300068305	3.17312743348066	3.13586316536868	3.32481060342048	2.48542682717024	2.87184364850932	3.0071955014042	3.08746284125034	2.54596836910529	4.57470704641555	2.95977015521147	3.52606881166759	4.49313492230551	2.70708299177171	4.49313492230551	4.16992500144231	4.39300425689832	2.06695024392463	4.43829285157915	5.01122725542325	3.12598165385472	3.16188768237689	2.65306001710456	2.43028527297778	1.78240856492737	4.35120427725799	2.70043971814109	4.4757334309664	3.73768676140986	2.19219416528334	3.39917109381982	3.72574115650395	5.00135189299996	4.4154882710497	2.72465027173297	4.854993016757	3.71259578044703	4.91408609701272	4.35895882583233	4.74685018309805	3.77082904603249	3.93640237772506	4.18586654531133	4.63807383718072	3.61235249875266	3.50842865253186	4.1243281350022	4.14812063112396	2.78450398292957	4.92837032301897	3.81455042346181	2.69821847822441	4.4757334309664	4.93215568443206	4.15380533607904	3.81659970653491	4.79441586635011	3.89433274227769	4.56376827845203	4.41006969175638	3.22187708107703	3.28835856219366	2.94673086014031	4.66049513188851	4.35120427725799	3.54473265593262	4.10685079645022	3.63343121035563	3.50207595604579	3.55090066464752	3.43829285157915	4.45680614923047	4.92789645372882	4.43962313755712	3.77610398807316	5.0496307677246	2.44890095114513	4.43429461795993	4.05224198118114	3.22958792274065	4.28540221886225	3.31903981556254	3.39780296186249	5.2585189247113	3.58496250072116	4.10265813136374	4.5385381636298	3.57531233068744	3.54101915313356	3.51475349843975	3.27351588970212	5.47346223623528	3.03386345186628	2.22342254993494	3.38266725274504	2.70487196445635	2.82171021503467	3.90014226035982	3.52732060787705	4.70487196445635	4.39917109381982	4.12598165385472	4.63284983011771	4.43762724831895	4.03474394932473	4.04788732939655	3.58856473740135	3.50716034911752	4.08576455377831	4.35543919724869	5.38474058729238	4.68481873755322	4.28318097894557	3.61823865559545	3.24944534108584	4.6507645591169	4.22187708107703	2.52606881166759	3.69932952567316	3.76765479823735	3.28095631383106	3.48800077083407
"ALOX12"	4.80683958179819	5.06651978142975	4.04875931191986	4.07296327155522	3.18269229751619	4.89820835250872	4.68088692071969	4.39094277280254	4.15055967657538	3.79181407116183	1.95233356636969	4.09845324630927	0.111031312388744	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0.20163386116965	0	0	0.22650852980868	0.20163386116965	1.0071955014042	0	0	0.0285691521967709	0.0565835283663675	0	0	0	0.400537929583729	0.526068811667588	0.070389327891398	0	0.641546029087524	0	0.214124805352847	2.21723071622067	0	0	4.89530262133331	3.46336088581666	3.83187724119167	2.70487196445635	4.08236196955747	6.24126817732937	2.85199883711245	5.27239650903748	0.0285691521967709	0	0.0285691521967709	0	0	0	0.0840642647884745	0	0	0.0840642647884745	0	0	0.0426443374084937	0.070389327891398	0.0285691521967709	0	0.070389327891398	0	0	0.0976107966264223	0	0	0.176322772640463	0.0976107966264223	0	0	0	0	0	0.0285691521967709	0.0565835283663675	4.877744249949	2.72027846523333	4.65535182861255	0.0840642647884745	0	0.0285691521967709	0	0	0	0	0.0565835283663675	0.411426245726465	0	0.0840642647884745	0	0.111031312388744	0	0	0	0	0	0.0840642647884745	0.16349873228288	0	0	0.070389327891398	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0840642647884745
"CHRNB1"	2.83390207666916	3.0408924306469	1.61823865559545	2.611172380044	1.98185265328974	3.0232553523003	3.29130885982897	0.773996325111173	1.54101915313356	1.0071955014042	2.88362081628567	3.94392132655349	2.33913738491959	1.38956681176273	2.34482849699744	2.08746284125034	3.09592441999854	1.52606881166759	1.799087306074	1.31614574229336	2.92029330021101	2.12101540096137	1.54101915313356	1.35049724708413	3.11935617703968	2.91073266190291	2.12763327972587	1.73552217729654	1.14404636961671	2.30158764660319	1.29278174922785	2.18903382439002	1.10433665981474	1.81147103052984	1.67807190511264	2.68257329734758	2.78450398292957	0.985500430304885	2.70265754339091	2.4276061727819	2.15704371014558	3.2585189247113	1.34482849699744	1.83187724119167	2.21723071622067	2.02147972741045	1.59454854955035	2.73335434061383	1.96347412397489	1.98913900736823	2.56071495447448	0.6959938131099	4.39985467357243	2.22650852980868	3.90881290773955	1.50589092972996	1.76977173924945	1.6959938131099	2.02147972741045	1.67807190511264	2.22650852980868	3.26303440583379	2.17312743348066	1.4594316186373	1.6915341649192	2.6959938131099	1.53605290024021	2.27500704749987	2.80529245560071	2.26303440583379	1.70487196445635	1.81966818349646	1.62293035092018	2.10433665981474	0.992768430768924	1.54596836910529	2.07382023329167	2.67807190511264	1.61823865559545	2.51096191927738	2.38681094647222	1.86789646399265	1.50080205305716	1.25701061820602	1.89141918684608	2.09423606984577	3.45680614923047	2.28983446517751	0.594548549550354	1.71369581484336	2.52105073690096	2	1.83592407425437	1.93734439215023	2.43295940727611	2.28095631383106	1.77820857639809	2.52356195605701	2.13422093976063	1.56559717585423	2.16992500144231	2.54596836910529	1.66448284036468	1.86393845042397	2.90496571868403	1.74846123300404	2.24184018356467	2.55581615506164	1.71808758396052	2.38956681176273	1.93357263826102	1.64616265715789	2.45154083301783	1.38404980679516	2.06695024392463	2.12763327972587	1.56559717585423	2.17951105027151	2.24792751344359	1.81966818349646	1.6959938131099	2.28095631383106	1.23878685958712	2.8073549220576	3.03913839390696	1.90303827011291	1.15055967657538	2.06695024392463	3.01077983875324	2.17312743348066	2.10433665981474	2.08406426478847	1.63226821549951	1.61823865559545	2.26603689399532	1.46988597627446	2.01077983875324
"FN1"	9.80799883862303	10.7408938394907	11.6971152645472	9.49109147294535	11.5586742149914	6.9706236144706	9.2552882787728	11.8095953164478	10.8919203731169	11.2023136396377	9.60683083285878	9.62678589671362	8.90261629725766	10.4462045268759	11.3983001286152	11.4132259491889	10.9368955401176	8.68324027724332	10.2164184868862	10.6829945836817	10.7184643785362	11.7269886967436	11.0976305471717	11.6142497276894	11.1699563095887	11.7291066175035	7.65011830295957	10.8527167589122	10.1323069289902	10.5252075712844	10.0226590970427	11.6111585448038	8.42076028311736	9.89776984107634	9.3190624026703	11.8597017193691	8.82572203760072	9.36095679065787	8.49429559417219	9.55282277189031	11.0493721092185	10.1548307642163	11.2915506088838	10.0719181607279	10.872813372347	10.591662588786	10.3395605442878	8.86724784655147	9.31283758680243	7.39925655900399	8.44691786486603	10.3924676956856	10.8536916240347	12.1824905712507	10.1065891115461	10.7646228287662	11.1794986097598	9.81974800462399	9.52630360620646	7.80986457306602	9.01519200982591	11.3612968277341	9.97675026560524	10.2221911384563	10.7884247074394	9.77026744828557	8.7418377248702	8.77640013138449	9.32914602607742	10.1830025905495	10.3191301618719	6.79194427242006	10.5495247861959	10.2781706496312	10.6889583674622	10.7525729930689	10.1921818336606	9.76593249347046	8.93283481513444	10.8609938258934	10.3694337661389	10.7884573354186	8.53056240114345	9.74146698640115	11.4571038057673	8.97470137939814	11.848067348929	11.8637100696268	12.1945291072808	10.8045102032668	11.9270705125963	9.29105555545805	11.3206595436486	12.627919129274	10.4018608179784	10.6783096343414	10.5226796037229	11.9183079611077	11.1534443638816	9.94911175044589	10.5654543767053	11.3260193169124	9.82191744727206	10.6166407322565	10.7806381856072	11.9148821409411	9.63955777496101	9.88410945135923	11.4704606042475	10.4778594336569	11.218968804725	10.078777930127	9.34289692541356	8.91626762960212	11.3079123024929	12.620068582077	11.3628095694246	10.717984804722	10.6306220662604	10.696089474757	12.7727908568645	11.4450510680295	10.3932188255203	11.5413289770456	10.7296547289016	12.2394881451328	11.9359090466951	12.2220371380918	11.6185323339763	10.2641493397233	9.74500197397673	10.9859273010483	8.99960545913116	11.8177871181542	11.5156899837761	9.64257522941566	9.91329335399053
"MRO"	0.839959587489532	0	0	0	0	0	0.298658315564515	0	0	0	0	0	0.16349873228288	0.400537929583729	0.575312330687437	0.799087306074004	0.411426245726465	0.16349873228288	0.22650852980868	0.594548549550354	0.344828496997441	0.516015147003665	0.214124805352847	0.263034405833794	0.565597175854225	0.176322772640463	0.321928094887362	0.604071323668861	0.367371065648529	0.389566811762726	1.09761079662642	0.20163386116965	0.454175893185802	0.298658315564515	0.464668267003444	0.443606651475615	0.545968369105292	0.526068811667588	0.454175893185802	0.20163386116965	0.748461233004036	1.02856915219677	0.0976107966264223	0.27500704749987	0.286881147788162	0.475084882948783	0.485426827170242	0.333423733725192	1.14404636961671	0	0.704871964456353	0	0	0.641546029087524	0	0.925999418556223	1.15055967657538	0.669026765509631	0.485426827170242	0.443606651475615	0.545968369105292	0.659924558402378	0.432959407276106	0.584962500721156	1.16992500144231	0.443606651475615	0.485426827170242	0.55581615506164	0.298658315564515	0.823749360308273	0.879705766282288	0.963474123974886	0.367371065648529	0.855989697308481	0.650764559116902	0.505890929729957	0.545968369105292	0.422233000683048	0.505890929729957	0.0426443374084937	0.545968369105292	0.933572638261024	0.20163386116965	0.27500704749987	0.344828496997441	0.678071905112638	2.0496307677246	0.422233000683048	0.298658315564515	0.831877241191673	0.422233000683048	0.910732661902913	1.03562390973072	1.0703893278914	0.839959587489532	0.575312330687437	0.565597175854225	0.263034405833794	0.333423733725192	0.432959407276106	0.214124805352847	0.411426245726465	1.19534759832222	0.799087306074004	0.333423733725192	1.82781902461732	0.526068811667588	0.669026765509631	0.22650852980868	0.992768430768924	1.01435529297707	0.722466024471091	1.36737106564853	0.978195629681652	0.678071905112638	0.575312330687437	0.722466024471091	0.604071323668861	1.09761079662642	0.443606651475615	2.18269229751619	0.823749360308273	0.622930350920177	0.632268215499513	0.422233000683048	0.400537929583729	0.84799690655495	1	0.887525270741587	0.659924558402378	0.298658315564515	0.464668267003444	0.16349873228288	0.594548549550354	0.584962500721156	0.613531652917927	0.356143810225275
"MS4A7"	0	3.80838505065609	2.75915583380027	2.5385381636298	5.42425028608405	5.02369891726641	3.63459326844576	2.18269229751619	2.4276061727819	2.81352468929781	2.09085343045111	2.02856915219677	3.44228003525258	3.40463068421761	4.12350066435096	3.14404636961671	3.13422093976063	3.85798099512757	4.39163026151743	3.99729240763651	3.65535182861255	4.50525580093216	4.21645486514476	3.85996954822103	4.32192809488736	2.08746284125034	4.09423606984577	4.34127418369217	3.34482849699744	4.28169825009883	4.87135084063403	3.3533232911629	4.69766263347052	4.5033487351675	4.51475349843975	4.02945288578697	4.43095427138573	3.11769504266975	3.74738739965272	4.23035674505615	4.08491465976794	4.31614574229336	8.64745842645492	3.13586316536868	4.83541884047548	3.54473265593262	4.0241423458978	4.45220004940622	4.31251996747495	2.52105073690096	3.53605290024021	4.06608919045777	2.41953889151378	2.8011586560937	3.79597469420667	6.6175041979912	5.46237957184102	4.92267359284945	5.39369076418745	4.46466826700344	5.10601323762212	6.18030701996943	5.06565847093199	3.83693401132109	5.46368784220126	3.60999129521268	5.29939120612683	4.83895176695194	5.67581593117227	5.00674683244058	4.55887985347544	4.5837597536395	5.28392177230762	5.44062004767917	4.03650333373899	3.36036427654347	5.56376827845203	4.22265002245148	5.64731450954714	5.09043004232162	5.92908083524258	5.12598165385472	2.79493566280354	6.12763327972587	4.77925972037238	4.48800077083407	5.47961860846942	4.03738222200308	5.50684309896982	5.18229502502548	7.20241772157518	6.25304379464515	5.5270077606372	4.85598969730848	7.99926719534511	6.38059093426592	3.85798099512757	3.70708299177171	6.48928602262588	4.605257262939	4.77768271707355	3.89530262133331	5.31215688831337	6.2112069285929	4.18030701996943	5.36667191611176	3.6667565918848	6.08257486633952	5.67722632823532	4.54966917072649	4.34269695998193	4.19140472885276	4.28835856219366	5.48992821940518	4.40258575823259	7.25228697099979	4.33413917883824	7.8008998999203	5.52512925120397	4.1554254317472	5.00674683244058	4.43629511983936	5.4032677223393	4.14893410452634	2.91073266190291	7.57969306345875	5.15663931069209	6.40735275114004	4.05311133645956	4.57531233068744	4.67750824226472	7.18477618520242	7.4118499073866	3.89530262133331	9.37525668833715	4.99548451887751	5.5573488175248
"PPFIBP1"	3.41413553298445	2.5385381636298	3.50842865253186	3.97085365434048	4.56437816856506	4.03033607837096	4.36317107711924	4.65764000520782	3.81762325751143	4.72628628972067	4.02147972741045	2.611172380044	4.19849415363908	5.01792190799726	4.51032901949057	4.58315800387441	4.88996019965864	3.86888427302877	4.91312876781974	4.5765221379205	4.91456452349394	4.21723071622067	4.47053686509258	4.18745105402733	4.99954908734095	5.54751152364422	2.9560566524124	4.59395128394841	5.45318830954823	5.4036085835437	4.23189316164533	5.67355642399014	4.48155728070859	4.45022149589718	4.81455042346181	4.55581615506164	4.13914201914569	3.69488019279919	3.98550043030489	3.91934008244201	5.06047978140759	5.1622906135458	5.19455988602261	3.71808758396052	3.89141918684608	4.08576455377831	4.00988458893184	4.05484847699562	3.8073549220576	2.67355642399014	3.5837597536395	3.60169651648096	5.02724253597374	4.07124781946144	2.54349588342577	4.81557542886257	4.6915341649192	4.39025495632187	4.75435307169213	4.12515513132229	5.04395687279021	4.60169651648096	4.96578428466209	4.83642913116165	4.75808993420181	4.17712050284652	3.86492897228979	4.76765479823735	4.3533232911629	4.77399632511117	5.15055967657538	4.99503219247754	4.97865326490861	5.11144869848767	5.02147972741045	4.52230689287139	4.51664555778096	4.42559357765306	4.61647532878288	5.31469652565629	5.17352723812251	4.87381319835909	3.98913900736823	4.53543091487128	4.91121220155861	4.68088692071969	5.17632277264046	5.77320515698557	5.08363887925071	5.20593983247088	5.29792505250381	4.49505552836802	5.06307144984268	5.22804904788446	4.99457972421575	4.58255600301406	4.68425770505893	4.83137058796754	4.9481335778404	4.55397480823747	5.04395687279021	5.18150015170461	4.39163026151743	4.1333991254172	3.99004721957379	4.59215800212536	5.09634619899318	4.89141918684608	4.92742242873987	5.26716121802226	4.92076967302065	3.90689059560852	4.14730669878029	5.09381367340273	5.27015513876653	5.4937754084607	4.611172380044	5.03913839390696	4.95791459863299	4.57591736111815	5.48510476108097	4.73281187208294	4.60169651648096	4.77346892790519	4.68594014844598	5.58526303088387	5.27761287075669	5.56529252058102	4.70487196445635	4.8414699994658	4.37781785308364	4.71863561627134	4.3526172989585	5.56833618213375	5.05571626351254	4.1168637576909	4.58736499093646
"MSR1"	4.10433665981474	4.98230913012977	4.27575204882853	3.86393845042397	3.45680614923047	2.13093086982645	3.0036022366802	3.41953889151378	3.73009646559547	4.15380533607904	1.85199883711245	1.99638874644762	4.32696871158789	4.38266725274504	5.50048340147312	5.5677279633048	4.66334461936609	4.58195375084882	4.47378691161437	5.70293453197598	4.72301239639237	5.67553368622549	5.37469175209693	5.19298316997399	4.80787007829978	3.92219784839637	4.92837032301897	5.31397137105902	3.84699468696557	4.1906148602095	5.87061131304455	5.1647058401828	5.03650333373899	4.70099449416827	4.82731094394967	4.5915597458278	4.55458885167764	4.47897180503294	4.28983446517751	4.90014226035982	5.79259510251225	5.07767027423275	3.64038956005495	4.99548451887751	5.88898672118656	4.79129314859221	4.87921563716567	4.77294133783134	4.80683958179819	3.93357263826102	3.99457972421575	3.52732060787705	4.4154882710497	4.69097573834328	5.20593983247088	5.31288295528436	5.91336815967972	4.49121175600309	5.33485426933163	5.4235781709818	4.61353165291793	5.88508622529017	5.92908083524258	4.55151601762801	5.90110824301451	4.0241423458978	5.14526985665051	3.84297883178833	4.25625587320273	5.51380653743372	5.64702663265485	3.66220549965362	3.77925972037238	5.24107745817504	5.31903981556254	4.90303827011291	5.12101540096137	5.3019533951261	4.40258575823259	3.82374936030827	5.72383156649532	5.24792751344359	4.16832111573972	3.97269265400426	5.17072627613155	4.20398416585599	7.16972461321491	3.80426011563474	4.97773784924282	5.58044701959866	5.01390884549064	6.09782145517113	5.80348537559595	6.1548181090521	7.43020162635993	5.91217080294995	4.61412086878925	5.20828313841252	5.3327079336406	5.29204549249286	5.32192809488736	5.24298351610969	5.55673594791453	5.34269695998193	5.59872249967662	6.51680311744266	5.48800077083407	4.93026424523502	6.82336724004624	5.56529252058102	5.60407132366886	5.95233356636969	5.24982454861618	5.90640961709402	5.01167453338092	5.46825746832314	5.12887075946512	5.74335339094491	5.17272751801285	4.94906796585291	7.34491724273246	5.4154882710497	5.00450139223494	4.93545974780529	4.72246602447109	4.51032901949057	5.55704241526372	6.3215673760354	5.72710360352266	5.59842476052772	5.31433399391901	4.37086174008529	4.46793154602629	4.93593113975227	5.66448284036468	4.89093302170554	6.01122725542325
