"BC_HKB0056_809_T"	"BC_HKB0187_1214_T"	"BC_HKB0775_1470_T"	"BC_HKB0899_M1605_T"	"BC_HKB2109_1628_T"	"HKB0004_3006_T"	"HKB0036_3006_T"	"HKB0089_3001_T"	"HKB0134_3006_T"	"HKB0211_3002_T"	"HKB0629_3000_T"	"HKB0698_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB1385_1721_T"	"HKB0008_3006_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0555_1321_T"	"BC_HKB0728_1447_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB1365_M1665_T"	"BC_HKB1370_1673_T"	"BC_HKB2114_1660_T"	"BC_HKB2116_1671_T"	"BC_HKB2119_1690_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0132_3006_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"BC_HKB0662_1294_T"	"BC_HKB0904_1595_T"	"HKB0005_3001_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0157_3006_T"	"HKB0210_3006_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0677_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0582_1333_T"	"BC_HKB0668_1298_T"	"BC_HKB0689_M1326_T"	"BC_HKB0733_1459_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0772_1460_T"	"BC_HKB0786_1508_T"	"BC_HKB0827_1539_T"	"BC_HKB0828_M1542_T"	"BC_HKB0831_1520_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0882_1555_T"	"BC_HKB0902_1617_T"	"BC_HKB0917_1656_T"	"BC_HKB1366_1663_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0719_3002_T"	"BC_HKB0759_1488_T"	"BC_HKB0833_1552_T"	"BC_HKB0905_1623_T"	"BC_HKB1369_1679_T"	"BC_HKB2112_1636_T"	"BC_HKB2127_1726_T"	"HKB0035_3006_T"	"HKB0121_3006_T"	"HKB0159_3006_T"	"HKB0209_3004_T"	"HKB0228_3002_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0668_3000_T"	"HKB0097_3000_T"	"HKB0196_3006_T"	"BC_HKB0632_1381_T"	"BC_HKB0915_M1647_T"	"BC_HKB0921_1575_T"	"HKB0044_3006_T"
"PMFBP1"	1.52606881166759	0	1.76128527336162	0.475084882948783	1.11769504266975	0.189033824390017	0.286881147788162	0.189033824390017	0.422233000683048	0.333423733725192	0.0565835283663675	0.0976107966264223	0.650764559116902	0.641546029087524	0.20163386116965	0.887525270741587	0.176322772640463	0.411426245726465	0.27500704749987	0.0840642647884745	0.20163386116965	1.1243281350022	0.27500704749987	0.176322772640463	0.137503523749935	0.53605290024021	0.286881147788162	0.137503523749935	0.16349873228288	0.176322772640463	0.189033824390017	0.22650852980868	0.0840642647884745	0.214124805352847	0.214124805352847	0.485426827170242	0.411426245726465	0.16349873228288	0.0840642647884745	0.333423733725192	0.650764559116902	0.27500704749987	0	0	0	0.545968369105292	0	0	0	1.63226821549951	0.604071323668861	0	0.150559676575381	0.111031312388744	0.176322772640463	0.344828496997441	0.422233000683048	0.176322772640463	0.0840642647884745	0.263034405833794	0	0.594548549550354	0.0840642647884745	0.739848102699327	0.53605290024021	0.0840642647884745	0.298658315564515	0.505890929729957	0.20163386116965	0.0976107966264223	0.137503523749935	0.411426245726465	0.799087306074004	0.622930350920177	0	0	0.485426827170242	0.505890929729957	0	0	0.641546029087524	0.367371065648529	0	0	0	0	0.773996325111173	0	1.44890095114513	0	0	0	0	0.400537929583729	0.432959407276106	0.298658315564515	0.214124805352847	0.321928094887362	0.250961573533219	0.214124805352847	1.11769504266975	0.189033824390017	0	0	0	0	0	0	0.150559676575381	0.0143552929770701	0.111031312388744	0.137503523749935	0.111031312388744	0.344828496997441	0.411426245726465	0.422233000683048	0.0840642647884745	0.070389327891398	0	0	0	0.286881147788162
"DGKB"	0	0.594548549550354	0	0.400537929583729	0	0.0565835283663675	0.070389327891398	0.137503523749935	0.0285691521967709	0.124328135002202	0.0976107966264223	0.0285691521967709	0	0.53605290024021	0.0840642647884745	0	0.070389327891398	0.0840642647884745	0.0840642647884745	0.0285691521967709	0	0.0143552929770701	0.0565835283663675	0.111031312388744	0.124328135002202	0.0143552929770701	0.594548549550354	0.0285691521967709	0.37851162325373	0.124328135002202	0.0426443374084937	0.22650852980868	0.0840642647884745	0.0285691521967709	0.0840642647884745	0.0143552929770701	0	0.070389327891398	0.124328135002202	0	0.0143552929770701	0.0285691521967709	0	0.575312330687437	0	0	0	0	0	0	0	0	0.0285691521967709	0.0976107966264223	0.189033824390017	0.0426443374084937	0.0143552929770701	0.137503523749935	0.0426443374084937	0.31034012061215	0	0	0.0285691521967709	0.0143552929770701	0.0143552929770701	0.0426443374084937	0.0285691521967709	0.0143552929770701	0.27500704749987	0.0285691521967709	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0.263034405833794	0	0	0	0	0	0	0	0	0.344828496997441	0	0	0	0.250961573533219	0.0976107966264223	0.189033824390017	0.0426443374084937	0.176322772640463	0.189033824390017	0.20163386116965	0	0	0.432959407276106	0.367371065648529	0	0	0	0	0	0.150559676575381	0.0426443374084937	0.0840642647884745	0.0143552929770701	0.111031312388744	0.137503523749935	0.250961573533219	0.443606651475615	0.389566811762726	0	0.0143552929770701
"GPR22"	5.75274859140713	4.92362461136832	5.85199883711245	3.67016051412663	4.91121220155861	0	0.0143552929770701	0	0	0	0	0	5.28651155766423	6.25398926623079	0	0	0.0426443374084937	0	0	0	0.0426443374084937	0.0143552929770701	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0.0285691521967709	0	0	0	6.46008724011683	5.14730669878029	5.91957844593547	6.35420529586169	3.56071495447448	6.61397358738023	5.42189651204225	5.94906796585291	5.98504496225347	6.30213623462205	0	0	0	0	0	0.070389327891398	0	0	5.45252954467793	6.24184018356467	0	0	0.0143552929770701	0	0	0.0285691521967709	0.0426443374084937	0	0.0285691521967709	5.47053686509258	5.51475349843975	5.58466190794147	5.06220807756025	4.84749588378871	4.37989816352469	4.83592407425437	5.5413289770456	4.84649331596456	4.99186193055632	5.6724253419715	6.25323293853803	5.5465858290081	6.25134038278862	5.50303064564116	6.49601487343776	5.6284819943839	6.40565206128037	5.8703647195834	5.53946903474989	5.34553831007001	5.96509162479079	5.74092756031863	5.64270157183323	0.0285691521967709	0	0.111031312388744	0	0	0	0	5.34020617991171	6.24526746651951	5.70487196445635	5.91456452349394	5.54905302933729	5.69376571221778	0	2.22650852980868	0	0	0.22650852980868	0.0143552929770701	0	0.0143552929770701	0	0	6.12887075946512	5.83390207666916	6.31686980506433	0
"AGBL1"	0	0	0	0	0	0.0143552929770701	0	0	0.0565835283663675	0.0426443374084937	0.0285691521967709	0.137503523749935	0	0	0	0.0285691521967709	0.0143552929770701	0.0143552929770701	0	0	0	0.0426443374084937	0	0.0426443374084937	0	0	0.0285691521967709	0	0	0	0.0143552929770701	0.0285691521967709	0.070389327891398	0	0	0.0285691521967709	0.070389327891398	0	0.0976107966264223	0.250961573533219	0.0285691521967709	0.0143552929770701	0	0	1.46988597627446	0	0	0	0	0	0	0	0.0143552929770701	0	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.111031312388744	0	0.0565835283663675	0	0	0	0.0565835283663675	0	0	0	0.0143552929770701	0.0565835283663675	0.0285691521967709	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.0285691521967709	0	0.0285691521967709	0	0.659924558402378	0	0	0	0	0	0.0285691521967709	0.0565835283663675	0	0.0565835283663675	0.0285691521967709	0.0840642647884745	0	0	0	0.0565835283663675	1.65992455840238	0	0	0
"CREG2"	0.454175893185802	0	0	0	0	0.150559676575381	0.111031312388744	0.137503523749935	0.0143552929770701	0.0976107966264223	0	0.150559676575381	0	0	0.0426443374084937	0.0285691521967709	0	0	0.0143552929770701	0.0143552929770701	0	0.0565835283663675	0.0143552929770701	0.176322772640463	0	0.0285691521967709	0.137503523749935	0.137503523749935	0.070389327891398	0.0285691521967709	0	0.0285691521967709	0.070389327891398	0.0143552929770701	0	0	0.0426443374084937	0	0.070389327891398	0	0.0565835283663675	0.0285691521967709	0	0.55581615506164	0	0	0	1.08406426478847	0	0	0	0	0.070389327891398	0.070389327891398	0.070389327891398	0.0976107966264223	0.124328135002202	0.0426443374084937	0.0143552929770701	0.0143552929770701	0	0	0.0840642647884745	0	0.0143552929770701	0.070389327891398	0.0143552929770701	0.111031312388744	0	0.0285691521967709	0.0143552929770701	0	0	0	0	0	0	0.422233000683048	0	0	0	0	0	0	0	0	0.84799690655495	0	0.748461233004036	0	0	0.613531652917927	0.75702324650746	0.443606651475615	0	0.0840642647884745	0.111031312388744	0.070389327891398	0.070389327891398	0	0.0976107966264223	0.0285691521967709	0	0	0	0	0	0.37851162325373	0.0976107966264223	0.0143552929770701	0	0.0976107966264223	0.0426443374084937	0	0.0426443374084937	0.0840642647884745	0.0143552929770701	0.0976107966264223	0.432959407276106	0	0.389566811762726	0.0285691521967709
"LOC653544"	0	0	0	0	0.27500704749987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16349873228288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839959587489532	0	0	1.91838623444635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.114367024952	0	0	0	0	0	0	0.137503523749935	0.20163386116965	0	0	0	0	0	0	0	0	0	0	0
"C16orf82"	0	0	0	0	0	0	0.0143552929770701	0.0143552929770701	0	0.0840642647884745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13093086982645	0	0.613531652917927	0	0	0	0	0	0	0	0	0	0.970853654340484	0	0	0.739848102699327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HORMAD2"	0	0	0	0	0	0.0285691521967709	0.070389327891398	0	0	0.0426443374084937	0	0	0	0	0.0426443374084937	0	0	0	0	0.0976107966264223	0	0.0285691521967709	0.0426443374084937	0.0426443374084937	0	0	0.0840642647884745	0.0285691521967709	0	0.0840642647884745	0.0426443374084937	0.0285691521967709	0.16349873228288	0	0	0.0426443374084937	0.137503523749935	0	0	0.150559676575381	0.0976107966264223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0.422233000683048	0.070389327891398	0	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0	0.20163386116965	0	0.0285691521967709	0	0	0	0	1.08406426478847	0	0.0565835283663675	0.0285691521967709	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0
"CEACAM8"	1.73552217729654	0	2.68706068833989	0	2.68706068833989	0.0426443374084937	0	0	0	0.0426443374084937	0	0	0.526068811667588	1.62293035092018	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	3.56315813040281	0	2.63226821549951	1.27500704749987	0	0.903038270112912	0.887525270741587	0	1.76977173924945	1.62293035092018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	2.16027483140859	1.10433665981474	3.59215800212536	1.89141918684608	0.678071905112638	0.722466024471091	2.04614178164472	1.11103131238874	4.2637856138908	1.25701061820602	2.95977015521147	0.713695814843359	1.37851162325373	2.0703893278914	2.27500704749987	1.16992500144231	0.55581615506164	1.86789646399265	1.77820857639809	0	0.863938450423971	0.622930350920177	2.1243281350022	2.03210084316702	0	0	0	0	0.0976107966264223	0	0	1.4276061727819	0	0	0.903038270112912	0.933572638261024	1.91456452349394	0	0	0	0	0	0	0	0	0	0	0	1.50589092972996	0.565597175854225	0
"GRIN3A"	3.37295209791183	5.7309116243181	4.55213110825378	3.79389588254888	4.4093909361377	0.389566811762726	0.214124805352847	0.176322772640463	0.55581615506164	0.16349873228288	0.070389327891398	0.27500704749987	4.87282875953489	5.75542173473424	0.0976107966264223	1.20163386116965	0.613531652917927	0.344828496997441	0.75702324650746	0.495695162624069	0.84799690655495	0.632268215499513	0.400537929583729	0.124328135002202	0.250961573533219	1.4276061727819	0.367371065648529	0.604071323668861	0.137503523749935	0.31034012061215	0.400537929583729	0.367371065648529	0.150559676575381	0.333423733725192	0.933572638261024	0.823749360308273	0.263034405833794	1.77399632511117	0.613531652917927	0.963474123974886	0.584962500721156	0.823749360308273	4.94626298433245	4.17871464117544	4.81608765860021	4.51727569320958	2.29278174922785	4.64616265715789	4.76075320806299	4.85996954822103	4.72846476509253	4.76553474636298	0.454175893185802	0.124328135002202	0.0143552929770701	0.16349873228288	0.31034012061215	0.0976107966264223	0.189033824390017	0.137503523749935	3.7235585614721	4.02591469875079	0.333423733725192	1.65535182861255	0.31034012061215	0.55581615506164	0.214124805352847	1.94110631094643	0.124328135002202	0.22650852980868	0.20163386116965	3.75488750216347	4.05224198118114	3.73443866613717	4.17552460108987	4.69097573834328	3.45022149589718	2.93545974780529	4.56985560833095	4.6724253419715	4.70099449416827	4.70154905694307	4.66163560233596	3.35191096110308	4.71149490665009	3.6915341649192	5.01122725542325	3.95326523901484	4.6915341649192	3.99367436175058	4.30888505741176	3.57893871309339	4.44559429134118	4.41142624572646	5.63197732023875	0.189033824390017	0.16349873228288	0.641546029087524	0.22650852980868	0.0565835283663675	0.0426443374084937	0.111031312388744	3.70487196445635	3.63807383718072	3.78031009904338	3.61823865559545	3.63923216324928	4.68144926531496	0.137503523749935	0.22650852980868	0.263034405833794	0.189033824390017	0.124328135002202	0.176322772640463	0.495695162624069	0.250961573533219	0.070389327891398	0.111031312388744	4.41142624572646	5.03782146543497	4.57167680997093	0.887525270741587
"ANKRD34C"	0	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0.070389327891398	0.0143552929770701	0.0143552929770701	0	0	0.0840642647884745	0	0	0	0.0143552929770701	0	0	0	0	0.111031312388744	0.0840642647884745	0	0.0976107966264223	0	0.0285691521967709	0	0.0565835283663675	0	0	0	0	0.0426443374084937	0	0	0	0.137503523749935	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.0143552929770701	0.0285691521967709	0	0.0143552929770701	0.0143552929770701	0	0.0143552929770701	0	0	0.0143552929770701	0	0	0	0	0	0.0143552929770701	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.0143552929770701	0.0426443374084937	0.0426443374084937	0.0143552929770701	0	0.16349873228288	0	0	0	0	0	0	0.0143552929770701	0.0143552929770701	0	0.0565835283663675	0	0.0285691521967709	0.0143552929770701	0.0565835283663675	0.0143552929770701	0	0	0	0	0.0426443374084937
"COLEC10"	0	1.63691458035588	0	0	0	0.189033824390017	0.356143810225275	0	0	0.16349873228288	0.575312330687437	0.16349873228288	0.687060688339892	0	0.443606651475615	0.137503523749935	0.214124805352847	0.545968369105292	0.0285691521967709	0	0.0976107966264223	0	0.20163386116965	0.464668267003444	0.389566811762726	0.0426443374084937	0.0840642647884745	0.356143810225275	0.0840642647884745	0.739848102699327	0.687060688339892	0.214124805352847	0.22650852980868	0.37851162325373	0.613531652917927	0.250961573533219	0.214124805352847	0.613531652917927	0.321928094887362	0	0.286881147788162	0.238786859587116	0	0	0	1.57531233068744	0	0	0.678071905112638	0	1.70043971814109	0	0.37851162325373	0.176322772640463	0.111031312388744	0.22650852980868	0.75702324650746	0.189033824390017	0.799087306074004	0.238786859587116	0	0	0.400537929583729	0.111031312388744	0.111031312388744	0.0565835283663675	0.070389327891398	0.464668267003444	0.286881147788162	0.137503523749935	0.0565835283663675	0	0	0	0.704871964456353	0	0	0	0	0	0	0	0	0	0	0	0	0.7311832415722	0.799087306074004	0	0	0	0	0	0.903038270112912	0.895302621333307	0.27500704749987	0.454175893185802	0.584962500721156	0.0426443374084937	0	0.27500704749987	0	0	0	0	0.704871964456353	1.20163386116965	0.422233000683048	0.0840642647884745	0.22650852980868	0.124328135002202	0.84799690655495	0.505890929729957	0.0840642647884745	0.422233000683048	0.505890929729957	0.250961573533219	0	0	0	0.070389327891398
"HCG22"	0	0	0	0	0	0.0565835283663675	0.0840642647884745	0.0143552929770701	0.150559676575381	0.286881147788162	0.137503523749935	0	0	0	0.0426443374084937	0	0.111031312388744	0.0285691521967709	0.286881147788162	0.0285691521967709	0.111031312388744	0.124328135002202	0.176322772640463	0.070389327891398	0.0143552929770701	0.0840642647884745	0.485426827170242	0.0565835283663675	0.189033824390017	0.0840642647884745	0.333423733725192	0.124328135002202	0.124328135002202	0	0.070389327891398	0.250961573533219	0.111031312388744	0.0285691521967709	0	0.16349873228288	0.189033824390017	0.20163386116965	0	0	0	0	0	0	0	0	0	0	0.0840642647884745	0.0426443374084937	0.0285691521967709	0.0840642647884745	0	0.0285691521967709	0.137503523749935	0.111031312388744	0	0	0.214124805352847	0	0.0976107966264223	0.0285691521967709	0	0.0976107966264223	0	0	0.0285691521967709	0	0	0	0	0	0	0.263034405833794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0.238786859587116	0.432959407276106	0.0285691521967709	0.22650852980868	0.0976107966264223	0.238786859587116	0	0	0	0	0	0	0.0285691521967709	0.0565835283663675	0	0.0285691521967709	0.0565835283663675	0.137503523749935	0	0.0840642647884745	0.137503523749935	0.0285691521967709	0	0.238786859587116	0.250961573533219	0.0565835283663675
"OR2AE1"	0	0	0	0	0	0.0565835283663675	0.250961573533219	0.0840642647884745	0.298658315564515	0.20163386116965	0.070389327891398	0.739848102699327	1.09085343045111	0	0.632268215499513	0.713695814843359	0.286881147788162	0.526068811667588	0.485426827170242	0.070389327891398	0.485426827170242	0.37851162325373	0.367371065648529	0.238786859587116	0.0840642647884745	0.0840642647884745	0.565597175854225	0.124328135002202	0.286881147788162	0	0.22650852980868	0.37851162325373	0.263034405833794	0.411426245726465	0.0840642647884745	0	0	0	0.344828496997441	0.790772037862	0	0.485426827170242	1.50080205305716	0	0	0	0	0	0	0	0	0	0.985500430304885	0.704871964456353	0.137503523749935	0	0.214124805352847	0	0.238786859587116	0.356143810225275	0	0	0.070389327891398	0.137503523749935	0.250961573533219	0.903038270112912	0.214124805352847	0.475084882948783	0.27500704749987	0.070389327891398	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38956681176273	0	0	0	0	2.59215800212536	0	0.176322772640463	0.189033824390017	0.526068811667588	0.321928094887362	0.263034405833794	0	0	0	0	0	0	0	0.464668267003444	0	0.475084882948783	0.286881147788162	0.214124805352847	0.250961573533219	0.286881147788162	0.124328135002202	0.389566811762726	0.189033824390017	0	0	0	0.443606651475615
"CCDC37"	1.57531233068744	0	2.14730669878029	1.88752527074159	0	0	0	0	0	0.0426443374084937	0	0	0.575312330687437	0.839959587489532	0.0426443374084937	0	0.0840642647884745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0.0840642647884745	2.02502879449152	0.871843648509318	1.57046293102604	2.07724299893246	1.25096157353322	0	0.970853654340484	1.29278174922785	0	0.839959587489532	0	0	0	0.37851162325373	0	0	0	0	0	0.773996325111173	0	0	0	0	0	0	0	0	0	0.641546029087524	0	0	0	0	0.632268215499513	0.669026765509631	0.526068811667588	0	1.75274859140713	0	0	0	1.29865831556452	0	2.18586654531133	1.38404980679516	0	1.61823865559545	0.807354922057604	0	0.687060688339892	1.82781902461732	0.765534746362977	0	0	0	0	0	0	0	0	0	0	0.992768430768924	1.02147972741045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C21orf121"	0	0	0	0	0	0.070389327891398	0.0285691521967709	0	0	0.124328135002202	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0.0285691521967709	0	0	0	0	0	0	0.0565835283663675	0	0	0.0285691521967709	0.0143552929770701	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0.0565835283663675	0.0143552929770701	0.070389327891398	0.0285691521967709	0.0426443374084937	0	0	0	0	0	0.0143552929770701	0.0143552929770701	0	0	0.0840642647884745	0.111031312388744	0.0143552929770701	0	0	0	0	0	0	1.32192809488736	0	0	0	0	0	0	0	0	0	0	0	1.15055967657538	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0.0143552929770701	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0.0143552929770701
"C14orf178"	1.44360665147561	3.01077983875324	3.24336442569366	2.33628338786443	2.57288966842058	0	0.176322772640463	0.137503523749935	0.214124805352847	0	0.137503523749935	0.070389327891398	2.85996954822103	2.37851162325373	0	0.150559676575381	0.176322772640463	0.250961573533219	0	0.150559676575381	0	0.124328135002202	0.0840642647884745	0.137503523749935	0.189033824390017	0.286881147788162	0.389566811762726	0.31034012061215	0.124328135002202	0	0	0.238786859587116	0.298658315564515	0.111031312388744	0	0.137503523749935	0.111031312388744	0	0	0.443606651475615	0.124328135002202	0.0840642647884745	2.34482849699744	2.41142624572647	2.14404636961671	2.36737106564853	0	3.24792751344359	2.89530262133331	3.11935617703968	3.65420637794429	2.86789646399265	0.20163386116965	0.150559676575381	0	0	0.124328135002202	0	0	0.367371065648529	2.69821847822441	4.62702310555406	0.214124805352847	0	0.0976107966264223	0	0	0.250961573533219	0	0	0	2.90881290773955	0	2.39506279951758	3.56924802986718	3.94953493301701	1.94485844580754	2.50080205305716	3.05137210172103	3.65191274464578	3.94392132655349	0	1.50589092972996	3.11935617703968	3.34766565630097	0	4.14893410452634	2.3533232911629	1.37295209791183	2.73768676140986	4.47378691161437	4.31034012061215	2.65992455840238	1.42223300068305	2.24488705912353	0	0.298658315564515	0	0.16349873228288	0	0.31034012061215	0.333423733725192	0	3.00180224263399	4.17632277264046	3.68369645430652	2.95977015521147	2.9297909977186	0.0976107966264223	0	0.150559676575381	0.124328135002202	0.27500704749987	0	0	0	0	0	1.38956681176273	1.90303827011291	1.96347412397489	0.31034012061215
"BLID"	0	0	0	0	0	0	0.238786859587116	0.0976107966264223	0.400537929583729	0.124328135002202	0.250961573533219	0.22650852980868	0	0	0.575312330687437	0.0976107966264223	0	0.526068811667588	0.604071323668861	0.367371065648529	0	0.20163386116965	0.411426245726465	0.27500704749987	0.298658315564515	0	0.925999418556223	0	0.704871964456353	0.454175893185802	0.0976107966264223	0.713695814843359	0.37851162325373	0	0.263034405833794	0.27500704749987	0.739848102699327	0.0565835283663675	0.214124805352847	0.464668267003444	0.31034012061215	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0.286881147788162	0.367371065648529	0.238786859587116	0.176322772640463	0.526068811667588	0.0840642647884745	0.20163386116965	0.333423733725192	0	0	0.214124805352847	0.22650852980868	0.0565835283663675	0.189033824390017	0.565597175854225	0.333423733725192	0	0	0.263034405833794	0	1.43295940727611	0	0	0	0	0	0	1.44890095114513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.286881147788162	1.11769504266975	0.855989697308481	0.464668267003444	0.286881147788162	0.111031312388744	0.55581615506164	0	0	0	0	0	0	0.070389327891398	0	0.298658315564515	0.464668267003444	0	0.124328135002202	0	0	0.070389327891398	0.150559676575381	0	0	0	0.27500704749987
"INHBC"	0.748461233004036	0	0	1.07724299893246	0	0.0285691521967709	0.0285691521967709	0.124328135002202	0.0565835283663675	0.0426443374084937	0	0.137503523749935	1.33913738491959	0	0	0.0840642647884745	0	0.0285691521967709	0	0.0976107966264223	0.0565835283663675	0	0.0426443374084937	0.0426443374084937	0	0	0	0.0565835283663675	0	0.0426443374084937	0.0426443374084937	0.0285691521967709	0.0426443374084937	0	0	0.0426443374084937	0	0.0285691521967709	0.124328135002202	0	0	0	0.839959587489532	0	0	0	0	0	0	0	0	0	0.16349873228288	0.0426443374084937	0	0.070389327891398	0	0.137503523749935	0.0285691521967709	0.070389327891398	0	0	0.0565835283663675	0.0976107966264223	0.0285691521967709	0	0	0	0.150559676575381	0.0840642647884745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19534759832222	0	0	0	0	0	0	0	0.7311832415722	0	0.0426443374084937	0	0.124328135002202	0.0285691521967709	0	0.0426443374084937	0.0976107966264223	0	0	0.704871964456353	0.594548549550354	0	0	0.0565835283663675	0.111031312388744	0.0426443374084937	0.0976107966264223	0.298658315564515	0	0	0.0285691521967709	0	0	0	0	0	0.0565835283663675
"PRAMEF2"	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0.070389327891398	0	0.739848102699327	0	0
