"BC_HKB0022_649_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0182_3006_T"	"HKB0214_3006_T"	"HKB0573_3000_T"	"HKB0620_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"BC_HKB0668_1298_T"	"BC_HKB1366_1663_T"	"HKB0004_3006_T"	"HKB0056_3002_T"	"HKB0157_3006_T"	"HKB0210_3006_T"	"HKB0677_3000_T"	"BC_HKB0555_1321_T"	"BC_HKB0567_M1337_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0786_1508_T"	"BC_HKB0828_M1542_T"	"BC_HKB0839_M1561_T"	"BC_HKB0890_1550_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0764_1510_T"	"BC_HKB0769_1519_T"	"BC_HKB0775_1470_T"	"BC_HKB0778_1480_T"	"BC_HKB0830_1541_T"	"BC_HKB0832_1546_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"BC_HKB0904_1595_T"	"BC_HKB0913_1654_T"	"BC_HKB1365_M1665_T"	"BC_HKB1368_1669_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"BC_HKB2113_1657_T"	"BC_HKB2118_1689_T"	"BC_HKB2123_1695_T"	"BC_HKB2127_1726_T"	"BC_HKB0831_1520_T"	"BC_HKB0921_1575_T"	"BC_HKB2109_1628_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0127_3006_T"	"HKB0134_3006_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0227_3006_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0737_3000_T"	"HKB0752_3000_T"
"CMTM2"	1.26303440583379	2.81352468929781	0	1.16349873228288	3.03913839390696	4.51916444980607	2.4276061727819	0	3.16992500144231	0	0	0	0.31034012061215	0.20163386116965	0.176322772640463	0.286881147788162	0.464668267003444	0.189033824390017	0.189033824390017	0.389566811762726	0.20163386116965	0	0.443606651475615	0.0840642647884745	0	2.88166461932035	0.31034012061215	0	0.150559676575381	0.887525270741587	0.124328135002202	2.88557436437143	1.92599941855622	1.39506279951758	2.33913738491959	1.35614381022528	2.877744249949	0	2.81147103052984	0	0.321928094887362	0.0840642647884745	0.124328135002202	0.53605290024021	0.298658315564515	0.263034405833794	0.0840642647884745	0.111031312388744	0.443606651475615	0.641546029087524	0.20163386116965	0.669026765509631	0.31034012061215	0.333423733725192	0.286881147788162	0.150559676575381	2.86789646399265	3.53231695933277	3.28095631383106	0	1.99638874644762	3.22342254993494	3.29865831556452	2.13750352374994	1.43829285157915	1.35614381022528	2.71808758396052	0	0	3.37155886261196	3.14241343787374	2.47767732756531	2.58014548442338	3.5933537709803	3.01256867350306	0	0	4.12267271882414	0	0	2.41683974191283	0.443606651475615	0.263034405833794	0.189033824390017	0.0840642647884745	0.16349873228288	0.765534746362977	0.16349873228288	0.321928094887362	0.321928094887362	0	0	0.0565835283663675	0.189033824390017	0.722466024471091	0.27500704749987	0.0840642647884745	0.238786859587116	0.111031312388744	0.070389327891398	0.137503523749935	0.0565835283663675	0.070389327891398	0.27500704749987	0.16349873228288	0.298658315564515	0.263034405833794	0.0565835283663675	0.321928094887362	0.137503523749935	0.0976107966264223	0.367371065648529	0.55581615506164	0.367371065648529	0.176322772640463	0.070389327891398	0	0.070389327891398	0.356143810225275	0.31034012061215	0.238786859587116	0.238786859587116
"MUSK"	2.46988597627446	2.60644222813161	2.27202318906105	1.31034012061215	1.64154602908752	1.57531233068744	2.61353165291793	2.22032995487956	1.77399632511117	0	0.454175893185802	0.432959407276106	0.0976107966264223	0.0285691521967709	0	0.0565835283663675	0	0.0565835283663675	0.31034012061215	0.0426443374084937	0.150559676575381	0.400537929583729	0.263034405833794	0.263034405833794	1.95233356636969	2.46205231879643	0	0.214124805352847	0.20163386116965	0	0.150559676575381	0	2.21723071622067	1.53605290024021	1.11769504266975	0.925999418556223	1.50589092972996	1.53106949272595	2.16671544496642	0	0	0.111031312388744	0.070389327891398	0.356143810225275	0	0	0.070389327891398	0.214124805352847	0.0976107966264223	0	0.389566811762726	0.22650852980868	0.0976107966264223	0	0	0.0426443374084937	0.941106310946431	1.87578006306849	0	1.19534759832222	0	0.565597175854225	1.02856915219677	1.98550043030488	1.97452931248388	2.75274859140713	1.77399632511117	2.12763327972587	1.04264433740849	2.98550043030489	0.815575428862573	2.31324585178756	3.74738739965272	1.6507645591169	0	0	1.91456452349394	2.88166461932035	0	2.07724299893246	0.910732661902913	0.0426443374084937	0	0	0	0.0143552929770701	0	0.070389327891398	0.070389327891398	0.0976107966264223	0.321928094887362	0	0	0	0	0.0426443374084937	0.0976107966264223	0.250961573533219	0.0976107966264223	0.111031312388744	0	0	0	0	0.0565835283663675	0.0565835283663675	0.0426443374084937	0.454175893185802	0	0	0	0	0	0.37851162325373	0	0.333423733725192	0.0840642647884745	0.124328135002202	0.0976107966264223	0.0565835283663675	0.0565835283663675	0
"HPGDS"	2.91456452349394	2.32481060342048	3.44757919654888	2.06695024392463	0.933572638261024	1.83187724119167	0.807354922057604	0	0.765534746362977	3.03562390973072	0.641546029087524	1.65992455840238	1.54596836910529	0.75702324650746	1.44360665147561	0.978195629681652	1.70929063572336	1.91456452349394	2.06004738366994	1.52606881166759	0.956056652412403	0.903038270112912	1.84398384404833	2.14404636961671	0	1.76128527336162	0.575312330687437	1.24488705912353	0.632268215499513	0.286881147788162	0.941106310946431	0	3.01792190799726	2.34766565630097	1.02147972741045	2.49569516262407	1.75274859140713	0.855989697308481	2.01435529297707	2.45680614923047	2.71369581484336	1.67807190511264	2.60880924267552	2.43562859405209	2.03562390973072	2.77399632511117	1.07724299893246	1.84398384404833	2.28095631383106	2.38128337250378	2.9297909977186	3.01613970265525	2.49569516262407	2.62760683812965	2.5385381636298	2.55336050333533	0	1.72246602447109	2.09761079662642	1.94485844580754	2.46205231879643	0	2.19219416528334	2.59931779369823	0	1.36176835941915	1.91838623444635	0	2.4931349223055	0	2.08406426478847	2.73984810269933	2.11103131238874	2.89141918684608	1.86393845042397	1.05658352836637	0.985500430304885	2.3533232911629	3.35755200461808	0	1.38404980679516	1.48542682717024	2.99276843076892	2.05311133645956	3.98276546258365	0.632268215499513	0.765534746362977	1.0496307677246	0.505890929729957	2.73552217729654	1.33913738491959	1.26903314645524	2.17632277264046	2.08406426478847	1.83995958748953	1.11103131238874	2.24792751344359	2.55581615506164	0.823749360308273	1.81557542886257	1.0496307677246	1.54596836910529	1.40053792958373	1.89917563048051	2.99095486039699	1.17632277264046	1.58014548442338	0.863938450423971	2.0703893278914	3.18745105402733	2.44095219802964	1.39506279951758	2.35614381022528	2.10433665981474	2.44625622988956	1.02147972741045	1.9560566524124	2.12763327972587	1.4905701304462	1.58014548442338	1.15055967657538	1.57531233068744
"ZNF781"	0.443606651475615	0	1.14404636961671	0.704871964456353	0.526068811667588	1.16349873228288	0	0	0	0	1.4905701304462	0.713695814843359	0.704871964456353	1.49569516262407	0.613531652917927	0.622930350920177	1.05658352836637	0.650764559116902	1.06350294230616	0.613531652917927	0.432959407276106	0.948600847493356	0.948600847493356	1.50080205305716	0	0.475084882948783	0.333423733725192	1.02147972741045	0.400537929583729	1.23878685958712	0.27500704749987	0	0.432959407276106	0	0	0	0.464668267003444	0	0	0	1.05658352836637	1.09085343045111	0.985500430304885	1.41142624572647	0.622930350920177	1.10433665981474	0.505890929729957	1.32768736417605	1.0703893278914	1.50080205305716	1.0496307677246	1.18903382439002	1.53106949272595	0.748461233004036	1.60407132366886	1.16992500144231	0	0.807354922057604	0	0	0	0	0	0.495695162624069	0	0	0.422233000683048	0	1.23266075679027	0.659924558402378	0.389566811762726	0	1.58496250072116	0.526068811667588	0	0	0	1.22032995487956	0	0.432959407276106	0.333423733725192	0.505890929729957	0.678071905112638	0.367371065648529	0.748461233004036	0.464668267003444	0.485426827170242	0.250961573533219	0.84799690655495	0.584962500721156	0.464668267003444	0.443606651475615	0.687060688339892	0.704871964456353	0.863938450423971	0.526068811667588	1.10433665981474	0.823749360308273	0.367371065648529	0.575312330687437	0.454175893185802	0.31034012061215	0.823749360308273	0.807354922057604	1.20163386116965	0.55581615506164	0.815575428862573	0.389566811762726	0.632268215499513	0.526068811667588	0.176322772640463	0.992768430768924	0.765534746362977	1.23878685958712	1.59931779369823	0.765534746362977	0.55581615506164	0.622930350920177	0.464668267003444	0.807354922057604	0.933572638261024	0.584962500721156
"CD5L"	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0.0840642647884745	0.0976107966264223	0	0.0285691521967709	0	0	0	0	0.0565835283663675	0	0.124328135002202	0.214124805352847	0	0	0	0.0285691521967709	0.0565835283663675	0.0285691521967709	0.0285691521967709	0	0	0	0	0	0	0	0	0.613531652917927	0	0	0.16349873228288	0	0	0	0.070389327891398	0	0	0.0565835283663675	0	0.0426443374084937	0.0976107966264223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.37851162325373	0.0285691521967709	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0.137503523749935	0.0976107966264223	0.124328135002202	0.0976107966264223	0	0	0	0.070389327891398	0	0	0	0.176322772640463	0	0	0.0285691521967709	0.0565835283663675	0	0.0426443374084937	0	0	0	0.0285691521967709	0	0	0	0.0143552929770701	0.137503523749935	0	0.070389327891398
"MAP3K7CL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LILRA1"	0.7311832415722	0	1.61353165291793	0.650764559116902	0	1.33342373372519	0.7311832415722	0	0	0	1.18903382439002	1.22650852980868	0.855989697308481	0.20163386116965	1.1243281350022	0.641546029087524	0.704871964456353	0.84799690655495	0.831877241191673	0.55581615506164	0.925999418556223	0.941106310946431	1.15704371014558	0.389566811762726	1.34482849699744	0	0.400537929583729	0.454175893185802	0.22650852980868	0.176322772640463	0.176322772640463	1.54101915313356	0	0	0	0.75702324650746	0	0	0	0	0.594548549550354	0.516015147003665	1.42223300068305	0.678071905112638	0.748461233004036	1.36176835941915	0.298658315564515	0.895302621333307	0.443606651475615	0.871843648509318	0.687060688339892	1.32768736417605	0.831877241191673	1.0703893278914	0.575312330687437	0.650764559116902	0	0	0	0	0	0	0	1.97452931248388	0	1.20789285164133	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18903382439002	0	0.7311832415722	1.35614381022528	1.0703893278914	1.29865831556452	0.422233000683048	0.389566811762726	0.422233000683048	0.545968369105292	1.64616265715789	0.263034405833794	0.27500704749987	0.871843648509318	0.879705766282288	0.55581615506164	0.485426827170242	0.659924558402378	1.0071955014042	0.613531652917927	1.31034012061215	0.495695162624069	0.176322772640463	0.526068811667588	0.879705766282288	1.16992500144231	0.713695814843359	0.956056652412403	0.659924558402378	0.687060688339892	1.28688114778816	1.51601514700366	0.925999418556223	1.02856915219677	0.925999418556223	0.505890929729957	0.367371065648529	0.214124805352847	0.422233000683048	0.863938450423971	0.367371065648529	0.650764559116902	0.400537929583729
"CFP"	0.782408564927373	0	0.879705766282288	2.28688114778816	0	2.15380533607904	2.0071955014042	0.84799690655495	1.63226821549951	0.464668267003444	3.60169651648096	2.18586654531133	1.25701061820602	1.02856915219677	2.0496307677246	0.75702324650746	0.464668267003444	1.0496307677246	2.78031009904338	1.17632277264046	1.88362081628567	2.63691458035588	2.63691458035588	1.86789646399265	0	0	0.799087306074004	0.565597175854225	0.956056652412403	0.641546029087524	1.07724299893246	0	0.782408564927373	1.4541758931858	1.62293035092018	1.36176835941915	0.505890929729957	0	0.495695162624069	1.70929063572336	1.98550043030488	1.79493566280354	1.54596836910529	2.25096157353322	1.11103131238874	3.49569516262407	1.22650852980868	2.75702324650746	1.60880924267552	2.03562390973072	1.85598969730848	3.12101540096137	0.432959407276106	1.02856915219677	1.46466826700344	1.54101915313356	0	0	0	0	0	0.53605290024021	0.7311832415722	0.53605290024021	0	0	0.765534746362977	0	0	1.18903382439002	0.963474123974886	0	0	0.422233000683048	0	0	0	0	1.52105073690096	0.344828496997441	0	1.0496307677246	1.73984810269933	1.58976348698498	0.432959407276106	1.03562390973072	1.13093086982645	1.53605290024021	0.650764559116902	0.895302621333307	0.879705766282288	1.24488705912353	0.687060688339892	1.01435529297707	1.0496307677246	1.62293035092018	0.985500430304885	1.44360665147561	1.25701061820602	1.91838623444635	1.11769504266975	0.454175893185802	1.51601514700366	1.16992500144231	1.35049724708413	1.35049724708413	0.879705766282288	1.71369581484336	2.3533232911629	0.464668267003444	0.941106310946431	1.46466826700344	0.622930350920177	2.25096157353322	1.11769504266975	1.790772037862	0.526068811667588	0.678071905112638	0.622930350920177	1.25096157353322	1.36737106564853	1.31614574229336
"CD33"	4.02768487693716	1.37851162325373	3.35755200461808	3.01613970265525	1.01435529297707	0.831877241191673	2.17312743348066	2.32481060342048	2.03562390973072	3.48026512205446	3.08746284125034	2.51349074558812	2.82374936030827	1.54101915313356	2.44360665147561	1.61823865559545	1.20789285164133	1.85199883711245	2.64616265715789	1.74416109557041	2.51601514700366	3.07210580048042	2.89530262133331	3.01792190799726	0	0	1.28095631383106	2.5385381636298	1.21412480535285	1.77820857639809	1.46466826700344	0	1.08406426478847	1.81966818349646	3.16671544496642	1.84398384404833	0	2.02502879449152	0.887525270741587	1.4541758931858	2.36737106564853	2.56559717585422	3.73984810269933	2.22650852980868	2.3533232911629	3.41142624572647	1.47508488294878	2.30742852519225	2.47767732756531	2.3533232911629	2.30158764660319	3.27500704749987	2.26903314645524	2.31324585178756	2.27798474729977	1.87578006306849	1.31614574229336	1.43829285157915	1.4541758931858	0.925999418556223	0	0	0	2.51601514700366	1.41142624572647	0	0	1.33913738491959	1.29865831556452	1.22032995487956	1.61823865559545	0	1.20163386116965	0	1.92599941855622	0	0	0	0.356143810225275	1.71369581484336	1.19534759832222	2.42492208821069	2.85598969730848	2.41413553298445	3.15380533607904	1.44890095114513	1.99276843076892	2.52356195605701	1.98185265328974	2.99276843076892	2.07382023329167	2.52606881166759	2.32192809488736	2.76553474636298	2.99276843076892	2.54101915313356	2.72246602447109	2.21412480535285	1.74416109557041	2.69821847822441	2.6915341649192	2.29865831556452	2.57288966842058	2.19219416528334	2.31903981556254	3.77610398807316	2.48026512205446	2.4594316186373	2.80322703643493	2.84197311892718	2.79285535236249	1.7311832415722	4.00090140274153	2.9297909977186	2.07724299893246	2.39231742277876	1.54101915313356	2.04614178164472	3.31179371775365	2.68706068833989	1.92219784839637	3.05484847699562
"ITM2A"	2.60169651648096	3.92409988564074	2.90303827011291	4.14649230697719	2.15055967657538	2.79493566280354	3.34624777408278	2.53106949272595	3.44757919654888	4.70984201927331	5.10181813422741	5.17272751801285	3.68369645430652	4.15704371014558	3.67807190511264	3.13093086982645	2.56559717585422	3.87970576628229	5.28206907519813	3.4944156103975	4.68425770505893	4.83541884047548	5.80606622608903	4.29645740737124	2.65306001710456	2.81147103052984	1.98185265328974	2.05311133645956	3.27947129564447	1.86789646399265	2.60407132366886	1.59931779369823	2.23572705983806	2.88557436437143	2.85996954822103	2.43028527297778	2.53605290024021	1.64154602908752	1.95233356636969	5.06177619758669	4.24031432933371	4.65992455840238	3.65992455840238	5.36667191611176	3.4995270242151	5.20789285164133	4.22496636500027	5.56529252058102	4.26453643099903	5.29975751183932	4.71149490665009	5.39025495632187	5.46205231879643	2.43562859405209	4.43028527297778	5.53075745746122	0	0	2.93545974780529	1.38956681176273	0	1.37851162325373	3.24031432933371	0.84799690655495	3.32912359629157	0	3.04788732939655	1.91073266190291	0	1.09085343045111	1.50589092972996	0	1.36176835941915	1.84799690655495	2.82984955984469	1.01435529297707	0.948600847493356	0	3.62877359520165	4.50525580093216	2.01435529297707	2.82984955984469	3.52732060787705	3.15218341905505	3.16510798514454	3.03210084316702	3.3547342399706	4.31903981556254	2.28392177230762	2.90110824301451	3.60644222813161	3.14241343787374	3.33199177823206	2.74846123300404	3.55090066464752	3.81864608282254	3.77082904603249	4.26077843189343	3.58255600301406	4.25625587320273	3.17152710603881	2.53106949272595	3.90592847817313	4.25247621413522	4.5837597536395	4.30158764660319	3.39506279951758	3.99276843076892	4.66163560233596	3.37155886261196	2.70487196445635	3.87970576628229	2.60169651648096	4.42223300068305	3.4995270242151	3.82374936030827	3.23419472295381	4.12184429787638	5.55213110825378	4.00898878322726	3.84398384404833	3.62410089462811
"BHLHE22"	1.99638874644762	2.86591881455221	2.8094144442359	0.659924558402378	0.495695162624069	1.54596836910529	0.422233000683048	2.48284828306847	0.970853654340484	1.90689059560852	0.933572638261024	0.863938450423971	0.55581615506164	0.238786859587116	0.903038270112912	0.594548549550354	0.669026765509631	0.55581615506164	0.765534746362977	0.678071905112638	0.464668267003444	0.782408564927373	0.992768430768924	0.871843648509318	0	1.0496307677246	0.815575428862573	0.238786859587116	0.389566811762726	0.505890929729957	0.189033824390017	1.29278174922785	1.18903382439002	1.67807190511264	1.51601514700366	1.77399632511117	0.773996325111173	0.790772037862	0.422233000683048	2.20476675065461	0.713695814843359	0.84799690655495	0.641546029087524	1.54101915313356	0.622930350920177	0.903038270112912	0.485426827170242	1.16992500144231	0.604071323668861	1.36737106564853	1.25096157353322	1.75274859140713	1.52105073690096	0.31034012061215	0.641546029087524	1.27500704749987	0.432959407276106	1.62760683812965	0.575312330687437	1.34482849699744	0	0	3.11270013274936	0	1.26303440583379	0	1.68257329734758	1.21412480535285	1.41683974191283	1.05658352836637	0.903038270112912	0	1.99276843076892	1.60880924267552	0	0.565597175854225	1.21412480535285	0.389566811762726	1.41683974191283	1.70487196445635	0.565597175854225	0.678071905112638	0.485426827170242	0.545968369105292	0.0840642647884745	0.367371065648529	0.443606651475615	0.411426245726465	0.250961573533219	0.53605290024021	0.782408564927373	0.454175893185802	0.464668267003444	0.55581615506164	0.333423733725192	0.505890929729957	0.941106310946431	0.895302621333307	0.389566811762726	0.687060688339892	1.4276061727819	0.286881147788162	0.53605290024021	0.773996325111173	0.918386234446348	1.02856915219677	0.575312330687437	0.6959938131099	0.887525270741587	0.263034405833794	0.344828496997441	0.773996325111173	0.16349873228288	0.941106310946431	0.604071323668861	0.31034012061215	0.250961573533219	0.53605290024021	0.176322772640463	0.475084882948783	1.23878685958712	0.613531652917927
"ABCB11"	0.765534746362977	0	1.56071495447448	0	0	0	0	0	0	0	0.176322772640463	0.0976107966264223	0.16349873228288	0.0285691521967709	0.263034405833794	0.150559676575381	0.0285691521967709	0.070389327891398	0.238786859587116	0.0840642647884745	0.070389327891398	0.0840642647884745	0.443606651475615	0.286881147788162	0	0	0.0565835283663675	0.0285691521967709	0.070389327891398	0.0143552929770701	0.0143552929770701	0	0	0	0	0	0	0	0	0	0.526068811667588	0.150559676575381	0.176322772640463	0.0565835283663675	0.0565835283663675	0.713695814843359	0.0976107966264223	0.27500704749987	0.0426443374084937	1.86393845042397	0.367371065648529	0.250961573533219	0.0426443374084937	0.0285691521967709	0.0840642647884745	0.070389327891398	0	0	0.594548549550354	0	0	0	0	0.475084882948783	0	0	0	0	0	0	0	0	0	0	0	0	1.15704371014558	0	0	0	0	0.0426443374084937	0.0285691521967709	0.0143552929770701	0.0285691521967709	0.176322772640463	0.070389327891398	0.0565835283663675	0	0.070389327891398	0.0285691521967709	0.111031312388744	0.0840642647884745	0.0285691521967709	0.0143552929770701	0.070389327891398	0.0426443374084937	0.286881147788162	0.0285691521967709	0.111031312388744	0.0426443374084937	1.21412480535285	0.263034405833794	0.16349873228288	0.0565835283663675	0.070389327891398	0.0840642647884745	0.321928094887362	0.27500704749987	0.0565835283663675	0.214124805352847	0.189033824390017	0	0.31034012061215	0.0565835283663675	0.0840642647884745	0.070389327891398	0.0285691521967709	0	0.124328135002202	0.124328135002202	0.0143552929770701
"ITGAX"	6.34801990922869	1.87970576628229	4.92124588858559	5.25323293853803	3.78345665436024	3.99367436175058	4.18586654531133	4.72628628972067	5.41481206056585	4.16832111573972	5.46532151358055	3.82273014794452	3.46336088581666	2.55090066464752	3.65878273401283	2.88752527074159	3.51727569320958	3.22804904788446	3.76128527336162	2.73552217729654	3.72246602447109	4.88508622529017	5.07852444538908	4.07809742302666	3.11935617703968	2.74846123300404	2.90689059560852	3.4594316186373	2.4032677223393	3.15218341905505	3.06350294230616	2.74846123300404	2.55826763405574	0.687060688339892	4.27649666564036	1.71808758396052	1.9297909977186	2.13422093976063	3.31759350462347	6.1197711619529	3.99276843076892	3.40053792958373	5.7679195858018	3.42492208821069	3.53605290024021	4.4905701304462	2.06350294230616	3.21878116778407	3.93073733756289	1.94860084749336	2.96532254836725	3.96439863220318	2.95977015521147	3.7311832415722	2.58736499093646	2.9297909977186	2.73984810269933	2.69376571221778	2.75060650483559	3.1906148602095	3.53729606709084	2.799087306074	2	2.8094144442359	4.07638806851284	3.01792190799726	2.54101915313356	2.13093086982645	4.15380533607904	2.81147103052984	1.61353165291793	1.96347412397489	1.94485844580754	0.910732661902913	4.05918219921169	1.38404980679516	3.1554254317472	1.13093086982645	3.83995958748953	2.93545974780529	2.59454854955035	4.15785216914174	4.29939120612683	4.17632277264046	3.76128527336162	2.63226821549951	4.15055967657538	3.54720302475693	4.12680770314203	3.88947354253111	4.05050169744673	3.66902676550963	3.79597469420667	4.37364821133469	3.55826763405574	3.1586601753465	3.96162332828694	3.60762622084549	2.55826763405574	3.61941301059794	4.17392693199981	4.00898878322726	3.75167794568758	3.45022149589718	3.75381844317354	5.31614574229336	3.98093926608551	3.8073549220576	3.75381844317354	3.96624587322494	3.40871186102943	3.28540221886225	4.41278152533848	3.10265813136374	3.46466826700344	3.09761079662642	2.85598969730848	3.31034012061215	4.00270252037982	3.76871365703048	3.61235249875266	4.7076352195453
"GAS7"	4.43762724831895	2.49825086752783	4.03738222200308	3.1407786557828	1.32768736417605	2.02147972741045	2.51853513898218	2.51096191927738	3.35049724708413	2.55336050333533	3.82781902461732	3.89917563048051	3.59693514238723	1.58496250072116	4.04439411935845	3.48928602262588	3.07382023329167	3.38681094647222	4.02680005934372	3.20789285164133	2.72465027173297	4.11103131238874	3.56315813040281	3.64500988439109	1.70043971814109	0.790772037862	3.18586654531133	2.23878685958712	2.0703893278914	2.07382023329167	2.02856915219677	1.13093086982645	2.41683974191283	2.8972404255748	4.21412480535285	0.985500430304885	2.02856915219677	1.93357263826102	2.26002565596146	3.74308405554959	4.97865326490861	3.56803210477128	4.21101219348551	4.1906148602095	4.04614178164472	4.76447355099267	3.17472598770613	3.62175885670973	4.05484847699562	3.41683974191283	5.02059109477325	4.87578006306849	3.97636363573276	2.8011586560937	3.5033487351675	4.0241423458978	1.20789285164133	1.86789646399265	3.10433665981474	2.31903981556254	1.41142624572647	1.42223300068305	1.72683121703249	1.38404980679516	2.22958792274065	1.37851162325373	3.09592441999854	2.56315813040281	1.28688114778816	3.26903314645524	1.49569516262407	0.84799690655495	1.6959938131099	1.44360665147561	1.88752527074159	1.02856915219677	1.33342373372519	1.40053792958373	1.13093086982645	2.14730669878029	1.99638874644762	3.36597242759338	4.34340782229781	3.41683974191283	2.45680614923047	2.52356195605701	2.91838623444635	2.92219784839637	2.50589092972996	3.51727569320958	2.91647664443772	2.52105073690096	3.79181407116183	3.78868571061353	2.72683121703249	2.55826763405574	3.83289001416474	4.28392177230762	3.1586601753465	3.30888505741176	3.53106949272595	2.79285535236249	3.88947354253111	3.92789645372882	3.4931349223055	4.14893410452634	3.61470984411521	3.26002565596146	3.92599941855622	3.63343121035563	2.44360665147561	4.22265002245148	3.74631276642546	4.07895134139482	3.12928301694497	2.21723071622067	2.92219784839637	3.26453643099903	2.13093086982645	3.0496307677246	4.12515513132229	3.59454854955035
"PEX1"	2.91838623444635	3.4262647547021	2.74846123300404	3.46858331700683	2.63226821549951	3.44095219802964	3.54473265593262	3.06177619758669	2.3533232911629	3.26303440583379	4.51475349843975	3.71369581484336	3.71699089440494	4.13010717865883	3.64038956005495	4.30524096595448	3.47118746038699	4.23112515787905	4.13093086982645	4.52794609890826	4.13422093976063	3.26903314645524	4.67299099382775	4.38681094647222	2.71808758396052	2.46727948045998	3.09254574154357	3.94766615679601	2.78868571061353	4.3533232911629	3.76977173924945	3.52230689287139	2.73984810269933	3.04264433740849	2.62058641045188	1.89530262133331	2.55336050333533	2.40871186102943	2.33342373372519	2.48026512205446	4.12184429787638	3.88362081628567	3.97819562968165	4.13750352374993	3.88166461932035	3.79181407116183	4.13175409098481	4.52919626799939	4.04875931191986	3.74416109557041	4.22342254993494	4.36387192485753	3.76553474636298	3.91838623444635	4.66049513188851	4.45549162062847	3.43028527297778	2.62293035092018	2.66220549965362	2.92789645372882	4.24640808724638	2.13750352374994	3.88947354253111	3.01077983875324	3.28392177230762	3.38266725274504	3.57410150808939	3.0703893278914	3.44493204894218	3.60050764534579	2.47248777146274	3.57167680997093	3.24792751344359	3.24792751344359	3.12763327972587	3.79285535236249	2.61588707391606	2.88166461932035	3.20320115631661	2.36737106564853	3.10768786931437	3.81557542886257	4.29425313644451	4.52105073690096	4.28762004411207	4.05918219921169	3.5957423394744	3.81352468929781	4.14974711950468	3.95233356636969	4.26903314645524	3.674686619928	4.14730669878029	4.20554891117303	3.43295940727611	4.09339115325301	4.06522762277562	4.5981269599196	3.93545974780529	3.45285896471381	4.07210580048042	3.47508488294878	3.78345665436024	4.5298209465287	4.2149019101607	4.29498826769145	4.41953889151378	3.65878273401283	4.25171909260596	4.24488705912353	4.19927972133662	4.31251996747495	3.54473265593262	4.59275601044103	4.60999129521268	4.81249822533356	4.31831684133498	3.97177344719337	3.86393845042397	5.37155886261196	4.1906148602095	4.77452352959023
