"HKB0007_3005_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0098_3005_T"	"HKB0129_3000_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"HKB0008_3006_T"	"HKB0050_3005_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0091_3001_T"	"HKB0120_3000_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0736_3000_T"	"HKB0752_3000_T"	"HKB0210_3000_N"	"HKB0210_3006_T"	"HKB0036_3006_T"	"HKB0044_3006_T"	"HKB0106_3006_T"	"HKB0721_3000_T"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0168_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0225_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0562_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0016_3006_T"	"HKB0089_3001_T"	"HKB0092_3000_T"	"HKB0143_3006_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0182_3006_T"	"HKB0540_3000_T"	"HKB0599_3000_T"	"HKB0668_3000_T"	"HKB0692_3000_T"
"LRRC19"	0	0	0	0	0.0285691521967709	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0.0143552929770701	0.0143552929770701	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0.0426443374084937	0.0285691521967709	0.0840642647884746	0	0	0	0	0	0	0	0.0285691521967709	0	0	0.0143552929770701	0.0143552929770701	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.0565835283663675	0.0285691521967709	0	0.0285691521967709	0	0	0	0	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0
"FABP2"	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0	0	0.0426443374084937	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0
"DHRS11"	1.57531233068744	5.77531397525381	2.28688114778816	5.05614996110814	2.1407786557828	1.80322703643493	1.05658352836637	2.49569516262407	2.70708299177171	2.34198574722862	2.86195536414487	2.92599941855622	0.895302621333307	4.28169825009883	2.77820857639809	1.98913900736823	2.20789285164133	2.65764000520782	2.26903314645524	3.24336442569366	2.75488750216347	1.20789285164133	2.91838623444635	2.34482849699744	1.61353165291793	1.53106949272595	2.67355642399014	1.76553474636298	3.28983446517751	3.26903314645524	2.19534759832222	4.62585493136806	1.68257329734758	1.94860084749336	1.60880924267552	2.85798099512757	2.55090066464752	2.55581615506164	2.86987140617771	2.69376571221778	3.01256867350306	2.80322703643493	2.51601514700366	2.6507645591169	3.0071955014042	3.66220549965362	2.45680614923047	2.76128527336162	3.62760683812965	3.69488019279919	2.84197311892718	2.58976348698498	3.92124588858559	3.25398926623079	3.4867143730307	2.95233356636969	3.65306001710456	3.13750352374994	2.88166461932035	2.94860084749336	3.50080205305716	3.04264433740849	3.55336050333533	4.26603689399532	3.60999129521268	3.64154602908752	2.90303827011291	2.75915583380027	2.72683121703249	3.07553263116736	3.30305008468167	4.18269229751619	3.44890095114513	2.877744249949	3.5197934862411	3.28983446517751	2.95977015521147	3.5197934862411	3.46858331700683	3.07895134139482	3.10601323762212	3.32624970083746	2.63226821549951	2.86591881455221	3.53231695933277	3.02856915219677	3.69710657447697	3.49569516262407	2.65764000520782	2.85598969730848	3.08576455377831	3.26303440583379	2.65992455840238	2.74846123300404	3.99004721957379	3.28392177230762	2.17951105027151	2.62760683812965	2.98913900736823	3.30305008468167	3.0703893278914	3.57288966842058	3.62175885670973	3.65191274464578	2.06004738366994	2.24184018356467	2.21412480535285	2.46727948045998	2.63459326844576	2.67355642399014	2.83390207666916	2.98913900736823	2.61353165291793	3.29865831556452	2.50589092972996	3.8094144442359	2.67581593117227	3.54596836910529	2.33628338786443	3.60644222813161	2.46205231879643	3.17951105027151	1.64616265715789	2.96716860753263	1.68706068833989	3.0071955014042	7.04690571867125	1.46466826700344	2.14404636961671	1.43829285157915	1.64616265715789
"CA7"	0.150559676575381	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0.070389327891398	0.505890929729957	0.0285691521967709	0	0	0.0426443374084937	0	0	0.0565835283663675	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0.0426443374084937	0	0.0426443374084937	0	0	0	0	0	0	0
"UGT2B17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TBX10"	0	0.526068811667588	0	0.0426443374084937	0.111031312388744	0	0.0426443374084937	0	0	0	0	1.9297909977186	0.0426443374084937	0.839959587489532	0	0	0	0	0	0	0	5.29829173062012	0	0	0.20163386116965	0.0976107966264223	0	0	0.0285691521967709	0	0	0	3.07895134139482	0.823749360308273	1.25701061820602	0.0426443374084937	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389566811762726	0	0	0	0.111031312388744	0	0.0565835283663675	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	4.52794609890826	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0.815575428862573	0	0	0	0	0	0	0	0	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214124805352847	0.0426443374084937	0.070389327891398	0	2.33342373372519	0.0426443374084937	0	0.0976107966264223	0	1.6959938131099	0
"MEP1B"	0	0	0.137503523749935	0.0976107966264223	0.0426443374084937	0	0	0.0285691521967709	0	0	0.0285691521967709	0.189033824390017	0.0285691521967709	0.0426443374084937	0	0.0285691521967709	0.0143552929770701	0.0840642647884746	0	0.0285691521967709	0	0.0285691521967709	0	0	0.0285691521967709	0	0	0.0426443374084937	0.0143552929770701	0	0.604071323668861	0.0840642647884746	0.0976107966264223	0.0976107966264223	0.0285691521967709	0.0285691521967709	0.0565835283663675	0	0.0565835283663675	0	0.070389327891398	0.0285691521967709	0.0285691521967709	0	0	0.070389327891398	0.0285691521967709	0.0285691521967709	0	0	0.0285691521967709	0.0426443374084937	0.124328135002202	0.0285691521967709	0.0285691521967709	0.0285691521967709	0.0143552929770701	0.0426443374084937	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.070389327891398	0	0	0.070389327891398	0.0426443374084937	0.0426443374084937	0.0976107966264223	0.0565835283663675	0.0285691521967709	0.0565835283663675	0.0285691521967709	0.0285691521967709	0	0	0.0285691521967709	0	0	0.0426443374084937	0.0426443374084937	0	0.124328135002202	0.0426443374084937	0.0426443374084937	0.0426443374084937	0	0	0.0840642647884746	0	0.0426443374084937	0.070389327891398	0.0426443374084937	0.0426443374084937	0.0976107966264223	0.0426443374084937	0	0.137503523749935	0.0426443374084937	0.22650852980868	0	0.0426443374084937	0.0285691521967709	0	0	0	0.150559676575381	0	0.16349873228288	0	0.0285691521967709	0	0.0426443374084937	0.070389327891398	0	0	0	0	0.0285691521967709	0	0.0976107966264223	0.0143552929770701	0.0285691521967709	0.0426443374084937	0.0840642647884746	0	0.0285691521967709	0	0.0426443374084937	0.111031312388744	0.0565835283663675	0
"TM6SF2"	0.422233000683048	0	0.22650852980868	0.250961573533219	0.367371065648529	0.704871964456353	0.286881147788162	0.594548549550354	0.37851162325373	0.189033824390017	0.765534746362977	0.20163386116965	0.22650852980868	0.454175893185802	0.0426443374084937	0.613531652917927	0.367371065648529	0.263034405833794	0.238786859587116	0.55581615506164	0.333423733725192	0.704871964456353	0.400537929583729	0.27500704749987	0.27500704749987	0.367371065648529	0.0565835283663675	0.137503523749935	0.16349873228288	0.333423733725192	0.263034405833794	0.575312330687437	0.31034012061215	0.389566811762726	0.367371065648529	0.214124805352847	0.464668267003444	0.214124805352847	0.389566811762726	0.495695162624069	0.214124805352847	0.250961573533219	0.22650852980868	0.150559676575381	0.137503523749935	0.485426827170242	0.485426827170242	0.298658315564515	0	0	0.0565835283663675	0.16349873228288	0.189033824390017	0.321928094887362	0.16349873228288	0.250961573533219	0.389566811762726	0.687060688339892	0.432959407276106	0.367371065648529	0.333423733725192	0.16349873228288	0.137503523749935	0.150559676575381	0.0565835283663675	0.22650852980868	0.176322772640463	0.37851162325373	0.0840642647884746	0.333423733725192	0.16349873228288	0.070389327891398	0.263034405833794	0.20163386116965	0.367371065648529	0.250961573533219	0.475084882948783	0.356143810225275	0.422233000683048	0.298658315564515	0	0.495695162624069	0.7311832415722	0.632268215499513	0.22650852980868	0.150559676575381	0.0565835283663675	0.454175893185802	0.594548549550354	0.321928094887362	0.111031312388744	0.189033824390017	0.594548549550354	0	0	0	0.0565835283663675	0.298658315564515	0.214124805352847	0.0565835283663675	0.31034012061215	0.176322772640463	0.389566811762726	0.0976107966264223	0.422233000683048	0.214124805352847	0.31034012061215	0.475084882948783	0.27500704749987	0.150559676575381	0.150559676575381	0.137503523749935	0.422233000683048	0.250961573533219	0.0565835283663675	0.0976107966264223	0.298658315564515	0.389566811762726	0.070389327891398	0.37851162325373	0.333423733725192	0.765534746362977	0.344828496997441	0.659924558402378	0.214124805352847	0.432959407276106	0.713695814843359	0.16349873228288	0.443606651475615	0.75702324650746	0.356143810225275
"LYPD8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MTTP"	0.0565835283663675	0.214124805352847	0.0565835283663675	0.0976107966264223	0.137503523749935	0.0565835283663675	0.150559676575381	0	0.263034405833794	0.0565835283663675	0.0143552929770701	0.111031312388744	0.070389327891398	0.0840642647884746	0.0285691521967709	0.137503523749935	0.111031312388744	0.070389327891398	0.070389327891398	0.263034405833794	0.22650852980868	0.31034012061215	0.150559676575381	0.16349873228288	0.176322772640463	0.176322772640463	0.150559676575381	0.411426245726465	0.070389327891398	0.464668267003444	0.613531652917927	0.176322772640463	0.0565835283663675	0.0285691521967709	0.298658315564515	0.111031312388744	0.137503523749935	0.0426443374084937	0.176322772640463	0.565597175854225	0.20163386116965	0.137503523749935	0.0565835283663675	0.22650852980868	0.0426443374084937	0.0565835283663675	0	0.356143810225275	0.263034405833794	0.495695162624069	0.263034405833794	0.070389327891398	0.464668267003444	0.286881147788162	0.443606651475615	0.344828496997441	0.475084882948783	0.799087306074004	0.422233000683048	0.111031312388744	0.321928094887362	0.137503523749935	0.189033824390017	0.22650852980868	0.765534746362977	0.765534746362977	0.0565835283663675	0.0565835283663675	0.321928094887362	0.0976107966264223	0.0976107966264223	0.485426827170242	0.111031312388744	0.356143810225275	0.20163386116965	0.263034405833794	0.263034405833794	0.400537929583729	0.20163386116965	0.124328135002202	0.16349873228288	0.286881147788162	0.298658315564515	0.16349873228288	0.0565835283663675	0.0285691521967709	0.286881147788162	0.823749360308273	0.0285691521967709	0.189033824390017	0.475084882948783	0.238786859587116	0.189033824390017	0.0285691521967709	0.495695162624069	0.263034405833794	0.0426443374084937	0.124328135002202	0.565597175854225	0.584962500721156	0.650764559116902	0.37851162325373	0.150559676575381	0.622930350920177	0.16349873228288	0.298658315564515	0.124328135002202	0.263034405833794	0.16349873228288	0.687060688339892	0.333423733725192	0.27500704749987	0.286881147788162	0.31034012061215	0.0840642647884746	0.6959938131099	0.137503523749935	0.298658315564515	0.070389327891398	0.0565835283663675	0.0285691521967709	0	0.111031312388744	0.070389327891398	0.0426443374084937	0.0285691521967709	0.124328135002202	0.20163386116965	0.0285691521967709	0.0840642647884746	0
"SLC5A11"	0.124328135002202	4.15946772926677	0.070389327891398	0.176322772640463	0.176322772640463	1.99276843076892	0.925999418556223	0.070389327891398	0.0976107966264223	0.22650852980868	0.238786859587116	0	0.565597175854225	0.22650852980868	0	0.0840642647884746	0.150559676575381	0.344828496997441	0.070389327891398	0.111031312388744	0.22650852980868	0.37851162325373	1.48026512205446	0.150559676575381	0.070389327891398	1.22032995487956	0	0	0.31034012061215	0.0426443374084937	0.214124805352847	0.0565835283663675	0.895302621333307	0.37851162325373	0.150559676575381	0	0.321928094887362	0.0840642647884746	0.214124805352847	0.0976107966264223	0	0.0285691521967709	0.53605290024021	0.0840642647884746	0.584962500721156	0.0840642647884746	0.0840642647884746	0.150559676575381	0.20163386116965	0	0.0840642647884746	0.111031312388744	0.286881147788162	0	0.0426443374084937	0.238786859587116	0	0	0.37851162325373	0.137503523749935	0	0.27500704749987	0.070389327891398	0.37851162325373	0	0	0.263034405833794	0.55581615506164	0.37851162325373	0.22650852980868	0.687060688339892	0.137503523749935	0	0.298658315564515	0.389566811762726	0	0.0840642647884746	0	0.0426443374084937	0.0976107966264223	0.137503523749935	0	0.687060688339892	0.263034405833794	0	0.422233000683048	0.0840642647884746	0.0976107966264223	0.111031312388744	0	0.070389327891398	0.0976107966264223	0.422233000683048	0.495695162624069	0.0976107966264223	0	0.0840642647884746	0.124328135002202	0	0.124328135002202	0	0	0.189033824390017	0	0.176322772640463	0	0	0.16349873228288	0.0976107966264223	0.137503523749935	0	0.150559676575381	0	0.37851162325373	0.400537929583729	0.286881147788162	0.0976107966264223	0	0.0976107966264223	0.0840642647884746	0.238786859587116	0.807354922057604	0.176322772640463	0.454175893185802	1.90303827011291	0.070389327891398	0.0565835283663675	0.0565835283663675	0	1.08406426478847	0.263034405833794
"DNASE1"	2.34198574722862	1.7311832415722	2.58014548442338	2.52105073690096	1.71808758396052	2.1243281350022	2.02856915219677	2.19534759832222	2.14730669878029	1.03562390973072	2.09423606984577	1.89917563048051	0.7311832415722	2.22342254993494	1.34482849699744	2.0036022366802	1.4594316186373	1.60407132366886	2.53605290024021	1.54596836910529	1.9560566524124	2.06695024392463	1.92599941855622	1.76128527336162	1.89530262133331	2.08406426478847	1.25701061820602	1.89141918684608	2.10433665981474	1.63691458035588	1.78659636189081	2.18903382439002	2.43295940727611	1.6507645591169	3.32048467801769	1.790772037862	1.64154602908752	1.63691458035588	1.4541758931858	1.62293035092018	1.91456452349394	1.41142624572647	1.37851162325373	1.52606881166759	1.91456452349394	1.11769504266975	1.46988597627446	1.6507645591169	0.839959587489532	1.65535182861255	1.03562390973072	1.27500704749987	1.62760683812965	1.50080205305716	1.37295209791183	1.4594316186373	1.22032995487956	1.55581615506164	1.54101915313356	1.68706068833989	1.20163386116965	1.84398384404833	1.05658352836637	1.29278174922785	1.29865831556452	1.4276061727819	1.14404636961671	1.6507645591169	1.66902676550963	1.37851162325373	1.55581615506164	0.933572638261024	0.963474123974886	1.41142624572647	1.87578006306849	1.0496307677246	0.970853654340484	0.871843648509318	1.44360665147561	1.71369581484336	1.29865831556452	1.36176835941915	1.32192809488736	1.66448284036468	1.28688114778816	1.64154602908752	1.25096157353322	0.879705766282288	1.799087306074	1.43829285157915	0.75702324650746	1.85996954822103	1.47508488294878	1.55581615506164	0.823749360308273	1.40599235967584	1.31034012061215	2.13750352374994	1.57531233068744	1.01435529297707	1.53106949272595	1.18903382439002	1.11103131238874	1.25096157353322	1.36737106564853	1.25701061820602	1.52105073690096	1.1243281350022	1.09761079662642	1.23266075679027	0.773996325111173	1.51096191927738	1.4276061727819	1.15055967657538	2.0036022366802	1.07724299893246	1.70929063572336	1.07724299893246	0.963474123974886	2.68706068833989	1.64616265715789	3.0686708106651	1.799087306074	2.27500704749987	1.97452931248388	1.41683974191283	1.64616265715789	2.17312743348066	2.01792190799726	2.97269265400426	2.31034012061215
"CES2"	4.65821148275179	3.54966917072649	3.92409988564074	3.38681094647222	3.77399632511117	3.50207595604579	2.85996954822103	3.62643913669732	3.73226919950145	3.82171021503467	3.80632405739003	3.73226919950145	2.83390207666916	3.69821847822441	3.29719141656586	4.11769504266975	3.43162295971329	3.96069703930431	3.56924802986718	3.94016675048282	4.27872821293894	3.61470984411521	3.605257262939	3.96901230751632	3.70929063572336	3.46074256378964	2.69376571221778	4.55826763405574	3.70043971814109	4.25776496857139	3.19219416528334	3.20945336562895	3.91647664443772	3.34056226902641	4.11935617703968	4.44956137461324	4.07382023329167	4.30012372456901	4.16832111573972	4.62643913669732	4.45154083301783	4.10265813136374	4.03386345186628	4.35402893805439	4.5216789516032	4.1811025507538	4.15623479785027	4.47702965301306	4.24107745817504	4.54720302475693	4.05050169744673	4.19140472885276	4.75648960675997	4.39917109381982	4.15704371014558	4.11852584893567	3.99638874644762	4.03298241669943	4.19534759832222	4.52230689287139	3.90977310414164	4.00180224263399	4.04614178164472	3.99819550315325	4.89141918684608	4.3819754785573	4.14241343787374	3.9429835981871	4.36737106564853	4.13586316536868	4.21023299009585	4.52606881166759	3.93545974780529	4.10685079645022	4.61999982982136	4.34978987024187	4.09254574154357	3.98276546258365	4.46532151358055	4.04001567884788	4.26153081524341	4.27052894238072	4.50207595604579	4.16671544496642	4.56985560833095	4.46466826700344	4.78868571061353	4.40190347160796	4.32481060342048	4.61412086878925	4.58135124716878	4.26153081524341	4.46988597627446	4.22342254993494	4.5033487351675	4.54411440220947	3.96716860753263	4.2637856138908	4.17472598770613	4.12350066435096	3.88459792099006	4.22804904788446	4.02945288578697	3.92409988564074	4.09676785471469	3.77082904603249	3.74631276642546	3.84297883178833	3.94953493301701	3.99819550315325	3.74092756031863	4.22804904788446	4.07124781946144	3.81659970653491	4.15055967657538	4.78345665436024	4.03298241669943	4.29939120612683	3.95326523901484	3.6915341649192	4.02768487693716	4.11519974938544	3.48284828306847	3.81455042346181	3.93262815702213	3.73768676140986	3.47897180503294	3.4931349223055	3.51853513898218	3.40053792958373	4.48413813120167
"TRPM6"	0.0840642647884746	0.584962500721156	0.55581615506164	0.432959407276106	0.992768430768924	0.189033824390017	0.37851162325373	0.250961573533219	1.05658352836637	1.63691458035588	0.263034405833794	0.389566811762726	0.903038270112912	0.344828496997441	0.286881147788162	0.367371065648529	0.31034012061215	0.27500704749987	0.124328135002202	0.75702324650746	0.925999418556223	0.0840642647884746	0.20163386116965	0.298658315564515	0.925999418556223	0.485426827170242	0.0565835283663675	0.367371065648529	0.238786859587116	1.09761079662642	0.070389327891398	0.613531652917927	0.0976107966264223	0.214124805352847	0.20163386116965	1.09085343045111	0.773996325111173	0.903038270112912	0.855989697308481	1.35614381022528	1.18903382439002	0.641546029087524	0.641546029087524	1.1243281350022	0.748461233004036	1.52606881166759	1.16992500144231	1.23878685958712	0.641546029087524	0.6959938131099	0.941106310946431	1.51096191927738	0.641546029087524	1.23878685958712	1.0071955014042	0.839959587489532	0.641546029087524	1.15055967657538	1.1243281350022	0.516015147003665	0.765534746362977	1.11769504266975	0.956056652412403	0.432959407276106	1.18903382439002	1.40053792958373	1.89141918684608	0.918386234446348	1.6507645591169	0.454175893185802	0.687060688339892	0.669026765509631	1.18903382439002	0.903038270112912	0.584962500721156	0.333423733725192	1.02856915219677	0.748461233004036	1.26303440583379	0.622930350920177	0.37851162325373	0.910732661902913	0.871843648509318	0.632268215499513	1.32768736417605	1.29865831556452	0.815575428862573	1.22032995487956	1.11103131238874	0.799087306074004	1.0703893278914	0.807354922057604	1.50589092972996	0.839959587489532	1	1	0.748461233004036	0.55581615506164	0.978195629681652	1.20789285164133	1.30451104180995	0.7311832415722	1.62760683812965	1.58014548442338	1.59454854955035	1.22650852980868	0.632268215499513	0.485426827170242	0.765534746362977	1.20163386116965	1.22650852980868	1.33913738491959	1.64154602908752	0.704871964456353	1.46988597627446	0.411426245726465	0.641546029087524	1.02856915219677	1.29865831556452	0.0565835283663675	0.0976107966264223	0.0840642647884746	0.20163386116965	0.739848102699327	0.356143810225275	0.298658315564515	0.27500704749987	0.0285691521967709	0	0.0840642647884746	0.111031312388744
"B4GALNT2"	0.124328135002202	0.963474123974886	0.0426443374084937	0.6959938131099	0.0426443374084937	2.43028527297778	4.05918219921169	0.815575428862573	0.389566811762726	0.124328135002202	0.124328135002202	0.070389327891398	0	1.18269229751619	0	0.31034012061215	0.286881147788162	0.0565835283663675	0.189033824390017	0.0285691521967709	0.27500704749987	1.80322703643493	0.214124805352847	0.505890929729957	0.137503523749935	0.0426443374084937	0	0.214124805352847	0.400537929583729	0.0565835283663675	0.0426443374084937	0.0565835283663675	1.02856915219677	0.887525270741587	0.910732661902913	0.0426443374084937	0.238786859587116	0.0840642647884746	0.687060688339892	0.238786859587116	0.0840642647884746	0.432959407276106	1.47508488294878	1.02856915219677	0.0565835283663675	0.0426443374084937	0.0426443374084937	0.111031312388744	0	0	0	0.137503523749935	0	0.0426443374084937	0.0426443374084937	0.37851162325373	0.0285691521967709	0	0.0426443374084937	0.250961573533219	0	0.613531652917927	0.0426443374084937	0	0	0	0.189033824390017	0.238786859587116	0	0.238786859587116	0.389566811762726	0	0.0426443374084937	0.641546029087524	0.16349873228288	0.0426443374084937	0	0	0	1.29278174922785	0.0976107966264223	0.22650852980868	2.27798474729977	1.1243281350022	0.0976107966264223	0	0	0	0.895302621333307	0.111031312388744	0	0.111031312388744	0	0.0565835283663675	0	0	0.475084882948783	0.799087306074004	0.0426443374084937	0	0	0	0	0	0	0.464668267003444	0.333423733725192	0.526068811667588	0.189033824390017	0.214124805352847	0	0.16349873228288	0.389566811762726	0	0.22650852980868	0	0.111031312388744	0	0.0565835283663675	1.35049724708413	0.37851162325373	3.64038956005495	0.150559676575381	0.189033824390017	0.250961573533219	0.739848102699327	1.22032995487956	0.0285691521967709	0.176322772640463	2.73984810269933	0.111031312388744
"CIDEB"	3.14567745519564	3.03738222200308	3.09085343045111	2.09085343045111	3.16188768237689	3.65992455840238	3.24336442569366	3.68369645430652	4.64212391615349	3.70265754339091	2.69821847822441	3.91456452349394	3.4995270242151	1.70043971814109	3.03386345186628	3.69265037003553	3.25701061820602	4.00180224263399	2.75274859140713	3.37573453858316	3.11603199344711	2.84799690655495	2.4276061727819	2.09761079662642	2.32192809488736	3.14893410452634	2.74200621086674	3.06695024392463	3.64616265715789	3.86987140617771	4.02856915219677	2.01077983875324	3.28835856219366	2.0703893278914	0.963474123974886	3.83895176695194	3.0036022366802	3.79701297783614	3.48928602262588	3.62175885670973	3.43028527297778	3.20945336562895	3.30888505741176	3.87085786436376	3.54843662469604	3.69488019279919	3.91456452349394	3.65191274464578	3.01970191444255	3.37851162325373	3.5909612413426	3.43829285157915	3.08576455377831	3.48155728070859	3.37573453858316	3.55336050333533	3.39369076418745	3.5298209465287	3.22804904788446	3.63459326844576	3.08746284125034	3.07382023329167	3.25096157353322	3.40735275114004	3.58736499093646	3.77399632511117	3.82680268428583	3.05484847699562	3.67581593117227	2.89336221076387	3.32192809488736	3.14893410452634	3.41953889151378	3.36317107711924	3.52230689287139	3.20945336562895	3.46336088581666	3.44360665147561	3.72027846523333	3.05484847699562	3.24944534108584	3.71808758396052	3.51349074558812	3.46727948045998	3.43162295971329	3.78240856492737	3.41142624572647	3.03210084316702	3.29278174922785	3.55704241526372	3.65992455840238	3.64500988439109	3.8073549220576	3.48026512205446	3.26753579806873	3.47638168756724	3.8094144442359	3.08576455377831	3.14567745519564	3.46858331700683	3.44095219802964	2.59931779369823	3.32624970083746	3.38128337250378	3.89044669267991	3.50969584193339	3.40871186102943	3.23266075679027	3.05137210172103	2.82374936030827	3.10768786931437	3.30305008468167	3.64270157183323	3.07895134139482	3.48284828306847	2.74631276642546	3.6915341649192	2.93168305705981	3.38266725274504	3.5765221379205	2.37295209791183	4.44360665147561	2.08406426478847	3.96624587322494	3.12928301694497	3.84297883178833	2.83390207666916	2.17312743348066	1.56071495447448	1.1243281350022	2.02502879449152
