"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0779_1486_T"	"BC_HKB0786_1508_T"	"BC_HKB0831_1520_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0007_3005_T"	"HKB0035_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0754_1481_T"	"BC_HKB0759_1488_T"	"BC_HKB0915_M1647_T"	"BC_HKB0917_1656_T"	"BC_HKB2116_1671_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0038_3006_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0100_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0161_3001_T"	"HKB0211_3002_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0112_933_T"	"BC_HKB0555_1321_T"	"BC_HKB0728_1447_T"	"BC_HKB0833_1552_T"	"BC_HKB0834_1553_T"	"BC_HKB0873_1549_T"	"BC_HKB0906_1627_T"	"BC_HKB2106_1619_T"	"BC_HKB2114_1660_T"	"BC_HKB2118_1689_T"	"BC_HKB2123_1695_T"	"HKB0036_3006_T"	"HKB0092_3000_T"	"HKB0106_3006_T"	"HKB0132_3006_T"	"BC_HKB0632_1381_T"	"BC_HKB0895_1582_T"	"BC_HKB1372_1697_T"	"BC_HKB2128_1735_T"	"HKB0023_3006_T"	"HKB0656_3000_T"	"BC_HKB0056_809_T"	"HKB0210_3006_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0582_1333_T"	"BC_HKB0668_1298_T"	"BC_HKB0729_1445_T"	"BC_HKB0738_1475_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0896_1590_T"	"BC_HKB1383_1724_T"	"BC_HKB2125_1717_T"	"BC_HKB2127_1726_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0626_3000_T"	"HKB0719_3002_T"	"HKB0737_3000_T"	"BC_HKB0741_1471_T"	"BC_HKB0830_1541_T"	"BC_HKB1366_1663_T"	"BC_HKB2107_1620_T"	"BC_HKB2109_1628_T"	"BC_HKB2112_1636_T"
"EOMES"	2.79493566280354	0	1.65992455840238	0	1.64616265715789	0.887525270741587	3.34624777408278	2.90110824301451	3.23572705983806	0.7311832415722	0.956056652412403	1.44360665147561	3.75702324650746	1.51096191927738	2.43028527297778	2.27500704749987	1.92219784839637	2.09423606984577	1.51601514700366	1.62293035092018	1.67807190511264	1.57531233068744	1.68706068833989	1.36737106564853	1.29278174922785	1.13093086982645	1.94110631094643	1.22650852980868	1.62293035092018	1.43295940727611	2.32768736417605	1.82374936030827	2.07724299893246	2.08406426478847	1.56071495447448	2.24488705912353	1.61353165291793	2.40871186102943	1.92219784839637	1.87578006306849	3.58255600301406	2.59693514238723	1.97085365434048	2.02856915219677	4.31831684133498	2.57773093149008	2.33342373372519	0	0	0	0	0	0.918386234446348	0.214124805352847	0.632268215499513	0.321928094887362	0.344828496997441	1.10433665981474	0.918386234446348	1.02856915219677	0.790772037862	1.29278174922785	1.0496307677246	0.575312330687437	0.443606651475615	1.18269229751619	0.37851162325373	0.422233000683048	0	2.46466826700344	1.51601514700366	0	0	0	1.48542682717024	0.575312330687437	1.16992500144231	0	1.78240856492737	0.799087306074004	0.422233000683048	0.443606651475615	0.575312330687437	0.925999418556223	2.01077983875324	0	1.6959938131099	1.21412480535285	1.15055967657538	0.22650852980868	0	0.678071905112638	0.970853654340484	0	0	0	0	0	0	0	0	0	0	0	0	1.59931779369823	0.807354922057604	0.855989697308481	1.02856915219677	0.910732661902913	0.613531652917927	0.84799690655495	1.03562390973072	0.879705766282288	1.09761079662642	0.214124805352847	1.33342373372519	1.39506279951758	0	1.36176835941915	0	0.75702324650746	1.37851162325373	0
"GZMK"	4.96023367169445	3.09254574154357	3.43162295971329	0	3.7279204545632	3.33485426933163	3.32192809488736	1.13093086982645	4.74362267606765	1.30451104180995	3.28540221886225	3.67694435910691	6.24317398347295	3.21101219348551	5.08576455377831	4.90592847817314	3.5385381636298	4.84498815668261	3.48284828306847	3.34198574722862	3.84297883178833	3.24031432933371	4.4235781709818	3.87282875953489	3.8972404255748	3.21101219348551	4.92124588858559	3.48542682717024	4.12267271882414	3.90689059560852	4.78293270482084	4.5915597458278	4.42492208821069	4.5552026338783	4.21645486514476	4.8414699994658	4.70210340662939	4.674686619928	4.69710657447698	4.90255600534463	5.96786027116915	5.16027483140859	3.91647664443772	4.67638025546692	7.06641214573448	5.68594014844598	4.92267359284945	0	0	0	1.09085343045111	0	2.79285535236249	1.38404980679516	1.62760683812965	1.96347412397489	1.53605290024021	3.03913839390696	2.76553474636298	2.8011586560937	1.15704371014558	3.76128527336162	3.03562390973072	2.08406426478847	2.22958792274065	2.78031009904338	1.43295940727611	2.15704371014558	1.74846123300404	0	0	1.93357263826102	0	0	1.85199883711245	0	0	0	1.48542682717024	0	1.7311832415722	1.19534759832222	2.38404980679516	3.55704241526372	2.93545974780529	0	2.70043971814109	1.85598969730848	3.01970191444255	1.53605290024021	1.27500704749987	0.855989697308481	2.68032435684402	0	1.07724299893246	0	0	1.49569516262407	0	0	0	0	0	0	0	3.69041709553247	2.28392177230762	2.61823865559545	2.53356334821451	2.3533232911629	1.68257329734758	2.13093086982645	2.59693514238723	2.63691458035588	3.07553263116736	0.815575428862573	3.4931349223055	3.00539998774259	0	2.99276843076892	1.22032995487956	1.33913738491959	0.910732661902913	0
"GZMB"	4.83086375675176	3.90303827011291	3.86492897228979	2.25398926623079	4.08406426478847	3.09254574154357	6.29609026268396	3.4541758931858	3.43829285157915	0	3.15055967657538	1.4276061727819	5.77689356852207	5.11144869848767	2.82781902461732	3.22496636500027	3.46466826700344	2.72465027173297	4.28983446517751	5.34056226902641	3.25096157353322	3.94016675048282	2.46205231879643	1.66448284036468	1.06350294230616	2.71808758396052	2.24792751344359	2.07724299893246	1.97085365434048	1.97819562968165	6.01279212197263	2.4931349223055	3.97819562968165	1.25701061820602	2.90881290773955	3.13422093976063	3.31903981556254	2.18269229751619	3.18269229751619	5.25474519762921	4.42021289061078	1.6915341649192	4.70818723602071	2.82171021503467	4.08491465976794	2.6915341649192	4.19140472885276	0	0	1.55090066464752	0	1.92599941855622	2.36457243229586	1.81147103052984	1.75274859140713	1.29865831556452	1.15704371014558	2.14404636961671	0.687060688339892	1.4594316186373	0.584962500721156	3.14893410452634	2.01435529297707	1.40599235967584	1.84799690655495	1.77399632511117	0.27500704749987	1.31614574229336	0	0	0	1.39506279951758	0	3.37712374912949	0	3.07895134139482	0	0	2.85798099512757	2.4931349223055	2.04614178164472	1.52105073690096	0.669026765509631	1.55581615506164	0	0	3.15055967657538	1.51096191927738	0.584962500721156	1.62760683812965	1.58496250072116	2.75915583380027	3.09761079662642	1.40599235967584	2.28392177230762	0	0	0	0	0	1.51096191927738	1.20789285164133	1.66448284036468	0	0	2.26002565596146	0.978195629681652	0.7311832415722	1.15055967657538	1.29865831556452	1.70487196445635	0.7311832415722	1.0496307677246	0.526068811667588	1.18269229751619	1.31034012061215	0.887525270741587	2.03913839390696	0	0	0	2.92029330021101	2.58014548442338	2.52356195605701
"PYHIN1"	4.06781078378962	1.62760683812965	2.89917563048051	1.55581615506164	2.01435529297707	2.90689059560852	3.69265037003553	2.41413553298445	3.73443866613717	0	1.52105073690096	1.86393845042397	4.44360665147561	1.93734439215023	2.64616265715789	3.4235781709818	2.26002565596146	2.94860084749336	2.18586654531133	2.20789285164133	1.53106949272595	2.27798474729977	2.18586654531133	1.46988597627446	1.85199883711245	2.10097764772482	2.62760683812965	1.72246602447109	1.93734439215023	2.15380533607904	3.60644222813161	2.86195536414487	2.70929063572336	2.96532254836725	1.81147103052984	2.81352468929781	2.85199883711245	2.41683974191283	2.41142624572647	2.72027846523333	3.61941301059794	2.81147103052984	3.15704371014558	2.36176835941915	4.91647664443772	3.06522762277562	2.68929916053589	0.941106310946431	0	0	0	2	0	0.545968369105292	0.782408564927373	0.748461233004036	0.475084882948783	1.27500704749987	1.40053792958373	1.48542682717024	0.400537929583729	1.81966818349646	1.40053792958373	0.823749360308273	1.02856915219677	1.29865831556452	0.713695814843359	1.11103131238874	2	1.79493566280354	1.37851162325373	0.765534746362977	0	0	2.06350294230616	0	0.748461233004036	0	0	0	0.815575428862573	0.594548549550354	1.29278174922785	1.65992455840238	0.7311832415722	1.0703893278914	0.925999418556223	1.74416109557041	1.4276061727819	0.613531652917927	0	0.55581615506164	2.34482849699744	0.659924558402378	1.0703893278914	0	0	0	1.77820857639809	0	0	0	0	0	0	2.34198574722862	1.27500704749987	1.25096157353322	0.978195629681652	1.33913738491959	1.51096191927738	0.815575428862573	1.57531233068744	1.68706068833989	1.25701061820602	0.31034012061215	2.23266075679027	1.95233356636969	1.73984810269933	0.887525270741587	0	0	2.3533232911629	0
"FCRL6"	6.71121955689433	3.0703893278914	4.87184364850932	2.66448284036468	6.21315283533637	5.28132732965948	5.41987593042219	4.03386345186628	5.7636771418966	4.86245139132558	1.04264433740849	0.641546029087524	2.47508488294878	1.11769504266975	1.83187724119167	1.6959938131099	0.632268215499513	1.32768736417605	1.89917563048051	0.807354922057604	0.863938450423971	0.831877241191673	1.25096157353322	0.855989697308481	1.53605290024021	1.48542682717024	1.81557542886257	0.641546029087524	0.495695162624069	0.970853654340484	2.03913839390696	1.38404980679516	1.29278174922785	1.91456452349394	1.11769504266975	1.32768736417605	1.4541758931858	0.839959587489532	1.0496307677246	1.25096157353322	3.08915913191124	1.84398384404833	0.941106310946431	1.28688114778816	3.74416109557041	2.04264433740849	2.08065766334523	3.52606881166759	2.4032677223393	2.73984810269933	0	2.35895882583233	4.69988472869748	0.263034405833794	0.344828496997441	0.622930350920177	0.263034405833794	0.807354922057604	0.31034012061215	0.411426245726465	0.613531652917927	0.970853654340484	0.389566811762726	0.20163386116965	0.575312330687437	1.20163386116965	0.495695162624069	0.27500704749987	3.73226919950145	4.32984117653063	1.65992455840238	3.64616265715789	1.97819562968165	2.35049724708413	4.9159988517389	2.44095219802964	2.67581593117227	0.963474123974886	3.45680614923047	0	0.55581615506164	0.356143810225275	0.807354922057604	0.505890929729957	4.09423606984577	2.76128527336162	2.58736499093646	1.98550043030488	0.55581615506164	0.411426245726465	3.37851162325373	0.37851162325373	3.23266075679027	3.24488705912353	1.91073266190291	0.903038270112912	1.0071955014042	2.22958792274065	0	1.26303440583379	0	1.31614574229336	2.74416109557041	0	0	0.839959587489532	0.669026765509631	0.485426827170242	0.765534746362977	0.526068811667588	0.713695814843359	0.400537929583729	0.903038270112912	0.464668267003444	1.07724299893246	1.14404636961671	1.24488705912353	1.22650852980868	2.94860084749336	3.82578562746479	2.26002565596146	2.26002565596146	4.07210580048042	0.941106310946431
"CD8A"	4.99503219247754	3.17791779219584	3.80838505065609	1.77820857639809	3.93262815702213	0.773996325111173	4.40258575823259	5.23955079661364	5.35155766245043	2.55336050333533	2.68481873755322	2.23572705983806	5.08831123588866	3.12928301694497	3.83390207666916	3.35191096110308	3.31469652565629	3.53480866123175	3.02856915219677	3.93545974780529	2.98550043030489	3.50716034911752	2.83995958748953	2.41683974191283	2.58014548442338	2.56803210477128	3.10433665981474	3.03210084316702	3.11270013274936	3.4931349223055	4.90544717873885	3.75167794568758	3.89530262133331	3.93451650158608	3.4235781709818	3.96624587322494	3.56071495447448	2.75915583380027	3.33342373372519	2.96162332828694	5.09254574154357	3.83289001416474	4.18189764310839	3.62293035092018	5.88679398997529	4.14812063112396	3.790772037862	1.61823865559545	1.64616265715789	2.36737106564853	0	2.25701061820602	4.42961596420174	1.19534759832222	1.20789285164133	1.28688114778816	1.22650852980868	2.40053792958373	1.77399632511117	2.22032995487956	1.76553474636298	2.83995958748953	1.94110631094643	2.01792190799726	2.0071955014042	2.02856915219677	0.575312330687437	0.992768430768924	1.24488705912353	2.61588707391606	1.1243281350022	2.57046293102604	2.114367024952	2.44890095114513	3.35614381022528	2.19849415363908	1.99638874644762	1.61823865559545	1.38404980679516	0.687060688339892	1.17632277264046	1.27500704749987	1.64154602908752	2.22032995487956	3.75274859140713	0	2.67355642399014	2.14730669878029	1.95977015521147	1.32192809488736	2.53356334821451	2.85199883711245	2.4032677223393	2.31324585178756	1.83187724119167	2.54843662469604	0	2.45154083301783	1.0071955014042	0	1.10433665981474	0.7311832415722	1.26303440583379	0	0.748461233004036	2.92219784839637	1.6915341649192	1.68706068833989	2.4276061727819	2.06695024392463	1.55581615506164	1.72246602447109	1.84799690655495	2.10097764772482	2.20476675065461	1.26903314645524	2.56315813040281	2.35049724708413	1.04264433740849	1.19534759832222	2.11769504266975	1.43295940727611	2.76553474636298	1.22650852980868
"NKG7"	4.65764000520782	3.0408924306469	2.55581615506164	0	3.97269265400426	0	4.75274859140713	2.88947354253111	1.92219784839637	1.75702324650746	3.48800077083407	3.25247621413522	5.47767732756531	4.75114232472695	4.84046323386954	3.98641093525204	4.01524777369894	3.44757919654888	4.03210084316702	4.90159099190337	3.85996954822103	4.22496636500027	3.53480866123175	3.16027483140859	3.03386345186628	3.36457243229586	3.41006969175638	3.51853513898218	3.32912359629157	3.15704371014558	5.39059890555246	3.67581593117227	4.07724299893246	3.12928301694497	3.14893410452634	4.34908214639109	3.22958792274065	3.17632277264046	3.64846544302731	4.10852445677817	5.28872767951457	4.23189316164533	4.7311832415722	3.41142624572647	5.86145916636151	4.28466218548316	4.04875931191986	1.98185265328974	0	0	0	0	0	1.78659636189081	1.57531233068744	1.87184364850932	1.57531233068744	3.44493204894218	1.98913900736823	2.45680614923047	2.98367769469807	3.31034012061215	2.24488705912353	1.72246602447109	1.93734439215023	1.73552217729654	1.40599235967584	1.37851162325373	2.70265754339091	0	0	1.70043971814109	0	1.87184364850932	3.76447355099267	0	0	2.60644222813161	0	0	2.06004738366994	1.94485844580754	1.76553474636298	2.46727948045998	0	1.56559717585423	0	0	2.34766565630097	0.823749360308273	0	2.57288966842058	0	1.52105073690096	0	0	0	0	0	0	1.62760683812965	0	0	0	0	2.89336221076387	1.59931779369823	2.01792190799726	2.61588707391606	2.76765479823735	3.48155728070859	1.80322703643493	1.76977173924945	1.48026512205446	1.74416109557041	1.35614381022528	2.25701061820602	2.76765479823735	1.33342373372519	0	0	0	1.74846123300404	0
"PRF1"	4.30012372456901	2.59931779369823	2.23266075679027	0.565597175854225	2.47767732756531	4.14486214291573	5.81941272620656	1.68257329734758	2.98913900736823	1.05658352836637	2.54101915313356	2.07724299893246	4.91838623444635	4.01881218574282	3.22804904788446	3.42894634476948	3.33628338786443	2.88947354253111	3.57531233068744	4.24792751344359	3.14730669878029	3.53356334821451	2.85798099512757	2.12763327972587	2.24792751344359	3.08406426478847	2.57046293102604	2.53605290024021	2.6507645591169	2.47508488294878	4.90881290773955	3.03913839390696	3.32768736417605	2.70708299177171	2.6915341649192	3.40735275114004	2.89336221076387	2.4594316186373	3.04439411935845	4.04875931191986	4.78555055173926	3.03913839390696	4.56010351346474	2.91456452349394	5.30341546268562	3.50842865253186	4.28243980500639	0	0	0.594548549550354	0	0	2.22032995487956	1.95233356636969	1.73552217729654	1.4594316186373	1.23266075679027	2.33342373372519	1.54596836910529	2.14730669878029	1.66448284036468	2.72027846523333	2.20476675065461	1.36737106564853	1.72683121703249	1.46466826700344	1.11103131238874	1.11769504266975	2.21101219348551	2.02856915219677	0	1.86393845042397	0	1.15704371014558	1.55581615506164	0.485426827170242	2.02147972741045	0	0.7311832415722	1.14404636961671	1.89917563048051	1.60880924267552	1.21412480535285	1.64616265715789	2.57773093149008	0.545968369105292	0	0	1.67355642399014	1.11103131238874	0	1.96716860753263	0.594548549550354	1.21412480535285	0.495695162624069	0	0	2.33342373372519	0.584962500721156	1.54101915313356	0	0.411426245726465	0	0	0	2.55581615506164	1.48026512205446	1.4276061727819	1.64154602908752	2.09085343045111	2.68481873755322	1.33913738491959	1.57046293102604	1.59454854955035	1.98913900736823	1.37295209791183	1.6507645591169	2.25701061820602	0	0	0.575312330687437	0	1.21412480535285	0
"IPCEF1"	2.03913839390696	1.57531233068744	1.09761079662642	0.22650852980868	2.32481060342048	1.33913738491959	1.26303440583379	0.839959587489532	0.739848102699327	1.23266075679027	0.879705766282288	1.05658352836637	3.88459792099006	1.26903314645524	1.67355642399014	2.26603689399532	1.49569516262407	2.53605290024021	1.58014548442338	1.50589092972996	1.52606881166759	1.76977173924945	1.85199883711245	1.31034012061215	1	1.51096191927738	2.25701061820602	0.879705766282288	1.65535182861255	1.31614574229336	1.95977015521147	1.790772037862	1.68706068833989	1.93357263826102	1.27500704749987	1.81147103052984	1.9560566524124	1.75274859140713	2.35895882583233	2.28688114778816	2.76128527336162	1.49569516262407	2.26903314645524	1.37295209791183	4.64327899631198	1.88752527074159	2.27798474729977	0.31034012061215	0.55581615506164	0	0.20163386116965	0	0.823749360308273	0.432959407276106	1.22650852980868	0.575312330687437	0.641546029087524	0.863938450423971	1.16992500144231	0.963474123974886	0.214124805352847	1.53106949272595	0.799087306074004	0.641546029087524	0.985500430304885	1.0071955014042	1.13093086982645	0.475084882948783	1.09085343045111	0	0.55581615506164	0	0	0	1.35614381022528	0	0	0.505890929729957	0.55581615506164	1.20163386116965	0.650764559116902	1.55090066464752	0.545968369105292	1.39506279951758	0	0.214124805352847	0	0.22650852980868	0.807354922057604	0.839959587489532	0.641546029087524	4.35049724708413	0.250961573533219	0.389566811762726	0	0.464668267003444	0	0.31034012061215	0	0	0.594548549550354	0	0.263034405833794	0	0	1.58014548442338	1.10433665981474	1.10433665981474	0.650764559116902	0.985500430304885	0.545968369105292	1.15704371014558	0.815575428862573	0.823749360308273	1.02147972741045	1.76128527336162	1.46988597627446	1.07724299893246	0.704871964456353	0	0.22650852980868	0.263034405833794	1.03562390973072	0.189033824390017
"AMICA1"	4.78031009904338	2.3533232911629	4.15218341905505	2.4905701304462	3.68706068833989	3.7235585614721	2.03913839390696	3.4541758931858	3.33199177823206	2.35049724708413	2.57288966842058	2.26603689399532	5.30048984436311	2.68257329734758	3.67016051412663	3.78450398292957	3.00898878322725	3.98185265328974	3.28540221886225	2.86987140617771	2.13422093976063	3.14404636961671	3.28095631383106	2.65535182861255	2.79285535236249	3.62527048937469	3.62877359520165	2.76977173924945	3.22804904788446	3.3743439890385	4.38887833881199	4.16430358309365	3.32481060342048	3.29865831556452	3.14730669878029	3.98093926608551	4.05658352836637	3.84498815668261	3.48928602262588	3.91647664443772	4.56620629346551	2.68257329734758	3.72137265947682	3.20006486151431	5.00898878322726	3.72574115650395	3.78555055173926	0	1.55090066464752	1.75274859140713	0	2.36176835941915	1.70487196445635	1.42223300068305	1.40053792958373	1.08406426478847	1.60407132366886	1.96347412397489	2.64616265715789	3.82068956055921	1.22032995487956	2.83794324189103	2.30451104180995	1.18269229751619	3.4369613378336	2.10768786931437	1.4594316186373	1.87578006306849	3.91456452349394	2.93734439215023	2.20789285164133	1.72683121703249	2.5033487351675	0.903038270112912	3.81557542886257	2.12101540096137	0.807354922057604	2.09423606984577	0	1.83995958748953	1.40599235967584	1.39506279951758	1.94860084749336	2.60407132366886	2.71149490665009	0	2.3533232911629	2.50080205305716	2.03913839390696	2.07382023329167	0	1.50589092972996	3.18745105402733	1.75274859140713	1.72683121703249	1.97085365434048	1.81147103052984	0.992768430768924	0.773996325111173	1.76553474636298	1.79493566280354	0	0	0	0	3.40871186102943	3.07724299893246	2.06695024392463	2.43562859405209	2.51349074558812	2.58496250072116	3.12598165385472	2.13093086982645	2.76128527336162	2.91838623444635	1.38956681176273	2.73768676140986	3.01970191444255	2.31614574229336	0.956056652412403	0.782408564927373	2.87970576628229	1.22032995487956	1.11769504266975
"CXCL9"	7.18893495209851	5.58586390346269	6.8025809860722	3.58135124716878	7.37625564931336	6.0457050645108	6.37695017094954	6.4599233626769	5.36981542428391	4.81249822533356	7.03331286794139	4.80632405739003	8.78053976747196	7.95285770626315	7.91719303692495	5.73795710621359	6.34234139743155	6.03540396994207	6.5573488175248	7.24088671380497	7.49505552836802	8.09787411500144	5.6839771069756	5.88166461932035	4.69376571221778	3.75274859140713	4.96439863220318	4.4944156103975	4.33413917883824	4.94251450533924	9.39062039965696	5.22071689199892	7.5216789516032	4.78345665436024	5.79181407116183	6.5630055530624	6.86937792403133	5.83137058796754	5.87405920314115	6.90640961709402	8.87485842910204	6.45466943160474	7.78607355157855	8.41074812818595	9.493275052951	7.49936756634913	7.29324171895624	2.13422093976063	1.55581615506164	3.82171021503467	1.79493566280354	1.68706068833989	6.47265022797335	2.13422093976063	4.58195375084882	4.28762004411207	3.6507645591169	6.54936113292434	3.68144926531496	4.26228280642066	1.52606881166759	7.34766565630097	5.80271021929134	3.75060650483559	3.61235249875266	4.47508488294878	2.23572705983806	3.26303440583379	2.85798099512757	2.6915341649192	0	3.13422093976063	0.722466024471091	4.34269695998193	3.88947354253111	4.15785216914174	1.58976348698498	0	3.74631276642546	0.678071905112638	5.16430358309365	4.03121873061072	3.06522762277562	4.23419472295381	5.21684284283726	1.48542682717024	2.10433665981474	4.55765515472542	3.60644222813161	2.86987140617771	3.14567745519564	5.99525837340469	1.81966818349646	0	1.94110631094643	2.38404980679516	0.53605290024021	1.58014548442338	0	0	0.956056652412403	1.38956681176273	2.46466826700344	0.739848102699327	2.11103131238874	4.58074849176377	3.10097764772482	3.92789645372882	3.82273014794452	3.26753579806873	1.43295940727611	1.83187724119167	3.37989816352469	3.11103131238874	4.03121873061072	3.09423606984577	4.65363331138625	4.23878685958712	2.4594316186373	2.86789646399265	3.76022094646651	2.93734439215023	5.54318652456517	2.08746284125034
"KLRB1"	1.36176835941915	2.99457972421575	2.24184018356467	2.35614381022528	1.74846123300404	0	1.42223300068305	2.23266075679027	3.55581615506164	0	1.89917563048051	1.4276061727819	4.85249829878989	2.4032677223393	2.85399564717639	3.83995958748953	2.03913839390696	2.8499992594661	2.96162332828694	3.01970191444255	1.76128527336162	2.38956681176273	3.46466826700344	1.73984810269933	2.0703893278914	3.16510798514454	2.65535182861255	2.12101540096137	2.48542682717024	2.93545974780529	3.16027483140859	2.96901230751632	2.70043971814109	4.3037807481771	2.65764000520782	3.55826763405574	3.10097764772482	3.16027483140859	3.17152710603881	3.7279204545632	3.95977015521147	2.97452931248388	2.30742852519225	2.89530262133331	4.62058641045188	3.19377174339668	3.18586654531133	0	0	0	0	0	2.02502879449152	0.84799690655495	1.32768736417605	0.75702324650746	0.831877241191673	1.11103131238874	1.94110631094643	2.65764000520782	0	1.27500704749987	1.96716860753263	0.790772037862	3.27649666564036	1.15704371014558	0.75702324650746	1.02147972741045	0	3.13914201914569	0	1.66448284036468	0	0	2.33342373372519	2.57773093149008	2.89530262133331	0	2.71808758396052	0	0.985500430304885	0.545968369105292	1.48026512205446	2.30742852519225	0	0	1.28688114778816	2.33342373372519	1.54101915313356	1.18903382439002	0	0.622930350920177	0	0	2.62527048937469	2.43829285157915	0	1.93357263826102	0	0	0	0	1.75274859140713	0	2.18269229751619	2.59454854955035	1.68706068833989	1.52105073690096	1.09085343045111	2.64616265715789	2.24488705912353	1.790772037862	1.66902676550963	2.05311133645956	2.32192809488736	0.594548549550354	2.31324585178756	2.32192809488736	1.97452931248388	0	2.35614381022528	0	2.95977015521147	1.44890095114513
"GZMA"	3.99457972421575	1.49569516262407	3.06350294230616	1.37851162325373	3.98185265328974	0	3.17951105027151	2.75915583380027	2.86195536414487	2.6667565918848	2.89141918684608	2.91073266190291	5.63110428236588	3.99457972421575	4.34837407519116	3.96069703930431	3.41006969175638	4.1906148602095	4.21412480535285	4.56193705962243	3.45549162062847	3.78764141448333	3.64385618977472	3.11603199344711	3.55090066464752	3.13914201914569	3.87872534148011	3.32192809488736	3.62058641045188	3.87381319835909	5.24412594328373	4.3037807481771	3.91169158187234	4.62117275268344	3.64038956005495	4.44890095114513	4.11519974938544	3.84096670448742	4.53543091487128	5.01435529297707	4.69097573834328	4.60999129521268	5.47053686509258	4.58976348698498	6.29535569289167	4.76075320806299	4.94860084749336	0	0	1.40599235967584	0	0	0	1.89141918684608	1.99638874644762	1.18903382439002	2.17632277264046	2.8094144442359	2.69376571221778	3.15380533607904	0.263034405833794	3.50462039240355	2.67129337248158	1.98550043030488	2.62993940943954	2.77399632511117	1.22032995487956	1.91838623444635	0	2.82374936030827	0	0	2.40599235967584	0	0	2.28983446517751	0	0	0	0	1.84398384404833	1.54596836910529	2.21101219348551	1.85598969730848	2.54101915313356	0	0	0	2.53106949272595	1.42223300068305	0	1.61823865559545	2.08746284125034	0	0	1.44890095114513	0	0	0	0	2.51349074558812	0	0	0	1.91073266190291	3.59693514238723	1.71808758396052	2.3305584000308	2.50080205305716	2.54101915313356	2.56315813040281	2	2.29278174922785	2.67807190511264	1.83592407425437	2.11769504266975	2.95233356636969	2.76765479823735	2.48026512205446	3.98002530023873	0	0	1.04264433740849	0
