"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0016_3006_T"	"HKB0035_3006_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0751_3000_T"	"BC_HKB0022_649_T"	"HKB0008_3006_T"	"HKB0033_3006_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0070_3002_T"	"HKB0089_3001_T"	"HKB0120_3000_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0209_3004_T"	"HKB0222_3006_T"	"HKB0227_3006_T"	"HKB0576_3000_T"	"HKB0599_3000_T"	"HKB0722_3002_T"	"BC_HKB0882_1555_T"	"BC_HKB2116_1671_T"	"HKB0007_3005_T"	"HKB0036_3006_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0121_3006_T"	"HKB0134_3006_T"	"HKB0710_3000_T"	"HKB0718_3000_T"
"HTRA4"	0	0	1.28688114778816	0.748461233004036	0	0	1.25096157353322	1.11769504266975	0	0.613531652917927	2.07382023329167	2.02147972741045	0.722466024471091	0.659924558402378	0.37851162325373	1.53605290024021	0.6959938131099	0.367371065648529	0.400537929583729	0.773996325111173	0.189033824390017	0.575312330687437	0.31034012061215	0.250961573533219	0.0840642647884745	0.344828496997441	0.22650852980868	2.14404636961671	0.432959407276106	0.687060688339892	0.111031312388744	0.464668267003444	0.475084882948783	0.464668267003444	0.594548549550354	0.432959407276106	0.6959938131099	0.111031312388744	1.55581615506164	0.687060688339892	1.06350294230616	0	0.495695162624069	0.855989697308481	0.839959587489532	0.16349873228288	0.0285691521967709	1.82781902461732	0.565597175854225	0.839959587489532	0.879705766282288	0.713695814843359	0.37851162325373	0.53605290024021	0.16349873228288	0.333423733725192	0.0426443374084937	0.575312330687437	0.855989697308481	0.604071323668861	0.739848102699327	1.46988597627446	0.321928094887362	0.575312330687437	1.28688114778816	0.773996325111173	0.632268215499513	1.40599235967584	0.84799690655495	0.389566811762726	0.545968369105292	0.238786859587116	0.669026765509631	1.0071955014042	1.26303440583379
"C1QA"	6.25983740058951	6.98253731439927	8.9602626365306	5.92409988564074	5.15299460549244	7.59141014298214	7.19869058566892	6.5630055530624	8.35698009141037	9.41869594960205	6.51159454153741	8.77820857639809	7.04930403348226	6.54504168346746	6.72642254084614	8.57072855433289	7.60821785302146	6.88178695937053	7.6398833131998	7.63154086734149	6.8073549220576	6.72041528490633	7.78306371004598	6.83073702112196	5.9371089462026	5.93922657772821	7.08140354506251	9.38844787631711	7.7189780307796	7.90809234081827	6.28946563095822	7.83187724119167	7.51711818515321	7.01580529391335	6.5234051328555	8.01245693628882	8.63346753884266	5.90544717873885	8.21776387190864	6.56939994847322	7.72860081064319	8.48498396775894	6.86839045305445	6.83567147948162	7.99542798583254	7.19623326086959	7.47816289273763	7.4236622024954	7.45030398982412	7.631686366312	7.45425816131463	7.00663464339423	6.50541460934675	7.06425774372001	7.22274661101248	6.33949373790173	7.49409554494063	7.36536009681043	7.17961057050339	7.04067329264376	6.72819263549805	7.58345891013077	7.32786697140204	6.81365294595797	7.61955973778249	7.65985322084749	6.91444493174679	7.28540221886225	7.97848166870967	7.44194819050336	8.04286317624712	6.65520869700463	7.48960715674871	9.13535017064689	7.80438919853563
"IL2RA"	3.0408924306469	2.30158764660319	4.47183776242229	2.87381319835909	0.659924558402378	2.42492208821069	6.03320272593722	2.68929916053589	5.30669970727279	6.93026424523502	3.31614574229336	5.8522485895654	1.86393845042397	1.99276843076892	1.62760683812965	4.27202318906105	2.6959938131099	2.30451104180995	2.98367769469807	2.46988597627446	1.89141918684608	1.68706068833989	1.83995958748953	1	1.83592407425437	1.35614381022528	1.41142624572647	3.40053792958373	1.88752527074159	2.08406426478847	1.66902676550963	2.56315813040281	2.6915341649192	1.6507645591169	3.0496307677246	4.22419466397043	3.3743439890385	1.9560566524124	4.10097764772482	1.98185265328974	3.07382023329167	2.38404980679516	1.26903314645524	1.02856915219677	0.918386234446348	0.918386234446348	0.773996325111173	1.74416109557041	2.98002530023873	1.76128527336162	2.52606881166759	0.516015147003665	1.76128527336162	1.56071495447448	2.81762325751143	0.887525270741587	1.21412480535285	1.83187724119167	1.43295940727611	1.41142624572647	2.81557542886257	0.918386234446348	2.17632277264046	1.84799690655495	2.56315813040281	3.0036022366802	2.20789285164133	2.74200621086674	2.96347412397489	2.38128337250378	3.6724253419715	1.43829285157915	2.82984955984469	3.30305008468167	2.611172380044
"LCP2"	4.32768736417605	4.03210084316702	6.45335295377561	4.46793154602629	4.55581615506164	5.40497122358917	4.77663042305105	4.41074812818595	5.95093492831454	6.99491908871511	4.60999129521268	6	4.86046625851717	3.53106949272595	2.97452931248388	5.45811948117451	4.09423606984577	3.58014548442338	4.51032901949057	4.37712374912949	4.13010717865883	3.50842865253186	3.99186193055632	3.52230689287139	3.73443866613717	2.71149490665009	4.07980475463526	5.4947356048628	4.65133876610593	4.48607074373567	3.81044310384517	4.42021289061078	3.98732086592925	3.60880924267552	3.35049724708413	4.04351949366274	5.0574502721839	3.0232553523003	5.49345520092618	3.25096157353322	4.53231695933277	6.31487775736821	4.16751850373522	2.98002530023873	3.6724253419715	3.83592407425437	3.83289001416474	3.57046293102604	3.87970576628229	3.73552217729654	3.79389588254888	3.8499992594661	3.44890095114513	3.91169158187234	3.71699089440494	3.52105073690096	4.06953032516231	3.75915583380027	3.20633064787105	3.37851162325373	5.18229502502548	3.65191274464578	3.76128527336162	3.25247621413522	4.20789285164133	3.88166461932035	3.40871186102943	4.28762004411207	4.02502879449152	4.04875931191986	4.23955079661364	2.92789645372882	3.96532254836725	4.57410150808939	3.68144926531496
"LILRB1"	1.91073266190291	2.0703893278914	3.69488019279919	2.20789285164133	2.33342373372519	3.04264433740849	1.83995958748953	0.948600847493356	2.88752527074159	4.82781902461732	1.84398384404833	3.05137210172103	1.41142624572647	2.41142624572647	1.71808758396052	3.9429835981871	2.33628338786443	1.83592407425437	3.23572705983806	3.13422093976063	2.38128337250378	2.0036022366802	2.79493566280354	2.35895882583233	1.78240856492737	1.31614574229336	2.10433665981474	4.32337006906127	2.68257329734758	3.21256933885081	2.35049724708413	2.54101915313356	2.43028527297778	1.9560566524124	1.67807190511264	3.15380533607904	3.49825086752783	1.41683974191283	3.03913839390696	2.20476675065461	2.52356195605701	3.56437816856506	2.85399564717639	2.08406426478847	3.10097764772482	3.10936055940423	2.92029330021101	2.14730669878029	2.4931349223055	2.49825086752783	2.44890095114513	2.72900887033786	2.03913839390696	2.60880924267552	2.4905701304462	2.26903314645524	3.12267271882414	2.64616265715789	2.06350294230616	2.25398926623079	1.74416109557041	2.0496307677246	2.71369581484336	2.02856915219677	3.23419472295381	2.46988597627446	2.63459326844576	2.92599941855622	2.88362081628567	2.53605290024021	2.9297909977186	1.76128527336162	2.55336050333533	3.39506279951758	2.80529245560071
"CD86"	0.7311832415722	2.42223300068305	3.77082904603249	3.22342254993494	1.42223300068305	2.43829285157915	2.68706068833989	2.35614381022528	2.45154083301783	3.14893410452634	2.25096157353322	3.37712374912949	2.98002530023873	3.20006486151431	2.93734439215023	4.7457751494858	3.27649666564036	2.65535182861255	3.75915583380027	3.92314918047231	3.0703893278914	2.4541758931858	3.51475349843975	3.19377174339668	2.64154602908752	2.32481060342048	3.24944534108584	4.97544676564096	3.99367436175058	3.91456452349394	3.17472598770613	3.77082904603249	4.02502879449152	3.66562016406638	3.11103131238874	4.87921563716567	4.37712374912949	2.65992455840238	4.17552460108987	2.79701297783614	3.7311832415722	3.34198574722862	4.13914201914569	2.82171021503467	3.62410089462811	3.93357263826102	3.60050764534579	3.24792751344359	3.84799690655495	3.49825086752783	3.76447355099267	3.41006969175638	3.0703893278914	3.49697358099828	3.46727948045998	3.25398926623079	3.37573453858316	4.4594316186373	3.38404980679516	3.36036427654347	2.37016428054021	2.85199883711245	3.51349074558812	2.99276843076892	3.1586601753465	4.00180224263399	3.32337006906127	3.06004738366994	3.64616265715789	3.10936055940423	3.81352468929781	3.00539998774259	3.83086375675176	4.89772447021644	3.86492897228979
"CXCL11"	1.07724299893246	0	2.72465027173297	2.58976348698498	0.956056652412403	2.56559717585422	3.0232553523003	1.44890095114513	0	3.11270013274936	4.3212065669699	3.16027483140859	1.96716860753263	2.89336221076387	3.21412480535285	5.58766502110098	5.10559427579519	2	4.2349610948395	5.23381138429316	2.84197311892718	2.82984955984469	5.15177765473205	1.90689059560852	1.91073266190291	3.01435529297707	2.36457243229586	5.94063660720115	2.14404636961671	5.39574832817903	3.3547342399706	3.14567745519564	5.06522762277562	3.30451104180995	3.57773093149008	7.02469644009399	5.47767732756531	1.83187724119167	5.91001305342134	3.79597469420667	4.41142624572646	0	2.54596836910529	1.13750352374994	1.27500704749987	2.81966818349646	2.30451104180995	2.22650852980868	1.6507645591169	3.72027846523333	2.32481060342048	0.823749360308273	2.38404980679516	3.09929520433778	4.24640808724638	1.76553474636298	3.02680005934372	2.93357263826102	4.27127625917593	3.43962313755712	3.68481873755322	3.14730669878029	4.82527683005487	5.79051141189419	5.06047978140759	5.55673594791453	4.54287709935414	5.59036248846375	5.53729606709084	5.40087943628218	4.99412711400313	4.29865831556452	4.41953889151378	8.48442013182489	5.50525580093216
"IFNG"	4.2637856138908	3.4944156103975	3.9136075118231	3.63226821549951	3.01970191444255	4.62819033461521	4.74038793246835	4.03033607837096	0	1.95233356636969	4.95512678126137	6.24469681780449	4.98823022306046	0	0.333423733725192	1.92599941855622	1.25096157353322	0	0.22650852980868	0.6959938131099	0.27500704749987	0.286881147788162	0.238786859587116	0.137503523749935	0.070389327891398	0.111031312388744	0.286881147788162	1.73984810269933	0.298658315564515	0.765534746362977	0.422233000683048	0.526068811667588	0.622930350920177	0.485426827170242	0.632268215499513	1.35614381022528	1.41683974191283	0.250961573533219	2.22342254993494	0.0565835283663675	1.70487196445635	2.58496250072116	0.250961573533219	0.238786859587116	0.0840642647884745	0	0.250961573533219	0.16349873228288	0.124328135002202	0.422233000683048	0.31034012061215	0.176322772640463	0.070389327891398	0.189033824390017	0.124328135002202	0	0	0.16349873228288	0.622930350920177	0.16349873228288	2.58255600301406	4.49633451341711	0.485426827170242	0.16349873228288	1.83995958748953	0.516015147003665	0.400537929583729	0.855989697308481	1.83187724119167	0.839959587489532	1.18903382439002	0.263034405833794	0.941106310946431	3.12763327972587	1.71808758396052
"GBP5"	2.25096157353322	1.87184364850932	5.55550942708326	3.60288440871842	2.75060650483559	4.33413917883824	4.84949893172018	3.04439411935845	2.80322703643493	5.58856473740135	4.40463068421761	4.98093926608551	3.70929063572336	3.23572705983806	3.24640808724638	6.24164954001753	5.30633516019798	3.08065766334523	4.28762004411207	5.114367024952	3.64731450954714	3.20633064787105	4.23572705983806	2.9297909977186	2.83592407425437	3.0071955014042	3.07210580048042	6.83769100042856	3.83491342970104	5.04308198189566	3.51222688651396	4.01524777369894	4.39437694495706	3.38818953715608	3.90014226035982	5.87332106291482	6.07916474203731	2.84599177066457	6.32696871158789	3.08406426478847	5.36632221424582	2.37295209791183	3.20789285164133	2.03562390973072	2.07382023329167	3.06350294230616	2.26903314645524	3.26903314645524	2.68929916053589	4.00450139223494	3.24488705912353	1.81966818349646	2.6915341649192	3.1554254317472	3.6959938131099	2.64616265715789	2.86393845042397	3.76659516172927	4.47508488294878	3.52230689287139	4.17712050284652	4.87430516598223	4.42425028608405	4.30815697511476	5.58796498888268	4.99367436175059	4.68650052718322	5.27015513876653	5.6202931499486	5.09000652990382	5.40497122358917	3.21878116778407	5.13463167144765	7.94532677726463	5.71781348971805
"IDO1"	0	0.887525270741587	3.60999129521268	1.93734439215023	1.46466826700344	1.34482849699744	3.94016675048282	2.74200621086674	2.99276843076892	3.94485844580754	1.6915341649192	0	1.49569516262407	1.87970576628229	2.98002530023873	6.38732807236612	4.98595575460751	1.95977015521147	3.45022149589718	4.10517519226548	3.21256933885081	3.47508488294878	3.27202318906105	1.90689059560852	2.10097764772482	2.25701061820602	1.72683121703249	6.601993581249	2.43028527297778	3.62410089462811	2.43562859405209	3.72683121703249	4.27500704749987	2.51096191927738	4.59872249967662	6.89214812751382	5.70238050161552	2.05658352836637	6.3435854831614	2.80322703643493	4.06781078378962	0	1.73552217729654	1.0496307677246	1.30451104180995	2.06004738366994	1.0703893278914	1.32768736417605	2.62527048937469	3.52105073690096	2.03913839390696	0.831877241191673	1.55090066464752	2	2.81352468929781	1.24488705912353	1.39506279951758	2.15704371014558	3.21101219348551	2.88752527074159	1.51601514700366	5.50048340147312	3.78240856492737	4.03386345186628	5.13914201914569	5.05137210172103	5.03694284479826	5.17152710603881	4.77135740899056	5.6573541815237	5.80477637795583	3.37989816352469	5.82425869660337	8.93410363736192	5.10768786931437
"CXCL9"	2.6915341649192	1.81966818349646	7.18893495209851	5.58586390346269	3.13422093976063	6.8025809860722	7.37625564931336	3.88947354253111	6.0457050645108	6.37695017094954	6.4599233626769	5.36981542428391	4.81249822533356	4.71479501111816	4.80632405739003	8.78053976747196	7.91719303692495	4.58074849176377	5.73795710621359	6.34234139743155	6.03540396994207	5.6839771069756	5.88166461932035	4.4988890869768	4.96439863220318	4.23419472295381	4.33413917883824	9.39062039965696	5.22071689199892	7.5216789516032	5.79181407116183	6.5630055530624	6.86937792403133	5.83137058796754	5.87405920314115	6.90640961709402	8.87485842910204	4.65363331138625	9.493275052951	4.23878685958712	7.49936756634913	2.85798099512757	4.46074256378964	3.51727569320958	3.10097764772482	3.68144926531496	1.94110631094643	4.26228280642066	3.75274859140713	6.16410241248175	4.4944156103975	1.83187724119167	4.4944156103975	3.98732086592925	4.46270675067016	3.40463068421761	3.85099939471647	4.79181407116183	6.08894720461877	5.07895134139482	5.40837220357268	6.47265022797335	7.03331286794139	5.16430358309365	7.95285770626315	5.71781348971805	6.54936113292434	6.5573488175248	7.24088671380497	7.49505552836802	8.09787411500144	5.33735429849697	7.34766565630097	7.78607355157855	8.41074812818595
"CXCL10"	1.96716860753263	0	5.11644793551166	5.18863829456139	2.56559717585422	3.54720302475693	4.48220292629596	2.73984810269933	3.4032677223393	5.79181407116183	5.51222688651396	4.24184018356467	2.88362081628567	4.94532677726463	5.13175409098481	7.61897273948698	6.84436054322125	3.71149490665009	5.73552217729654	7.17182730268444	5.03562390973072	4.65420637794429	6.61072958653471	3.89141918684608	3.67355642399014	4.78607355157855	4.09000652990382	7.60050764534579	4.39437694495706	7.11665586158262	5.05528243550119	5.0518071070133	6.48944659862258	5.23993261348524	5.97682185236069	8.66067338983555	7.12122266984196	3.4541758931858	7.51159454153741	4.89481776330794	6.47297508612399	0	4.70984201927331	2.98732086592925	1.83995958748953	5.44294349584873	5.20476675065461	4.15704371014558	3.51727569320958	6.0496307677246	4.88410945135923	3.35895882583233	4.77030048949942	4.30742852519225	5.65535182861255	3.84799690655495	5.55151601762801	5.64789009105921	6.07553263116736	6.03143930931934	4.74846123300404	4.31686980506433	6.63008507000212	6.92552476974757	7.19731499947382	7.63973863860673	6.86331902873188	7.57440430902258	8.0645272199785	6.9951452873736	7.60184505651104	6.40258575823259	7.76818432477693	9.30371226419214	7.41100245961735
"GZMB"	0	3.09761079662642	4.83086375675176	3.90303827011291	1.39506279951758	3.86492897228979	4.08406426478847	0	3.09254574154357	6.29609026268396	3.4541758931858	3.43829285157915	0	1.99276843076892	1.4276061727819	5.77689356852207	2.82781902461732	2.26002565596146	3.22496636500027	3.46466826700344	2.72465027173297	2.46205231879643	1.66448284036468	1.60880924267552	2.24792751344359	1.55581615506164	1.97085365434048	6.01279212197263	2.4931349223055	3.97819562968165	2.90881290773955	3.13422093976063	3.31903981556254	2.18269229751619	3.18269229751619	5.25474519762921	4.42021289061078	0.887525270741587	4.08491465976794	2.03913839390696	2.6915341649192	0	1.19534759832222	0.748461233004036	0.978195629681652	0.687060688339892	0.250961573533219	1.4594316186373	2.71808758396052	2.06004738366994	2.07724299893246	0.7311832415722	2.20476675065461	2.30742852519225	0.7311832415722	0.411426245726465	0.773996325111173	1.37851162325373	1.34482849699744	1.39506279951758	3.52105073690096	2.36457243229586	3.15055967657538	2.04614178164472	5.11144869848767	2.64616265715789	2.14404636961671	4.28983446517751	5.34056226902641	3.25096157353322	3.94016675048282	2.20163386116965	3.14893410452634	4.70818723602071	2.82171021503467
"FASLG"	0	1.29865831556452	1.93357263826102	1.37851162325373	0	1.57046293102604	1.78240856492737	0.75702324650746	0	3.5957423394744	2.73984810269933	2.20476675065461	1.35049724708413	0.505890929729957	0.613531652917927	2.1243281350022	1.59454854955035	0.411426245726465	0.918386234446348	1.58976348698498	0.970853654340484	0.622930350920177	0.604071323668861	0.687060688339892	0.799087306074004	0.575312330687437	0.7311832415722	2.4276061727819	1.19534759832222	1.88752527074159	1.18903382439002	1.63691458035588	1.28688114778816	1.08406426478847	1.52606881166759	1.51096191927738	2.36457243229586	0.55581615506164	2.24792751344359	0.739848102699327	2.05311133645956	0	0.505890929729957	0.650764559116902	0.31034012061215	0.464668267003444	0.678071905112638	1.0071955014042	0.454175893185802	0.526068811667588	1.20163386116965	0.505890929729957	0.565597175854225	0.389566811762726	0.250961573533219	0.765534746362977	0.400537929583729	1.23878685958712	0.863938450423971	0.37851162325373	0	1.62760683812965	0.887525270741587	0.713695814843359	1.80322703643493	1.14404636961671	0.815575428862573	1.15055967657538	2.22650852980868	1.10433665981474	0.985500430304885	0.495695162624069	0.722466024471091	2.72027846523333	1.43295940727611
"GZMH"	0	2.07724299893246	5.07852444538908	4.35049724708413	0	4.64270157183323	3.16832111573972	4.17472598770613	0	4.49633451341711	2.88947354253111	2.84799690655495	3.01077983875324	1.29865831556452	1.26903314645524	3.75274859140713	3.22032995487956	1.98550043030488	2.10768786931437	2.15704371014558	2.05658352836637	2.11103131238874	2.08406426478847	1.41683974191283	2.22032995487956	1.33913738491959	2.114367024952	4.33556900555675	2.84197311892718	2.77610398807316	2.20163386116965	2.83592407425437	2.34482849699744	2.13750352374994	2.84197311892718	2.82781902461732	2.71808758396052	1.81557542886257	4.04351949366274	1.23266075679027	3.11769504266975	1.95233356636969	1.55581615506164	1.30451104180995	0.790772037862	1.53106949272595	1.25096157353322	2.30742852519225	1.98185265328974	1.99276843076892	2.19219416528334	1.03562390973072	1.6959938131099	2.25096157353322	0.956056652412403	1.44890095114513	0.933572638261024	2.49825086752783	1.66902676550963	1.36737106564853	0	2.60169651648096	2.53605290024021	1.15055967657538	2.06350294230616	1.83995958748953	1.92599941855622	3.15218341905505	4.09845324630927	2.84799690655495	2.8011586560937	1.29278174922785	2.29865831556452	3.53106949272595	3.12763327972587
"LAG3"	1.75702324650746	1.31614574229336	3.51222688651396	1.66448284036468	1.60407132366886	2.19849415363908	0.790772037862	1.52606881166759	3.16992500144231	5.59215800212536	1.43829285157915	2.33628338786443	2.63923216324928	0.713695814843359	1.90689059560852	3.1906148602095	1.65992455840238	0.650764559116902	1.64154602908752	2.85798099512757	0.925999418556223	1.18903382439002	2.03210084316702	0.516015147003665	0.831877241191673	0.748461233004036	1.57531233068744	3.67581593117227	0.871843648509318	2.99457972421575	1.26903314645524	1.23266075679027	1.25701061820602	0.454175893185802	0.941106310946431	2.58014548442338	3.34198574722862	0.495695162624069	3.11103131238874	1.30451104180995	1.799087306074	0	1.35049724708413	0.584962500721156	0.799087306074004	1.08406426478847	1.41683974191283	0.400537929583729	0.790772037862	1.67807190511264	1.09761079662642	0.20163386116965	1.47508488294878	1.790772037862	1.63691458035588	0.485426827170242	2.44625622988956	0.604071323668861	0.6959938131099	0.739848102699327	0	2.51349074558812	2.21412480535285	1.95233356636969	2.73768676140986	2.74416109557041	1.80322703643493	1.90689059560852	3.03210084316702	2.38128337250378	2.68032435684402	1.87578006306849	1.40053792958373	3.62993940943954	1.56071495447448
"NKG7"	0	0	4.65764000520782	3.0408924306469	1.70043971814109	2.55581615506164	3.97269265400426	3.76447355099267	0	4.75274859140713	2.88947354253111	1.92219784839637	1.75702324650746	2.82171021503467	3.25247621413522	5.47767732756531	4.84046323386954	2.89336221076387	3.98641093525204	4.01524777369894	3.44757919654888	3.53480866123175	3.16027483140859	2.72900887033786	3.41006969175638	2.46727948045998	3.32912359629157	5.39059890555246	3.67581593117227	4.07724299893246	3.14893410452634	4.34908214639109	3.22958792274065	3.17632277264046	3.64846544302731	4.10852445677817	5.28872767951457	2.25701061820602	5.86145916636151	2.76765479823735	4.28466218548316	2.70265754339091	2.30742852519225	2.1407786557828	1.59931779369823	1.98913900736823	1.80322703643493	2.45680614923047	3.36457243229586	3.03913839390696	3.51853513898218	1.80322703643493	2.45680614923047	2.99457972421575	1.4594316186373	1.98550043030488	1.56559717585423	2.16349873228288	2.47508488294878	2.80322703643493	0	0	3.48800077083407	2.06004738366994	4.75114232472695	2.62293035092018	3.44493204894218	4.03210084316702	4.90159099190337	3.85996954822103	4.22496636500027	2.81762325751143	3.31034012061215	4.7311832415722	3.41142624572647
"CD274"	4.22573765346606	3.94953493301701	4.52356195605701	2.96901230751632	2.58255600301406	2.90881290773955	3.18428029441938	2.75915583380027	0	3.92599941855622	3.25398926623079	3.34340782229781	1.20163386116965	1.89141918684608	1.18269229751619	3.69376571221778	2.790772037862	1.76128527336162	2.25701061820602	3.38128337250378	1.86393845042397	1.34482849699744	2.71369581484336	1.1243281350022	1.96716860753263	1.31034012061215	1.22650852980868	3.78972925137577	2.29572302453997	2.79285535236249	2.02856915219677	2.51096191927738	2.42492208821069	2.43028527297778	2.37573453858316	3.5957423394744	3.0686708106651	1.41142624572647	3.66106547980695	1.70487196445635	3.08065766334523	3.71259578044703	1.87184364850932	0.632268215499513	1.35049724708413	1.4594316186373	1.16349873228288	1.20163386116965	1.38404980679516	1.99276843076892	1.30451104180995	1.7311832415722	1.78240856492737	2.31903981556254	1.72683121703249	1.09761079662642	1.32192809488736	2.08746284125034	1.61353165291793	2.15055967657538	3.82273014794452	3.73443866613717	2.43829285157915	2.44095219802964	3.3305584000308	2.60169651648096	2.08406426478847	2.75274859140713	3.54473265593262	3.05484847699562	2.76765479823735	1.61823865559545	2.51096191927738	5.09254574154357	2.77610398807316
"GZMA"	2.82374936030827	2.08746284125034	3.99457972421575	1.49569516262407	0	3.06350294230616	3.98185265328974	0	0	3.17951105027151	2.75915583380027	2.86195536414487	2.6667565918848	2.72027846523333	2.91073266190291	5.63110428236588	4.34837407519116	3.59693514238723	3.96069703930431	3.41006969175638	4.1906148602095	3.64385618977472	3.11603199344711	2.96901230751632	3.87872534148011	1.85598969730848	3.62058641045188	5.24412594328373	4.3037807481771	3.91169158187234	3.64038956005495	4.44890095114513	4.11519974938544	3.84096670448742	4.53543091487128	5.01435529297707	4.69097573834328	2.95233356636969	6.29535569289167	2.76765479823735	4.76075320806299	0	2.65992455840238	2.26603689399532	1.71808758396052	2.69376571221778	1.92219784839637	3.15380533607904	3.13914201914569	3.10601323762212	3.32192809488736	2	2.47508488294878	2.9429835981871	1.66902676550963	2.66448284036468	1.87184364850932	3.17312743348066	2.92599941855622	2.77399632511117	1.48026512205446	0	2.89141918684608	1.84398384404833	3.99457972421575	2.98732086592925	2.8094144442359	4.21412480535285	4.56193705962243	3.45549162062847	3.78764141448333	3.0036022366802	3.50462039240355	5.47053686509258	4.58976348698498
"CCL5"	3.74416109557041	4.7457751494858	6.31759350462347	3.45549162062847	3	4.41345868800798	4.9126498648972	3.26603689399532	4.57106999816771	6.97876765103679	5.43729433149714	5.48800077083407	3.83794324189103	4.76659516172927	4.62993940943954	6.911811402066	6.23476954003063	5.05571626351254	6.18883607303053	7.73843008775478	5.83516615722045	5.10265813136374	5.48639259427596	4.61765111942733	5.26940724085404	4.73768676140986	5.10601323762212	6.73701067768181	6.10726939359254	6.11374216604919	5.37190729759515	6.39489136644259	5.61999982982136	5.66987716048909	5.82705683650015	6.81864608282254	7.4666271200415	4.50462039240355	7.63829109417095	4.67185946824748	6.43995551747816	3.14893410452634	4.73930807086039	4.08065766334523	4.07895134139482	4.52732060787705	4.12598165385472	4.83086375675176	5.19455988602261	5.61765111942733	5.15177765473205	3.67355642399014	4.37364821133469	5.06307144984268	4.18586654531133	3.79701297783614	4.12184429787638	4.67129337248158	4.27947129564447	4.50016467949217	3.97544676564096	4.92457500339273	5.98116766710568	4.74953426766926	5.98139603197215	5.23955079661364	5.70653055253812	5.67666233485797	6.83932978216199	5.55243855525354	6.20143782950403	4.62760683812965	6.1876489953106	7.39283257902094	6.36439733732132
"CXCR6"	6.91814767387683	5.54318652456517	6.85524225145415	5.03165985430805	6.25417828621676	6.27164977245721	6.8146785889699	6.06888573730101	5.23419472295381	5.60792206726114	6.32138698278217	6.65248649491816	6.18447867118709	1.74846123300404	2.38681094647222	4.82017896241519	3.1586601753465	2.6507645591169	3.34766565630097	2.54101915313356	3.22804904788446	2.9429835981871	2.35895882583233	2.19849415363908	2.58976348698498	2.22032995487956	2.611172380044	4.58916423669977	2.93922657772821	2.54843662469604	2.55336050333533	3.09929520433778	3.35049724708413	2.46466826700344	3.55336050333533	4.1811025507538	3.90110824301451	1.71808758396052	5.17472598770613	2.17312743348066	3.51853513898218	4.51601514700366	1.57531233068744	1.26303440583379	1.76553474636298	1.75702324650746	1.36737106564853	2.86591881455221	2.30742852519225	2.790772037862	2.53605290024021	1.4594316186373	1.72683121703249	1.85996954822103	1.67355642399014	1.62293035092018	1.48542682717024	1.76553474636298	1.85598969730848	2.27798474729977	5.48123434952853	6.45104622297668	2.19219416528334	1.14404636961671	3.26603689399532	1.94485844580754	1.86789646399265	3.42223300068305	3.89044669267991	2.87381319835909	2.8073549220576	2.37016428054021	2.73768676140986	4.42290574261218	3.32192809488736
