"BC_HKB0056_809_T"	"BC_HKB0662_1294_T"	"BC_HKB0892_1559_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0182_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0710_3000_T"	"BC_HKB0759_1488_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0098_3005_T"	"HKB0102_3006_T"	"HKB0121_3006_T"	"HKB0137_3002_T"	"HKB0155_3000_T"	"HKB0159_3006_T"	"HKB0179_3006_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0228_3002_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0620_3000_T"	"HKB0653_3000_T"	"HKB0698_3000_T"	"HKB0704_3000_T"	"HKB0713_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"BC_HKB0733_1459_T"	"BC_HKB0834_1553_T"	"BC_HKB2108_1624_T"	"BC_HKB2109_1628_T"	"HKB0006_3006_T"	"HKB0033_3006_T"	"HKB0035_3006_T"	"HKB0078_3000_T"	"HKB0094_3006_T"	"HKB0104_3006_T"	"HKB0191_3001_T"	"HKB0196_3006_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0232_3000_T"	"HKB0540_3000_T"	"HKB0638_3000_T"	"HKB0683_3000_T"	"HKB0748_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0167_3006_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0761_1499_T"	"BC_HKB0775_1470_T"	"BC_HKB0890_1550_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0573_3000_T"	"HKB0719_3002_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"BC_HKB0913_1654_T"	"BC_HKB0917_1656_T"	"HKB0038_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0049_3006_T"	"HKB0067_3006_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0097_3000_T"	"HKB0101_3000_T"	"HKB0108_3000_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0141_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0208_3006_T"	"HKB0219_3001_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0656_3000_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0744_3000_T"	"HKB0751_3000_T"	"BC_HKB0726_1446_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"HKB0100_3006_T"	"HKB0127_3006_T"
"NTNG1"	2.76977173924945	1.04264433740849	0	0.070389327891398	0.367371065648529	0.111031312388744	0.16349873228288	0.0426443374084937	0.0426443374084937	0.0840642647884745	4.42961596420174	0.0143552929770701	0.150559676575381	0.956056652412403	0.111031312388744	4.90592847817314	0.263034405833794	0	0.584962500721156	0.16349873228288	0.464668267003444	0.632268215499513	0	0.0976107966264223	0.0565835283663675	0.070389327891398	0	0.84799690655495	0	0.189033824390017	0.150559676575381	0	0.189033824390017	0.189033824390017	0.0565835283663675	0	0.0565835283663675	0.150559676575381	0.16349873228288	0.0426443374084937	0.124328135002202	0	0.0143552929770701	0.070389327891398	0.37851162325373	0.321928094887362	0	0	0.748461233004036	0	0.0285691521967709	0.0565835283663675	0.0143552929770701	0.0565835283663675	0.0565835283663675	0.0143552929770701	0.150559676575381	0	0.111031312388744	0.0426443374084937	0.16349873228288	0.0426443374084937	0.176322772640463	0.070389327891398	1.91073266190291	0	0	0	1.13750352374994	1.17632277264046	0.545968369105292	0.22650852980868	0.16349873228288	2.31034012061215	0.214124805352847	0	1.4541758931858	0	0	0	0	0	0.495695162624069	0.250961573533219	0.070389327891398	0.333423733725192	2.1407786557828	0.189033824390017	0.84799690655495	0.298658315564515	0.505890929729957	0.887525270741587	3.82273014794452	1.66448284036468	0.263034405833794	2.0703893278914	1.20163386116965	1.20789285164133	0	0.815575428862573	0.475084882948783	0.263034405833794	2.03562390973072	0.739848102699327	0.137503523749935	0.0285691521967709	0.150559676575381	0.443606651475615	2	0.0976107966264223	0.070389327891398	0.150559676575381	1.31614574229336	0.111031312388744	0.0285691521967709	0.992768430768924	3.80322703643493	0	0.0565835283663675	1.71369581484336	0.20163386116965	1.75274859140713	4.71259578044703	0.0976107966264223	0.565597175854225	0.432959407276106	4.30085587126876	0.0976107966264223	0.344828496997441	0	2.77188557851537	0.263034405833794	0.0976107966264223	5.30085587126876	0.687060688339892	0	3.54843662469604	0.389566811762726	0.0426443374084937	0.124328135002202
"ASPH"	5.54411440220947	5.52544250601812	7.54016679414055	6.6514822821509	5.6876206320849	7.58953879729613	5.85598969730848	6.03386345186628	6.18368500039778	4.9387562614923	6.56117336523115	6.33842441478356	6.36911745859982	6.41886457739032	7.97825284202441	6.1106138055009	7.18408189037026	6.54751152364422	6.41227344467082	5.51032901949057	6.26209484537018	5.86046625851717	6.26096656451949	4.43496176018725	8.00708334724386	7.33592624092836	6.31650781910311	5.456149034648	6.11852584893567	5.50207595604579	4.17712050284652	6.91981677005279	6.55382125653269	6.57076649652761	7.1831887343405	5.24678809384436	7.39034095131733	5.13750352374993	6.98287952314748	7.94784145743507	6.3931759143488	4.96162332828694	5.69738463076402	4.33771109212829	8.08310697088613	7.12979817318714	7.20261362014849	5.69432306012539	5.21567859660793	5.20163386116965	8.28470844869216	3.56315813040281	5.9387562614923	5.79441586635011	5.23955079661364	6.02945288578697	5.00854067170295	6.43879185257826	6.24260250592898	9.17612327114794	5.39369076418745	4.79285535236249	6.31379002544369	7.10307794659757	7.74617838097141	5.51916444980607	5.1906148602095	4.4154882710497	4.35825558670513	7.34624777408278	6.42508998987406	7.54797414832058	6.46205231879643	7.36282052553426	6.72424097718933	5.18942924580976	7.4235781709818	7.39925655900399	6.6514822821509	6.17072627613155	4.78711898281334	8.30751960154977	7.114367024952	5.36981542428391	7.80005862169737	6.26809748584725	7.45762712179055	6.62556273996637	7.73545448168425	7.82088098828336	8.90370112105078	6.94953493301701	7.11374216604919	5.61500424163503	6.27872821293894	7.02746372340858	7.37051305246041	6.54735728244656	7.06813335395103	6.01613970265525	6.70307300632852	7.75695655233271	6.06565847093199	6.62746092712665	7.53752904166396	7.68880979143827	5.70293453197598	6.9242186797485	6.85549144310187	5.74065777162389	6.59618975614441	7.87578006306849	7.10653676886889	7.06576616286955	5.41413553298445	6.48510476108097	5.48832219114082	6.92789645372882	7.27230318809946	8.01033228328482	7.76772099968469	7.19829769486015	6.25342205763654	6.0759604132434	7.6977321257776	5.14771372235215	7.80180534355842	7.93398565445043	7.09918998645195	8.01122725542325	5.46695333712393	7.19091111163069	6.98036810528749	7.99870324606075	7.42601309989885	6.66006722293064	6.16912328147676	7.39797404932677	6.34198574722862	6.47751543618424
"C8orf84"	5.29902480738432	4.30961277245412	1.66902676550963	0.910732661902913	0.111031312388744	1.33342373372519	0.0426443374084937	5.12308675098106	0.722466024471091	4.10685079645022	2.88166461932035	3.56315813040281	1.94485844580754	0.895302621333307	3.41413553298445	0.286881147788162	0.622930350920177	2.88947354253111	0.176322772640463	4.48542682717024	0.704871964456353	4.5090623863619	4.40531168259745	0.495695162624069	0.799087306074004	2.83794324189103	0.124328135002202	2.88362081628567	0.704871964456353	0.584962500721156	0.443606651475615	0.464668267003444	1.0703893278914	1.09761079662642	1.36176835941915	0.650764559116902	1.20789285164133	0.0285691521967709	1.63691458035588	2.08406426478847	2.11103131238874	0.0840642647884745	0.250961573533219	0.790772037862	2.17951105027151	4.00898878322726	5.17192735435346	4.07210580048042	4.39711840904258	0.250961573533219	0.790772037862	0.27500704749987	2.58496250072116	0.7311832415722	3.62760683812965	0.321928094887362	0.495695162624069	0.443606651475615	1.01435529297707	0.0426443374084937	0.565597175854225	0.0976107966264223	1.33342373372519	1.4541758931858	3.33771109212829	4.01792190799726	4.47118746038699	3.29130885982897	4.75007048586569	0.765534746362977	1.57531233068744	2.29278174922785	0.333423733725192	0.443606651475615	0.344828496997441	5.55274593674845	3.83491342970104	3.86492897228979	4.762880292917	4.18586654531133	4.48026512205446	3.57893871309339	2.32192809488736	2.22342254993494	1.57531233068744	3.04614178164472	0.613531652917927	1.74416109557041	3.05831649559082	4.34978987024187	0.464668267003444	2.18269229751619	1.77820857639809	2.4931349223055	2.25096157353322	3.72246602447109	4.22727899446832	3.96532254836725	3.54473265593262	4.10349763970334	4.76553474636298	4.2667865406949	0.748461233004036	1.15704371014558	5.1101961777542	1.97085365434048	2.63226821549951	3.1554254317472	2.67355642399014	0.475084882948783	5.92005505480697	5.68060566620259	5.96162332828694	3.92124588858559	1.19534759832222	0.356143810225275	0.84799690655495	1.4905701304462	1.86393845042397	4.88264304936184	6.94871764126317	1.81557542886257	3.611172380044	5.11603199344711	2.21101219348551	2.3305584000308	1.36176835941915	3.20320115631661	4.82323984413102	1.73552217729654	3.00180224263399	3.19219416528334	2.33913738491959	4.71424551766612	1.83187724119167	4.40735275114004	3.53729606709084	4.35755200461808	2.65535182861255	5.91408609701272
"IVD"	1.9297909977186	3.32912359629157	1.63226821549951	3.35614381022528	1.17632277264046	1.68257329734758	3.06695024392463	3.23878685958712	2.799087306074	3.08406426478847	3.09929520433778	2.64154602908752	3.09592441999854	1.65535182861255	3.79701297783614	2.78450398292957	3.16510798514454	2.611172380044	3.10768786931437	2.52606881166759	3.22958792274065	2.62760683812965	2.68929916053589	5.0071955014042	4.92076967302065	4.61823865559545	4.33628338786443	3.40871186102943	4.93922657772821	4.114367024952	3.80838505065609	4.8414699994658	4.53605290024021	4.61823865559545	3.60762622084549	4.26753579806874	3.76553474636298	5.00809242094872	4.2667865406949	3.83390207666916	3.74738739965272	3.13257684267001	3.74416109557041	5.49537538094463	4.37155886261196	2.877744249949	1.97085365434048	2.01792190799726	2.97452931248388	4.11270013274936	3.93922657772821	1.36176835941915	4.11270013274936	4.86294724802092	3.81659970653491	4.53667461756976	5.32876467228402	4.44228003525258	4.93168305705981	4.85399564717639	4.19692173382033	3.86888427302877	3.53605290024021	4.54101915313356	2.87184364850932	2.38681094647222	2.52857131887076	2.77610398807316	1.58496250072116	2.87184364850932	4.69655030107857	3.40735275114004	3.70043971814109	4.00450139223494	4.5197934862411	2.29572302453997	2.56559717585422	2.6959938131099	3.71918344048179	1.63226821549951	2.09761079662642	3.23878685958712	4.24336442569366	4.14812063112396	4.24488705912353	3.46074256378964	4.33413917883824	4.85897561429202	4.13668357769724	4.32912359629157	3.854993016757	4.4235781709818	3.69710657447697	3.20006486151431	4.55090066464752	4.05311133645956	2.96716860753263	2.52606881166759	2.70265754339091	3.58255600301406	2.88752527074159	3.85099939471647	4.32912359629157	3.94204525991605	4.46139758992616	3.40599235967584	5.15946772926677	3.75702324650746	4.74416109557041	4.09845324630927	4.71863561627134	4.6667565918848	4.53106949272595	3.32624970083746	5.27463440251759	4.99819550315325	4.20084957463721	4.52042224852645	4.18428029441938	4.45088131527337	4.3547342399706	4.17232749165762	4.39985467357243	4.27798474729977	4.54039930563062	4.52230689287139	4.45811948117451	5.6659043549549	3.877744249949	4.96578428466209	4.61765111942733	4.31034012061215	3.86690797814317	4.25096157353322	4.5090623863619	2.75702324650746	2.64154602908752	2.86789646399265	3.92504996472736	4.19770815795585
"GALNT6"	3.26153081524341	3.36317107711924	2.40053792958373	3.2585189247113	5.10768786931437	2.82171021503467	2.80322703643493	4.34411833452143	3.56193705962243	3.48928602262588	4.21023299009585	3.17152710603881	3.62293035092018	2.62993940943954	2.4541758931858	1.58014548442338	3.65535182861255	4.37642931106992	2.65764000520782	3.40735275114004	3.99548451887751	3.42492208821069	5.17232749165762	6.34145210748113	5.76314595814948	7.13514492167217	6.1673177809466	4.77873424411784	5.64558638591361	4.07638806851284	7.08958289312471	6.15035658020834	6.38318586579031	5.74792441623844	7.11987488953255	6.83073702112196	5.37086174008529	5.87921563716567	5.09423606984577	4.96069703930431	7.53145944192445	4.64038956005495	6.79869859664396	6.6406787642337	5.90905301675914	4.87627136055013	3.54720302475693	5.13134253912326	4.92124588858559	7.29498826769145	5.53356334821451	6.52418907844937	7.34127418369217	6.84624256510951	6.68355610749568	6.55933884760654	7.31197531446116	6.45828356363597	5.90207357931074	7.35755200461808	1.16992500144231	7.35755200461808	6.57516103342539	4.32192809488736	2.11769504266975	2.19219416528334	2.27798474729977	5.16430358309365	1.66902676550963	4.72191944555154	6.35314682549808	4.68201139080069	5.6839771069756	5.5933537709803	6.49457561650212	3.37989816352469	3.62527048937469	5.69460165335612	5.19927972133662	0.839959587489532	4.30158764660319	3.71808758396052	6.23840473932508	6.51349074558812	5.16751850373522	5.19337751056436	5.16591193893569	6.7983097824546	5.11894107272351	7.81717554331077	3.31324585178756	5.58736499093646	5.69348695749933	4.70099449416827	5.13832300405648	5.41886457739032	4.96254902292306	4.96116025813664	5.36667191611176	4.4093909361377	5.02458563827827	4.90689059560852	6.3019533951261	5.84172158112846	6.69752363881355	5.5668151540109	5.9525665409428	6.8626993409766	6.8507494258965	6.49233391454472	4.25701061820602	5.42727093517358	6.23266075679027	5.96878197383005	7.3389591754152	5.9297909977186	7.35851934155047	6.87688524721991	4.40735275114004	6.03474394932473	5.68678063494857	6.3116120981851	5.73362549840823	6.83995958748953	5.41210404467757	5.82298501854688	4.84297883178833	7.70127180220197	5.85773223315767	6.53449743373817	7.99254185910911	6.35931031689044	7.57576612729644	7.17242750864548	5.09761079662642	4.04526821513853	6.16812050459556	2.56315813040281	6.50922077633196	7.1496455176848
"FAM107B"	3.04264433740849	3.5909612413426	3.4867143730307	4.81403764753998	4.71424551766612	4.25247621413522	4.67694435910691	4.17072627613155	3.85199883711245	3.83086375675176	4.25701061820602	5.28355142317431	4.14159627838382	4.14812063112396	5.42727093517358	5.55826763405574	4.83187724119167	5.07980475463526	5.68425770505893	5.44956137461324	4.03474394932473	4.97911075501579	2.99819550315325	5.64414469993285	5.27798474729977	4.36317107711924	4.674686619928	4.66277517193778	5.27202318906105	4.78135971352466	5.6915341649192	4.76341157447001	4.24412594328373	6.00764403087801	4.24336442569366	3.96993327469786	4.59991284218713	4.32192809488736	3.98002530023873	5.5963388642052	4.38887833881199	2.86987140617771	5.19613488076516	4.94485844580754	4.19770815795585	4.3305584000308	1.72683121703249	3.35614381022528	4.30669970727279	4.69655030107857	4.81198471935167	5.04220656012069	6.26115467261557	4.53667461756976	5.91934008244201	6.07081863753328	3.88655014732434	5.18150015170461	4.42693561964834	5.03694284479826	2.43028527297778	5.15502057835857	4.28688114778816	3.53605290024021	4.45877569908024	4.78450398292957	3.6667565918848	3.76659516172927	3.68818035858693	5.6562103201826	4.00809242094872	4.7311832415722	6.07510472220949	5.5453506448223	6.06479664591181	2.23878685958712	3.86888427302877	4.4535175792155	3.78135971352466	3.70154905694307	2.48284828306847	2.24488705912353	4.98732086592925	5.21529030565123	4.15137177625395	4.74738739965272	5.4535175792155	5.43629511983936	5.1122831085982	7.43970623971669	5.60733031374961	5.22958792274065	4.74092756031863	5.0759604132434	5.09465834265454	4.50589092972996	2.21412480535285	3.37295209791183	4.56010351346474	4.3212065669699	4.22032995487956	4.93357263826102	6.57667329251657	4.63923216324928	4.7273759385949	5.08618931310448	4.47702965301306	4.8109571587378	5.11769504266975	4.74200621086674	5.31542131594578	5.4715126480455	5.70154905694307	3.47378691161437	5.02236781302845	5.29167722317602	4.6409679104499	5.33556900555675	5.876516946565	5.01792190799726	5.12845838414693	7.64767427490171	5.13914201914569	6.33556900555675	3.68706068833989	6.44244592900783	5.76261457875456	4.59514556799086	4.45680614923047	4.23878685958712	5.75194568161502	5.45549162062847	5.73226919950145	4.15461561132689	4.7273759385949	4.26753579806874	4.29645740737124	4.23112515787905	2.70708299177171	4.12928301694497
"CITED2"	4.37642931106992	4.06177619758669	4.74038793246835	5.16148463864166	6.02480723340057	5.34731131636529	5.98732086592925	5.53231695933277	5.73199778664374	5.9136075118231	5.81583156646482	7.23792694662626	5.41582625747291	4.15380533607904	6.91348784071516	5.27575204882853	4.79493566280354	5.02901108665907	4.96670731415032	5.16791986555194	4.79181407116183	5.54225804976692	4.75007048586569	7.29774167849137	5.14893410452634	5.70265754339091	6.41667087727392	5.71753934339116	6.81595961821486	6.51112010085101	6.34234139743155	6.14180061165247	5.51538446063695	5.09550251765867	6.9979697822671	5.73876783680019	6.07382023329167	5.31686980506433	4.80992886572143	4.23878685958712	5.16952419715	4.6667565918848	5.656782364219	5.74872956650074	6.01033228328482	6.36614733152048	5.26716121802226	4.45746296464855	5.53294028837287	4.81455042346181	5.13791332208841	6.37695017094954	5.73199778664374	7.28216176658182	6.53745138765307	7.54496443278924	4.72900887033786	5.78135971352466	6.34748849721179	6.64241277290506	3.37155886261196	5.75568877685271	4.58916423669977	4.0232553523003	4.70984201927331	4.82629424549963	5.28651155766423	5.32840565895857	5.42894634476948	5.7599547420113	5.07339181605292	6.05441438791731	5.89044669267991	5.04483123344781	5.41683974191283	4.48284828306847	4.85249829878989	5.36562255611334	5.0232553523003	5.18745105402733	4.03562390973072	4.14649230697719	6.34198574722862	5.10768786931437	6.13051908302734	7.23859581210741	7.36824452637684	7.87172046232123	7.01033228328482	7.00483843114335	7.52802426622282	5.56711948795167	6.172127436878	6.63720448190229	6.26641176603611	6.13811817761461	4.20084957463721	5.77003613859792	5.90640961709402	5.21800615028443	5.12639473762014	6.11790278909403	7.44890095114513	5.6406787642337	4.94251450533924	6.38612115681485	6.56178435308184	4.93121027480393	6.52057939628989	6.76924279514054	6.44658708530688	5.22071689199892	5.29130885982897	4.99774402605963	7.7610857718691	4.74846123300404	8.09813738532478	5.96809075204526	6.85087441572035	5.26040209302579	7.37477867976489	6.45811948117451	6.4024152168244	6.39746072605472	7.30323278525064	6.68411741283916	5.6331405495224	6.31795521831244	6.51270096342525	5.79805051476751	7.14598307855043	5.86814347966673	5.78057257426304	6.98116766710568	6.50366675457602	4.86690797814317	6.09761079662642	6.0232553523003	6.85785661950433	5.16591193893569
"RBM24"	0	0	0	1.15704371014558	0.0976107966264223	0.464668267003444	2.34198574722862	1.52105073690096	1.50080205305716	2.46466826700344	0.704871964456353	0.0565835283663675	0.400537929583729	0.367371065648529	0.22650852980868	3.46727948045998	0.367371065648529	0.22650852980868	0	0.0565835283663675	0.422233000683048	0.150559676575381	1.1243281350022	0.516015147003665	2.6959938131099	1.01435529297707	2.3305584000308	0.516015147003665	0.137503523749935	0.298658315564515	4.41481206056585	5.94579495674006	3.30597052098439	1.790772037862	3.40871186102943	0.37851162325373	2.73984810269933	0.16349873228288	0.443606651475615	3.54225804976692	1.6507645591169	0.124328135002202	1.41142624572647	1.34482849699744	2.08065766334523	2.6667565918848	5.83339613416323	3.08576455377831	2.89141918684608	0.831877241191673	6.25550073314839	2.31324585178756	1.0496307677246	0.659924558402378	0.16349873228288	3.56071495447448	4.41751500288509	3.08236196955747	0.495695162624069	0.641546029087524	3.92599941855622	0.20163386116965	2.1243281350022	5.12556845177803	0	0	0	0	0	0.124328135002202	4.74254523386605	0.238786859587116	0.176322772640463	0.176322772640463	6.28021399581062	0	0	0.584962500721156	1.14404636961671	0	0	0	1.89141918684608	0.367371065648529	4.08491465976794	5.56894414465471	1.35614381022528	0.400537929583729	2.12101540096137	0.367371065648529	1.15704371014558	3.46597446450407	1.38404980679516	1.52105073690096	1.6959938131099	1.16349873228288	0	0.669026765509631	2.05311133645956	2.46205231879643	0	0.632268215499513	3.31469652565629	0.823749360308273	3.84297883178833	1.49569516262407	0.189033824390017	2.57046293102604	0.594548549550354	1.73552217729654	2.28392177230762	3.25550073314839	2.9126498648972	0.871843648509318	0.344828496997441	2.73984810269933	0.27500704749987	0.411426245726465	4.74200621086674	3.42223300068305	1.65535182861255	1.20163386116965	3.37712374912949	2.25701061820602	1.48542682717024	4.54039930563062	2.23572705983806	5.56346323668308	3.39231742277876	2.47767732756531	3.57773093149008	3.66106547980695	4.77399632511117	0.176322772640463	1.85199883711245	3.32048467801769	0.992768430768924	0	2.66220549965362	0.400537929583729
"SGK3"	1.78659636189081	1.23266075679027	1.20163386116965	3.94110631094643	3.50207595604579	3.55704241526372	3.4944156103975	3.80632405739003	3.09929520433778	2.83592407425437	3.58736499093646	2.25398926623079	4.31469652565629	3.46727948045998	4.67355642399014	2.6507645591169	4.69376571221778	3.24792751344359	5.01301553583926	3.6564963705535	2.74416109557041	3.41413553298445	2.51853513898218	4.51032901949057	3.4594316186373	2.62760683812965	3.63691458035588	1.87184364850932	4.34411833452143	3.22187708107703	4.5552026338783	3.51475349843975	5.62643913669732	4.93404464711225	3.03562390973072	2.60407132366886	7.82572203760072	2.83390207666916	4.75221336786514	7.13729858092114	3.32048467801769	3.790772037862	2.22958792274065	3.08746284125034	4.01881218574282	3.1554254317472	1.57531233068744	2.64616265715789	1.92219784839637	3.68929916053589	5.04657836662033	3.30305008468167	2.99276843076892	4.99909803370561	5.97865326490861	3.22958792274065	5.17072627613155	5.26115467261557	3.17312743348066	3.33913738491959	5.39574832817903	2.22032995487956	4.53294028837287	4.94204525991605	1.79493566280354	2.01077983875324	1.60407132366886	1.43829285157915	1.32768736417605	3.91838623444635	6.13750352374993	2.57531233068744	3.52230689287139	3.46336088581666	3.77505054148317	1.04264433740849	2.24184018356467	1.64154602908752	2.74846123300404	1.67807190511264	1.22032995487956	1.4905701304462	5.17152710603881	3.31614574229336	4.7771566660045	5.94743238947137	4.52794609890826	2.97636363573276	6.61397358738023	3.24184018356467	3.09085343045111	3.51349074558812	3.76977173924945	3.43295940727611	4.65019012349677	3.95884267524324	1.77820857639809	0.918386234446348	0.475084882948783	2.06695024392463	1.20163386116965	5.11561593142811	3.97636363573276	3.09423606984577	4.43895814789755	3.41278152533848	2.84197311892718	4.81455042346181	2.56559717585422	4.73984810269933	4.2667865406949	4.02591469875079	4.00988458893184	4.9387562614923	3.93168305705981	2.71369581484336	3.82578562746479	3.20633064787105	4.95791459863299	4.70708299177171	5.76712507726907	3.0496307677246	4.67525138605026	3.93073733756289	4.37086174008529	4.89287670006069	4.36246988875021	5.13668357769724	6.41852730210161	5.13545278418517	4.3526172989585	5.93380866199012	4.41481206056585	2.10768786931437	5.67609812091222	3.58856473740135	3.13586316536868	2.92029330021101	3.44890095114513	4.08406426478847
"CDKN1B"	3.52606881166759	4.611172380044	3.58976348698498	4.41683974191283	5.12598165385472	4.20398416585599	5.15906400881055	4.24716800037477	4.38059093426592	4.66505161428921	4.90977310414164	4.87479696589866	5.15380533607904	5.02856915219677	4.67129337248158	6.5505928897043	5.68425770505893	3.26303440583379	6.11582397743624	5.04875931191986	5.31288295528436	4.4535175792155	4.76606505147495	5.6724253419715	5.78764141448333	5.58255600301406	5.72273923629671	5.49409554494063	5.46237957184102	5.84574093261458	7.76904439109142	3.30158764660319	6.27090264916713	6.17192735435346	5.95698592461258	5.5465858290081	6.45746296464855	6.13811817761461	5.70846316507212	4.4369613378336	6.13606831219318	6.17951105027151	5.38162946703366	5.32768736417605	4.9174317553901	5.33019983285091	4.69488019279919	2.91838623444635	4.34482849699744	5.47767732756531	4.07553263116736	6.07510472220949	6.79168385815205	6.34074028063018	5.82247523230804	6.05939854397342	7.23773578523193	7.97905357668548	6.79662370903649	5.13422093976063	4.97911075501579	5.99435343685886	5.2460279805281	5.19810120932482	4.62058641045188	4.64558638591361	3.71259578044703	6.57152513094636	4.27947129564447	5.34340782229781	5.99140846676479	4.90737141382356	5.67157644813065	5.04701481951759	6.02680005934372	4.24792751344359	4.79389588254888	4.12598165385472	4.88557436437143	3.53480866123175	4.54966917072649	5.68678063494857	5.6406787642337	5.79701297783614	6.66959375118833	5.78555055173926	5.69181329717138	5.75595576955096	6.04614178164472	7.32939273070908	5.76022094646651	6.19751159210762	5.66419836929191	6.51601514700366	5.96486066424585	5.43995551747816	3.55581615506164	3.62058641045188	4.49249415167943	5.38335869538511	5.01524777369894	5.7311832415722	5.94110631094643	5.40019634202658	5.89481776330794	5.33413917883824	5.60318122901386	6.38732807236612	6.15987133677839	5.95023510048569	5.76633013095037	6.08470210801199	6.58150189667979	4.85996954822103	5.33127526714661	5.73470962022584	6.1168637576909	5.31903981556254	6.44294349584873	6.73348992588162	5.65535182861255	6.12763327972587	5.72846476509253	5.76606505147495	6.64731450954714	5.59693514238723	6.21548446419279	5.74092756031863	6.37955165336549	5.28169825009883	5.91169158187234	5.82527683005487	5.26528685756517	5.61176256006487	5.7371459197762	4.52732060787705	4.89627184880738	4.60110220337641	5.55305325276641	5.91336815967972
