"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0719_3002_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0088_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0232_3000_T"	"HKB0576_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0006_3006_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0067_3006_T"	"HKB0086_3006_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0196_3006_T"	"HKB0214_3006_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"BC_HKB0764_1510_T"	"BC_HKB0902_1617_T"	"BC_HKB0913_1654_T"	"BC_HKB2119_1690_T"	"HKB0078_3000_T"	"HKB0141_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"BC_HKB0555_1321_T"	"BC_HKB0570_1319_T"	"BC_HKB0641_1392_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0874_1537_T"	"BC_HKB0894_1583_T"	"BC_HKB0905_1623_T"	"BC_HKB1384_1734_T"	"BC_HKB2105_1618_T"	"BC_HKB2107_1620_T"	"BC_HKB2109_1628_T"	"BC_HKB2113_1657_T"	"BC_HKB2114_1660_T"	"BC_HKB2116_1671_T"	"BC_HKB2123_1695_T"	"HKB0147_3000_T"	"HKB0210_3006_T"	"HKB0585_3000_T"	"HKB0748_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0662_1294_T"	"BC_HKB0728_1447_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0182_3006_T"	"HKB0211_3002_T"	"HKB0626_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0710_3000_T"
"GNG2"	3.77188557851537	2.86393845042397	3.47118746038699	3.21723071622067	3.13093086982645	1.52105073690096	2.92599941855622	3.82883464946806	3.75060650483559	3.67807190511264	3.74416109557041	4.00988458893184	4.84899843040002	2.37573453858316	4.62175885670973	3.46205231879643	3.06695024392463	5.89893387178018	3.75702324650746	4.71259578044703	4.2149019101607	4.1101961777542	4.23112515787905	3.67016051412663	2.30742852519225	2.79285535236249	1.86393845042397	2.53356334821451	2.98002530023873	3.17312743348066	3.31034012061215	2.73552217729654	2.92029330021101	2.97269265400426	3.19692173382033	3.11603199344711	2.99457972421575	3.79389588254888	3.0703893278914	2.29865831556452	2.02856915219677	3.56559717585422	2.8499992594661	2.62760683812965	2.44625622988956	2.40871186102943	3.30012372456901	2.49569516262407	3.35755200461808	2.61353165291793	2.03210084316702	3.46597446450407	2.99457972421575	2.20163386116965	2.97085365434048	2.74631276642546	2.10097764772482	3.56559717585422	3.33342373372519	3.05484847699562	2.40053792958373	2.98913900736823	3.16832111573972	2.81966818349646	1.70043971814109	2.6507645591169	2.93734439215023	2.790772037862	3.96162332828694	2.58736499093646	3.09592441999854	1.94110631094643	2.15704371014558	2.13422093976063	0	1.66448284036468	1.86789646399265	0.53605290024021	1.88752527074159	3.15380533607904	1.75702324650746	2.74846123300404	2.84799690655495	1.50589092972996	3.56315813040281	2.01792190799726	1.64154602908752	0	0.454175893185802	1.63691458035588	0.895302621333307	3.44625622988956	1.74416109557041	2.14730669878029	2.39506279951758	1.97085365434048	2.4032677223393	1.66448284036468	1.85199883711245	4.15299460549244	2.02502879449152	2.78031009904338	3.45022149589718	2.114367024952	3.52481592835751	3.81762325751143	4.38335869538511	2.91456452349394	3.06177619758669	3.65420637794429	2.8499992594661	4.32768736417605	3.85099939471647	4.90737141382356	3.85399564717639	2.86987140617771	1.59454854955035	1.09761079662642	0	0.485426827170242	0	1.98913900736823	2.16349873228288	1.98913900736823	2.27798474729977	2.18269229751619	2.22650852980868	2.26303440583379	2.02502879449152	2.98367769469807	2.74200621086674	2.55336050333533	3.78868571061353	2.39506279951758	2.06350294230616	2.67581593117227	3.58856473740135	2.82781902461732	2.9560566524124	2.21723071622067	2.89336221076387	3.43829285157915	2.4032677223393	3.68818035858693
"FCGR2A"	5.93969674069176	4.00988458893184	4.83945576522463	1.81557542886257	4.22804904788446	3.05831649559082	1.52606881166759	5.82068956055921	4.83995958748953	5.50747752951693	6.13154832972926	5.21023299009585	6.20652601587743	4.12680770314203	4.46074256378964	5.4032677223393	5.74443022998792	4.31831684133498	4.65191274464578	5.661350569234	5.68425770505893	4.87627136055013	5.37399614213124	4.68650052718322	3.60169651648096	2.95977015521147	4.38681094647222	5.1906148602095	5.17911290067856	4.91552090075196	5.17432651517391	4.94719858426206	5.33592624092836	4.99004721957379	4.83895176695194	5.62439338221977	4.93026424523502	5.82705683650015	5.92789645372882	4.79025073883523	4.20320115631661	6.46221595459776	4.33556900555675	4.87627136055013	5.03165985430805	5.07253459972295	5.91336815967972	4.53729606709084	4.98686597232911	4.97039353791468	3.96069703930431	5.87110437355546	5.71232064074163	4.32984117653063	5.8799507684126	5.34447345945636	4.85748342828667	5.36036427654347	3.80012335282653	5.22727899446832	5.32912359629157	4.68818035858693	5.7839804136838	5.43962313755712	4.37642931106992	5.16430358309365	4.82068956055921	4.33842441478356	5.73036823634901	5.15380533607904	5.32012359804061	3.72574115650395	5.51475349843975	5.22843392051337	2.44095219802964	3.45285896471381	2.42492208821069	2.48026512205446	3.96069703930431	4.38543103719352	4.31976242766925	5.23878685958712	2.70265754339091	2.38681094647222	3.21567859660793	2.93168305705981	3.50462039240355	2.22032995487956	4.61823865559545	3.97819562968165	2.34482849699744	2.70265754339091	2.25096157353322	3.88264304936184	4.06953032516231	2.12101540096137	3.30158764660319	2.20163386116965	4.33485426933163	5.05224198118114	4.15623479785027	5.11769504266975	5.05398016818765	3.0408924306469	5.2861418728343	5.06738057801906	5.14893410452634	4.94251450533924	5.06522762277562	6.55320688623026	4.93828579188405	5.61058195849253	5.88898672118656	5.18150015170461	5.38922261635589	6.19711838004716	2.59215800212536	2.93168305705981	2.31324585178756	2.94110631094643	4.49121175600309	5.64414469993285	5.29020320512607	4.9136075118231	5.16992500144231	4.64443315240625	4.76553474636298	5.69209237542757	5.03298241669943	5.10265813136374	5.45877569908024	5.61970645004589	6.26603689399532	4.64327899631198	5.02369891726641	5.66362925881475	4.30888505741176	5.39882918244463	5.1407786557828	4.35895882583233	4.52042224852645	5.86046625851717	5.38508585354768	5.89602960297675
"TNFRSF8"	1.87578006306849	1.03562390973072	1.35049724708413	1.13093086982645	0	1.01435529297707	0	0.941106310946431	0.799087306074004	1.11103131238874	0.992768430768924	0.799087306074004	1.53605290024021	0.713695814843359	1.04264433740849	0.782408564927373	0.678071905112638	2.17312743348066	0.790772037862	1.14404636961671	0.910732661902913	0.55581615506164	1.17632277264046	0.632268215499513	0	0.632268215499513	0	0.839959587489532	0.678071905112638	0.443606651475615	0.604071323668861	0.475084882948783	0.505890929729957	0.678071905112638	0.485426827170242	1.17632277264046	0.687060688339892	0.411426245726465	0.367371065648529	0.238786859587116	0	0.55581615506164	0.400537929583729	0.31034012061215	0.464668267003444	0.475084882948783	0.565597175854225	0.526068811667588	0.6959938131099	0.214124805352847	0.189033824390017	0.485426827170242	0.367371065648529	0.604071323668861	0.53605290024021	0.263034405833794	0.31034012061215	0.604071323668861	0.344828496997441	0.367371065648529	0.20163386116965	0.773996325111173	0.400537929583729	0.454175893185802	0.0143552929770701	0.367371065648529	0.400537929583729	0.263034405833794	0.790772037862	0.411426245726465	0.773996325111173	0.189033824390017	0.31034012061215	0.0976107966264223	0	0	0	0	0.0840642647884745	0.650764559116902	0.454175893185802	0.495695162624069	0	0	0	0	0.641546029087524	0	0	2.3305584000308	0	0	0	0.298658315564515	0	0	0	0	0.238786859587116	0.55581615506164	0.0840642647884745	0.485426827170242	2.09761079662642	1.89917563048051	2.61353165291793	0.879705766282288	2.04614178164472	1.25096157353322	1.15055967657538	1.76553474636298	1.30451104180995	1.15704371014558	1.94485844580754	1.81147103052984	1.31034012061215	1.11103131238874	1.20163386116965	0.443606651475615	0.823749360308273	0.722466024471091	0	0	0.344828496997441	0.344828496997441	0.443606651475615	0.584962500721156	1.16992500144231	0.941106310946431	0.799087306074004	0.839959587489532	0.910732661902913	0.790772037862	1.06350294230616	0.411426245726465	0.411426245726465	0.933572638261024	0.6959938131099	0.333423733725192	0.344828496997441	0.20163386116965	0.985500430304885	1	0.879705766282288	0.978195629681652
"ADORA3"	1.59454854955035	0	0	0	1.32192809488736	0.575312330687437	0	3.11935617703968	2.74631276642546	2.89917563048051	3.57046293102604	3.22496636500027	3.39369076418745	1.6915341649192	2.32481060342048	3.0071955014042	2.90689059560852	0.748461233004036	1.82374936030827	1.80322703643493	3.68706068833989	2.8011586560937	2.5033487351675	1.80322703643493	1.39506279951758	2.79493566280354	1.61823865559545	2.84799690655495	3.56803210477128	2.85199883711245	3.31469652565629	3.54101915313356	2.59454854955035	3.55949181320504	2.67129337248158	3.66789212523023	3.42894634476948	3.1906148602095	4.15380533607904	3.114367024952	3.05658352836637	4.68594014844598	2.21412480535285	3.07895134139482	3.37712374912949	4.21645486514476	3.98550043030489	2.15055967657538	2.54349588342577	3.46858331700683	2.4276061727819	3.01256867350306	4.43362716708478	2.26303440583379	3.77082904603249	3.62877359520165	3.12267271882414	2.88362081628567	1.6915341649192	2.91456452349394	2.88947354253111	2.38956681176273	3.36317107711924	3.46205231879643	2.56315813040281	3.09761079662642	2.70487196445635	1.89530262133331	3.09423606984577	3.52230689287139	3.40735275114004	1.98913900736823	3.83794324189103	3.58736499093646	1.06350294230616	0.773996325111173	1.41142624572647	0	2.36176835941915	1.55581615506164	2.28688114778816	2.96716860753263	2.27500704749987	0	1.39506279951758	0	1.68706068833989	0	0.678071905112638	0	0	0	0	0.831877241191673	0.713695814843359	1.25701061820602	0	1.9297909977186	2.38128337250378	2.67581593117227	1.63226821549951	2.70265754339091	1.26903314645524	1.37851162325373	1.80322703643493	0.773996325111173	2.15380533607904	2.40053792958373	3.33913738491959	3.71039319217052	3.14730669878029	2.40053792958373	3.13914201914569	2.63923216324928	2.67807190511264	4.52857131887076	0.704871964456353	0	2.10768786931437	1.16349873228288	0	1.16992500144231	1.7311832415722	2.0071955014042	2.34198574722862	2.25096157353322	1.91838623444635	2.76765479823735	1.89141918684608	2.56071495447448	2.48800077083407	2.33913738491959	3.29278174922785	2.16349873228288	1.30451104180995	2.63923216324928	1.23878685958712	2.69821847822441	2.68929916053589	2.12763327972587	2.99276843076892	2.52857131887076	2.25398926623079	3.4594316186373
"PTGDR"	0	2.82171021503467	0.454175893185802	1.18269229751619	3.08746284125034	4.68929916053589	0	0.27500704749987	1.09085343045111	0.807354922057604	0.565597175854225	1.88752527074159	0.545968369105292	0.411426245726465	1.0496307677246	0.485426827170242	0.678071905112638	1.01435529297707	0.505890929729957	0.722466024471091	0.992768430768924	0.650764559116902	0.799087306074004	0.432959407276106	1.11103131238874	0	0	0.389566811762726	0.475084882948783	4.12184429787638	0.545968369105292	0.765534746362977	1.05658352836637	0.790772037862	0.613531652917927	0.53605290024021	0.565597175854225	0.443606651475615	0.526068811667588	0.356143810225275	0.27500704749987	0.526068811667588	0.400537929583729	0.575312330687437	0.411426245726465	0.443606651475615	0.55581615506164	0.411426245726465	0.722466024471091	0.356143810225275	0.20163386116965	0.344828496997441	0.137503523749935	0.22650852980868	0.286881147788162	0.124328135002202	0.20163386116965	0.356143810225275	0.669026765509631	0.443606651475615	0.176322772640463	0.910732661902913	0.263034405833794	0.55581615506164	0.111031312388744	0.214124805352847	0.298658315564515	0.214124805352847	0.400537929583729	0.411426245726465	0.344828496997441	0.16349873228288	0.475084882948783	0.20163386116965	0	1.33913738491959	0	1.04264433740849	0.356143810225275	0.37851162325373	0.111031312388744	0.137503523749935	0.641546029087524	0.895302621333307	0	0	0.855989697308481	1.30451104180995	0	0.871843648509318	0	0	0.963474123974886	0.879705766282288	1.70929063572336	0.985500430304885	2.56803210477128	0	0.0840642647884745	0.238786859587116	0.124328135002202	0.622930350920177	1.59454854955035	1.11769504266975	2.70929063572336	2.65764000520782	1.52606881166759	0.925999418556223	0.748461233004036	1	0.7311832415722	0.464668267003444	1.35049724708413	1.75274859140713	1.37295209791183	1.11103131238874	0.55581615506164	0	0.565597175854225	0.948600847493356	0.632268215499513	1.27500704749987	0.422233000683048	0.422233000683048	0.070389327891398	0.713695814843359	0.722466024471091	0.475084882948783	0.411426245726465	1.31614574229336	0.422233000683048	0.53605290024021	0.659924558402378	0.443606651475615	0.250961573533219	0.815575428862573	0.443606651475615	0.687060688339892	0.584962500721156	0.150559676575381	0.650764559116902	0.678071905112638	0.20163386116965	0.333423733725192
"MS4A7"	5.47961860846942	4.45220004940622	4.31251996747495	3.36737106564853	3.53605290024021	3.13422093976063	2.41953889151378	5.46237957184102	4.92267359284945	5.39369076418745	7.99926719534511	5.10601323762212	5.46368784220126	3.60999129521268	4.83895176695194	5.00674683244058	4.55887985347544	4.5837597536395	4.28169825009883	5.44062004767917	5.48992821940518	5.64731450954714	5.92908083524258	4.48800077083407	4.03738222200308	3.08746284125034	5.50684309896982	4.12350066435096	5.18229502502548	7.20241772157518	5.5270077606372	4.85598969730848	6.48928602262588	4.77768271707355	3.89530262133331	5.36667191611176	4.34269695998193	4.40258575823259	7.25228697099979	4.33413917883824	4.02945288578697	5.00674683244058	4.14893410452634	7.57969306345875	4.08491465976794	5.15663931069209	6.40735275114004	7.18477618520242	3.89530262133331	9.37525668833715	3.06522762277562	6.6175041979912	6.25304379464515	4.1333991254172	6.38059093426592	6.18030701996943	3.6667565918848	6.08257486633952	5.28392177230762	4.54966917072649	4.28835856219366	3.36036427654347	7.8008998999203	4.68873986801449	2.95977015521147	5.52512925120397	4.1554254317472	5.09043004232162	5.12598165385472	4.43629511983936	4.05311133645956	3.54473265593262	4.57531233068744	4.67750824226472	0	2.09085343045111	3.17632277264046	4.08576455377831	3.85798099512757	5.67581593117227	4.51475349843975	4.22265002245148	4.6876206320849	2.55336050333533	3.36457243229586	3.54720302475693	1.63226821549951	3.24944534108584	3.08746284125034	2.52105073690096	3.41953889151378	0.604071323668861	2.02856915219677	3.04788732939655	2.87184364850932	2.69821847822441	3.99004721957379	1.33342373372519	6.50414365228547	4.69766263347052	3.33342373372519	4.0241423458978	3.80838505065609	3.63459326844576	3.79597469420667	4.67016051412663	3.85798099512757	5.25663329505992	4.50525580093216	5.67722632823532	4.19140472885276	5.56376827845203	4.77925972037238	7.4118499073866	4.99548451887751	5.5573488175248	2.5385381636298	5.02369891726641	4.06608919045777	2.74416109557041	2.18269229751619	2.8011586560937	3.44228003525258	3.40463068421761	3.14404636961671	3.13422093976063	4.39163026151743	3.99729240763651	3.65535182861255	4.21645486514476	3.85996954822103	3.70708299177171	4.605257262939	4.32192809488736	2.08746284125034	4.34127418369217	3.34482849699744	3.3533232911629	4.03650333373899	3.11769504266975	3.74738739965272	4.23035674505615	4.31614574229336	4.83541884047548
"MMP9"	6.26228280642066	3.94485844580754	2.39506279951758	0	0.75702324650746	0	7.24612301659684	4.96716860753263	3.34624777408278	5.18626283566979	9.43779367792528	3.854993016757	6.52512925120397	2.21412480535285	2.48542682717024	3.64616265715789	7.04526821513853	0.773996325111173	3.19692173382033	5.02768487693716	0.855989697308481	2.91073266190291	4.87627136055013	2.84197311892718	4.54163873443614	4.70487196445635	2.68929916053589	4.66391384211598	4.67919857056692	6.36369674483899	5.46597446450407	7.08310697088613	5.06350294230616	5.16269343221124	5.22727899446832	3.5957423394744	4.16671544496642	4.94063660720115	6.59320435406329	3.50716034911752	5.63633460244218	7.24811732925083	6.1405741777099	4.71314590249026	4.55949181320504	3.08746284125034	5.34837407519116	4.82731094394967	5.09508049190141	5.63662462054365	6.14852742516046	4.74846123300404	4.69041709553247	3.65420637794429	6.74993644999986	3.8972404255748	2.85399564717639	5.6564963705535	4.76818432477693	3.67355642399014	2.22032995487956	3.95046841415012	3.21101219348551	2.88166461932035	4.83187724119167	4.56437816856506	4.11270013274936	4.60821785302146	3.54101915313356	4.43829285157915	6.3339603508193	2.80529245560071	2.44890095114513	2.24184018356467	0	2.29572302453997	0.84799690655495	1.60407132366886	3.85897561429202	3.8094144442359	3.84398384404833	5.07852444538908	0	0	2.82781902461732	2.37851162325373	4.65363331138625	3.82374936030827	4.82578562746479	3.39231742277876	0	3.84699468696557	3.72027846523333	4.31831684133498	2.89141918684608	4.00809242094872	5.42223300068305	1.20789285164133	4.70542503904273	7.34278583692888	1.98185265328974	3.96716860753263	6.28965005985472	4.28318097894557	7.07317755971617	3.87085786436376	8.03309257552366	5.13010717865883	4.7839804136838	6.585112773628	5.90689059560852	5.52638186256192	6.19751159210762	6.49121175600309	5.55642941544957	4.07980475463526	4.51412226017071	6.01658546043445	3.43028527297778	2.37016428054021	5.35226417325832	5.44989147301094	6.02945288578697	3.47248777146274	6.29241366782748	4.90689059560852	5.21451341008002	5.30560578958543	5.75087443965685	6.56407325573694	5.76341157447001	6.93050081079116	7.00067610485072	6.44625622988956	5.39403389536778	7.10873352786627	6.6573541815237	5.99729240763651	3.02502879449152	3.43162295971329	3.93357263826102	6.0948694327187	3.8011586560937	4.10181813422741
"MYO7A"	2.81557542886257	2.17951105027151	1.61823865559545	2.14404636961671	3.30305008468167	1.46466826700344	4.48607074373567	1.83592407425437	1.96716860753263	3.15055967657538	2.80529245560071	1.26903314645524	2.38681094647222	1.25096157353322	1.42223300068305	1.75702324650746	5.65420637794429	2.24792751344359	1.04264433740849	2.32192809488736	1.68706068833989	1.15055967657538	1.79493566280354	0.879705766282288	0.495695162624069	0.53605290024021	0	1.65992455840238	1.13750352374994	1.09085343045111	1.19534759832222	1.31614574229336	2.08065766334523	1.26303440583379	1.03562390973072	1.67355642399014	1.17632277264046	1.58496250072116	1.85996954822103	1.56559717585423	0.669026765509631	1.84398384404833	1.11103131238874	2.54349588342577	0.84799690655495	1.16992500144231	1.35049724708413	0.895302621333307	1.03562390973072	0.855989697308481	0.422233000683048	1.04264433740849	5.71753934339116	1.77399632511117	1.93357263826102	0.948600847493356	2.97085365434048	1.46466826700344	0.963474123974886	3.00539998774259	1.02147972741045	1.42223300068305	1.17632277264046	6.21529030565123	3.73660487531425	1.07724299893246	0.839959587489532	0.970853654340484	1.23266075679027	1.50589092972996	1.53605290024021	2.17951105027151	1.23266075679027	0.765534746362977	0	0.948600847493356	0.722466024471091	0.632268215499513	2.41142624572647	1.13093086982645	1.02147972741045	1.94485844580754	0.286881147788162	0	0	0	0.659924558402378	0.584962500721156	1.88752527074159	1.79493566280354	0	0.807354922057604	0.422233000683048	1.66448284036468	1.40053792958373	0	2.35614381022528	0.475084882948783	0.871843648509318	1.44360665147561	0.863938450423971	1.38404980679516	3.84699468696557	1.49569516262407	4.8293421939028	2.57046293102604	3.48928602262588	2.02502879449152	1.95977015521147	3.53106949272595	1.85598969730848	1.97085365434048	2.8094144442359	5.09212284983868	2.0703893278914	2.19219416528334	1.46988597627446	1.82374936030827	2.27202318906105	1.29278174922785	1.40599235967584	2.75488750216347	0.815575428862573	1.55090066464752	0.925999418556223	1.55581615506164	3.10097764772482	1.81966818349646	1.26903314645524	2.24184018356467	2.63691458035588	1.7311832415722	2.37573453858316	0.748461233004036	0.948600847493356	2.08065766334523	1.10433665981474	0.871843648509318	1.22650852980868	1.06350294230616	1.40053792958373	1.53605290024021	1.37295209791183	2.57531233068744
"ANKRD33B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCL22"	0	1.46988597627446	1.09085343045111	0.895302621333307	0	0	3.7771566660045	1.40053792958373	1.62760683812965	2.23266075679027	1.40053792958373	2.68481873755322	2.91838623444635	0.475084882948783	1.26303440583379	1.52105073690096	1.33913738491959	0.37851162325373	4.23725777090037	2.56315813040281	1.0703893278914	0.584962500721156	2.67129337248158	1.35049724708413	1.46988597627446	0.918386234446348	0.839959587489532	2.81762325751143	1.50080205305716	2.29572302453997	0.815575428862573	1.53106949272595	1.25096157353322	1.84799690655495	1.60407132366886	1.4276061727819	0.863938450423971	1.91456452349394	1.43295940727611	0.948600847493356	0.150559676575381	0.831877241191673	0.765534746362977	2.03562390973072	1.89530262133331	1.80322703643493	0.545968369105292	1.37295209791183	1.1243281350022	0.27500704749987	0.526068811667588	1.61823865559545	0.16349873228288	1.18903382439002	1.68257329734758	2.69821847822441	1.28095631383106	1.95977015521147	0.933572638261024	1.07724299893246	0.516015147003665	1.58976348698498	1.36737106564853	0.773996325111173	0.333423733725192	1.34482849699744	0.985500430304885	1.7311832415722	1.51096191927738	2.24488705912353	1.89917563048051	1.6507645591169	0.963474123974886	0.678071905112638	0	0	0.704871964456353	2.25701061820602	0.992768430768924	2.24184018356467	2.08065766334523	0.678071905112638	0.650764559116902	0	0	2.11769504266975	0	1.80322703643493	0	2.59454854955035	0	0	1.55090066464752	0.887525270741587	1.25701061820602	0	1.81147103052984	0	0.782408564927373	0.422233000683048	0.124328135002202	0.790772037862	2.61588707391606	0.84799690655495	2.95791459863299	0.622930350920177	3.16671544496642	1.84799690655495	1.91073266190291	2.93922657772821	1.44360665147561	2.78450398292957	1.56071495447448	2.15055967657538	2.32768736417605	2.6667565918848	1.76977173924945	2.20789285164133	0.978195629681652	1.27500704749987	0	1.28688114778816	1.11769504266975	0.641546029087524	0.782408564927373	1.09761079662642	2.84599177066457	0.584962500721156	1.37295209791183	2.41413553298445	1.60880924267552	1.19534759832222	1.42223300068305	4.12350066435096	0.526068811667588	1.51601514700366	0.948600847493356	1.93357263826102	0.956056652412403	0.321928094887362	2.30742852519225	1.50589092972996	0.831877241191673	1.02147972741045
"IL24"	5.9371089462026	7.03924808370293	5.14323013477689	3.30451104180995	3.92599941855622	5.59424994765735	7.06824086131282	0.37851162325373	0.0426443374084937	0.124328135002202	0.454175893185802	0.0565835283663675	0.53605290024021	3.64038956005495	0	0.124328135002202	0	0	1.42223300068305	0.137503523749935	0.0840642647884745	0.20163386116965	0.070389327891398	0	4.71808758396052	6.57334422759282	6.71904650392994	0.333423733725192	0.189033824390017	0.632268215499513	1.11103131238874	0.286881147788162	0.823749360308273	0	0.584962500721156	1.15704371014558	0	0	0.16349873228288	2.04614178164472	0	0.669026765509631	0.367371065648529	0.485426827170242	0	0.933572638261024	0.150559676575381	0.910732661902913	0.485426827170242	0.0426443374084937	0.659924558402378	0.137503523749935	0.250961573533219	0	0.0840642647884745	0.0840642647884745	1.38956681176273	0	0.485426827170242	0	1.68257329734758	0.286881147788162	0	0.22650852980868	0	0.0976107966264223	0.16349873228288	0	0.748461233004036	0	0.0565835283663675	1.53106949272595	0.0426443374084937	0.27500704749987	6.11374216604919	5.46727948045998	6.44012167872693	6.44708322620965	0	0.238786859587116	0.0565835283663675	0.31034012061215	5.36981542428391	3.19692173382033	4.24792751344359	6.47702965301306	4.26228280642066	6.12329372251013	1.76977173924945	5.26190685982807	4.41413553298445	3.92789645372882	6.99898524825889	6.98663847173085	8.47256900200475	4.90496571868403	6.88715967669286	5.20515788392009	0.250961573533219	0	0	2.64846544302731	8.53838296003212	7.74018551997544	6.54442356218942	9.26711438867743	0	0.0565835283663675	0	0	0.956056652412403	0	0.485426827170242	0	0.0976107966264223	0	7.53410830493179	7.11165734626313	5.81198471935167	6.90797221133397	4.04264433740849	3.82374936030827	0.985500430304885	0.214124805352847	0.189033824390017	0.0285691521967709	0	0.0426443374084937	0.137503523749935	0.20163386116965	0	0	0	0.20163386116965	0.0426443374084937	0.0285691521967709	0	0	0.0565835283663675	0.0426443374084937	0	0	0	0
