"BC_HKB0668_1298_T"	"BC_HKB0830_1541_T"	"BC_HKB0831_1520_T"	"BC_HKB0834_1553_T"	"BC_HKB2106_1619_T"	"HKB0050_3005_T"	"HKB0137_3002_T"	"HKB0168_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0775_1470_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0905_1623_T"	"BC_HKB0917_1656_T"	"BC_HKB1385_1721_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0106_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0219_3001_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0620_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0019_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0659_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0677_3000_T"	"HKB0683_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0748_3000_T"	"HKB0752_3000_T"
"HIGD1B"	0	0	3.70376517879341	0	0	0.411426245726465	0.0976107966264223	1.54101915313356	1.36176835941915	1.20163386116965	0	2.62293035092018	2.47767732756531	3.58616424593091	0	2.24184018356467	0	2.92789645372882	0	2.76128527336162	3.27052894238072	3.12928301694497	4.41278152533848	2.58496250072116	0	2.98550043030489	2.22958792274065	1.0071955014042	1.0071955014042	1.41683974191283	0.739848102699327	0.903038270112912	1.81147103052984	1.74416109557041	2.09761079662642	1.0703893278914	1.0703893278914	2.07724299893246	1.63691458035588	1.01435529297707	1.30451104180995	3.70708299177171	1.71808758396052	1.03562390973072	1.85598969730848	2.16349873228288	2.83592407425437	1.21412480535285	1.52105073690096	2.01435529297707	1.66448284036468	1.11769504266975	0.970853654340484	1.73984810269933	2.26303440583379	2.44360665147561	3.43429461795993	4.30961277245412	4.13504228623365	2.63226821549951	4.45088131527337	0	0.985500430304885	1.05658352836637	0.823749360308273	0.485426827170242	1.77820857639809	2.22958792274065	1.11769504266975	1.23266075679027	0.84799690655495	1.18269229751619	0.84799690655495	1.02856915219677	0.176322772640463	1.65992455840238	1.0703893278914	1.38956681176273	1.10433665981474	0.641546029087524	0.613531652917927	2.21101219348551	1.31034012061215	0.604071323668861	0.687060688339892	1.68706068833989	0.863938450423971	0.823749360308273	0.495695162624069	1.60880924267552	0.545968369105292	1.57531233068744	1.67355642399014	2.66220549965362	0.84799690655495	0	2.08065766334523	0.739848102699327	2.18903382439002	0.641546029087524	2.22032995487956	2.114367024952	1.05658352836637	1.28688114778816	1.63691458035588	1.63691458035588	1.27500704749987	1.61353165291793	0.739848102699327	1	1.13750352374994	1.55090066464752	1.81557542886257	2.48026512205446	0.75702324650746	1.18903382439002	1.24488705912353	1.8073549220576	0.53605290024021	1.35614381022528	0.713695814843359	1.23878685958712	0.526068811667588	2.12763327972587	1.6959938131099	0.37851162325373
"SLC6A4"	2.31614574229336	2.37016428054021	2.53106949272595	2.47767732756531	2.26303440583379	1.73984810269933	0.298658315564515	0.622930350920177	0.0976107966264223	1.01435529297707	3.26303440583379	2.40871186102943	1.39506279951758	2.14730669878029	2.04614178164472	1.20789285164133	1.26303440583379	2.36176835941915	2.92789645372882	3.61941301059794	2.20789285164133	0	0	1.23878685958712	2.16992500144231	2.77820857639809	2.16992500144231	1.20163386116965	0.75702324650746	0.333423733725192	0	1.23878685958712	0.0285691521967709	0.622930350920177	0.0976107966264223	0.823749360308273	0	2.78031009904338	5.49825086752783	0.150559676575381	0.0285691521967709	0.632268215499513	1.04264433740849	0.0285691521967709	1.33913738491959	0.454175893185802	4.34908214639109	2.19219416528334	0.27500704749987	4.41413553298445	1.36176835941915	0.0840642647884745	0.124328135002202	1.68706068833989	5.46303385531749	1.4276061727819	1.68706068833989	0.895302621333307	1.4905701304462	0.604071323668861	1.78240856492737	2.23266075679027	0.584962500721156	2.23878685958712	2.19534759832222	0.0285691521967709	0.214124805352847	0.124328135002202	0.124328135002202	1.33913738491959	1.0703893278914	0.070389327891398	0.0143552929770701	0.7311832415722	0.31034012061215	3.6564963705535	0.137503523749935	0.0840642647884745	0.124328135002202	0.933572638261024	3.17632277264046	0.641546029087524	0.20163386116965	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.189033824390017	0.070389327891398	0.485426827170242	1.32768736417605	0.298658315564515	0.298658315564515	0.20163386116965	0.31034012061215	0.111031312388744	0.0426443374084937	4.5963388642052	0.0976107966264223	0.189033824390017	0.0840642647884745	0.411426245726465	0.650764559116902	0.0840642647884745	0.0976107966264223	0.464668267003444	0.0285691521967709	3.56803210477128	0	4.53977919169849	0	0	0.0285691521967709	3.30451104180995	0.422233000683048	0.111031312388744	0.0840642647884745	1.08406426478847	1.16992500144231	0	1.25096157353322	0.27500704749987	0.0426443374084937	0.0426443374084937	0.0143552929770701	2.58496250072116	1.88752527074159
"LRRC32"	2.03562390973072	2.86393845042397	1.83592407425437	0	2.18269229751619	2.62527048937469	2.64846544302731	3.4944156103975	2.87184364850932	3.21101219348551	1.26903314645524	4.29865831556452	2.10433665981474	1.4905701304462	2.59931779369823	1.78240856492737	2.42223300068305	3.67581593117227	1.40053792958373	1.54596836910529	3.12763327972587	2.02856915219677	3.54596836910529	2.611172380044	2.30158764660319	1.49569516262407	4.12763327972587	4.71204544855369	4.20867331962947	3.34766565630097	2.71369581484336	3.06350294230616	3.53231695933277	2.75915583380027	4.89093302170554	3.9126498648972	3.01613970265525	3.54225804976692	3.02502879449152	4.55642941544957	4.35543919724869	3.68257329734758	4.27872821293894	3.57167680997093	5.29167722317602	4.12184429787638	3.71259578044703	3.63226821549951	3.85598969730848	3.6507645591169	3.4541758931858	3.93828579188405	2.92219784839637	3.52105073690096	3.56924802986718	4.46466826700344	1.97819562968165	1.52606881166759	1.70487196445635	3.43562859405209	3.00539998774259	2.02502879449152	3.72027846523333	4.44757919654888	3.55826763405574	3.59693514238723	3.81455042346181	2.73768676140986	3.19534759832222	4.456149034648	2.31903981556254	3.90592847817313	2.74200621086674	2.73768676140986	2.61353165291793	2.90110824301451	3.4594316186373	2.75702324650746	2.82578562746479	2.9126498648972	3.41683974191283	3.99548451887751	2.78240856492737	2.48026512205446	3.58736499093646	4.22496636500027	3.16510798514454	2.74200621086674	2.72900887033786	4.01524777369894	3.38681094647222	3.1586601753465	3.77505054148317	3.45154083301783	3.20476675065461	3.49697358099828	4.45088131527337	3.11935617703968	3.70154905694307	4.27575204882853	3.72900887033786	3.30451104180995	3.70376517879341	2.86987140617771	4.06953032516231	3.24640808724638	2.87184364850932	3.86690797814317	3.32912359629157	3.20633064787105	1.76977173924945	3.74953426766926	2.81557542886257	4.37851162325373	4.34978987024187	3.04264433740849	3.77820857639809	4.13422093976063	1.90689059560852	2.7158933705476	3.20945336562895	2.39506279951758	2.33342373372519	4.62993940943954	3.5668151540109	3.05137210172103
"COX4I2"	1.16349873228288	2.46205231879643	2.68032435684402	0	1.76128527336162	0.713695814843359	0.748461233004036	1.60407132366886	0.823749360308273	1	1.95977015521147	1.1243281350022	0	0	2.85798099512757	0	0	0	0	0	0	0	0	1.09085343045111	2.12763327972587	2.799087306074	2.0496307677246	1.22032995487956	1.41142624572647	1.52105073690096	1.60407132366886	1.37295209791183	1.85199883711245	1.43295940727611	2.32481060342048	1.67355642399014	1.23266075679027	1.75702324650746	1.29278174922785	2.01435529297707	1.77399632511117	3.33913738491959	1.77820857639809	1.63691458035588	2.59693514238723	1.74846123300404	2.47508488294878	1.31614574229336	1.4594316186373	1.68706068833989	1.52606881166759	0.6959938131099	1.24488705912353	2.3305584000308	2.23572705983806	0	0	3.20789285164133	1.31614574229336	1.72683121703249	0	1.61353165291793	1.05658352836637	1.53106949272595	1.01435529297707	0.505890929729957	1.67807190511264	2.76341157447001	1.17632277264046	1.93734439215023	1.87970576628229	1.29278174922785	1.27500704749987	1.27500704749987	0.298658315564515	1.28688114778816	1.65992455840238	1.67355642399014	1.72246602447109	0.622930350920177	0.722466024471091	1.89917563048051	1.66902676550963	0.831877241191673	1.22650852980868	1.86789646399265	1.54596836910529	1.08406426478847	0.516015147003665	1.96347412397489	1.19534759832222	1.01435529297707	1.50589092972996	2.58736499093646	1.80322703643493	0.739848102699327	2.89141918684608	1.42223300068305	1.61353165291793	1.35614381022528	2.46727948045998	1.76977173924945	2.15380533607904	1.32768736417605	1.65535182861255	1.58976348698498	1.70487196445635	2.0071955014042	0.963474123974886	0.903038270112912	1.20789285164133	0.855989697308481	1.94485844580754	2.4594316186373	1.37851162325373	1.52606881166759	1.62760683812965	1.9560566524124	0.879705766282288	1.74416109557041	0.879705766282288	1.41142624572647	1.40053792958373	2.74846123300404	0.985500430304885	0.505890929729957
"S1PR1"	1.28688114778816	2.32192809488736	1.82781902461732	0	2.69376571221778	3.0232553523003	2.07382023329167	3.30451104180995	3.31759350462347	3.76022094646651	3.11103131238874	4.67919857056692	4.21878116778407	2.27798474729977	4.29425313644451	2.43028527297778	4.49569516262407	4.87381319835909	3.10936055940423	1.790772037862	3.35895882583233	2.78450398292957	4.43429461795993	1.20789285164133	1.88362081628567	4.11353381959191	3.68706068833989	3.98913900736823	4.89093302170554	4.73930807086039	3.7235585614721	4.0071955014042	3.5909612413426	3.04264433740849	5.83061027435791	4.17632277264046	3.87282875953489	5.62877359520165	3.38404980679516	4.56132613645392	3.90303827011291	5.66448284036468	3.78345665436024	3.48026512205446	4.98048235553826	5.54751152364422	3.60169651648096	2.7158933705476	3.5957423394744	4.5033487351675	3.43295940727611	3.66334461936608	3.40871186102943	4.04351949366274	4.25776496857139	4.75007048586569	3.23572705983806	3.37851162325373	1.4541758931858	2.47508488294878	2.96162332828694	2.41683974191283	2.77399632511117	3.54349588342577	3.16188768237689	2.1407786557828	3.11103131238874	3.22342254993494	2.82781902461732	2.46988597627446	4.81966818349646	4.50842865253186	2.93734439215023	3.39506279951758	2.25096157353322	2.82171021503467	3.71918344048179	3.0686708106651	2.84799690655495	2.60644222813161	3.08406426478847	2.76765479823735	3.0496307677246	3.16832111573972	2.77610398807316	3.31034012061215	3.14730669878029	2.22650852980868	2.98367769469807	3.77294133783134	3.43562859405209	2.63226821549951	3.66106547980695	3.66789212523023	3.45811948117451	2.56071495447448	3.78868571061353	3.35049724708413	2.83390207666916	3.72465027173297	4.44493204894218	2.7311832415722	4.53977919169849	3.87085786436376	4.44691786486603	2.78031009904338	3.20006486151431	3.10601323762212	2.22342254993494	3.09254574154357	3.51475349843975	2.45154083301783	2.92219784839637	4.88166461932035	3.16027483140859	3.38543103719352	2.9429835981871	3.10601323762212	2.55826763405574	3.48026512205446	2.82374936030827	2.40599235967584	4.78240856492737	3.8073549220576	3.12928301694497	3.39506279951758
"LRRC28"	0	2.02502879449152	2.37295209791183	1.04264433740849	0	2.57773093149008	2.51349074558812	2.86987140617771	2.89336221076387	3.75274859140713	1.0496307677246	0.910732661902913	1.61823865559545	0.933572638261024	0	0	0	0	1.48542682717024	1.0071955014042	0	2.37016428054021	0	0.879705766282288	1.53106949272595	1.67355642399014	2.90689059560852	2.82374936030827	2.72465027173297	3.12101540096137	2.64616265715789	2.41953889151378	1.90689059560852	3.17472598770613	3.24792751344359	2.5385381636298	2.39231742277876	2.98367769469807	3.19377174339668	2.1243281350022	2.96162332828694	3.64731450954714	2.98732086592925	3.58255600301406	2.78450398292957	2.99638874644762	2.91456452349394	2.11103131238874	2.81762325751143	2.62760683812965	2.68929916053589	3.22496636500027	2.36737106564853	2.94485844580754	2.90881290773955	0.823749360308273	1.89141918684608	1.05658352836637	1.07724299893246	1.82374936030827	0	0	3.28095631383106	3.26002565596146	3.34482849699744	2.44360665147561	2.87381319835909	1.56559717585423	2.57288966842058	2.76341157447001	3.34482849699744	2.88557436437143	1.96347412397489	3.0232553523003	3.00898878322725	3.09085343045111	3.05137210172103	2.98550043030489	2.47767732756531	3.0408924306469	3.76341157447001	2.06350294230616	3.0703893278914	4.0071955014042	3.41818994794577	3.03033607837096	2.26903314645524	2.84799690655495	2.69821847822441	2.92409988564074	2.74200621086674	1.85996954822103	3.26303440583379	2.53605290024021	2.94485844580754	3.14567745519564	2.1407786557828	2.40053792958373	3.89044669267991	2.64154602908752	2.81352468929781	3.04264433740849	2.70487196445635	3.41142624572647	3.28983446517751	3.03210084316702	3.14893410452634	2.09085343045111	2.55826763405574	2.62760683812965	2.97636363573276	2.99276843076892	3.40599235967584	3.26002565596146	2.9429835981871	2.68929916053589	3.21723071622067	3.4594316186373	2.75702324650746	3.43962313755712	3.93451650158608	2.52105073690096	3.11103131238874	3.6507645591169	3.18428029441938	4.3327079336406
"NRGN"	1.13750352374994	0	1.18903382439002	0	4.19298316997399	0.84799690655495	0.20163386116965	0.713695814843359	2.38681094647222	1.55090066464752	2.71808758396052	3.33485426933163	1.56559717585423	2.78659636189081	2.47248777146274	1.75274859140713	2.13750352374994	4.05398016818765	2.40871186102943	1.16349873228288	3.52356195605701	2.91456452349394	4.38818953715608	2.68481873755322	2.58976348698498	3.26153081524341	0.970853654340484	1.1243281350022	1.50080205305716	0.650764559116902	0.321928094887362	0.992768430768924	0.790772037862	0.765534746362977	1.57531233068744	0.839959587489532	0.910732661902913	0.815575428862573	0.575312330687437	0.879705766282288	1.60407132366886	1.80322703643493	0.55581615506164	0.53605290024021	1.89141918684608	1.6959938131099	0.454175893185802	0.6959938131099	0.678071905112638	0.739848102699327	0.526068811667588	0.495695162624069	0.37851162325373	0.855989697308481	0.55581615506164	2.99276843076892	2.83390207666916	2.3533232911629	0	2.81352468929781	2.52606881166759	1	0.687060688339892	0.956056652412403	0.659924558402378	0.863938450423971	0.941106310946431	1.02856915219677	0.956056652412403	0.6959938131099	1.67807190511264	1.0071955014042	0.622930350920177	1.57046293102604	0.815575428862573	0.7311832415722	0.970853654340484	0.584962500721156	1.66902676550963	0.31034012061215	0.454175893185802	0.545968369105292	0.55581615506164	1.22032995487956	0.432959407276106	0.250961573533219	1.51601514700366	0.411426245726465	0.879705766282288	0.933572638261024	0.871843648509318	0.53605290024021	1.02856915219677	1.31034012061215	1.19534759832222	0.790772037862	1.09761079662642	0.879705766282288	1.09761079662642	1.05658352836637	2.10768786931437	0.7311832415722	0.722466024471091	0.933572638261024	0.678071905112638	0.7311832415722	0.53605290024021	0.485426827170242	0.189033824390017	0.432959407276106	0.124328135002202	0.831877241191673	0.584962500721156	1.28095631383106	0.516015147003665	0.422233000683048	0.632268215499513	0.333423733725192	0.189033824390017	0.782408564927373	0.545968369105292	0.669026765509631	0.641546029087524	0.75702324650746	0.464668267003444	0.713695814843359
"FLI1"	2.72683121703249	2.04614178164472	4.58976348698498	0.807354922057604	3.08915913191124	3.28243980500639	2.60407132366886	3.08406426478847	2.21723071622067	4.27276973243651	3.25701061820602	4.24944534108584	3.74308405554959	3.59215800212536	1.95977015521147	2.22032995487956	4.22727899446832	4.08831123588866	2.16671544496642	3.20006486151431	2.88362081628567	3.99819550315325	4.82832692641482	3.0408924306469	3.5385381636298	5.04176864995163	3.30742852519225	3.8073549220576	3.94485844580754	4.04439411935845	3.00180224263399	3.01613970265525	3.11769504266975	2.33342373372519	4.55090066464752	2.90303827011291	3.33913738491959	4.19455988602261	2.88362081628567	4.15218341905505	3.85299758761332	4.36737106564853	3.68706068833989	3.05831649559082	4.7771566660045	4.70431867776083	3.23725777090037	2.54101915313356	3.00180224263399	3.58976348698498	2.81966818349646	3.24184018356467	3.14404636961671	3.4235781709818	3.89141918684608	5.22071689199892	5.14486214291573	3.64500988439109	3.44493204894218	3.77294133783134	4.95791459863299	3.53106949272595	3.1243281350022	3.32048467801769	3.1407786557828	2.56803210477128	2.92029330021101	3.39917109381982	2.82374936030827	2.82171021503467	5.06479664591181	4.33485426933163	2.95791459863299	3.72027846523333	2.67129337248158	3.35049724708413	3.6959938131099	3.50589092972996	3.53605290024021	2.94485844580754	3.18745105402733	3.03913839390696	3.23419472295381	3.81966818349646	3.1811025507538	3.24792751344359	2.78031009904338	2.26603689399532	4.16430358309365	3.46597446450407	2.8499992594661	2.73768676140986	3.20320115631661	3.80838505065609	4.39369076418745	2.78868571061353	3.77610398807316	3.58616424593091	3.17951105027151	3.27798474729977	4.01881218574282	3.32048467801769	4.22958792274065	3.66902676550963	3.76128527336162	2.79285535236249	3.1586601753465	2.54596836910529	2.37295209791183	2.20163386116965	4.15461561132689	2.43829285157915	2.90881290773955	4.70873904135958	2.60880924267552	3.4235781709818	2.8972404255748	3.1811025507538	3.4944156103975	3.15704371014558	2.18586654531133	2.72246602447109	4.76659516172927	3.60880924267552	2.84799690655495	3.54473265593262
"STXBP1"	3.14567745519564	3.25247621413522	3.52732060787705	4.29865831556452	3.23725777090037	1.51096191927738	2.42223300068305	2.25096157353322	3.19377174339668	3.74631276642546	3.48155728070859	3.78555055173926	3.22958792274065	3.8499992594661	3.37989816352469	3.02680005934372	3.85099939471647	3.57531233068744	3.09254574154357	3.84197311892718	3.52105073690096	3.11935617703968	3.90496571868403	2.58255600301406	3.46858331700683	4.12101540096137	2.04614178164472	3.12928301694497	2.81147103052984	2.75060650483559	2.90303827011291	1.36176835941915	1.67807190511264	1.57531233068744	3.70818723602071	2.62993940943954	1.95233356636969	2.61823865559545	2.15704371014558	2.8011586560937	3.26002565596146	3.9174317553901	3.30451104180995	3.72137265947682	3.37295209791183	2.40871186102943	2.56315813040281	1.58496250072116	3.11769504266975	2.78659636189081	1.94485844580754	3.00898878322725	1.55090066464752	2.21723071622067	2.43829285157915	3.78345665436024	3.57893871309339	3.71149490665009	4.4369613378336	3.41953889151378	4.17712050284652	2.84398384404833	3.22804904788446	2.1243281350022	2.91073266190291	1.77399632511117	1.97085365434048	2.52105073690096	2.26603689399532	2.01435529297707	2.55826763405574	2.46988597627446	1.83995958748953	2.68257329734758	3.08406426478847	2.02502879449152	2.76128527336162	1.76977173924945	1	1.29278174922785	2.31903981556254	2.29572302453997	2.10097764772482	1.75274859140713	1.73984810269933	2.26303440583379	1.61823865559545	2.29278174922785	1.41683974191283	2.09761079662642	2.17951105027151	1.27500704749987	1.93734439215023	2.72900887033786	2.46727948045998	2.4931349223055	1.60407132366886	2.96162332828694	2.21101219348551	3.68594014844598	2.30158764660319	1.32768736417605	2.38681094647222	2.76977173924945	2.38956681176273	1.59454854955035	1.87970576628229	2.22958792274065	1.95977015521147	1.99276843076892	1.08406426478847	2.63226821549951	2.6915341649192	3.13750352374994	1.0496307677246	1.48542682717024	1.22650852980868	2.28392177230762	1.1243281350022	2.29278174922785	2.88166461932035	2.03210084316702	1.7311832415722	2.0496307677246	3.17791779219584	1.62293035092018
"DR1"	2.84599177066457	3.28688114778816	3.41413553298445	3.15218341905505	2.51349074558812	5.20398416585599	4.47638168756724	4.47961860846942	5.95953834111265	4.8073549220576	2.45154083301783	2.76765479823735	3.82578562746479	3.12267271882414	3.63110428236588	3.20476675065461	2.33913738491959	3.29278174922785	1.71808758396052	3.5385381636298	2.87381319835909	3.75274859140713	0	2.52105073690096	2.01077983875324	3.77505054148317	5.30852106219326	5.23878685958712	5.00270252037982	5.23304440126558	4.56193705962243	4.44757919654888	5.01390884549064	4.27649666564036	5.00898878322726	4.44161626940656	4.37225564844579	5.14730669878029	5.17911290067856	4.62351574149055	5.04220656012069	4.42492208821069	5.11186596386756	5.02502879449152	5.11935617703968	5.17152710603881	5.31976242766925	4.63459326844576	4.64616265715789	4.81762325751143	4.34908214639109	4.97085365434048	4.7279204545632	4.88849973551412	4.46793154602629	2.78031009904338	2.63691458035588	3.30888505741176	3.24640808724638	2.52606881166759	1.75274859140713	3.82578562746479	4.98230913012977	5.14036967065153	5.17592374206376	5.16551001804135	5.17352723812251	4.34198574722862	5.3437631221496	5.08406426478847	5.21101219348551	4.97773784924282	4.94110631094643	5.12391445900198	5.07296327155522	4.92884403671257	4.92219784839637	4.66789212523023	4.76394266044725	4.79649392942584	4.98413359454098	4.88459792099006	4.2861418728343	5.54504168346746	5.26528685756517	4.66845955691538	4.58436125251871	5.03165985430805	6.46825746832314	4.611172380044	5.50303064564116	5.11769504266975	4.63865311646611	5.02547181462118	4.70487196445635	5.47670570666818	5.11935617703968	4.74846123300404	5.31288295528436	4.94392132655349	4.81455042346181	4.88264304936184	5.09761079662642	5.64183500155537	4.94860084749336	4.48155728070859	4.6724253419715	4.74362267606765	4.33127526714661	4.61647532878288	4.33413917883824	4.48413813120167	4.14486214291573	4.89384755813292	4.04614178164472	4.08576455377831	4.38681094647222	4.72027846523333	4.47053686509258	4.91886323727459	5.13914201914569	4.91025296279928	5.0071955014042	4.57470704641555	4.85349670370232	4.59395128394841
"INHBA"	6.09992635055603	5.94509263053996	3.77188557851537	3.64616265715789	5.27090264916713	2.81762325751143	4.2502036564993	4.76553474636298	2.51601514700366	4.5765221379205	2.41953889151378	4.33199177823206	3.84699468696557	2.56559717585422	0.839959587489532	4.97315203787724	1.46988597627446	3.19377174339668	2.44890095114513	4.20084957463721	5.37016428054021	4.33842441478356	5.30961277245412	6.90989308377004	6.834407841807	5.09550251765867	5.16711703022744	3.39369076418745	3.6959938131099	2.91073266190291	1.64154602908752	2.58976348698498	3.06695024392463	2.25701061820602	3.48928602262588	2.61588707391606	1.90303827011291	2.71149490665009	3.5385381636298	3.57893871309339	4.91169158187234	0.475084882948783	5.30742852519225	4.19298316997399	3.92314918047231	4.73281187208294	5.46923479366766	5.37016428054021	3.90785207184596	3.0071955014042	4.36876834909033	4.75702324650746	2.76977173924945	2.82374936030827	3.32912359629157	6.52841503927998	3.4235781709818	4.93828579188405	6.5988713462118	7.55320688623026	5.1509657835565	3.5668151540109	4.82984955984469	4.64270157183323	4.07724299893246	5.30888505741176	5.19574129324645	3.88752527074159	4.89820835250872	6.11186596386756	2.14730669878029	3.36317107711924	3.88557436437143	2.45680614923047	4.75595576955096	3.50589092972996	3.91169158187234	4.26228280642066	3.67919857056692	5.15987133677839	4.52293456094346	4.65821148275179	3.51222688651396	2.95419631038688	4.26153081524341	4.08491465976794	3.61353165291793	5.32840565895857	5.33771109212829	4.51853513898218	4.10433665981474	4.48284828306847	4.09339115325301	3.96347412397489	5.52512925120397	6.86393845042397	4.74953426766926	4.12598165385472	5.76818432477693	4.24792751344359	3.51727569320958	4.16269343221124	3.68032435684402	5.71177020386319	4.51727569320958	5.03650333373899	4.13010717865883	5.04308198189566	4.28318097894557	3.64154602908752	4.62293035092018	5.72492307026661	4.53231695933277	4.30961277245412	4.81966818349646	3.43028527297778	5.54751152364422	6.40463068421761	3.53977919169849	4.75542173473424	4.32264926213102	4.5795422249369	2.40053792958373	5.64038956005495	3.74308405554959	3.73552217729654
