"BC_HKB0543_1306_T"	"BC_HKB0632_1381_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0748_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0757_1496_T"	"BC_HKB2112_1636_T"	"HKB0031_3001_T"	"HKB0067_3006_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0160_3000_T"	"HKB0164_3006_T"	"HKB0719_3002_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0215_1134_T"	"BC_HKB0567_M1337_T"	"BC_HKB0689_M1326_T"	"BC_HKB0738_1475_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0876_1543_T"	"BC_HKB0890_1550_T"	"BC_HKB0913_1654_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0088_3000_T"	"HKB0100_3006_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"BC_HKB0882_1555_T"	"HKB0078_3000_T"	"HKB0162_3006_T"	"HKB0564_3000_T"	"HKB0692_3000_T"	"BC_HKB0715_1407_T"	"BC_HKB0741_1471_T"	"BC_HKB0759_1488_T"	"BC_HKB2113_1657_T"	"HKB0006_3006_T"	"HKB0147_3000_T"	"HKB0210_3006_T"	"HKB0230_3006_T"	"HKB0734_3000_T"
"GAS1"	4.48478262307787	3.81966818349646	2.91073266190291	2.46466826700344	4.16591193893569	3.19692173382033	2.58255600301406	3.75488750216347	2.75702324650746	2.69376571221778	3.64500988439109	3.91647664443772	3.29719141656586	4.58014548442338	3.70154905694307	5.4715126480455	3.08915913191124	4.43362716708478	4.59395128394841	3.22650852980868	3.52230689287139	3.75488750216347	2.90881290773955	2.68257329734758	3.18269229751619	2.67581593117227	2.3305584000308	3.06522762277562	3.11935617703968	3.92314918047231	3.04439411935845	2.25096157353322	3.06695024392463	5.34020617991171	3.97361127551947	5.30924896081662	4.18982455888002	4.10349763970334	2.96162332828694	3.11935617703968	5.38750040648098	3.06004738366994	2.30158764660319	2.36176835941915	5.0866139474095	3.24336442569366	3.93168305705981	3.8094144442359	3.87184364850932	4.84247606299394	3.7235585614721	4.28688114778816	4.4235781709818	3.81147103052984	5.18388345903223	4.27127625917593	4.12763327972587	4.33556900555675	4.1168637576909	4.77082904603249	4.68032435684402	3.34766565630097	5.13996056954546	3.64616265715789	3.79701297783614	4.76234881564413	3.77399632511117	3.40599235967584	3.63110428236588	4.44095219802964	4.15785216914174	4.23572705983806	5.1606782132205	5.44824022521607	3.38404980679516	3.36737106564853	3.36176835941915	4.62410089462811	5.45187047886432	3.96809075204526	3.92599941855622	5.05224198118114	5.41852730210161	4.36527259976453	3.611172380044	3.64038956005495	3.58976348698498	4.48284828306847	3.63110428236588	0.516015147003665	2.84599177066457	0.53605290024021	0.55581615506164	2.06004738366994	3.58976348698498	2.59454854955035	2.83794324189103	4.4276061727819
"GFPT2"	3.48155728070859	1.60407132366886	2.01792190799726	1.52606881166759	3.37573453858316	1.66902676550963	2.74416109557041	3.38543103719352	2.23572705983806	2.18269229751619	3.14241343787374	2.68257329734758	1.18903382439002	3.03913839390696	2.46466826700344	2.67807190511264	2.05311133645956	2.98185265328974	4.02591469875079	2.91456452349394	3.16832111573972	4.10517519226548	2.04614178164472	2.78031009904338	3.40053792958373	2.96901230751632	2.4032677223393	3.03210084316702	3.22032995487956	2.57773093149008	1.01435529297707	1.25096157353322	2.62293035092018	3.25096157353322	2.5385381636298	3.31324585178756	1.99276843076892	2.56315813040281	4.86046625851717	2.13093086982645	3.53729606709084	2.50842865253186	1.30451104180995	1.68257329734758	4.14730669878029	2.91073266190291	3.47638168756724	2.16349873228288	2.39231742277876	3.63575439127776	2.99819550315325	3.10097764772482	3.63691458035588	3.07382023329167	3.81044310384517	4.52105073690096	3.55949181320504	2.88947354253111	3.07553263116736	2.4905701304462	3.21723071622067	2.60169651648096	4.69209237542757	2.76765479823735	2.71808758396052	4.39369076418745	3.27798474729977	3.53356334821451	3.29278174922785	4.41210404467757	2.95233356636969	2.60644222813161	3.45154083301783	3.4154882710497	3.41953889151378	2.75915583380027	2.86195536414487	3.75915583380027	4.01167453338092	3.86987140617771	3.6959938131099	3.86690797814317	3.22187708107703	3.78031009904338	1.24488705912353	2.29278174922785	3.23572705983806	3.2585189247113	3.19377174339668	0.84799690655495	2.4931349223055	0.505890929729957	1.22032995487956	1.32192809488736	2.19219416528334	3.22187708107703	2.33342373372519	3.33628338786443
"CPXM1"	3.22958792274065	3.05831649559082	3.00539998774259	2.50589092972996	2.60644222813161	2.95046841415012	0.799087306074004	4.08406426478847	3.0686708106651	3.05658352836637	3.13422093976063	3.46988597627446	2.06350294230616	3.50080205305716	4.06695024392463	2.82171021503467	2.35895882583233	4.08406426478847	3.50969584193339	2.35614381022528	2.86393845042397	4.9174317553901	2.46466826700344	0.765534746362977	2.68257329734758	2.52857131887076	2.28688114778816	3.37989816352469	2.41683974191283	1.86789646399265	2.28095631383106	1.38404980679516	2.67581593117227	3.40599235967584	3.59693514238723	4.08746284125034	3.89336221076387	4.52606881166759	3.89141918684608	4.37503943134692	4.46532151358055	2.8094144442359	2.04614178164472	3.15218341905505	3.62877359520165	3.68929916053589	3.22032995487956	4.28540221886225	2.98185265328974	4.09676785471469	3.31903981556254	3.60288440871842	4.32481060342048	2.81147103052984	4.92789645372882	3.78135971352466	4.97911075501579	2.9126498648972	3.96439863220318	3.8499992594661	4.62410089462811	3.87578006306849	4.4032677223393	3.51601514700366	3.64385618977472	4.631686366312	4.56071495447448	3.39506279951758	3.01792190799726	6.44708322620965	3.63923216324928	3.86789646399265	4.90881290773955	3.57288966842058	3.84197311892718	3.26753579806873	3.32337006906127	4.52105073690096	2.61823865559545	4.3305584000308	4.04439411935845	3.6915341649192	4.39437694495706	4.54720302475693	1.84799690655495	3.86195536414487	3.75808993420181	3.82883464946806	2.95233356636969	1.71369581484336	3.27052894238072	0	2.74416109557041	2.15704371014558	3.11603199344711	5.54318652456517	2.25701061820602	4.33771109212829
"C1R"	6.7953253872778	5.27649666564036	6.46401472450489	5.64731450954714	7.69926011026953	6.27854238244459	5.82680268428583	7.27528646808389	5.5765221379205	5.92433746407535	7.45154083301783	7.25285462595139	5.10643207781693	7.04494049127973	6.83276345641731	7.48784003382305	6.1622906135458	7.33109608375933	7.17831627170145	6.5050969750344	7.55128529101704	7.61816522665838	6.05419729438881	7.20593983247088	6.52418907844937	6.5076360935706	5.69849632031307	6.97338167497138	6.37556079316946	5.48864353985378	4.88655014732434	4.44956137461324	6.00472609358901	7.62673115067279	7.32777717058405	7.04941295311848	6.38024459047818	6.65892551149237	7.06026359873829	6.88117515534928	6.06112813511825	6.43128865429159	4.85399564717639	6.20964831124655	7.50747752951693	5.63517394667492	6.04657836662033	7.56292925834063	5.97246290720214	6.86567141764843	6.11561593142811	6.6700188442644	6.61146750023341	6.19199684666977	6.57893871309339	7.07959144864819	7.27974985301445	7.10444150302839	6.54828248237623	6.99457972421575	6.54828248237623	5.84799690655495	7.60332961626427	6.35755200461808	6.31940116685832	6.67948009950545	6.88679398997529	6.43995551747816	6.87405920314115	8.37768773402688	6.69905184401685	7.34589308568741	6.51475349843975	7.96791789484024	6.66746640495737	5.6839771069756	6.52026508364357	7.28318097894557	7.30085587126876	7.21916852046216	5.73281187208294	7.29636562995839	7.52552080909507	6.82489511420639	5.53044535469291	5.70348834965682	6.6396662958693	7.2045711442492	6.16007309819972	4.28392177230762	5.87749887278353	4.51032901949057	4.99140846676479	3.71479501111816	5.40905143853856	5.25361115194717	5.66078033403255	6.15218341905505
"RARRES2"	6.90821246030054	5.81378119121704	5.77267747042486	6.03738222200308	6.40463068421761	6.15279185163912	6.53294028837287	6.58856473740135	4.71039319217052	5.19021976366016	5.5341861390901	6.07403439421256	4.14404636961671	6.20574438506276	5.77505054148317	4.75435307169213	4.39985467357243	5.39266088071179	6.94965165119522	5.25927248703759	6.62497817956904	7.05712530427152	4.9986468390058	5.24069594421251	7.12979817318714	5.31505896631662	3.86987140617771	6.15055967657538	5.55458885167764	7.81902945543852	5.89917563048051	4.82476785314329	5.11852584893567	6.43312637620643	6.65463602852797	9.04146750958696	5.53325185192897	5.45811948117451	7.73971311368956	6.30122180533309	7.19652836093694	7.63415760634343	5.62935662007961	7.35790383855249	5.19613488076516	6.16551001804135	6.86071454954969	7.30779279612989	5.6940444130862	6.42861141846713	5.09508049190141	5.72000478695481	6.12598165385472	5.78267065867701	6.65277328451078	5.11852584893567	5.65535182861255	6.02059109477325	5.43662826729284	5.44426950241348	6.36457243229586	5.49569516262407	7.61662235502921	5.31070365722511	5.2502036564993	6.13504228623365	5.96023367169445	5.25814199589377	5.59902017739168	6.72628628972067	6.98584193700334	5.64846544302731	6.48526580311283	7.96023367169445	5.89917563048051	4.49761236561836	5.73281187208294	6.54643148880567	7.54589116803285	5.834407841807	6.10747864662662	6.17831627170145	7.96543799629601	6.65821148275179	6.01947953370363	5.78293270482084	5.26153081524341	6.24164954001753	5.96532254836725	5.33306587807636	5.6284819943839	5.4541758931858	5.01925711868108	3.42088657497553	5.40429006444484	3.78135971352466	4.46401472450489	5.61058195849253
"HSPB2.C11orf52"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PCDHGA12"	2.37295209791183	0.956056652412403	0	2.08746284125034	1.96716860753263	1.43295940727611	2.19849415363908	1.89530262133331	1.10433665981474	0.831877241191673	1.99638874644762	1.87578006306849	1.31614574229336	1.96716860753263	1.89141918684608	1.88362081628567	1.50080205305716	1.27500704749987	2.1243281350022	1.85199883711245	1.14404636961671	2.58736499093646	1.15055967657538	0.75702324650746	1.56559717585423	1.36176835941915	0.887525270741587	1.4905701304462	1.11103131238874	0.970853654340484	1.89530262133331	1.55581615506164	1.60880924267552	2.22342254993494	1.4276061727819	1.63226821549951	2.20476675065461	1.63691458035588	2.16349873228288	2.42492208821069	1.56559717585423	1.41683974191283	1.64154602908752	0	1.48026512205446	1.89917563048051	1.51096191927738	1.58976348698498	1.89917563048051	1.64616265715789	2.77820857639809	2.0703893278914	1.6959938131099	1.67807190511264	2.04264433740849	2.48026512205446	2.85598969730848	1.799087306074	1.73984810269933	2.55826763405574	2.08746284125034	1.23266075679027	2.36176835941915	1.28688114778816	1.91456452349394	1.94860084749336	1.68257329734758	1.6915341649192	1.46466826700344	2.67581593117227	2.50080205305716	1.44360665147561	1.98913900736823	2.37851162325373	2.09761079662642	1.51096191927738	1.24488705912353	2.26603689399532	2.01435529297707	1.67807190511264	1.36176835941915	1.99276843076892	1.6507645591169	1.79493566280354	1.63691458035588	3.08746284125034	1.76553474636298	1.32768736417605	2.75060650483559	1.24488705912353	1.59454854955035	0	1.02147972741045	2.84799690655495	1.15704371014558	0.604071323668861	1.65992455840238	1.34482849699744
"LIMS3L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HAS1"	1.46466826700344	0	1.60880924267552	2.611172380044	1.64154602908752	0	1.94860084749336	1.23878685958712	0.189033824390017	0.150559676575381	1.25096157353322	0.495695162624069	0.669026765509631	0.176322772640463	0.0976107966264223	0.400537929583729	0.641546029087524	0.464668267003444	1.41683974191283	0.765534746362977	1.15704371014558	1.16349873228288	0.176322772640463	0.0426443374084937	0.389566811762726	0	0.111031312388744	0.879705766282288	0.298658315564515	1.70487196445635	0.948600847493356	0.286881147788162	0.124328135002202	0.137503523749935	0.0426443374084937	1.02147972741045	0	0.321928094887362	1.99276843076892	4.07638806851284	0	2.24792751344359	3.15380533607904	0	3.82578562746479	0	0	0	2.56559717585422	0.150559676575381	2.37851162325373	0.641546029087524	1.97452931248388	1.18269229751619	0.799087306074004	3.20163386116965	1.03562390973072	0.432959407276106	0.823749360308273	0.321928094887362	0.367371065648529	0.831877241191673	2.06350294230616	0.807354922057604	0.422233000683048	1.70929063572336	2.28095631383106	0.687060688339892	1.74416109557041	2.01792190799726	0.526068811667588	0.0976107966264223	0.27500704749987	0	2.46466826700344	1.96716860753263	1.13093086982645	1.44890095114513	0.150559676575381	0.55581615506164	1.38956681176273	0.454175893185802	0.176322772640463	0.799087306074004	2.23878685958712	0.575312330687437	0.432959407276106	0.565597175854225	0.367371065648529	2.42492208821069	1.19534759832222	2.74846123300404	1.78240856492737	0.0976107966264223	0	0.722466024471091	1.37295209791183	1.36176835941915
"GYPC"	5.58225490835766	3.36036427654347	4.28909670241999	3.07724299893246	6.15886210620845	4.38956681176273	5.15258906928713	5.86071454954969	3.97819562968165	4.13586316536868	5.3526172989585	5.51947900230724	4.19770815795585	4.6915341649192	6.47394922190771	5.09212284983868	4.43162295971329	4.56132613645392	5.39266088071179	4.44095219802964	5.10139795218253	5.58586390346269	4.88947354253111	3.84096670448742	4.56924802986718	5.83289001416474	4.07809742302666	5.49697358099828	4.77925972037238	5.98230913012977	3.27202318906105	5.05918219921169	4.24184018356467	5.66476725535641	5.77952238674377	7.87982827254831	5.32012359804061	5.20789285164133	6.82056192796384	5.77082904603249	4.21256933885081	5.74899785009815	3.55826763405574	6.0496307677246	5.12598165385472	3.38266725274504	3.16349873228288	5.24031432933371	4.00629802390037	4.43962313755712	5.10139795218253	4.41413553298445	4.20867331962947	4.87627136055013	4.13257684267001	5.45022149589718	5.30524096595448	5.74173662382664	4.25625587320273	4.87676249078156	4.69265037003553	5.02458563827827	6.69529790115733	4.46793154602629	4.52293456094346	5.27947129564447	5.57591736111815	4.19377174339668	4.75755668893945	6.67750824226472	4.91695427895322	5.69013769298664	4.71918344048179	5.20789285164133	5.37364821133469	4.61647532878288	5.45121111183233	5.43496176018725	5.50874555424447	5.38301301548867	4.20398416585599	4.17632277264046	5.25701061820602	5.00405188450708	4.39369076418745	3.71149490665009	4.88117515534928	4.39574832817903	3.20789285164133	2.90496571868403	4.20633064787105	1.94110631094643	3.52606881166759	3.17472598770613	3.37712374912949	3.61235249875266	4.49825086752783	4.03033607837096
"ELFN1"	0.604071323668861	1.20163386116965	0.37851162325373	0.454175893185802	0.659924558402378	0.367371065648529	1.40053792958373	0.526068811667588	0.650764559116902	0.411426245726465	0.84799690655495	0.963474123974886	1.13093086982645	0.948600847493356	1.19534759832222	0.704871964456353	0.321928094887362	0.687060688339892	1.13750352374994	1.02147972741045	0.400537929583729	1.38404980679516	0.321928094887362	0.238786859587116	0.839959587489532	0.505890929729957	0.863938450423971	0.678071905112638	0.575312330687437	0	0	1.04264433740849	0.485426827170242	0.604071323668861	1.02856915219677	0.545968369105292	1.26903314645524	0.871843648509318	0.918386234446348	1.74846123300404	1.23266075679027	1.44360665147561	0	0.910732661902913	0	0	0.505890929729957	0	2.13093086982645	1.0071955014042	1.29865831556452	0.650764559116902	1.25701061820602	0.985500430304885	1.64616265715789	1.09085343045111	1.08406426478847	0.475084882948783	1.26903314645524	1.61823865559545	1.03562390973072	0.678071905112638	1.90689059560852	0.739848102699327	0.895302621333307	1.24488705912353	0.948600847493356	1.02147972741045	0.516015147003665	1.76553474636298	1.46466826700344	1.11103131238874	1.17632277264046	1.02856915219677	1.17632277264046	0.765534746362977	0.773996325111173	0.713695814843359	1.13750352374994	0.782408564927373	1.0703893278914	1.33913738491959	1.06350294230616	1.46466826700344	0.790772037862	1.0071955014042	0.748461233004036	0.933572638261024	0.855989697308481	0.704871964456353	0	0.739848102699327	1.46466826700344	0.970853654340484	0.748461233004036	0.622930350920177	0.918386234446348	0.978195629681652
"SH2D3C"	4.07553263116736	2.74846123300404	3.02856915219677	4.52857131887076	4.92029330021101	2.31614574229336	3.52356195605701	4.52230689287139	2.70929063572336	2.88362081628567	3.5385381636298	3.02502879449152	2.67129337248158	2.97452931248388	2.91073266190291	2.68032435684402	2.51096191927738	2.24184018356467	3.14241343787374	2.84599177066457	2.60644222813161	4.49825086752783	2.57531233068744	2.86393845042397	2.62993940943954	3.77188557851537	2.14730669878029	3.57531233068744	2.23878685958712	2.73984810269933	0	2.93922657772821	2.39231742277876	2.78868571061353	3.58616424593091	3.31614574229336	3.16832111573972	2.97085365434048	3.60407132366886	3.04439411935845	0.594548549550354	2.52356195605701	1.46466826700344	2.65306001710456	2.30451104180995	4.25474519762921	1.18903382439002	5.05788344889963	0	2.58736499093646	2.94485844580754	2.4905701304462	2.48800077083407	2.93734439215023	2.13093086982645	3.00898878322725	3.18269229751619	2.37295209791183	2.8499992594661	3.25247621413522	2.93922657772821	2.67129337248158	3.83995958748953	2.65992455840238	2.62058641045188	2.98913900736823	3.31034012061215	2.99457972421575	2.74200621086674	3.70154905694307	3.15704371014558	3.58255600301406	2.80529245560071	2.89336221076387	3.42223300068305	2.74200621086674	2.83794324189103	3.06522762277562	2.31614574229336	3.20633064787105	2.57046293102604	2.08406426478847	2.74200621086674	3.17951105027151	0.992768430768924	2.34198574722862	2.6667565918848	2.69821847822441	2.0036022366802	0.565597175854225	2.13093086982645	1.81966818349646	0.879705766282288	2.37851162325373	2.21101219348551	1.73552217729654	2.98367769469807	1.91838623444635
"EFEMP1"	5.39197388306029	3.5957423394744	4.65306001710456	3.47118746038699	4.36036427654347	2.33342373372519	5.1407786557828	5.6085135781513	5.97636363573276	2.92789645372882	6.20867331962947	5.42894634476948	6.66049513188851	4.01881218574282	4.31469652565629	5.71918344048179	5.51191074867093	5.68229237143083	5.59693514238723	4.85349670370232	5.47605759567754	5.85124932023306	4.96069703930431	4.73984810269933	5.7983097824546	5.38370429247405	4.83794324189103	5.89554498925339	5.94368695159709	6.23208509872283	3.50589092972996	3.34766565630097	4.75435307169213	6.64587455030903	6.85984534392145	7.73009646559547	5.28835856219366	6.24488705912353	5.82680268428583	5.42223300068305	3.9174317553901	5.73552217729654	4.32912359629157	5.69320814891002	7.3539407510657	4.4369613378336	4.00988458893184	5.18547014606694	2.9560566524124	6.74025299396188	5.6409679104499	7.91474389252887	5.01480160235136	5.52857131887076	5.96578428466209	6.84335579343509	6.24925569993658	7.21577565302028	5.18745105402733	4.64616265715789	4.31179371775365	6.30048984436311	7.23026066466979	5.66419836929191	5.45055144330648	6.12928301694497	7.45401134285304	5.46303385531749	5.77636722957392	6.85711014050826	5.67044381212281	6.8059372931571	3.63226821549951	3.63575439127776	6.18844048897516	4.96023367169445	6.75688985507462	6.7016876643353	8.28086354496365	6.77069692505242	4.41886457739032	5.95861071205585	5.46008724011683	5.8592241619782	1.61353165291793	4.23572705983806	5.71424551766612	5.58856473740135	3.78031009904338	4.06781078378962	5.62760683812965	3.13750352374994	4.36387192485753	1.89141918684608	2.75060650483559	2.74846123300404	4.48478262307787	4.22804904788446
"SERPING1"	6.76128527336162	5.25134038278862	6.00022540349095	5.33019983285091	6.14567745519564	5.37642931106992	6.11415876872055	7.28151280179973	6.72546851263261	6.00337736020232	7.44509763804318	7.44774448211255	5.72492307026661	6.85934841976571	7.13924436334755	7.3068819462727	5.9518675043269	7.19170081813875	8.21965256510381	7.02613608984167	7.17142702660754	7.92005505480697	5.970163424661	8.61187319194567	6.3533232911629	6.74953426766926	5.40871186102943	6.90327934205614	6.41261218499661	6.41091768745521	4.83491342970104	4.23955079661364	6.42928119333566	7.80567939272007	7.43011797489203	8.27146302790437	6.36246988875021	6.33091687811462	6.89457527317528	6.50953750411389	5.82959589917751	6.41464295841001	4.02236781302845	6.12701414158281	6.51017075115177	4.74200621086674	6.07852444538908	6.74738739965272	5.65477921695952	7.14363830992204	6.49329507050358	6.71740225068988	6.60496086950378	6.594847089653	7.03143930931934	7.12246565817924	7.38948077060923	7.16571099248493	6.57863686247174	6.59738218934868	6.76048710181103	6.23878685958712	8.13185696060879	6.33449676839042	6.05528243550119	6.82209277437953	7.04886827268732	6.70376517879341	6.94192792470872	8.19416586852982	7.18566835930362	7.39814511650441	6.92231679921813	8.47435491776846	6.81544734300633	6.4615613000019	6.46254317053042	6.73687542290827	6.84586635709116	6.71877259182719	5.65935375917005	7.25096157353322	7.31741261376487	6.56818415146383	6.1935746404466	5.46139758992616	6.54318652456517	7.30578816681099	5.9205315062779	4.10936055940423	5.36527259976453	4.51475349843975	5.52763338729093	4.07124781946144	5.25964912064916	6.51428009563292	5.79207446192887	5.89481776330794
"C1S"	7.1606782132205	6.05680026314344	6.55182359572126	5.70791125418517	7.816023639828	6.39369076418745	5.79545527204412	7.67630972700068	5.82883464946806	6.02834813418931	7.52097219082549	7.37911839859756	4.93310047493137	7.40854204229686	6.96786027116915	8.12122266984196	6.35807972334892	7.49008872394347	7.60110220337641	6.99322146736894	8.5274770060604	7.90183230578549	6.67609812091222	9.19910791495018	7.07371314090838	6.94532677726463	5.83466065790173	7.24088671380497	6.70210340662939	6.00741978357191	4.87184364850932	4.62993940943954	6.40224465525408	7.83364912759498	7.40590729260185	7.40964550691874	6.45285896471381	7.05582470013486	7.5385381636298	7.25408377931942	6.46287031226445	6.63995564505617	5.69376571221778	6.44145028021684	7.14067642036902	5.4369613378336	5.93946167836279	7.32237886665822	6.0071955014042	7.07103324445682	6.70348834965682	7.06361079526034	7.10423180898138	6.73538678289534	7.3231899010884	7.40113551326553	7.48542682717024	7.05148086534133	6.56285295958392	5.15785216914174	7.26303440583379	6.37260391520448	7.80174068785487	6.62716906084185	6.50446149653458	7.00326490881749	7.28410691122874	6.75608924737322	6.782539617754	8.40373638573547	6.86628983038064	7.82336724004624	7.26575567602733	7.87657833653718	7.1003469613581	5.94719858426206	6.85623875989708	7.73226919950145	7.1725275187	7.79279029430106	6.86863738417031	7.45926766670339	8.16405211544544	7.39025495632187	6.06501215043695	6.03913839390696	7.27826359181454	7.4281088831793	6.29057185085208	4.48800077083407	6.05723363504243	4.88947354253111	5.28281043957256	4.09592441999854	5.59991284218713	6.68229237143083	5.66533591718518	6.70238050161552
"GPR1"	0.516015147003665	1.06350294230616	0.584962500721156	0.6959938131099	0	0.978195629681652	0	0.855989697308481	0.137503523749935	0.475084882948783	0.16349873228288	0.400537929583729	0.0840642647884745	0.855989697308481	0.604071323668861	0.432959407276106	0.214124805352847	1.60407132366886	1.31614574229336	0.0976107966264223	0.613531652917927	1.58014548442338	0.604071323668861	0.0976107966264223	0.956056652412403	0.970853654340484	0.0285691521967709	0.75702324650746	0.992768430768924	0	1.23266075679027	0.0976107966264223	1.30451104180995	0.263034405833794	0.400537929583729	0.933572638261024	0.53605290024021	0.150559676575381	0.992768430768924	0	1.4276061727819	0	1.56071495447448	0.799087306074004	1.25701061820602	2.41413553298445	0	0	0	1.15055967657538	1.23878685958712	1.48542682717024	1.26303440583379	0.879705766282288	1.90689059560852	1.41142624572647	1.13750352374994	0.773996325111173	0.871843648509318	0.27500704749987	2.14404636961671	1.48026512205446	1.20163386116965	0.485426827170242	0.505890929729957	1.85199883711245	1.66902676550963	0.704871964456353	0.956056652412403	0.839959587489532	0.985500430304885	0.516015147003665	2.38128337250378	2.12101540096137	1.21412480535285	1.33913738491959	0.879705766282288	1.28095631383106	1.97819562968165	1.4541758931858	1.71369581484336	2.21101219348551	2.09423606984577	0.963474123974886	0.687060688339892	0.704871964456353	0.443606651475615	0.659924558402378	1.1243281350022	0	0	0	0	0.189033824390017	0.773996325111173	0.584962500721156	0.575312330687437	0.978195629681652
"CCDC184"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NNMT"	4.83238371654913	4.46858331700683	5.41142624572646	4.30451104180995	5.17552460108987	3.7311832415722	3.95977015521147	6.68313498512609	5.60050764534579	5.18942924580976	7.24355484277846	6.70265754339091	5.54070926267143	6.82527683005487	6.7816219978706	6.27686882997646	5.66334461936609	6.71699089440494	6.64587455030903	5.67101024127845	6.90628934740607	7.30797489711352	6.07895134139482	6.15825622881134	6.38111029409905	6.04832338653781	6.69905184401685	6.51270096342525	6.38560359805024	3.93168305705981	3.97177344719337	4.86344293434804	5.60644222813161	7.04341012815908	5.95884267524324	7.1056990276588	5.87061131304455	6.57349571549561	7.43212427264156	5.89287670006069	6.26228280642066	5.71534429535891	4.53667461756976	4.50207595604579	7.46254317053042	5.65878273401283	5.4239142676731	6.65363331138625	4.84297883178833	6.57848591347439	6.80296865100558	6.36981542428391	6.86108690599539	6.60481264994841	7.25521745369448	6.98071082890019	7.20310325023664	6.74267995815442	6.33842441478356	6.08703845676695	6.21334728173344	6.09423606984577	8.32021387650758	6.35385255868613	5.89869207256049	7.69863522129434	7.34100725685909	6.12680770314203	6.39128655811118	7.52591226074335	6.52136487844622	6.67228389434739	6.46695333712393	7.82330354349483	6.68439798363757	6.58165253046128	6.51443791382931	7.46964181723952	8.12835527189724	7.25067740130403	6.96809075204526	7.25483966121025	7.72021005053072	7.72649066158373	4.64327899631198	5.82171021503467	6.45121111183233	7.50295111230004	6.55964476258667	4.5385381636298	5.11603199344711	3.32768736417605	4.34695688937888	4.18982455888002	4.94719858426206	4.57046293102604	6.25398926623079	6.90400231628369
"MGARP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
