"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0220_3000_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0683_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0112_933_T"	"HKB0211_3002_T"	"HKB0005_3001_T"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0056_3002_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0078_3000_T"	"HKB0080_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0092_3000_T"	"HKB0094_3006_T"	"HKB0096_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0106_3006_T"	"HKB0108_3000_T"	"HKB0109_3006_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0125_3006_T"	"HKB0137_3002_T"	"HKB0141_3006_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0232_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0585_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0692_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0713_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0752_3000_T"
"ABCA11P"	1.26903314645524	0	0.669026765509631	1.34482849699744	1.04264433740849	0.748461233004036	0	0	0	0	2.5033487351675	3.12763327972587	3.17632277264046	2.77820857639809	3.03738222200308	2.84398384404833	2.52606881166759	2.10768786931437	2.18903382439002	2.22958792274065	1.96347412397489	3.11769504266975	2.68929916053589	2.29278174922785	3.07895134139482	2.27500704749987	2.29865831556452	2.39780296186249	2.36176835941915	2.31034012061215	2.48800077083407	3.44360665147561	3.12267271882414	2.91456452349394	2.56071495447448	3.34340782229781	3.26903314645524	0.978195629681652	2.3305584000308	3.77294133783134	3.56193705962243	2.76341157447001	3.84297883178833	3.07210580048042	2.95791459863299	3.06004738366994	2.85798099512757	3.10265813136374	2.80322703643493	2.4276061727819	2.8094144442359	3.08915913191124	3.02147972741045	2.83794324189103	2.52105073690096	1.81966818349646	1.96716860753263	2.62760683812965	1.78240856492737	2.55826763405574	2.99819550315325	2.37016428054021	2.60644222813161	3.04439411935845	2.52857131887076	2.5033487351675	3.48800077083407	2.61588707391606	2.58255600301406	2.13750352374994	3.52732060787705	3.05831649559082	2.09085343045111	2.84197311892718	3.39780296186249	2.85399564717639	3.1811025507538	2.70043971814109	3.44625622988956	2.70043971814109	2.01792190799726	1.20789285164133	2.28392177230762	2.1407786557828	3.34908214639109	2.74846123300404	2.03210084316702	2.9560566524124	2.92219784839637	3.02502879449152	3.45680614923047	2.74200621086674	3.01256867350306	2.67807190511264	2.41953889151378	3.08065766334523	1.97452931248388	3.04614178164472	3.0071955014042	3.02680005934372	3.03562390973072	2.6915341649192	3.36876834909033	3.61235249875266	2.9126498648972	2.86987140617771	2.86195536414487	0.903038270112912	3.30305008468167	3.32481060342048	2.85199883711245	1.97452931248388	2.23266075679027	2.90689059560852	2.76553474636298	2.44360665147561	2.57531233068744	3.03562390973072	2.36737106564853	3.44228003525258	3.44228003525258	3.3547342399706	3.35895882583233	3.45154083301783	3.43429461795993	2.68929916053589	2.78240856492737
"C9orf95"	2	3.04614178164472	2.81147103052984	1.84799690655495	1.93357263826102	3.02680005934372	1.65992455840238	2.52356195605701	1.36176835941915	0	3.84197311892718	3.66106547980695	3.83491342970104	3.38543103719352	3.68369645430652	3.74738739965272	2.91073266190291	3.73876783680019	3.88655014732434	4.00898878322726	3.13093086982645	3.71808758396052	3.41413553298445	3.18269229751619	3.96624587322494	4.83390207666916	3.95698592461258	3.4541758931858	3.59454854955035	4.00539998774259	4.30742852519225	4.69097573834328	4.27127625917593	3.96254902292306	3.31469652565629	4.07980475463526	4.15946772926677	2.87381319835909	3.91934008244201	2.62293035092018	2.86195536414487	3.97361127551947	3.43962313755712	3.90303827011291	3.03562390973072	4.33842441478356	2.72465027173297	2.61353165291793	4.48091134604775	3.77294133783134	3.4867143730307	3.67355642399014	3.30158764660319	3.35895882583233	3.93545974780529	3.58856473740135	3.56071495447448	3.29572302453997	3.37295209791183	4.03386345186628	4.29792505250381	3.77925972037238	2.58496250072116	4.63807383718072	3.50969584193339	3.68257329734758	4.02591469875079	3.51349074558812	4.67016051412663	3.76977173924945	3.78868571061353	3.51475349843975	3.94766615679601	3.36036427654347	3.24031432933371	4.31251996747495	4.18665901720211	3.94673086014031	3.44228003525258	4.37086174008529	3.4867143730307	3.76977173924945	3.58014548442338	2.22650852980868	3.6959938131099	3.79389588254888	3.04439411935845	3.59454854955035	3.0071955014042	3.31759350462347	3.54966917072649	3.40735275114004	3.65535182861255	4.52293456094346	3.26002565596146	4.07638806851284	2.45154083301783	4.1101961777542	3.55213110825378	2.99638874644762	3.80426011563474	2.96162332828694	3.5385381636298	3.90785207184596	4.0574502721839	3.21256933885081	3.89336221076387	4.30158764660319	4.13668357769724	3.81249822533356	4.43295940727611	3.50080205305716	3.54473265593262	3.55458885167764	4.08321336824898	3.38128337250378	3.31179371775365	4.3305584000308	3.55213110825378	4.12680770314203	4.36246988875021	4.28835856219366	3.10768786931437	4.16832111573972	3.35191096110308	3.45285896471381	3.83592407425437
"DENND2A"	3.2585189247113	2.12101540096137	2.35895882583233	2.27202318906105	1.56071495447448	3.30888505741176	2.59931779369823	1.61353165291793	2.98002530023873	3.55458885167764	1.65992455840238	2.16671544496642	1.52105073690096	1.55581615506164	1.4594316186373	2.27202318906105	0.669026765509631	1.35614381022528	3.09254574154357	1.53605290024021	1.41683974191283	1.91456452349394	1.32192809488736	1.28688114778816	1.46466826700344	3.67355642399014	1.92219784839637	1.18903382439002	2.57046293102604	0.933572638261024	1.51096191927738	1.77820857639809	1.46988597627446	1.39506279951758	0.286881147788162	1.19534759832222	1.4594316186373	2.32481060342048	1.39506279951758	1.08406426478847	0.963474123974886	0.400537929583729	1.23266075679027	0.622930350920177	1.35049724708413	1.10433665981474	0.879705766282288	1	0.622930350920177	0.454175893185802	0.367371065648529	1.18903382439002	0.669026765509631	0.799087306074004	1.14404636961671	0.622930350920177	1.46988597627446	0.903038270112912	2.70043971814109	1.02147972741045	1.36737106564853	0.516015147003665	1.47508488294878	0.948600847493356	1.01435529297707	0.669026765509631	1.09761079662642	1.26303440583379	0.956056652412403	0.855989697308481	1.52105073690096	1.37851162325373	2.0071955014042	0.400537929583729	1.0496307677246	0.704871964456353	1.90303827011291	1.05658352836637	1.62293035092018	1.4905701304462	1.11769504266975	1.51096191927738	0.622930350920177	1.54101915313356	1.10433665981474	1.6507645591169	1.33342373372519	1.55581615506164	0.505890929729957	1.10433665981474	0.855989697308481	0.669026765509631	1.11769504266975	0.782408564927373	0.704871964456353	1.18269229751619	1.64154602908752	1.11103131238874	1.16349873228288	1.53106949272595	1.50589092972996	1.22650852980868	0.495695162624069	0.933572638261024	0.839959587489532	0.485426827170242	1.37851162325373	0.37851162325373	0.978195629681652	1.20789285164133	0.6959938131099	1.34482849699744	1.15704371014558	1.23266075679027	1.58976348698498	0.55581615506164	0.956056652412403	0.389566811762726	0.516015147003665	0.871843648509318	1.37851162325373	0.815575428862573	1.46466826700344	1.68257329734758	1.65535182861255	0.831877241191673	0.495695162624069
"CNOT6L"	2.53605290024021	3.66562016406638	2.40053792958373	3.16992500144231	3.84398384404833	2.77820857639809	2.34198574722862	1.58014548442338	3.45022149589718	0.250961573533219	4.58916423669977	4.48349335128439	4.58496250072116	4.8499992594661	4.10852445677817	4.90352037372338	3.73443866613717	3.95419631038688	4.40531168259745	4.15704371014558	4.00450139223494	4.75702324650746	3.50462039240355	4.55458885167764	4.4154882710497	4.27724089833207	4.82832692641482	4.20633064787105	4.68706068833989	4.89917563048051	4.44095219802964	4.82731094394967	4.46466826700344	4.45154083301783	3.99457972421575	4.53169336086147	4.54720302475693	2.94110631094643	5.10977842907866	3.35191096110308	3.94860084749336	4.52356195605701	4.79649392942584	4.5909612413426	4.17552460108987	4.31903981556254	4.48542682717024	3.97544676564096	5.57076649652761	3.68032435684402	4.43895814789755	4.09085343045111	4.54473265593262	3.81762325751143	4.35614381022528	4.17871464117544	4.22110372536788	4.2349610948395	4.09423606984577	4.5795422249369	4.34978987024187	3.85798099512757	3.88947354253111	4.51222688651396	4.20084957463721	4.17152710603881	4.70321146739115	3.91169158187234	3.78450398292957	4.11603199344711	3.43962313755712	4.02147972741045	4.28540221886225	4.68706068833989	4.4262647547021	4.63343121035563	4.63691458035588	5.37155886261196	4.35895882583233	4.71039319217052	3.9136075118231	4.40667271575583	4.65535182861255	4.7457751494858	5.06522762277562	4.5465858290081	4.88655014732434	4.07980475463526	4.25625587320273	4.65133876610593	5.03033607837096	4.25247621413522	4.29719141656586	4.46139758992616	3.88849973551412	4.56924802986718	4.12680770314203	4.4944156103975	4.94766615679601	4.40599235967584	4.50462039240355	3.98732086592925	4.59514556799086	3.86195536414487	4.10852445677817	4.79805051476751	3.63575439127776	4.26002565596146	4.44294349584873	4.51916444980607	4.26753579806874	5.28872767951457	4.3526172989585	3.90881290773955	4.27052894238072	4.31759350462347	5.2861418728343	4.55151601762801	3.81659970653491	5.00450139223494	4.43362716708478	6.05766687679971	4.21878116778407	3.73768676140986	4.74200621086674	4.33127526714661	4.46074256378964
"CAPS2"	0	0.7311832415722	0	0	0	1.799087306074	0	0.831877241191673	0.443606651475615	0	1.74846123300404	2.31903981556254	1.6959938131099	1.4594316186373	1.44890095114513	1.6915341649192	1.61353165291793	1.89141918684608	1.17632277264046	1.16992500144231	1.0496307677246	2.10433665981474	1.43295940727611	1.82781902461732	2.21723071622067	1.40599235967584	2.10097764772482	0.978195629681652	1.29865831556452	1.79493566280354	0.790772037862	1.26303440583379	1.71369581484336	2.41142624572647	1.20163386116965	1.98550043030488	1.41683974191283	0.863938450423971	0.879705766282288	1.16992500144231	1.40599235967584	1.23878685958712	1.72246602447109	2.32192809488736	2.32192809488736	2.07724299893246	0.678071905112638	1.24488705912353	1.28688114778816	0.678071905112638	1.91073266190291	0.400537929583729	1.89917563048051	1.29865831556452	1.28095631383106	0.632268215499513	1.32192809488736	0.722466024471091	0.773996325111173	1.93357263826102	1.43829285157915	0.443606651475615	2.01792190799726	1.36176835941915	1.58014548442338	1.57531233068744	0.963474123974886	1.09761079662642	2.33628338786443	0.641546029087524	1.05658352836637	1.48542682717024	0.815575428862573	2.32192809488736	3.15055967657538	1.13093086982645	2.70265754339091	1.42223300068305	1.63691458035588	2.02502879449152	0.584962500721156	1.74846123300404	1.67807190511264	2.18903382439002	1.76128527336162	1.6959938131099	0.464668267003444	1.90303827011291	0.879705766282288	2.28095631383106	1.4594316186373	1.17632277264046	2.22958792274065	1.60407132366886	0.925999418556223	1.13750352374994	1.56559717585423	1.59931779369823	1.63691458035588	0.659924558402378	2.43295940727611	1.41683974191283	1.40599235967584	1.84799690655495	1.55581615506164	1.23878685958712	0.505890929729957	1.33342373372519	1.09761079662642	0.604071323668861	1.18903382439002	1.64154602908752	0.594548549550354	1.35049724708413	1.08406426478847	1.86393845042397	1.32768736417605	0.799087306074004	1.14404636961671	1.71369581484336	2.66220549965362	2.54349588342577	1.15055967657538	1.81147103052984	1.26303440583379	1.26303440583379	0.344828496997441
"MXRA7"	6.18586654531133	5.74254523386605	6.08852325661663	5.06695024392463	5.30633516019798	5.67044381212281	5.68481873755322	4.5668151540109	4.8499992594661	6.46515822966425	5.40565206128037	6.37051305246041	7.37946501282012	6.67877617412388	5.89506021268939	6.35120427725799	4.47638168756724	5.90665012639538	6.48026512205446	6.51017075115177	4.72465027173297	6.32876467228402	5.65821148275179	5.33628338786443	6.03913839390696	6.95384722903479	6.71177020386319	4.99729240763651	6.58210433746144	6.13278245729886	4.86294724802092	6.36632221424582	6.44194819050336	5.97842446544086	4.61941301059794	5.5385381636298	5.78842470743944	4.89820835250872	6.70749718241742	5.25964912064916	7.02081330425245	6.14282184411593	6.32517051237605	4.77241355474848	6.36614733152048	4.91504279137198	5.25738784269265	6.82489511420639	3.97361127551947	3.04614178164472	4.56132613645392	4.98458935036246	5.68088692071969	6.61853233397629	5.24716800037477	5.86319511247319	4.34056226902641	4.33413917883824	5.84121837392389	4.82578562746479	6.13401553005844	5.01613970265525	5.06479664591181	5.49537538094463	4.83844759254846	5.70321146739115	6.05571626351254	3.80632405739003	4.0241423458978	4.82629424549963	4.8293421939028	5.04483123344781	7.38517215720224	5.42189651204225	5.47702965301306	4.20711196120771	5.92148393743373	5.22419466397043	5.81634370528486	5.45647762935182	6.46874621375412	7.02901108665907	6.16591193893569	6.79259510251225	5.72000478695481	6.97234802007957	5.95837871156634	4.30012372456901	5.83238371654913	5.49409554494063	3.75808993420181	5.35931031689044	5.77056479197169	5.5894638929561	3.93073733756289	4.93545974780529	6.38439523838807	6.55826763405574	5.6573541815237	6.81723951098945	6.64038956005495	5.98709343705815	5.65563804923464	6.50684309896982	5.28762004411207	5.41886457739032	5.18626283566979	4.57591736111815	4.9560566524124	6.38577613826941	5.83390207666916	4.97911075501579	5.85249829878989	5.83364912759498	7.11914863981125	7.07478370717959	7.27360913223186	5.41920177384876	4.8011586560937	4.9429835981871	5.56955185108361	5.11644793551166	6.66305992374782	6.56010351346474	6.96797551620983	5.16349873228288	5.82654848729092
"C10orf4"	3.5197934862411	3.59931779369823	3.27947129564447	3.37712374912949	2.94673086014031	3.28540221886225	2.50080205305716	2.65535182861255	2.68257329734758	3.97452931248388	2.50589092972996	3.27202318906105	3.00898878322725	2.84398384404833	2.62058641045188	3.03913839390696	2.8972404255748	2.18269229751619	2.30742852519225	2.60407132366886	1.98185265328974	2.98732086592925	1.9560566524124	2.16349873228288	3.36036427654347	3.36876834909033	3.21723071622067	2.37016428054021	2.58976348698498	3.54843662469604	2.9126498648972	3.08746284125034	2.53106949272595	2.877744249949	2.21101219348551	2.55826763405574	2.99638874644762	2.84799690655495	3.70597790168252	2.37016428054021	1.78240856492737	1.55090066464752	3.14404636961671	2.67355642399014	2.96162332828694	2.54349588342577	2.84197311892718	2.37016428054021	2.82171021503467	1.81147103052984	2.26002565596146	2.13422093976063	2.78450398292957	2.74416109557041	2.48026512205446	2.99457972421575	2.26903314645524	1.34482849699744	1.97819562968165	2.44890095114513	2.78450398292957	1.81147103052984	1.95233356636969	2.65306001710456	2.31324585178756	2.74846123300404	2.81966818349646	2.24184018356467	2.62527048937469	2.08746284125034	2.43562859405209	1.98550043030488	2.55581615506164	1.74416109557041	2.6667565918848	3.07724299893246	3.22032995487956	2.41413553298445	2.95977015521147	3.37295209791183	3.47118746038699	2.18269229751619	2.53106949272595	2.92029330021101	3.28688114778816	2.26303440583379	2.8011586560937	1.81557542886257	2.81762325751143	3.03386345186628	3.43162295971329	2.81966818349646	2.59454854955035	2.42492208821069	1.51096191927738	2.42223300068305	1.99276843076892	2.29278174922785	2.8094144442359	2.63226821549951	2.43562859405209	2.27500704749987	3.15218341905505	3.00180224263399	2.4594316186373	2.3533232911629	1.38404980679516	2.45680614923047	2.05658352836637	2.28392177230762	1.47508488294878	2.40599235967584	1.68706068833989	2.28688114778816	2.55826763405574	2.30451104180995	1.86393845042397	2.5385381636298	2.55336050333533	2.26002565596146	2.62760683812965	3.59454854955035	2.75274859140713	2.23266075679027	2.64385618977472	2.31903981556254	2.99638874644762
"ARHGEF7"	3.05831649559082	3.4369613378336	4.09761079662642	3.69488019279919	3.51853513898218	3.63343121035563	2.86789646399265	2.95419631038688	3.94579495674006	4.44824022521607	4.17152710603881	4.54287709935414	4.26002565596146	4.35120427725799	4.35825558670513	4.64904056563445	4.31397137105902	3.98913900736823	4.93121027480393	4.58736499093646	3.35614381022528	4.71424551766612	4.48284828306847	4.42894634476948	4.78345665436024	5.11894107272351	4.6959938131099	4.04176864995163	4.7235585614721	4.70154905694307	4.40599235967584	4.85399564717639	4.674686619928	4.33771109212829	3.54473265593262	4.36176835941915	4.10936055940423	3.39643353125099	5.06824086131282	4.85996954822103	4.35402893805439	4.37989816352469	4.78920757534734	4.18189764310839	4.49761236561836	4.35402893805439	3.53977919169849	4.59991284218713	4.59454854955035	4.18189764310839	3.62527048937469	4.30012372456901	4.42559357765306	4.89384755813292	4.26453643099903	3.9297909977186	4.06695024392463	3.96993327469786	4.70210340662939	4.49825086752783	4.65764000520782	4.11353381959191	4.5909612413426	3.68929916053589	3.95419631038688	4.00270252037982	4.46139758992616	4.21179097625254	3.31903981556254	4.1554254317472	4.28169825009883	4.05484847699562	5.14486214291573	3.43829285157915	4.19927972133662	3.82781902461732	4.85449441815488	4.38128337250378	4.31614574229336	4.10852445677817	4.55028504908841	3.97361127551947	3.89336221076387	3.76234881564413	5.09423606984577	5.38162946703366	4.26077843189343	3.27052894238072	4.40803246613065	4.26603689399532	4.56193705962243	3.95326523901484	4.24868662687383	4.50271248596606	4.3526172989585	4.46532151358055	3.67807190511264	3.70154905694307	5.11144869848767	4.67750824226472	4.15380533607904	8.39861544667913	3.81557542886257	3.57531233068744	3.15704371014558	4.3110671022556	4.14974711950468	4.34624777408278	3.86393845042397	4.98777561614291	4.75060650483559	4.82527683005487	4.36806987653208	4.4944156103975	4.0746766862945	3.66334461936608	4.10685079645022	4.79129314859221	4.27127625917593	4.09169983413681	3.99186193055632	4.81506301719287	4.61294219630467	4.18269229751619	4.88117515534928	3.98732086592925	4.5090623863619
"MTRF1"	1.84799690655495	0.948600847493356	0.594548549550354	2.22958792274065	0	0	1.11103131238874	3.09254574154357	2.81557542886257	0	2.24184018356467	2.80322703643493	2.18269229751619	2.65764000520782	2.64846544302731	2.77610398807316	2.71808758396052	1.6507645591169	2.26303440583379	2.40871186102943	1.68706068833989	3.22804904788446	2.65535182861255	2.93734439215023	2.36457243229586	2.08406426478847	2.77399632511117	2.06004738366994	2.38956681176273	2.41953889151378	2.48284828306847	3.0036022366802	2.78868571061353	2.86987140617771	1.84398384404833	2.61588707391606	2.19534759832222	2.71369581484336	2.62527048937469	2.26002565596146	2.60644222813161	2.05311133645956	1.68706068833989	2.24792751344359	2.65992455840238	2.76341157447001	1.95233356636969	2.85996954822103	3.17472598770613	1.9560566524124	2.62993940943954	2.63691458035588	2.76977173924945	2.69821847822441	2.15055967657538	1.76977173924945	2.24792751344359	2.39231742277876	2.37295209791183	2.92029330021101	2.81762325751143	2.60644222813161	2.04614178164472	1.63691458035588	2.21101219348551	2.16027483140859	2.16992500144231	2.35049724708413	1.37851162325373	1.82374936030827	2.17951105027151	1.43295940727611	3.23572705983806	1.83592407425437	2.69376571221778	2.01792190799726	2.90110824301451	2.59215800212536	2.61823865559545	1.83187724119167	2.37016428054021	2.27500704749987	2.6667565918848	2.41413553298445	2.24184018356467	2.39231742277876	2.43562859405209	1.98550043030488	2.04614178164472	2.85399564717639	2.98367769469807	2.25398926623079	1.60880924267552	1.6915341649192	1.73552217729654	2.12101540096137	1.92219784839637	2.06004738366994	3.07895134139482	2.114367024952	2.0036022366802	2.93168305705981	2.32192809488736	2.64154602908752	1.8073549220576	2.23878685958712	2.99638874644762	2.14404636961671	2.0036022366802	2.43829285157915	3.06695024392463	2.53106949272595	2.13422093976063	2.32768736417605	1.97819562968165	1.39506279951758	2.63691458035588	2.80322703643493	2.76128527336162	2.75702324650746	1.98550043030488	2.8499992594661	2.60169651648096	2.51096191927738	3.45285896471381	1.94860084749336	2.62527048937469
"CLN8"	2.70265754339091	1.76977173924945	1.02147972741045	1.46466826700344	1.08406426478847	1.58976348698498	1.31614574229336	0.839959587489532	1.11103131238874	2.79701297783614	3.01256867350306	2.76765479823735	2.44095219802964	2.70929063572336	3.1811025507538	2.70929063572336	1.70043971814109	2.54349588342577	2.87184364850932	1.91456452349394	1.83592407425437	2.68706068833989	2.27202318906105	2.17312743348066	2.19219416528334	2.53106949272595	2.94673086014031	3.13422093976063	2.59215800212536	1.92219784839637	2.48542682717024	2.57046293102604	2.27500704749987	2.08406426478847	2.07382023329167	2.26903314645524	2.68706068833989	1.01435529297707	2.0496307677246	1.98913900736823	2.75915583380027	2.59931779369823	3.1586601753465	1.82374936030827	2.43562859405209	2.21412480535285	2.12763327972587	2.24488705912353	2.99638874644762	2.1243281350022	2.08746284125034	2.30451104180995	2.36457243229586	2.37851162325373	2.16349873228288	2.48800077083407	2.34198574722862	2.17312743348066	1.83187724119167	2.60880924267552	2.68929916053589	2.82984955984469	2.21723071622067	2.09085343045111	1.80322703643493	2.16349873228288	2.69821847822441	2.8073549220576	1.56071495447448	1.76128527336162	2.35895882583233	1.98550043030488	0.678071905112638	1.73984810269933	2.16027483140859	2.0703893278914	2.48542682717024	2.46727948045998	2.50080205305716	2.39780296186249	2.37573453858316	2.01792190799726	2.05311133645956	2.53356334821451	2.84398384404833	2.46727948045998	2.07382023329167	1.57046293102604	1.95233356636969	2.47508488294878	3	1.95233356636969	2.14730669878029	1.70929063572336	2.57773093149008	2.23266075679027	2.71369581484336	2.42223300068305	2.51096191927738	2.12101540096137	2.46727948045998	2.19534759832222	2.34482849699744	1.58976348698498	1.84398384404833	2.22342254993494	1.61823865559545	1.75702324650746	2.31903981556254	2.99638874644762	2.01792190799726	2.37851162325373	3.1243281350022	1.99638874644762	2.18903382439002	2.16027483140859	2.60169651648096	1.74846123300404	3.07895134139482	1.94485844580754	2.57773093149008	2.89530262133331	1.94860084749336	1.72683121703249	1.97452931248388	1.68706068833989	2.66902676550963
"C3orf63"	4.1554254317472	4.03650333373899	4.27127625917593	5.17192735435346	3.93922657772821	4.44426950241348	4.25550073314839	5.00854067170295	4.36527259976453	2.01435529297707	4.61470984411521	4.60584986719498	4.34908214639109	4.26753579806874	4.75808993420181	4.79233480570669	4.23955079661364	4.57833494868161	4.73281187208294	4.43162295971329	4.18428029441938	4.88117515534928	3.92504996472736	4.50525580093216	4.89530262133331	4.54905302933729	4.73768676140986	4.32984117653063	4.81966818349646	5.07681559705083	4.75862298244024	4.93357263826102	5.0036022366802	5.12018602753186	3.90977310414164	4.73768676140986	4.57712666130705	5.3547342399706	4.9676297534662	4.26228280642066	4.64154602908752	4.66505161428921	4.83137058796754	4.98093926608551	5.03298241669943	4.64558638591361	4.5837597536395	3.91647664443772	5.02812708231714	3.96901230751632	4.24031432933371	4.46139758992616	4.74685018309805	4.33556900555675	4.48864353985378	4.5453506448223	4.67919857056692	4.22727899446832	4.64558638591361	5.2253520607761	4.87823487911234	4.06953032516231	4.05484847699562	4.36176835941915	3.92504996472736	4.21567859660793	4.67750824226472	4.22265002245148	4.32337006906127	4.11186596386756	4.23266075679027	3.54225804976692	4.54225804976692	4.48413813120167	4.790772037862	5.12845838414693	5.02103547951136	4.66334461936609	4.54349588342577	4.90352037372338	4.86888427302877	4.64846544302731	4.00270252037982	4.88801258540283	5.40837220357268	4.52606881166759	4.55090066464752	4.00539998774259	3.78555055173926	4.93687346182423	5.19574129324645	4.52544250601812	4.08915913191124	4.36597242759338	4.80064109732908	4.44294349584873	4.17712050284652	4.05137210172103	4.77557736093065	4.97361127551947	4.49825086752783	5.51001246544851	4.67299099382775	4.13996056954546	4.65191274464578	4.84197311892718	4.55765515472542	4.18189764310839	4.17472598770613	4.66163560233596	4.59036248846375	4.58195375084882	4.00270252037982	4.1811025507538	4.57531233068744	5.08406426478847	4.43629511983936	4.41886457739032	4.29498826769145	5.33234990037387	4.83844759254846	5.41278152533848	4.55887985347544	4.60762622084549	4.9560566524124	4.13422093976063	4.37016428054021
"DGKA"	3.18428029441938	3.72900887033786	1.64154602908752	3.08915913191124	1.76977173924945	1.29865831556452	2.19534759832222	2.03913839390696	3.37851162325373	4.14974711950468	3.01256867350306	3.75381844317354	4.08321336824898	4.46466826700344	3.11103131238874	4.05571626351254	2.53356334821451	3.3305584000308	3.43562859405209	3.51601514700366	3.68257329734758	3.81557542886257	3.06004738366994	3.5909612413426	3.21101219348551	2.29572302453997	4.64961545906341	2.93922657772821	4.04701481951759	3.4931349223055	4.0036022366802	2.86591881455221	4.17232749165762	3.63110428236588	3.35191096110308	3.08065766334523	3.88264304936184	2.48800077083407	4.12763327972587	2.38128337250378	1.30451104180995	3.00539998774259	3.27649666564036	4.23342794374847	3.9126498648972	3.00898878322725	3.07382023329167	3.08236196955747	5.14200491598488	3.78555055173926	4.28688114778816	2.41953889151378	3.5298209465287	3.86591881455221	2.82781902461732	3.16832111573972	2.83794324189103	2.81557542886257	3.16027483140859	3.84899843040002	3.73768676140986	2.6667565918848	4.7311832415722	3.46858331700683	1.91456452349394	3.98093926608551	3.70265754339091	2.55826763405574	2.39231742277876	2.79701297783614	3.58255600301406	3.23112515787905	3.07724299893246	2.54843662469604	2.94860084749336	3.27351588970212	4.14567745519564	3.95698592461258	4.0071955014042	3.40599235967584	3.44493204894218	3.76341157447001	3.73984810269933	3.65878273401283	2.84799690655495	4.08831123588866	3.02680005934372	3.70708299177171	3.57531233068744	3.71918344048179	3.51853513898218	3.13093086982645	3.4154882710497	2.23266075679027	2.83995958748953	3.14893410452634	2.85996954822103	3.33913738491959	3.80529245560071	3.1906148602095	2.26603689399532	3.0036022366802	2.66220549965362	2.34766565630097	3.41683974191283	2.47767732756531	3.73443866613717	3.83592407425437	3.55581615506164	4.02856915219677	3.12598165385472	4.5197934862411	3.35755200461808	3.26153081524341	3.18586654531133	2.15704371014558	2.70929063572336	4.1407786557828	3.4594316186373	2.37016428054021	4.19140472885276	5.799087306074	3.97085365434048	2.96532254836725	3.15218341905505	1.41142624572647	4.37364821133469
