"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0115_3000_N"	"HKB0120_3000_T"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0168_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0088_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0161_3001_T"	"HKB0164_3006_T"	"HKB0182_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0564_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0220_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0127_3000_N"	"HKB0179_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0225_3000_N"	"HKB0230_3006_T"	"HKB0233_3000_N"	"HKB0538_3000_N"	"HKB0562_3000_N"	"HKB0585_3000_T"	"HKB0109_3000_N"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0597_3000_N"	"HKB0719_3001_N"
"LYVE1"	5.68369645430652	5.95652136333312	5.66902676550963	5.72819263549805	6.4254257345907	7.63379445406702	4.44161626940656	5.96347412397489	5.5737986435893	5.95233356636969	8.88545234508427	6.7113572383413	7.8285808102766	6.41886457739032	7.87946072253802	7.36544758855011	6.54550510069107	6.30469355747101	7.75728999237877	6.03474394932473	6.77610398807316	7.95982810291661	7.76387628539072	6.00495075995105	3.86492897228979	7.30131327434824	7.61904612733657	5.45746296464855	6.97429985800373	7.77623561482759	7.45063391836958	7.05799172275918	5.83390207666916	6.84436054322125	6.49681384064038	5.97039353791468	6.0706039986813	8.8286442742617	6.35772793231062	6.40377898395031	5.86418614465428	7.04253490553975	5.78109738148632	7.79545527204412	6.85810536002924	6.19081236791614	1.81966818349646	6.3437631221496	5.62380834772639	5.30924896081662	6.50080205305716	6.73552217729654	7.98322165074267	7.6219785843468	8.05012073038541	7.0393577651597	7.65635335245763	7.52254230040081	7.20662368996032	7.49585502688717	7.27705487614873	6.84799690655495	6.93073733756289	8.13919319215415	8.32251407072944	5.90062533253607	8.01992426090841	7.47824380438011	7.83895176695194	6.66533591718518	7.3082480054988	6.07959144864819	7.9469062744564	6.98561427485345	7.13944902997307	6.24412594328373	7.94474133918457	8.0171981525831	6.35543919724869	5.6313953536956	2.30742852519225	2.4594316186373	3.18428029441938	1.23878685958712	5.43128865429159	3.76447355099267	1.94110631094643	0.475084882948783	1.13093086982645	4.09000652990382	3.3533232911629	3.47118746038699	0.650764559116902	0.773996325111173	1.31614574229336	0.790772037862	0.669026765509631	2	4.53294028837287	1.52105073690096	3.44095219802964	0.367371065648529	0.956056652412403	1.92599941855622	1.95233356636969	2.53356334821451	5.30231905094883	4.30012372456901	4.83895176695194	3.32624970083746	2	5.13463167144765	4.5033487351675	2.40871186102943	2.37295209791183	3.4944156103975	4.61999982982136	4.64443315240625	3.75488750216347	3.55213110825378	1.48026512205446	2.28392177230762	3.03738222200308	1.91838623444635	5.07724299893246	5.970163424661	3.95419631038688	1.01435529297707	8.99089814957166	3.76341157447001	2.81352468929781	8.14969631948915	6.84949893172018
"MAMDC2"	3.75702324650746	4.83491342970104	3.93640237772506	4.39369076418745	4.15785216914174	4.5837597536395	4.06004738366994	3.94579495674006	3.43162295971329	4.48607074373567	6.38422253293016	4.72574115650395	5.63662462054365	3.2585189247113	5.674686619928	4.92742242873987	4.60050764534579	3.72027846523333	4.85249829878989	3.93451650158608	4.10601323762212	5.19927972133662	5.48284828306847	3.62760683812965	4.45022149589718	4.71753934339116	4.6724253419715	3.34766565630097	4.25171909260596	4.9136075118231	4.38887833881199	4.4594316186373	4.25323293853803	4.16188768237689	4.35614381022528	3.93734439215023	3.60762622084549	5.22997238511225	4.55949181320504	3.75167794568758	3.4154882710497	4.4988890869768	3.1586601753465	5.03957710306068	4.53169336086147	3.92029330021101	3.54843662469604	4.47767732756531	4.35120427725799	3.9429835981871	4.35402893805439	4.42425028608405	4.31614574229336	3.88849973551412	5.59693514238723	4.68818035858693	4.12267271882414	4.15704371014558	4.80271021929134	5	4.48349335128439	4.77346892790519	4.60644222813161	5.55612281784117	6.11956368441736	3.65191274464578	4.69265037003553	4.74308405554959	5.02369891726641	4.71973105674985	4.27724089833207	4.04701481951759	4.4093909361377	4.55826763405574	4.66163560233596	4.37295209791183	5.06953032516231	5	4.4262647547021	4.43429461795993	2.25398926623079	3.19692173382033	1.95233356636969	0.75702324650746	3.22804904788446	2.35049724708413	2.53106949272595	3.03210084316702	2.15055967657538	1.95233356636969	2.33913738491959	3.34482849699744	1.84799690655495	2.74846123300404	1.93734439215023	2.67807190511264	6.28447711781042	2.77610398807316	3.4905701304462	1.85598969730848	2.24488705912353	2.66902676550963	2.32192809488736	2.75915583380027	0.748461233004036	2.46466826700344	2.97819562968165	3.78764141448333	3.31903981556254	1.89530262133331	0.895302621333307	2.94110631094643	2.23266075679027	1.61353165291793	1.08406426478847	1.58976348698498	4.28021399581062	3.91073266190291	3.790772037862	1.96347412397489	1.20163386116965	1.07724299893246	3.94579495674006	1.90689059560852	3.55213110825378	4.07638806851284	4.50207595604579	2.05311133645956	6.52230689287139	2.32768736417605	2.1407786557828	5.31940116685832	3.83390207666916
"MYOC"	0.903038270112912	0.650764559116902	3.21101219348551	4.93734439215023	3.05484847699562	1.76128527336162	1.07724299893246	0.650764559116902	0.84799690655495	1.22650852980868	8.0837452373945	3.76871365703048	5.26716121802226	3.49569516262407	4.82273014794452	2.83794324189103	3.87381319835909	4.2667865406949	5.58014548442338	4.79389588254888	1.7311832415722	7.1660124016662	1.799087306074	3.11270013274936	0.739848102699327	7.543573212777	3.68369645430652	4.93357263826102	5.8109571587378	6.37851162325373	4.63517394667492	3.25096157353322	2.0703893278914	2.55336050333533	2.07724299893246	3.02856915219677	5.22843392051337	5.04788732939655	5.21761848535105	2.3305584000308	6.05614996110814	7.07382023329167	5.58074849176377	3.5837597536395	2.37573453858316	3.86294724802092	1.799087306074	3.99457972421575	1.31614574229336	2.57773093149008	4.61588707391606	2.32481060342048	2.86195536414487	5.40633257782171	6.88752527074159	0.956056652412403	2.84197311892718	5.44426950241348	4.06436554026363	4.42492208821069	5.38024459047818	3.20476675065461	5.83415498140132	6.16912328147676	7.23122118071119	4.37295209791183	5.63836350589786	2.93545974780529	1.68257329734758	4.13586316536868	5.06651978142975	6.48848287444453	4.50207595604579	2.29572302453997	1.49569516262407	3.72465027173297	4.83642913116165	3.84899843040002	4.73281187208294	2.54843662469604	0.505890929729957	0.150559676575381	0.659924558402378	0	3.12267271882414	0.464668267003444	0.0840642647884746	0.070389327891398	0.333423733725192	0.250961573533219	2.47508488294878	0.286881147788162	0.0565835283663675	0.27500704749987	0.124328135002202	0.070389327891398	0.0426443374084937	0.16349873228288	0.863938450423971	0	0.389566811762726	0.0426443374084937	0	0.111031312388744	0	1.10433665981474	0.516015147003665	0.799087306074004	2.1407786557828	0.485426827170242	0	0.622930350920177	1.91073266190291	0.111031312388744	0	0.516015147003665	0.454175893185802	1.52606881166759	0.411426245726465	1.31614574229336	0.0426443374084937	0.0976107966264223	1.6507645591169	0	0.970853654340484	1.33342373372519	0.613531652917927	0	7.96451415408665	0.632268215499513	0.321928094887362	6.79116288855502	6.611172380044
"CCL14"	7.55205423626544	5.8972404255748	7.69139457853808	6.78044134262235	7.36536009681043	7.80025280637239	5.91957844593547	6.15076274435542	7.44956137461324	7.41852730210161	9.13134253912326	7.56483541701035	8.4423215104798	7.46483160637989	7.11134436328308	8.3684191550814	8.28058520256447	7.10664145232436	8.22626767519604	7.60806996772166	7.08544590219427	7.6564963705535	7.61596061889305	7.25077213159993	6.68804044731873	7.75000346948938	7.2350568627071	8.43729433149714	7.65913965122127	8.20803922155379	8.6838718686226	8.55428186262639	7.20701432017753	8.10774017024573	6.30067286942404	7.55359089832784	7.58893945365522	8.59185890498717	7.36955372672159	8.21718223775023	8.309067020588	8.78237579986052	7.35631990971172	8.77988347493664	6.62395462859252	7.49457561650212	6.24944534108584	8.33485426933163	7.18050594379476	6.76884595975339	8.30423722501714	8.08480838780436	8.42609698971082	8.70577060301978	8.543070497888	7.6900678338945	8.5512083739461	7.9711411526059	7.88239850405388	8.15815522450277	7.0638264769831	8.52214993317577	7.70348834965682	8.16375029639813	8.18769847638827	7.32246900411355	7.81384530957179	7.1378108834161	7.84291599527006	7.32615979929258	7.48711649557446	7.65928239338433	7.44964390629375	6.62219827852365	7.90514628503411	5.87184364850932	7.00157708538953	7.82889810228802	7.57961764616916	6.62219827852365	4.73172632271578	3.74092756031863	5.12556845177803	1.86393845042397	5.87233628810464	7.39882918244463	3.68929916053589	3.41683974191283	4.9136075118231	4.40394936423287	5.07895134139482	5.98595575460751	2.74631276642546	9.03793125540046	4.27127625917593	2.1407786557828	1.81557542886257	4.48800077083407	4.95930648975966	3.68369645430652	5.10810622368613	3.04788732939655	1.87578006306849	2.9429835981871	4.56315813040281	6.17292748960384	5.95698592461258	6.03584381599453	7.19662671421379	6.77597234930845	2.33913738491959	8.90439377610245	5.83364912759498	4.38818953715608	4.07895134139482	4.82425869660337	6.78293270482084	5.91790907385298	5.90424322720366	5.56132613645392	1.68257329734758	5.46532151358055	5.65764000520782	4.31034012061215	5.40429006444484	6.57425291650018	5.52763338729093	2.5385381636298	8.17032569441556	5.22920335788675	5.45746296464855	7.77965370199812	7.63872551002514
"MYH11"	6.52120781622399	6.7001622501066	7.07937811111865	7.56414948998573	5.40633257782171	6.00562454919388	6.13422093976063	6.67426290020077	6.09444722169991	7.36737106564853	4.59693514238723	6.61794491742059	6.4262647547021	2.99095486039699	4.85149920246126	6.5737986435893	6.88129753691112	4.07895134139482	5.78868571061353	6.56132613645392	6.47004872601133	5.20006486151431	7.1880447964217	3.68257329734758	6.66647256884207	4.81864608282254	6.36159292377221	6.57712666130705	5.73687542290827	4.63343121035563	5.68257329734758	6.89299809305507	6.56224242422107	6.77570903573939	5.93310047493137	6.17731986649513	2.70929063572336	3.4235781709818	6.93734439215023	7.07296327155522	3.21101219348551	5.40258575823259	5.20672135743089	6.6406787642337	7.3091579935704	7.05723363504243	7.57999469319869	7.10465116660105	7.18477618520242	6.74429566905504	8.31890428548923	8.03699777426735	4.54905302933729	6.1781170457064	6.19298316997399	7.02125762056052	7.27519333390221	3.47118746038699	6.98162436069636	7.04034452321527	4.67581593117227	8.00410808063294	4.38128337250378	4.30961277245412	6.59454854955035	4.21878116778407	3.56559717585422	5.93663793900257	6.21839371107679	5.10643207781693	6.61028665708102	5.86418614465428	6.7899900186681	6.05918219921169	5.88386515450979	7.04973966269698	1.78659636189081	4.57470704641555	6.39386233997893	7.30770173701787	3.01435529297707	3.73876783680019	3.53231695933277	1.52105073690096	2.57288966842058	5.45252954467793	2.99095486039699	4.77030048949942	2.41683974191283	2.50589092972996	6.62131930101419	5.77003613859792	4.69432306012539	6.18844048897516	3.52230689287139	4.13832300405648	2.28983446517751	5.38059093426592	4.40871186102943	3.71259578044703	4.31034012061215	4.90352037372338	4.62175885670973	4.19298316997399	2.69376571221778	4.75274859140713	4.12101540096137	6.47913353307985	5.7221927608959	3.62175885670973	1.87578006306849	6.21218021004443	2.34482849699744	3.02147972741045	2.55090066464752	3.22187708107703	6.10118781525974	7.77155549522272	5.20828313841252	2.19219416528334	0.978195629681652	3.56803210477128	7.50231468767835	4.69320814891002	5.87970576628229	6.83314309635834	7.05235067924417	2.61353165291793	4.83895176695194	5.23189316164533	4.01881218574282	4.32768736417605	4.21334728173344
"DPT"	6.49841044886098	5.28835856219366	6.98766194202704	8.71393633560096	8.50775500517511	8.90776196066403	6.22708641687464	6.41987593042219	6.99140846676479	7.05235067924417	10.2617188497879	7.24021890983959	8.98993372431032	8.13093086982645	8.69919069152582	9.50223511485679	8.65581690829202	9.46990632099565	9.46231821754931	9.47826403158172	9.04954909110098	8.09602987630799	8.69655030107857	7.50636709290306	7.48066904597033	8.68274884827087	8.6839771069756	9.07863118123353	9.04217919462897	10.0474784060916	9.79519549081701	8.19175016044567	7.55397480823747	8.69174351917128	7.07852444538908	8.17312743348066	10.1173444027294	8.74018551997544	8.60203071004446	7.20133980368161	8.54878338471235	8.09824268000358	8.54643148880566	9.47773803214995	7.1377084374696	6.58150189667979	5.1139504824225	9.18341207519167	9.00090140274153	6.27314285930808	9.59350317242411	7.29746657376321	9.79096747644452	8.9039721995899	10.5317713254129	7.83086375675176	9.62778920613365	10.0460735533062	9.26171884978794	8.32449560941458	9.99323562247062	9.06641214573448	10.3020333902568	10.1753249891849	10.4577399689916	8.46262496291873	10.1333734361742	8.25483966121025	7.1101961777542	6.95198403395347	8.51163407121946	9.64378405321925	8.57991929167565	8.34894940950962	8.06635832487529	7.78901189819341	9.71159814926127	7.27304958663691	8.92937677875854	6.93428059364002	4.611172380044	3.31034012061215	4.9546616208379	2.04264433740849	6.93734439215023	5.40429006444484	2.7158933705476	4.01970191444255	4.94719858426206	5.15583017155653	5.95163441683292	3.79181407116183	3.20163386116965	5.59902017739168	4.33842441478356	4.5765221379205	3.01435529297707	3.5933537709803	7.08001802908917	5.1243281350022	5.84649331596456	4.65992455840238	5.5737986435893	5.15502057835857	3.83693401132109	4.61176256006487	5.64673869830785	6.17472598770613	7.14669594803066	5.78057257426304	5.29902480738432	7.41692416682088	6.6000615659686	4.86195536414487	4.75060650483559	5.92765946070309	4.95512678126137	5.02768487693716	4.97269265400426	5.65420637794429	1.02856915219677	3.03913839390696	5.98071082890019	2.95046841415012	5.95163441683292	6.00225245173138	4.72410451986685	1.9560566524124	9.62316819448743	4.46923479366766	5.13996056954546	9.61642019007732	8.36929198168004
"CLEC3B"	6.2688460628732	5.93687346182423	5.79181407116183	7.34127418369217	8.01875655947608	7.68341574703043	5.64587455030903	7.24878148797396	5.42693561964834	7.52512925120397	9.31015831794782	7.55005412551195	9.04474928464353	7.78135971352466	9.09177915902934	7.97848166870967	7.71342088486808	8.38625051750007	8.467157185349	7.95617284417672	7.69097573834328	8.92076967302065	8.70494111037603	6.90002146703778	6.4666271200415	8.40079406718598	7.92398108175045	7.59327906445614	8.01580529391335	9.13463167144765	7.97286494009896	7.13329636570058	6.79921685261393	7.93793283896709	6.62263756653746	7.01647403390102	7.72116756125955	9.41953889151378	7.83345938668054	6.96162332828694	7.49481559239038	8.62968446806213	7.82508598475518	8.50398470389761	7.40087943628218	7.74792441623844	4.94626298433245	7.57523668403976	7.43621182095422	6.96670731415032	7.71149490665009	7.02436400911417	9.02178506850753	7.95779854706707	9.06239698440189	8.02059109477325	8.00174595661713	8.40968793101534	8.53865455537188	8.93436906364041	8.54241283706827	7.84191023858891	8.11478344724985	8.83920378809694	9.26402028621445	7.89893387178018	8.22877059985967	6.66902676550963	7.58074849176377	7.00753191158199	8.01379721202899	7.68727069271313	7.27724089833207	7.51656677149686	7.2406005499558	6.33842441478356	8.25913122408	7.97401298857468	7.8059372931571	5.22149045504206	4.07980475463526	3.52230689287139	4.39437694495706	2.63923216324928	5.90520646879571	5.06004738366994	4.22650852980868	3.02680005934372	3.60050764534579	4.02059109477325	4.65878273401283	4.74254523386605	1.53605290024021	5.65391987311942	4.24564777363675	3.28688114778816	1.92219784839637	2.70708299177171	5.04220656012069	2.65764000520782	3.77925972037238	2.92029330021101	3.06695024392463	3.79493566280354	4.07124781946144	3.87872534148011	6.02989454966334	4.28688114778816	6.19593810042783	5.22496636500027	3.60762622084549	6.3212065669699	5.98002530023873	4.28243980500639	2.99095486039699	4.55274593674845	5.82781902461732	6.07767027423275	5.0232553523003	4.90496571868403	1.4276061727819	2.0071955014042	5.39677601078753	3.30888505741176	5.34518344718767	4.73443866613717	4.9136075118231	3.03913839390696	9.23606204168835	4.26077843189343	3.54349588342577	8.34505035110003	8.07022830383399
"TMEM132C"	3.03386345186628	1.73552217729654	2.31903981556254	4.02591469875079	4.56864019541922	4.63226821549951	2.68481873755322	2.37295209791183	3.26753579806873	3.79181407116183	4.63633460244218	2.60880924267552	3.85598969730848	5.35191096110308	4.5077946401987	3.69376571221778	3.4594316186373	5.17072627613155	4.54287709935414	5.02768487693716	4.2349610948395	5.27015513876653	3.9560566524124	4.1811025507538	3.68032435684402	5.18784690943957	4.08746284125034	5.37955165336549	4.78188423454149	4.52356195605701	4.97407036702403	3.37573453858316	3.18269229751619	4.24107745817504	2.99819550315325	3.09592441999854	5.28206907519813	5.45877569908024	3.48928602262588	4.64616265715789	5.48928602262588	5.59454854955035	5.26753579806874	4.96439863220318	2.18903382439002	4.95326523901484	3.05484847699562	4.11353381959191	3.82680268428583	2.90689059560852	4.13750352374993	3.18586654531133	5.12515513132229	4.41278152533848	5.31397137105902	2.07724299893246	4.28688114778816	4.8109571587378	4.34411833452143	3.54966917072649	4.45549162062847	4.13257684267001	5.37260391520448	4.88166461932035	5.73633427697511	4.53044535469291	4.98230913012977	2.39506279951758	3.18269229751619	3.58856473740135	3.21878116778407	4.57833494868161	3.66562016406638	4.56985560833095	2.91073266190291	3.65535182861255	4.16510798514454	5.45220004940622	4.20163386116965	2.44625622988956	0.389566811762726	0.454175893185802	1.16349873228288	0.176322772640463	1.65535182861255	1.31614574229336	0.443606651475615	0.16349873228288	0.475084882948783	0.956056652412403	1.28095631383106	0.650764559116902	0.0426443374084937	0.807354922057604	0.565597175854225	0	0.0143552929770701	0.807354922057604	1.81147103052984	0	1.29865831556452	0.137503523749935	0.0565835283663675	0.963474123974886	0.20163386116965	0.863938450423971	2.55336050333533	1.57531233068744	1.97819562968165	1.52105073690096	0.0976107966264223	2.33913738491959	1.87184364850932	0.678071905112638	0.956056652412403	1.78240856492737	2.05658352836637	2.13750352374994	1.57531233068744	1.76977173924945	0.111031312388744	0.070389327891398	2.62760683812965	0.250961573533219	2.25701061820602	1.38956681176273	1.36737106564853	0.16349873228288	4.34837407519116	1.42223300068305	1.28095631383106	5.31940116685832	5.11769504266975
"ATP1A2"	3.25247621413522	2.56803210477128	4.45746296464855	3.78450398292957	4.71589337054761	6.56147889150101	3.68481873755322	4.85847839042327	4.76553474636298	2.80529245560071	5.72191944555154	4.08236196955747	4.53294028837287	5.63691458035588	4.4995270242151	4.50716034911752	4.2667865406949	5.56590176680667	3.85798099512757	4.73063995591679	4.81762325751143	5.78293270482084	4.23266075679027	3.82171021503467	4.64558638591361	3.92694824794977	3.605257262939	6.0092127868052	5.18903382439002	4.8293421939028	5.46008724011683	4.74254523386605	4.09169983413681	5.9159988517389	1.81147103052984	2.86195536414487	3.15055967657538	4.82527683005487	3.79389588254888	4.5385381636298	6.15785216914174	6.16450472565806	5.41142624572646	3.28540221886225	2.69376571221778	4.11852584893567	3.35191096110308	4.05484847699562	4.55765515472542	3.35895882583233	3.88849973551412	3.5909612413426	4.98048235553826	4.68873986801449	5.18586654531133	3.22187708107703	5.19021976366016	4.762880292917	5.5677279633048	3.49185309632967	5.14893410452634	5.03386345186628	5.30997649237056	4.16832111573972	4.91456452349394	4.68650052718322	5.45844762743792	3.74953426766926	3.85897561429202	4.32624970083746	4.10349763970334	3.76234881564413	3.43028527297778	5.05093696522523	3.98276546258365	4.36946648365072	3.71369581484336	4.47961860846942	2.58736499093646	3.99367436175058	0.739848102699327	0.389566811762726	4.77135740899056	0.214124805352847	2.36457243229586	2.08406426478847	0.925999418556223	0.389566811762726	0.55581615506164	0.782408564927373	1.92219784839637	1.95977015521147	0.22650852980868	2.03210084316702	1.02856915219677	0.16349873228288	0.0143552929770701	2.23878685958712	1.66902676550963	0.0976107966264223	1.27500704749987	0.411426245726465	0.0426443374084937	0.773996325111173	0.286881147788162	1.11103131238874	2.9297909977186	2.30451104180995	2.34766565630097	0.871843648509318	0.137503523749935	2.36737106564853	1.94860084749336	0.400537929583729	1.13750352374994	1.48542682717024	3.24640808724638	5.35297033824593	3.20006486151431	1.50589092972996	0.411426245726465	0.333423733725192	4.57591736111815	1.98185265328974	4.01881218574282	4.03913839390696	2.36176835941915	1.38404980679516	5.26491169307446	1.91456452349394	1.55090066464752	5.89627184880738	4.73606362787181
"MMRN1"	5.35120427725799	4.83945576522463	5.22187708107703	3.82171021503467	3.4235781709818	5.7599547420113	3.78031009904338	3.76341157447001	4.88898672118656	4.62585493136806	4.47443604325227	5.08618931310448	3.43562859405209	0.422233000683048	3.20633064787105	6.61235249875266	5.22573765346606	3.73876783680019	3.27052894238072	3.61706334388818	5.82017896241519	4.21101219348551	4.31397137105902	2.90110824301451	1.52105073690096	2.31903981556254	5.12680770314203	4.11103131238874	4.6667565918848	1.92599941855622	3.71039319217052	5.31215688831337	4.33771109212829	5.11186596386756	3.21567859660793	4.72082566608984	0.839959587489532	2.94860084749336	3.75915583380027	4.82119997805645	1.61823865559545	3.60762622084549	2.79701297783614	5.06781078378962	4.87578006306849	4.56985560833095	1.58976348698498	5.2637856138908	3.97727992349992	4.23035674505615	4.70043971814109	5.66817586897014	4.14730669878029	3.87085786436376	3.81147103052984	6.51191074867093	5.12060077384517	1.43295940727611	5.03298241669943	5.3823214071145	2.19219416528334	4.6409679104499	3.11603199344711	3.01435529297707	3.56803210477128	3.79597469420667	2.09085343045111	5.99525837340469	5.47346223623528	6.08193608171943	4.43629511983936	4.53667461756976	5.27649666564036	5.03738222200308	6.28002835661061	4.25927248703759	0.594548549550354	3.90207357931074	2.26002565596146	5.03738222200308	2.12763327972587	1.32768736417605	1.73984810269933	0.321928094887362	2.88947354253111	2.97819562968165	1.73984810269933	0.84799690655495	1.41142624572647	0.871843648509318	3.69821847822441	3.82781902461732	0.765534746362977	6.77807712953536	1.47508488294878	0.214124805352847	0.150559676575381	2.0071955014042	3.54349588342577	1.41683974191283	2.96347412397489	0.687060688339892	0.918386234446348	1.63226821549951	3.1243281350022	3.20945336562895	3.76234881564413	3.674686619928	4.5957423394744	3.41683974191283	0.992768430768924	4.5957423394744	0.855989697308481	0.75702324650746	1.81147103052984	2.48542682717024	3.82781902461732	3.96993327469786	2.37573453858316	1.38404980679516	0.604071323668861	3.14241343787374	2.19219416528334	2.26903314645524	3.93640237772506	5.79233480570669	3.67129337248158	0.948600847493356	4.6724253419715	2.99457972421575	2.15704371014558	2.99276843076892	3.77188557851537
