"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0772_1460_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0620_3000_T"	"HKB0719_3002_T"	"BC_HKB0775_1470_T"	"BC_HKB0876_1543_T"	"BC_HKB1366_1663_T"	"BC_HKB2116_1671_T"	"HKB0092_3000_T"	"BC_HKB0555_1321_T"	"BC_HKB0570_1319_T"	"BC_HKB0588_M1349_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0774_1469_T"	"BC_HKB0834_1553_T"	"BC_HKB0874_1537_T"	"BC_HKB0878_1544_T"	"BC_HKB0894_1583_T"	"BC_HKB2105_1618_T"	"BC_HKB2109_1628_T"	"BC_HKB2119_1690_T"	"BC_HKB2123_1695_T"	"HKB0006_3006_T"	"HKB0078_3000_T"	"HKB0147_3000_T"	"HKB0159_3006_T"	"HKB0196_3006_T"	"HKB0222_3006_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0540_3000_T"	"HKB0585_3000_T"	"HKB0713_3000_T"	"HKB0726_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0215_1134_T"	"BC_HKB0913_1654_T"	"BC_HKB0917_1656_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0067_3006_T"	"HKB0080_3006_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0070_3002_T"	"HKB0134_3006_T"	"HKB0656_3000_T"
"FMO2"	3.62175885670973	4.56803210477128	4.50016467949217	3.85399564717639	3.19849415363908	2.87184364850932	4.85399564717639	3.26303440583379	7.44418666269936	2.44625622988956	2.8011586560937	1.85199883711245	6.93746210071644	4.34553831007001	3.9297909977186	4.49121175600309	5.55428186262639	3.39643353125099	5.05398016818765	3.46727948045998	4.33842441478356	3.65420637794429	3.66334461936608	6.84436054322125	3.45680614923047	3.77925972037238	5.08448952493625	3.50207595604579	4.99140846676479	3.17951105027151	3.3533232911629	2.89336221076387	6.30103884990315	2.88362081628567	0.956056652412403	0.454175893185802	1.92219784839637	0.970853654340484	1.4541758931858	3.34624777408278	0.918386234446348	0.505890929729957	0.887525270741587	1.75274859140713	1.81966818349646	0	0.344828496997441	0.6959938131099	3.05484847699562	2.13093086982645	0.669026765509631	0.831877241191673	0.16349873228288	1.13750352374994	1.15055967657538	1.23266075679027	1.60880924267552	1.87578006306849	1.97452931248388	1.59931779369823	1.44890095114513	0.356143810225275	1.80322703643493	2.89336221076387	0.31034012061215	2.28688114778816	2.40599235967584	3.06350294230616	2.23878685958712	5.87430516598223	1.29278174922785	2.85598969730848	3.03913839390696	1.04264433740849	2.11103131238874	3.65191274464578	3.68369645430652	3.19849415363908	3.02502879449152	2.97085365434048	4.09508049190141	3.01435529297707	2.56315813040281	3.01077983875324	3.93357263826102	4.4276061727819	2.88557436437143	1.54596836910529	1.61823865559545	2.80322703643493	1.87970576628229	1.58014548442338	2.19534759832222	2.13422093976063	1.19534759832222	3.51222688651396	0.823749360308273	3.01256867350306	2.4276061727819	0.925999418556223	1.65535182861255	1.74416109557041	2.71149490665009	3.07895134139482	2.02147972741045	3.81352468929781	2.0071955014042	0.895302621333307	3.26153081524341	2.78031009904338	3.37712374912949	2.95977015521147	2.8972404255748	3.29425313644451	2.90689059560852	2.24184018356467	2.21412480535285	1.34482849699744	2.28392177230762	2.11769504266975	0.632268215499513	0.84799690655495	1.63226821549951	3.21101219348551	1.94110631094643	3.64038956005495	1.60407132366886	2.09423606984577	0.748461233004036	2.08746284125034	1.70043971814109	1.23878685958712	1.11769504266975	1.68706068833989	1.0071955014042	1.26303440583379	1.43829285157915	3.8569856897822	0.286881147788162	3.00180224263399	4.82883464946806	1.4594316186373
"AKAP12"	6.17592374206376	6.30560578958543	3.34340782229781	5.9481335778404	5.06350294230616	7.16912328147676	6.38870616922638	5.35649598770558	4.16510798514454	4.94532677726463	6.18923154864728	4.17232749165762	4.05398016818765	4.65764000520782	3.81249822533356	4.43162295971329	4.60584986719498	3.03738222200308	6.36684673526264	3.86492897228979	5.20945336562895	4.22187708107703	4.62175885670973	7.16822081365459	4.57349571549561	5.5894638929561	4.86492897228979	4.93262815702213	4.21645486514476	3.30451104180995	4.19534759832222	3.31324585178756	3.24944534108584	3.17951105027151	3.24792751344359	2.33913738491959	4.12845838414693	3.07724299893246	2.9126498648972	2.98002530023873	3.4369613378336	2.21412480535285	1.84799690655495	2.89141918684608	1.59454854955035	2.12763327972587	3.41683974191283	2.81966818349646	3.6564963705535	2.53605290024021	1.81147103052984	2.71149490665009	2.01435529297707	2.54596836910529	2.58496250072116	2.57773093149008	1.57046293102604	2.5033487351675	3.28540221886225	2.13093086982645	2.57531233068744	2.82984955984469	2.6915341649192	3.27649666564036	1.47508488294878	5.72873684336602	4.33699741660501	4.00180224263399	3.69376571221778	4.16108148227718	3.22187708107703	3.14893410452634	3.05137210172103	1.73552217729654	3.0686708106651	2.85798099512757	2.90496571868403	3.24944534108584	2.82984955984469	2.42492208821069	4.4093909361377	2.11769504266975	3.69488019279919	3.13750352374994	2.93734439215023	4.34340782229781	2.46205231879643	4.22727899446832	4.24412594328373	3.77082904603249	2.76553474636298	3.94766615679601	3.40463068421761	4.2364926183813	2.68929916053589	4.2861418728343	3.30597052098439	4.90448409790142	2.49825086752783	2.08746284125034	3.56803210477128	3.66789212523023	3.28835856219366	3.84599177066457	3.98823022306046	3.85099939471647	2.86789646399265	2.57046293102604	3.56803210477128	3.32337006906127	4.0241423458978	4.03738222200308	3.54101915313356	4.22110372536788	4.24107745817504	3.43962313755712	4.05050169744673	3.91169158187234	3.68032435684402	3.80322703643493	3.35895882583233	3.28983446517751	3.90785207184596	4.30742852519225	3.21567859660793	4.43362716708478	2.68032435684402	3.38818953715608	2.877744249949	3.48284828306847	3.82984955984469	2.8073549220576	3.36457243229586	4.15055967657538	2.67355642399014	2.68706068833989	3.28243980500639	4.45746296464855	1.90689059560852	2.24488705912353	2.63226821549951	3.87184364850932
"ADRA1A"	1.70929063572336	1.92599941855622	0	2.03210084316702	0	2.02856915219677	1.63691458035588	0	0.831877241191673	1.20789285164133	2.50080205305716	0	1.44890095114513	0.321928094887362	0.565597175854225	1.29278174922785	1.28688114778816	0.505890929729957	2.12101540096137	0.389566811762726	2.12101540096137	0.432959407276106	0.713695814843359	3.58255600301406	1.85996954822103	1.52606881166759	0.20163386116965	0.189033824390017	0.6959938131099	0.863938450423971	0.176322772640463	1.63691458035588	0.992768430768924	0	0.855989697308481	0.22650852980868	0	0	0.956056652412403	0	0	0	0.956056652412403	1.83592407425437	0	0	0	0	0	0	0.443606651475615	0.111031312388744	0.070389327891398	0.0840642647884745	0.84799690655495	0.0976107966264223	0.150559676575381	0.286881147788162	0.0565835283663675	0.0426443374084937	0.111031312388744	1.37295209791183	0	0.0840642647884745	0.137503523749935	2.0036022366802	0.678071905112638	0	0	0	0	0	0.286881147788162	0.16349873228288	0.214124805352847	0.111031312388744	0.0840642647884745	0.16349873228288	0.22650852980868	0	1.15055967657538	0	0.344828496997441	0.0976107966264223	0.722466024471091	1.24488705912353	0.070389327891398	0	0	0	0.0285691521967709	0.176322772640463	0.0976107966264223	0.124328135002202	0.871843648509318	0.765534746362977	0.286881147788162	0.669026765509631	0.16349873228288	0.0285691521967709	0	0.189033824390017	0.070389327891398	0	0.214124805352847	0.505890929729957	0.250961573533219	0.189033824390017	0.55581615506164	0.495695162624069	0.344828496997441	0.526068811667588	0.443606651475615	0.584962500721156	0	0.344828496997441	0.367371065648529	0.0840642647884745	2.08065766334523	0.0565835283663675	0.0976107966264223	0	0.20163386116965	0.333423733725192	0.422233000683048	0.594548549550354	0.321928094887362	0.0840642647884745	0.0840642647884745	0.0565835283663675	0.0976107966264223	0.321928094887362	0.263034405833794	0.0840642647884745	0.176322772640463	0	0.0976107966264223	0.367371065648529	0.16349873228288	0.748461233004036	0.111031312388744	0.0426443374084937
"PARK2"	1.41683974191283	0.411426245726465	1.63691458035588	0	0.659924558402378	1	0.565597175854225	1.0496307677246	0	0	0	0.823749360308273	0	1.61823865559545	0.992768430768924	1.56559717585423	1.70929063572336	0.985500430304885	2.31324585178756	1.09761079662642	1.85598969730848	0.903038270112912	1.81557542886257	2.69376571221778	1.85199883711245	1.76553474636298	0.925999418556223	0.963474123974886	1.38956681176273	2.06004738366994	1.43295940727611	0	0.575312330687437	0.454175893185802	2.27500704749987	0.250961573533219	1.06350294230616	1.25701061820602	2.24488705912353	0	0.782408564927373	0	0	1.51601514700366	0	1.40599235967584	0.918386234446348	0.773996325111173	0	0.53605290024021	0.782408564927373	1.54101915313356	0.879705766282288	0.31034012061215	0.659924558402378	1.4541758931858	1.20163386116965	1.90689059560852	1.25701061820602	0.55581615506164	1.16992500144231	2.08065766334523	1.20789285164133	1.01435529297707	1.29865831556452	0.748461233004036	0.704871964456353	0	0.918386234446348	1.29278174922785	0.992768430768924	0	0.956056652412403	0.432959407276106	0.748461233004036	0.565597175854225	1.53106949272595	0.6959938131099	0.400537929583729	0.422233000683048	1.4905701304462	0.16349873228288	1.14404636961671	0.910732661902913	1.59931779369823	1.26303440583379	1.27500704749987	0.887525270741587	0	0	1.04264433740849	1.42223300068305	0.432959407276106	0.632268215499513	3.09592441999854	0.722466024471091	1.27500704749987	0.823749360308273	0.823749360308273	1.1243281350022	1.08406426478847	0.604071323668861	1.23266075679027	0.6959938131099	1.11103131238874	0.722466024471091	0.632268215499513	0.75702324650746	0.887525270741587	1.58014548442338	1.84799690655495	1.23878685958712	1.41683974191283	0.739848102699327	0.584962500721156	2.10768786931437	1.27500704749987	1.63226821549951	0.641546029087524	0.400537929583729	1.70929063572336	0.992768430768924	0.855989697308481	1.67807190511264	0.713695814843359	1.40599235967584	0.678071905112638	0.641546029087524	1.27500704749987	0.333423733725192	0.918386234446348	2.60407132366886	0.799087306074004	1.23878685958712	0.839959587489532	1.32192809488736	0.55581615506164	1.31034012061215	0.432959407276106	1.08406426478847	0.704871964456353	0.887525270741587
"GLP2R"	0	1.24488705912353	0	0	0	1.36737106564853	0	0	0	0.739848102699327	0	0	0	0.454175893185802	0.0426443374084937	0.344828496997441	0.238786859587116	0	1.65535182861255	0.0426443374084937	0.613531652917927	0	0.0840642647884745	1.64154602908752	0	0.333423733725192	0.0426443374084937	0.20163386116965	0.400537929583729	0.0426443374084937	0	0	0	0	0	0	1.88362081628567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0.0565835283663675	0	0	0.0565835283663675	0	0.0426443374084937	0.0426443374084937	0	0.0976107966264223	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0.0426443374084937	0	0.0426443374084937	0.0426443374084937	0.250961573533219	0	0	0.189033824390017	0.0565835283663675	0.0426443374084937	0	0	0	0	0	0	0.0426443374084937	0.0426443374084937	0.176322772640463	0.27500704749987	0.189033824390017	0.238786859587116	0	0	0.137503523749935	0	0.321928094887362	0	0.124328135002202	0.31034012061215	0.0285691521967709	0.0285691521967709	0.0840642647884745	0.189033824390017	0.432959407276106	0.124328135002202	0	0.189033824390017	0.189033824390017	0.070389327891398	0.0976107966264223	0	0	0.0426443374084937	0.0426443374084937	0	0.070389327891398	0.0976107966264223	0.0840642647884745	0.0565835283663675	0	0.0426443374084937	0	0	0	0.0426443374084937	0.0426443374084937	0	0.0565835283663675	0.0426443374084937	0	0	0	0.0426443374084937	0.137503523749935	0.0426443374084937
"PTGFR"	0.765534746362977	0	0	0	0	1.09085343045111	2.32481060342048	0	0.815575428862573	0.263034405833794	0.400537929583729	0.298658315564515	0.815575428862573	1.59454854955035	1.44890095114513	1.98913900736823	2.6667565918848	0.286881147788162	2.4931349223055	1.14404636961671	2.39780296186249	1.57531233068744	1	1.63226821549951	2.79493566280354	2.52606881166759	2.27202318906105	2.09085343045111	1.44360665147561	1.03562390973072	2.06004738366994	0	0	0	0	0.0976107966264223	0.37851162325373	0.545968369105292	0	0	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0.16349873228288	0.070389327891398	0.111031312388744	0.137503523749935	0.37851162325373	0.238786859587116	0.545968369105292	0.475084882948783	0.189033824390017	0.0840642647884745	0.189033824390017	0.22650852980868	0.367371065648529	0.0285691521967709	1.02147972741045	0	0	0	0.516015147003665	0	0.641546029087524	1.68257329734758	0.238786859587116	0.910732661902913	0.443606651475615	0.632268215499513	0.575312330687437	0.765534746362977	0.422233000683048	1.41142624572647	0.815575428862573	0.773996325111173	0.356143810225275	1.65535182861255	0.7311832415722	0.443606651475615	0	0	0	0.454175893185802	0.722466024471091	1.03562390973072	0.704871964456353	0.27500704749987	0.565597175854225	0.20163386116965	2.01077983875324	0.454175893185802	0.286881147788162	0.356143810225275	0.176322772640463	1.25701061820602	0.344828496997441	0.659924558402378	0.356143810225275	0.704871964456353	0.16349873228288	0.963474123974886	1.02147972741045	1.04264433740849	1.36176835941915	0.948600847493356	0.790772037862	2.50589092972996	0.238786859587116	0.594548549550354	0.214124805352847	0.879705766282288	0.454175893185802	0.176322772640463	0.124328135002202	0.773996325111173	0.505890929729957	1.01435529297707	1.22650852980868	0	1.25701061820602	0.432959407276106	0.137503523749935	0.321928094887362	0.432959407276106	0.0976107966264223	0.910732661902913	0.632268215499513	0.238786859587116	0.238786859587116	0.27500704749987	0.150559676575381	0.613531652917927	3.00898878322725	0.584962500721156
"TMEM100"	1.70487196445635	2.46727948045998	0	2.58014548442338	2.30742852519225	3.99004721957379	0.956056652412403	1.0496307677246	0	0	0	0	0.879705766282288	2.35614381022528	2.37295209791183	2.45154083301783	2.79701297783614	1.50080205305716	4.12184429787638	1.60407132366886	2.83592407425437	1.54101915313356	1.33342373372519	4.63865311646611	1.78659636189081	1.93734439215023	2.24792751344359	2.55336050333533	1.87578006306849	1.28688114778816	1.95977015521147	0	0	0	0	0.0426443374084937	1.56559717585423	0	0	0	0	0	0	0	0	0	0	0.985500430304885	0	0	0.22650852980868	0.16349873228288	0.344828496997441	0.613531652917927	0.963474123974886	0.516015147003665	0.464668267003444	0.55581615506164	0.526068811667588	0.214124805352847	0.111031312388744	0.250961573533219	0.367371065648529	0.0840642647884745	0	1.22032995487956	1.11769504266975	0	0	0	1.18903382439002	0	0.903038270112912	0.22650852980868	0.863938450423971	0.176322772640463	0.992768430768924	1.4905701304462	0.298658315564515	0.286881147788162	1.48026512205446	0.7311832415722	0.739848102699327	1.02147972741045	1.26903314645524	1.63691458035588	0.111031312388744	0	0	1.07724299893246	0.485426827170242	0.367371065648529	0.925999418556223	0.815575428862573	0.150559676575381	1.37295209791183	0.713695814843359	2.22342254993494	0.400537929583729	0.238786859587116	0.545968369105292	0.687060688339892	0.367371065648529	0.604071323668861	0.669026765509631	2.26903314645524	1.08406426478847	0.604071323668861	1.32192809488736	2.18903382439002	1.74846123300404	1.48542682717024	0.356143810225275	1.48026512205446	1.53106949272595	0.6959938131099	0.604071323668861	0.189033824390017	1.24488705912353	0.584962500721156	0.286881147788162	0.31034012061215	0.933572638261024	1.22032995487956	0.150559676575381	1.50080205305716	0.250961573533219	0.53605290024021	0.713695814843359	0.333423733725192	0.27500704749987	0.0976107966264223	0.250961573533219	0.565597175854225	0.22650852980868	0.111031312388744	0.584962500721156	1.32768736417605	0.189033824390017	0.505890929729957	2.43829285157915	0.839959587489532
"RP5.877J2.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CYP2U1"	1.36737106564853	3.14404636961671	2.25398926623079	1.76553474636298	2.4541758931858	3.58736499093646	1.84398384404833	1.55090066464752	2.44095219802964	1.58014548442338	1.82374936030827	1.84799690655495	3.85299758761332	2.85399564717639	2.36737106564853	2.41683974191283	3.22958792274065	1.74416109557041	2.60407132366886	2.16027483140859	2.8073549220576	2.33342373372519	2.93168305705981	3.30305008468167	2.07382023329167	2.89336221076387	3.01077983875324	2.17632277264046	2.97085365434048	2.58736499093646	2.90110824301451	2.84599177066457	2.65535182861255	2.64154602908752	1.08406426478847	2.04264433740849	2.13422093976063	0.604071323668861	0.933572638261024	1.44890095114513	1.43829285157915	1.73552217729654	2.790772037862	1.1243281350022	0.321928094887362	1.84799690655495	0.925999418556223	1.23266075679027	1.6959938131099	0.6959938131099	2.93168305705981	1.37851162325373	2.77399632511117	1.25701061820602	2.43562859405209	1.84398384404833	1.9297909977186	1.65535182861255	1.25096157353322	1.54596836910529	1.11769504266975	2.26303440583379	1.65992455840238	1.86789646399265	1.90689059560852	2.09085343045111	1.15704371014558	2.26002565596146	1.11103131238874	2.15380533607904	0.925999418556223	1.54596836910529	2.47508488294878	1.50080205305716	1.94860084749336	1.94110631094643	2.60169651648096	2.11769504266975	2.04264433740849	2.01792190799726	2.28095631383106	1.86789646399265	2.47248777146274	2.48026512205446	2.29572302453997	2.47767732756531	2.10768786931437	1.03562390973072	2.25398926623079	1.88362081628567	2.1243281350022	2.69821847822441	1.84799690655495	2.30158764660319	2.40053792958373	2.55581615506164	2.43295940727611	2.18903382439002	1.94860084749336	1.93357263826102	2.03562390973072	1.79493566280354	2.52356195605701	1.84799690655495	2.58976348698498	1.7311832415722	1.98550043030488	1.88752527074159	2.81352468929781	2.27798474729977	2.25398926623079	2.25096157353322	1.87184364850932	3.20006486151431	1.97819562968165	1.8073549220576	2.62293035092018	3.03913839390696	2.3533232911629	1.94485844580754	1.6915341649192	1.97819562968165	2.36457243229586	1.75702324650746	3.06522762277562	3.03210084316702	2.48284828306847	2.114367024952	2.23266075679027	2.37573453858316	2.10433665981474	1.95977015521147	1.87970576628229	2.94860084749336	2.55581615506164	1.90689059560852	1.94860084749336	2.51349074558812	2.20476675065461	2.28688114778816	2.03913839390696	1.34482849699744
"P2RY14"	1.54101915313356	2.03562390973072	2.06695024392463	4.67185946824748	4.28318097894557	1.59931779369823	3.46727948045998	5.57015930163612	3.41953889151378	3.51727569320958	0.773996325111173	3.79389588254888	2.96716860753263	1.90689059560852	2.13750352374994	1	2.62760683812965	1.03562390973072	2.66902676550963	0.978195629681652	2.99457972421575	1.83995958748953	1.1243281350022	2.85996954822103	2.27798474729977	2.07724299893246	1.54101915313356	1.85996954822103	2.91838623444635	1.41142624572647	1.43295940727611	4.79441586635011	0	3.23419472295381	5.21645486514476	0.687060688339892	3.55090066464752	3.36737106564853	3.46205231879643	3.22187708107703	3.74953426766926	3.98913900736823	3.52481592835751	4.46727948045998	3.06004738366994	1.94110631094643	3.54966917072649	2.84197311892718	4.0241423458978	5.13627342985058	0.422233000683048	0.516015147003665	0.286881147788162	0.75702324650746	1.32768736417605	0.7311832415722	0.739848102699327	0.765534746362977	0.739848102699327	1.32192809488736	0.6959938131099	0.20163386116965	0.739848102699327	1.24488705912353	0.400537929583729	2.13093086982645	2.89141918684608	3.70818723602071	4.09761079662642	3.05831649559082	0	1.82374936030827	3.58255600301406	1.799087306074	1.39506279951758	1.24488705912353	1.36737106564853	1.24488705912353	2.15704371014558	1.44360665147561	2.46205231879643	2.45680614923047	2.61588707391606	1.07724299893246	3.31903981556254	1.97085365434048	1.31034012061215	0.604071323668861	4.79960542245267	3.52481592835751	0.748461233004036	1.42223300068305	1.01435529297707	1.15704371014558	1.54596836910529	1.0071955014042	0.871843648509318	1.42223300068305	0.84799690655495	0.7311832415722	0.641546029087524	0.823749360308273	1.19534759832222	1.13093086982645	1.01435529297707	1.14404636961671	1.22032995487956	0.739848102699327	1.1243281350022	1.51096191927738	1.26303440583379	1.33913738491959	1.02147972741045	1.65535182861255	0.807354922057604	1.35049724708413	1.30451104180995	0.765534746362977	1.09761079662642	0.485426827170242	0.713695814843359	0.790772037862	1.20789285164133	1	1.26903314645524	2.28392177230762	1.65992455840238	1.20789285164133	1.02856915219677	0.659924558402378	0.432959407276106	1.01435529297707	1.0496307677246	1.39506279951758	1.8073549220576	0.400537929583729	0.748461233004036	1.4276061727819	0.613531652917927	0.713695814843359	1.28095631383106	0.748461233004036
"C11orf96"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ERVFRD.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TMEM47"	1.66448284036468	1.44890095114513	1.37295209791183	0.526068811667588	0.75702324650746	1.32768736417605	1.54101915313356	1.51601514700366	1.76128527336162	1.09761079662642	1.99638874644762	0	0.799087306074004	3.84197311892718	3.32192809488736	6.69460165335612	4.52356195605701	2.56559717585422	4.22881869049588	3.42088657497553	4.14323013477689	2.96347412397489	3.52230689287139	5.22071689199892	5.27761287075669	4.20084957463721	4.62993940943954	3.56924802986718	4.06695024392463	2.44095219802964	4.21878116778407	0.782408564927373	1.64616265715789	0.400537929583729	1.21412480535285	2.82781902461732	2.63226821549951	0.6959938131099	0.495695162624069	0	0.367371065648529	0	2.33628338786443	0.815575428862573	0.367371065648529	0	0	0	3.86789646399265	1.13093086982645	2.09423606984577	2.21723071622067	1.89917563048051	2.14730669878029	2.50080205305716	2.05658352836637	1.50589092972996	1.88752527074159	2.55090066464752	2.31034012061215	4.45877569908024	1.82374936030827	3.5298209465287	2.56071495447448	1.38404980679516	2.0071955014042	0	1.41683974191283	0.422233000683048	1.18269229751619	0	0	2.68032435684402	1.61823865559545	2.92599941855622	2.8094144442359	2.31903981556254	2.89917563048051	3.24488705912353	2.08746284125034	3.35191096110308	2.50589092972996	3.39917109381982	2.69821847822441	3.04439411935845	3.06350294230616	2.58014548442338	2.03562390973072	0.565597175854225	1.31034012061215	2.78240856492737	6.15400794755902	2.42223300068305	7.35323506102858	7.38491323074869	3.44228003525258	3.46336088581666	6.25493411860649	2.28983446517751	1.65992455840238	2.84799690655495	3.24031432933371	2.78868571061353	3.0408924306469	2.877744249949	3.00180224263399	2.32768736417605	4.76234881564413	5.91097245165513	3.40735275114004	3.25096157353322	6.98185265328974	2.95419631038688	2.8011586560937	3.70818723602071	2.73984810269933	3.43429461795993	3.54596836910529	3.02147972741045	2.85199883711245	7.81410175449819	6.09148827976428	2.93734439215023	2.98367769469807	4.13750352374993	3.95419631038688	2.78031009904338	3.13422093976063	2.75915583380027	2.18586654531133	3.33771109212829	2.41413553298445	3.32048467801769	4.22342254993494	3.02856915219677	2.7158933705476	3.13586316536868	5.03165985430805	7.73416766115076	2.69376571221778	3.23725777090037	2.68481873755322
