"HKB0016_3006_T"	"HKB0040_3000_N"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0008_3006_T"	"HKB0064_3004_T"	"HKB0067_3000_N"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0109_3000_N"	"HKB0162_3000_N"	"HKB0191_3001_T"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0220_3003_N"	"HKB0574_3000_N"	"HKB0576_3000_T"	"HKB0577_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0672_3000_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0134_3006_T"	"HKB0137_3002_T"	"HKB0216_3000_N"	"HKB0710_3000_T"	"HKB0718_3000_T"
"CXCL9"	4.71479501111816	3.74308405554959	8.78053976747196	7.91719303692495	4.58074849176377	5.73795710621359	6.34234139743155	6.03540396994207	5.6839771069756	5.88166461932035	3.75274859140713	4.4988890869768	4.96439863220318	4.4944156103975	4.33413917883824	4.94251450533924	9.39062039965696	5.22071689199892	7.5216789516032	5.79181407116183	6.5630055530624	6.86937792403133	5.83137058796754	5.36772051340145	5.87405920314115	6.90640961709402	8.87485842910204	6.45466943160474	9.493275052951	4.23878685958712	7.49936756634913	7.29324171895624	4.46074256378964	3.10097764772482	2.61353165291793	3.68144926531496	4.26228280642066	2.44625622988956	2.74631276642546	3.98732086592925	3.23112515787905	6.78515817739998	4.87282875953489	3.3305584000308	4.79181407116183	2.10768786931437	3.31469652565629	2.91838623444635	2.60644222813161	3.25701061820602	3.50716034911752	1.91456452349394	7.03331286794139	7.95285770626315	5.71781348971805	6.54936113292434	6.5573488175248	7.24088671380497	8.09787411500144	7.34766565630097	6.16410241248175	6.50064273606281	7.78607355157855	8.41074812818595
"CXCL10"	4.94532677726463	3.84699468696557	7.61897273948698	6.84436054322125	3.71149490665009	5.73552217729654	7.17182730268444	5.03562390973072	4.65420637794429	6.61072958653471	3.51727569320958	3.89141918684608	3.67355642399014	4.88410945135923	4.09000652990382	4.90400231628369	7.60050764534579	4.39437694495706	7.11665586158262	5.05528243550119	5.0518071070133	6.48944659862258	5.23993261348524	5.29462074889163	5.97682185236069	8.66067338983555	7.12122266984196	5.63575439127776	7.51159454153741	4.89481776330794	6.47297508612399	5.97911075501579	4.70984201927331	1.83995958748953	2.4276061727819	5.44294349584873	4.15704371014558	1.8073549220576	1.63691458035588	4.30742852519225	2.87578006306849	6.03804103701151	5.28983446517751	2.62993940943954	5.64789009105921	1.55581615506164	3.11603199344711	2.22342254993494	3.66902676550963	4.67129337248158	2.12763327972587	2.62293035092018	6.63008507000212	7.19731499947382	7.63973863860673	6.86331902873188	7.57440430902258	8.0645272199785	7.60184505651104	7.76818432477693	6.0496307677246	7.95407995932097	9.30371226419214	7.41100245961735
"GZMB"	1.99276843076892	1.68257329734758	5.77689356852207	2.82781902461732	2.26002565596146	3.22496636500027	3.46466826700344	2.72465027173297	2.46205231879643	1.66448284036468	2.71808758396052	1.60880924267552	2.24792751344359	2.07724299893246	1.97085365434048	1.97819562968165	6.01279212197263	2.4931349223055	3.97819562968165	2.90881290773955	3.13422093976063	3.31903981556254	2.18269229751619	1.32768736417605	3.18269229751619	5.25474519762921	4.42021289061078	1.6915341649192	4.08491465976794	2.03913839390696	2.6915341649192	4.19140472885276	1.19534759832222	0.978195629681652	1.54596836910529	0.687060688339892	1.4594316186373	1.41142624572647	1.8073549220576	2.30742852519225	2.20163386116965	3.86294724802092	3.00180224263399	2.30451104180995	1.37851162325373	2.4276061727819	2.75488750216347	2.30742852519225	1.78659636189081	2.30742852519225	2.22342254993494	2.54843662469604	3.15055967657538	5.11144869848767	2.64616265715789	2.14404636961671	4.28983446517751	5.34056226902641	3.94016675048282	3.14893410452634	2.06004738366994	3.69932952567316	4.70818723602071	2.82171021503467
"FASLG"	0.505890929729957	0.545968369105292	2.1243281350022	1.59454854955035	0.411426245726465	0.918386234446348	1.58976348698498	0.970853654340484	0.622930350920177	0.604071323668861	0.454175893185802	0.687060688339892	0.799087306074004	1.20163386116965	0.7311832415722	1.49569516262407	2.4276061727819	1.19534759832222	1.88752527074159	1.18903382439002	1.63691458035588	1.28688114778816	1.08406426478847	0.250961573533219	1.52606881166759	1.51096191927738	2.36457243229586	1.88362081628567	2.24792751344359	0.739848102699327	2.05311133645956	1.20163386116965	0.505890929729957	0.31034012061215	0.27500704749987	0.464668267003444	1.0071955014042	0.632268215499513	0.344828496997441	0.389566811762726	0.422233000683048	0.604071323668861	0.713695814843359	0.333423733725192	1.23878685958712	0.918386234446348	0.722466024471091	0.344828496997441	0.910732661902913	0.659924558402378	0.214124805352847	0.454175893185802	0.887525270741587	1.80322703643493	1.14404636961671	0.815575428862573	1.15055967657538	2.22650852980868	0.985500430304885	0.722466024471091	0.526068811667588	1.65992455840238	2.72027846523333	1.43295940727611
"GZMH"	1.29865831556452	2.19219416528334	3.75274859140713	3.22032995487956	1.98550043030488	2.10768786931437	2.15704371014558	2.05658352836637	2.11103131238874	2.08406426478847	1.98185265328974	1.41683974191283	2.22032995487956	2.19219416528334	2.114367024952	2.81352468929781	4.33556900555675	2.84197311892718	2.77610398807316	2.20163386116965	2.83592407425437	2.34482849699744	2.13750352374994	1.50589092972996	2.84197311892718	2.82781902461732	2.71808758396052	3.09085343045111	4.04351949366274	1.23266075679027	3.11769504266975	3.31324585178756	1.55581615506164	0.790772037862	1.59931779369823	1.53106949272595	2.30742852519225	2.72683121703249	2.37016428054021	2.25096157353322	2.09423606984577	4.27276973243651	2.4594316186373	2.82171021503467	2.49825086752783	2.78450398292957	2.28392177230762	3.14893410452634	1.59454854955035	2.68706068833989	2.52356195605701	2.62760683812965	2.53605290024021	2.06350294230616	1.83995958748953	1.92599941855622	3.15218341905505	4.09845324630927	2.8011586560937	2.29865831556452	1.99276843076892	3.34908214639109	3.53106949272595	3.12763327972587
"LAG3"	0.713695814843359	1.48026512205446	3.1906148602095	1.65992455840238	0.650764559116902	1.64154602908752	2.85798099512757	0.925999418556223	1.18903382439002	2.03210084316702	0.790772037862	0.516015147003665	0.831877241191673	1.09761079662642	1.57531233068744	0.782408564927373	3.67581593117227	0.871843648509318	2.99457972421575	1.26903314645524	1.23266075679027	1.25701061820602	0.454175893185802	0.53605290024021	0.941106310946431	2.58014548442338	3.34198574722862	0.895302621333307	3.11103131238874	1.30451104180995	1.799087306074	1.56559717585423	1.35049724708413	0.799087306074004	0.137503523749935	1.08406426478847	0.400537929583729	1.06350294230616	0.765534746362977	1.790772037862	0.16349873228288	1.23266075679027	0.53605290024021	0.150559676575381	0.604071323668861	0.739848102699327	0.432959407276106	0.31034012061215	0.604071323668861	0.516015147003665	0.250961573533219	0.713695814843359	2.21412480535285	2.73768676140986	2.74416109557041	1.80322703643493	1.90689059560852	3.03210084316702	2.68032435684402	1.40053792958373	1.67807190511264	3.32192809488736	3.62993940943954	1.56071495447448
"NKG7"	2.82171021503467	3.35755200461808	5.47767732756531	4.84046323386954	2.89336221076387	3.98641093525204	4.01524777369894	3.44757919654888	3.53480866123175	3.16027483140859	3.36457243229586	2.72900887033786	3.41006969175638	3.51853513898218	3.32912359629157	3.15704371014558	5.39059890555246	3.67581593117227	4.07724299893246	3.14893410452634	4.34908214639109	3.22958792274065	3.17632277264046	2.18586654531133	3.64846544302731	4.10852445677817	5.28872767951457	4.23189316164533	5.86145916636151	2.76765479823735	4.28466218548316	4.04875931191986	2.30742852519225	1.59931779369823	2.72900887033786	1.98913900736823	2.45680614923047	3.33342373372519	3.27500704749987	2.99457972421575	3.24336442569366	4.59693514238723	4.07638806851284	3.15380533607904	2.16349873228288	3.29719141656586	3.23419472295381	3.5957423394744	2.92789645372882	3.4594316186373	3.11603199344711	3.8923910259134	3.48800077083407	4.75114232472695	2.62293035092018	3.44493204894218	4.03210084316702	4.90159099190337	4.22496636500027	3.31034012061215	3.03913839390696	4.16832111573972	4.7311832415722	3.41142624572647
"CD274"	1.89141918684608	2.02147972741045	3.69376571221778	2.790772037862	1.76128527336162	2.25701061820602	3.38128337250378	1.86393845042397	1.34482849699744	2.71369581484336	1.38404980679516	1.1243281350022	1.96716860753263	1.30451104180995	1.22650852980868	2.05311133645956	3.78972925137577	2.29572302453997	2.79285535236249	2.02856915219677	2.51096191927738	2.42492208821069	2.43028527297778	1.8073549220576	2.37573453858316	3.5957423394744	3.0686708106651	1.72683121703249	3.66106547980695	1.70487196445635	3.08065766334523	2.26303440583379	1.87184364850932	1.35049724708413	1.11769504266975	1.4594316186373	1.20163386116965	1.83187724119167	2.01792190799726	2.31903981556254	0.978195629681652	2.15055967657538	2.18586654531133	1.38956681176273	2.08746284125034	1.33342373372519	1.76128527336162	1.01435529297707	2.03210084316702	2.03210084316702	1.32768736417605	1.28095631383106	2.43829285157915	3.3305584000308	2.60169651648096	2.08406426478847	2.75274859140713	3.54473265593262	2.76765479823735	2.51096191927738	1.99276843076892	4.92362461136832	5.09254574154357	2.77610398807316
"GZMA"	2.72027846523333	2.89917563048051	5.63110428236588	4.34837407519116	3.59693514238723	3.96069703930431	3.41006969175638	4.1906148602095	3.64385618977472	3.11603199344711	3.13914201914569	2.96901230751632	3.87872534148011	3.32192809488736	3.62058641045188	3.87381319835909	5.24412594328373	4.3037807481771	3.91169158187234	3.64038956005495	4.44890095114513	4.11519974938544	3.84096670448742	3.16671544496642	4.53543091487128	5.01435529297707	4.69097573834328	4.60999129521268	6.29535569289167	2.76765479823735	4.76075320806299	4.94860084749336	2.65992455840238	1.71808758396052	2.55826763405574	2.69376571221778	3.15380533607904	3.24640808724638	2.29572302453997	2.9429835981871	2.56315813040281	4.37086174008529	3.32337006906127	3.25096157353322	3.17312743348066	2.81557542886257	2.9297909977186	2.88947354253111	3.24488705912353	3.611172380044	2.58014548442338	2.46988597627446	2.89141918684608	3.99457972421575	2.98732086592925	2.8094144442359	4.21412480535285	4.56193705962243	3.78764141448333	3.50462039240355	3.10601323762212	3.85897561429202	5.47053686509258	4.58976348698498
"CCL5"	4.76659516172927	4.47767732756531	6.911811402066	6.23476954003063	5.05571626351254	6.18883607303053	7.73843008775478	5.83516615722045	5.10265813136374	5.48639259427596	5.19455988602261	4.61765111942733	5.26940724085404	5.15177765473205	5.10601323762212	5.26077843189343	6.73701067768181	6.10726939359254	6.11374216604919	5.37190729759515	6.39489136644259	5.61999982982136	5.66987716048909	4.09761079662642	5.82705683650015	6.81864608282254	7.4666271200415	5.79103261675567	7.63829109417095	4.67185946824748	6.43995551747816	6.66377155748241	4.73930807086039	4.07895134139482	3.20945336562895	4.52732060787705	4.83086375675176	3.97636363573276	4.27798474729977	5.06307144984268	3.86987140617771	5.70071713282148	4.27649666564036	4.48413813120167	4.67129337248158	3.9126498648972	4.16269343221124	4.31324585178756	4.56254772419912	4.78607355157855	3.74092756031863	4.08065766334523	5.98116766710568	5.98139603197215	5.23955079661364	5.70653055253812	5.67666233485797	6.83932978216199	6.20143782950403	6.1876489953106	5.61765111942733	5.61176256006487	7.39283257902094	6.36439733732132
"CXCR6"	1.74846123300404	2.18269229751619	4.82017896241519	3.1586601753465	2.6507645591169	3.34766565630097	2.54101915313356	3.22804904788446	2.9429835981871	2.35895882583233	2.30742852519225	2.19849415363908	2.58976348698498	2.53605290024021	2.611172380044	2.58736499093646	4.58916423669977	2.93922657772821	2.54843662469604	2.55336050333533	3.09929520433778	3.35049724708413	2.46466826700344	2.03562390973072	3.55336050333533	4.1811025507538	3.90110824301451	3.13093086982645	5.17472598770613	2.17312743348066	3.51853513898218	4.26077843189343	1.57531233068744	1.76553474636298	1.21412480535285	1.75702324650746	2.86591881455221	0.871843648509318	0.903038270112912	1.85996954822103	1.34482849699744	1.85598969730848	1.13093086982645	1.43295940727611	1.76553474636298	0.773996325111173	0.855989697308481	0.659924558402378	1.93357263826102	2.23572705983806	0.871843648509318	1.82781902461732	2.19219416528334	3.26603689399532	1.94485844580754	1.86789646399265	3.42223300068305	3.89044669267991	2.8073549220576	2.73768676140986	2.790772037862	2.48542682717024	4.42290574261218	3.32192809488736
"PRF1"	2.04614178164472	2.77399632511117	4.91838623444635	3.22804904788446	2.55581615506164	3.42894634476948	3.33628338786443	2.88947354253111	2.85798099512757	2.12763327972587	3.08406426478847	2.09423606984577	2.57046293102604	2.53605290024021	2.6507645591169	2.47508488294878	4.90881290773955	3.03913839390696	3.32768736417605	2.6915341649192	3.40735275114004	2.89336221076387	2.4594316186373	1.73984810269933	3.04439411935845	4.04875931191986	4.78555055173926	3.03913839390696	5.30341546268562	2.25701061820602	3.50842865253186	4.28243980500639	1.75274859140713	1.48026512205446	2.70043971814109	1.54596836910529	2.14730669878029	2.66902676550963	2.43562859405209	2.02856915219677	2.75702324650746	3.91552090075196	3.37016428054021	2.81147103052984	1.39506279951758	3.60169651648096	3.56803210477128	3.4369613378336	2.72465027173297	3.13914201914569	2.78868571061353	3.63691458035588	2.54101915313356	4.01881218574282	2.72683121703249	2.33342373372519	3.57531233068744	4.24792751344359	3.53356334821451	2.72027846523333	2.19849415363908	3.12101540096137	4.56010351346474	2.91456452349394
"FAM26F"	1.79493566280354	2.66448284036468	5.10852445677817	4.55151601762801	2.41953889151378	2.8972404255748	4.16430358309365	3.36457243229586	2.62760683812965	3.90303827011291	1.9560566524124	2.93734439215023	2.5385381636298	2.23878685958712	3.06522762277562	2.23572705983806	5.67355642399014	2.77188557851537	3.65878273401283	2.611172380044	3.68706068833989	3.61353165291793	2.88362081628567	3.18586654531133	2.98185265328974	4.13668357769724	4.79025073883523	3.22187708107703	5.29535569289167	0.855989697308481	3.611172380044	2.96162332828694	2.75488750216347	2.06695024392463	2.40871186102943	3.6959938131099	1.87578006306849	2.611172380044	1.37851162325373	2.82578562746479	2.13422093976063	3.84398384404833	3.85399564717639	2.11769504266975	2.99819550315325	1.14404636961671	2.02856915219677	1.62760683812965	2.82374936030827	2.62293035092018	1.42223300068305	1.7311832415722	3.23419472295381	4.4032677223393	3.27947129564447	3.24640808724638	3.13422093976063	3.69821847822441	4.68594014844598	3.84096670448742	3.26903314645524	5.54473265593262	5.76924279514054	4.23266075679027
"GPR25"	0	0.0976107966264223	0.687060688339892	0.176322772640463	0.070389327891398	0.137503523749935	0.214124805352847	0	0.111031312388744	0.20163386116965	0.214124805352847	0.0976107966264223	0	0.16349873228288	0.070389327891398	0.422233000683048	0.485426827170242	0.070389327891398	0.0565835283663675	0.0840642647884746	0.321928094887362	0.124328135002202	0.0840642647884746	0.176322772640463	0.773996325111173	0	0.333423733725192	0	0.0976107966264223	0.137503523749935	0.400537929583729	0.238786859587116	0.150559676575381	0	0	0.070389327891398	0.485426827170242	0.0840642647884746	0.31034012061215	0	0	0	0	0	0	0.0976107966264223	0	0	0	0.0840642647884746	0	0	0.16349873228288	0.632268215499513	0.176322772640463	0.263034405833794	0.7311832415722	0.799087306074004	0.0565835283663675	0.0565835283663675	0.432959407276106	0.150559676575381	0.432959407276106	0.238786859587116
"IL27"	0.604071323668861	0.286881147788162	0.55581615506164	0.22650852980868	0.298658315564515	0.584962500721156	0.765534746362977	0.0840642647884746	0.0565835283663675	0.505890929729957	0.0840642647884746	0.111031312388744	0.0840642647884746	0.214124805352847	0.879705766282288	0.238786859587116	0.871843648509318	0	0.516015147003665	0.432959407276106	0.454175893185802	0.454175893185802	0	0.189033824390017	0.0565835283663675	0.333423733725192	0.356143810225275	0.16349873228288	0.0976107966264223	0.27500704749987	0.070389327891398	0.124328135002202	0.286881147788162	0.111031312388744	0	0.27500704749987	0.0426443374084937	0.0840642647884746	0	0.454175893185802	0	0.0976107966264223	0.669026765509631	0	0.20163386116965	0	0.0976107966264223	0.150559676575381	0	0.250961573533219	0	0.0976107966264223	0.37851162325373	0.6959938131099	0.545968369105292	0.137503523749935	0.400537929583729	0.495695162624069	0.432959407276106	0.22650852980868	0.150559676575381	0.790772037862	0.782408564927373	0.903038270112912
"TBX21"	0.594548549550354	0.641546029087524	2.43295940727611	1.34482849699744	0.910732661902913	1.66902676550963	1.30451104180995	1.29865831556452	1.16349873228288	0.739848102699327	0.887525270741587	0.75702324650746	1	0.748461233004036	0.823749360308273	0.863938450423971	2.46466826700344	1.52606881166759	1.57531233068744	0.895302621333307	1.47508488294878	1.23266075679027	0.855989697308481	0.495695162624069	0.970853654340484	1.51096191927738	2.57288966842058	1.22032995487956	2.70708299177171	0.985500430304885	1.4594316186373	1.33342373372519	0.622930350920177	0.356143810225275	0.713695814843359	0.505890929729957	0.903038270112912	0.650764559116902	0.704871964456353	0.879705766282288	0.622930350920177	1.46988597627446	1.23878685958712	0.545968369105292	0.344828496997441	1.33913738491959	1.07724299893246	1.10433665981474	0.565597175854225	0.831877241191673	0.55581615506164	0.956056652412403	1.13093086982645	1.77820857639809	0.879705766282288	0.910732661902913	1.28095631383106	1.91073266190291	1.36737106564853	1.14404636961671	0.887525270741587	0.992768430768924	1.81557542886257	0.963474123974886
"CD7"	2.06695024392463	1.89530262133331	4.46205231879643	3.83794324189103	2.114367024952	3.51222688651396	3.26903314645524	2.44095219802964	2.94485844580754	2.41142624572647	2.68706068833989	1.85598969730848	1.94485844580754	2.43295940727611	2.09085343045111	1.90689059560852	4.4093909361377	2.56803210477128	3.5909612413426	2.4032677223393	3.20163386116965	2.47248777146274	2.0071955014042	1.52105073690096	3.11769504266975	2.82578562746479	4.06350294230616	2.35895882583233	4.6450098843911	2.30742852519225	3.17951105027151	3.30597052098439	1.4541758931858	0.839959587489532	1.65535182861255	2.01077983875324	1.9297909977186	1.37851162325373	1.58976348698498	1.64154602908752	1.09085343045111	2.24488705912353	1.790772037862	0.963474123974886	0.584962500721156	1.18903382439002	1.59931779369823	1.05658352836637	1.08406426478847	1.43829285157915	0.650764559116902	1.83995958748953	2.3305584000308	3.9174317553901	2.16349873228288	2.32192809488736	3.54349588342577	3.57288966842058	2.96532254836725	2.790772037862	2.23572705983806	2.89917563048051	3.36876834909033	2.43295940727611
