"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0219_3000_N"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0008_3006_T"	"HKB0064_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0132_3000_N"	"HKB0137_3000_N"	"HKB0155_3003_N"	"HKB0158_3000_N"	"HKB0160_3000_T"	"HKB0161_3000_N"	"HKB0227_3000_N"	"HKB0597_3000_N"	"HKB0657_3000_N"	"HKB0666_3000_N"	"HKB0719_3001_N"	"HKB0744_3001_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0049_3006_T"	"HKB0050_3000_N"	"HKB0052_3000_T"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3000_T"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0129_3002_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0157_3000_N"	"HKB0159_3000_N"	"HKB0160_3001_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3000_T"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0663_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0737_3000_T"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0004_3000_N"	"HKB0006_3000_N"	"HKB0074_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0100_3006_T"	"HKB0209_3004_T"	"HKB0722_3001_N"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0079_3000_N"	"HKB0129_3000_T"	"HKB0164_3006_T"	"HKB0210_3006_T"
"EFEMP1"	5.6085135781513	5.97636363573276	2.92789645372882	6.20867331962947	5.42894634476948	4.01881218574282	4.31469652565629	5.68229237143083	5.59693514238723	4.85349670370232	8.30883956303146	6.7016876643353	6.77069692505242	5.47605759567754	5.85124932023306	4.73984810269933	5.7983097824546	5.38370429247405	5.89554498925339	5.94368695159709	5.6409679104499	8.02751901496903	8.07108689120001	8.18348651445939	8.02153524878054	7.5347308606525	8.38413617244761	7.45359988489147	7.89305878572208	7.5289619437996	7.73009646559547	7.87670110864523	7.7124582171534	8.64986690291944	7.37260391520448	8.02785071983887	7.44070309243619	8.75502107885361	7.81429405828283	8.05685444175061	8.10082000197906	7.22583403553784	8.85128055787861	6.84335579343509	6.95698592461258	6.24925569993658	8.0302257088616	8.50549400699906	7.70210340662939	8.05793758684514	7.75808993420181	7.56048569446273	8.69467129325867	7.98339268411991	7.23026066466979	7.60384885148344	7.65814006043732	8.60336671069227	7.68950883934462	7.79324563913367	7.48920572792482	7.17452626526643	8.1103528023268	7.42164409404827	7.89609016824789	8.26101359384294	7.4666271200415	7.91097245165513	6.85711014050826	8.12820058970333	7.95285770626315	8.620842964501	7.9174317553901	8.32134188094423	8.44360665147562	8.49553528064453	7.89984025808937	8.24055285046195	8.36027647597497	8.62720554735671	8.7538518632609	8.78600818696621	8.03617361255349	8.53461415191637	8.04286317624712	7.82292130511737	8.33614946812417	7.7704326467881	8.2936555663628	5.8592241619782	8.43408607273039	8.00982861736811	6.9387562614923	6.98834385241041	6.64587455030903	5.18745105402733	5.71918344048179	4.64616265715789	3.63575439127776	7.62972089101726	1.89141918684608	6.74025299396188	6.24488705912353	6.85984534392145	5.28835856219366	2.74846123300404
"SERPING1"	7.28151280179973	6.72546851263261	6.00337736020232	7.44509763804318	7.44774448211255	6.85934841976571	7.13924436334755	7.19170081813875	8.21965256510381	7.02613608984167	8.9034902469671	6.73687542290827	6.71877259182719	7.17142702660754	7.92005505480697	8.61187319194567	6.3533232911629	6.74953426766926	6.90327934205614	6.41261218499661	6.49329507050358	8.15106729244244	8.6057387724371	8.3193108375191	8.28169825009883	7.63959394950412	8.47476049957678	7.9692426044345	8.00410808063294	8.07708273806463	8.27146302790437	8.9057780893476	8.47122811285302	8.19751159210761	7.15319733085508	7.63756677693468	8	7.09180559969097	8.48747831005723	8.6576757291871	8.49992559178977	8.46846113237488	9.01664117047407	7.12246565817924	8.11587598425086	7.38948077060923	8.77337001946171	8.44857062600553	8.45421702783663	8.75308300531672	7.93038253286194	8.37042586738464	8.88050187112799	8.59592877994982	8.13185696060879	8.20197685250335	7.89875252616484	8.41312014640349	8.49221372501319	8.25922540092193	7.14893410452634	8.05901991934715	8.91501290427419	8.35222002646779	9.27421506182744	9.07387377650238	8.37721053038855	8.67905778549329	8.19416586852982	8.88971689161508	8.50358725629575	8.15623479785027	8.65467182696821	8.70057843214926	8.46805377551626	8.72519581722666	8.60399717008549	8.97452931248388	8.21470767319764	8.09270429397976	8.15603249888887	9.14733214111804	7.80361452783102	7.79109775412575	8.19071361744271	7.41066334107765	7.63691458035588	7.82870773545514	8.02812708231714	6.56818415146383	8.55658268982325	7.57144928545356	8.09618804632013	8.15704371014558	7.80567939272007	6.57863686247174	7.3068819462727	6.59738218934868	8.47435491776846	7.61331063491046	4.07124781946144	7.14363830992204	7.78470027242046	7.43011797489203	6.36246988875021	6.51428009563292
"C1S"	7.67630972700068	5.82883464946806	6.02834813418931	7.52097219082549	7.37911839859756	7.40854204229686	6.96786027116915	7.49008872394347	7.60110220337641	6.99322146736894	8.35027622907667	7.73226919950145	7.79279029430106	8.5274770060604	7.90183230578549	9.19910791495018	7.07371314090838	6.94532677726463	7.24088671380497	6.70210340662939	6.70348834965682	7.22322945684211	8.05414301590197	7.64125699872677	7.3110671022556	7.13524754980957	7.9797967182782	7.41227344467082	7.14689956034359	7.52755519879454	7.40964550691874	7.47711062823498	7.46278853378522	8.08480838780436	7.37286506011259	7.69648075182019	7.77030048949942	7.39394812022338	7.74166921919463	8.03727239024627	7.89196592687275	8.35996913189887	8.89245174412392	7.40113551326553	7.67771964164101	7.48542682717024	8.27463440251759	8.27183649284068	8.23419472295381	7.75234719236697	7.67454539384587	7.8640003779685	9.01181427930941	8.21771541135067	7.80174068785487	7.79298545968466	7.77643303244473	8.0459780282111	7.89451464427313	7.8678347034652	7.08587075533461	7.4023299385598	8.45811948117451	7.25380022147642	8.08475524888685	8.4817590759953	7.68341574703043	7.94976835993135	8.40373638573547	8.29975751183932	7.98544350466158	7.50668444773076	7.93209661447725	8.52512925120397	8.28743535550644	8.39981195932569	8.07006726180213	8.49705344454508	7.60206783788442	7.8860623383456	8.3823214071145	8.79236734537584	7.78757612086964	7.80283944093511	8.52888382727464	8.01658546043445	8.26148380277771	7.8471200024958	8.37343071196884	7.39025495632187	8.45881670279043	7.28262513419167	7.26397335480341	7.68825030913318	7.83364912759498	6.56285295958392	8.12122266984196	5.15785216914174	7.87657833653718	7.63865311646611	4.09592441999854	7.07103324445682	7.02834813418931	7.40590729260185	6.45285896471381	6.68229237143083
"GPR1"	0.855989697308481	0.137503523749935	0.475084882948783	0.16349873228288	0.400537929583729	0.855989697308481	0.604071323668861	1.60407132366886	1.31614574229336	0.0976107966264223	0.748461233004036	1.28095631383106	1.4541758931858	0.613531652917927	1.58014548442338	0.0976107966264223	0.956056652412403	0.970853654340484	0.75702324650746	0.992768430768924	1.23878685958712	0.432959407276106	1.1243281350022	0.807354922057604	0.485426827170242	0.594548549550354	0.941106310946431	0.189033824390017	0.111031312388744	0.75702324650746	0.933572638261024	0.669026765509631	0.286881147788162	1.60880924267552	0.815575428862573	0.887525270741587	1.6507645591169	1.0071955014042	0.632268215499513	0.0840642647884746	0.516015147003665	0.37851162325373	2.18903382439002	1.41142624572647	0.773996325111173	1.13750352374994	1.29865831556452	1.54596836910529	0.713695814843359	0.604071323668861	0.526068811667588	2.9560566524124	2.78240856492737	1.25701061820602	1.20163386116965	1.65992455840238	0.799087306074004	1.30451104180995	0.214124805352847	0.669026765509631	0.650764559116902	0.641546029087524	2.24792751344359	0.411426245726465	2.15055967657538	1.43295940727611	0.632268215499513	0.75702324650746	0.839959587489532	0.941106310946431	0.584962500721156	0.53605290024021	0.941106310946431	2.06350294230616	1.46988597627446	1.23266075679027	1.10433665981474	1.52606881166759	0.75702324650746	0.839959587489532	1.72683121703249	2.12763327972587	0.321928094887362	1.67807190511264	1.53605290024021	0.464668267003444	1.03562390973072	0.526068811667588	0.687060688339892	0.963474123974886	1.15704371014558	0.411426245726465	0.678071905112638	0.344828496997441	0.263034405833794	0.871843648509318	0.432959407276106	0.27500704749987	2.12101540096137	0.632268215499513	0.189033824390017	1.15055967657538	0.150559676575381	0.400537929583729	0.53605290024021	0.584962500721156
"CCDC184"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NNMT"	6.68313498512609	5.60050764534579	5.18942924580976	7.24355484277846	6.70265754339091	6.82527683005487	6.7816219978706	6.71699089440494	6.64587455030903	5.67101024127845	6.65835431677408	7.46964181723952	7.25067740130403	6.90628934740607	7.30797489711352	6.15825622881134	6.38111029409905	6.04832338653781	6.51270096342525	6.38560359805024	6.80296865100558	7.27984269352035	7.75908923814208	6.92955431573285	7.70791125418517	6.60258752734256	7.69752363881355	6.86764940601776	6.69668938953767	6.74469931420784	7.1056990276588	7.31632679205715	6.9213649179195	8.06404212646645	6.47476049957678	6.87356715162175	6.89166220799394	7.97968241371522	7.08555212720929	7.37190729759515	6.73498052343589	6.46695333712393	7.97263522073365	6.98071082890019	6.19436289072759	7.20310325023664	7.45252954467793	6.92872562287076	7.72075727733199	7.11290859962941	6.88642821054188	7.21110956432488	7.37955165336549	7.80005862169737	8.32021387650758	7.42256941086083	7.26959425168337	6.86863738417031	7.66419836929191	6.41261218499661	7.43804328634153	7.16661503118243	7.50993331608402	6.72587745912023	7.14577933684116	7.48759889472325	7.63379445406702	7.35085080548338	7.52591226074335	7.8471200024958	7.16339809435316	7.05809998849341	8.4595135876178	8.16766902750194	7.35164599522504	8.32327998788732	6.61632828755145	8.22327773253824	6.47021145739054	6.95442898437188	7.21461054490859	7.62095290227168	7.61213130001343	7.43554525667282	7.32192809488736	7.71781348971805	7.77676200178623	6.45220004940622	7.17442639367725	7.72649066158373	7.76712507726907	7.88923015239289	6.88166461932035	7.19140472885276	7.04341012815908	6.33842441478356	6.27686882997646	6.08703845676695	7.82330354349483	7.01903466936434	4.18982455888002	6.57848591347439	6.85012431429571	5.95884267524324	5.87061131304455	4.57046293102604
"MGARP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FOXS1"	0.985500430304885	1.17632277264046	1.13750352374994	2.25701061820602	1.76977173924945	1.6507645591169	1.91073266190291	2.35614381022528	1.83995958748953	2.14404636961671	2.28095631383106	1.77399632511117	2.53605290024021	1.01435529297707	2.96347412397489	0.925999418556223	2.21101219348551	0.879705766282288	2.0071955014042	1.33342373372519	2.30451104180995	1.02147972741045	0.925999418556223	1.90303827011291	1.25701061820602	1.76128527336162	1.19534759832222	0.713695814843359	1.11769504266975	1.11769504266975	1.13750352374994	1.44890095114513	2.23572705983806	1.11103131238874	0.918386234446348	1.37851162325373	1.58014548442338	0.31034012061215	0.704871964456353	0.831877241191673	0.887525270741587	0.831877241191673	2.43562859405209	1.93357263826102	1.02147972741045	2.0703893278914	0.933572638261024	0.687060688339892	0.53605290024021	1.48026512205446	1.14404636961671	1.58014548442338	1.79493566280354	0.807354922057604	1.96716860753263	1.32768736417605	0.807354922057604	0.687060688339892	1.0496307677246	1.93734439215023	0.584962500721156	0.454175893185802	1.11769504266975	1.14404636961671	1.47508488294878	1.26903314645524	1.58976348698498	1.07724299893246	2.51096191927738	1.68706068833989	1.16992500144231	1.11769504266975	0.659924558402378	1.52105073690096	1.56071495447448	1.23266075679027	1.06350294230616	1.39506279951758	1.54596836910529	1.59454854955035	1.46466826700344	2.27500704749987	0.622930350920177	1.16349873228288	1.53106949272595	0.55581615506164	0.925999418556223	0.765534746362977	1.46988597627446	3.49569516262407	1.16992500144231	0.613531652917927	0.704871964456353	1.73552217729654	1.4541758931858	2.45680614923047	1.33342373372519	3.64500988439109	2.36176835941915	1.02147972741045	2.22958792274065	1.64154602908752	1.1243281350022	1.7311832415722	2.66902676550963	1.65992455840238
"PRG4"	0.613531652917927	0.124328135002202	0.137503523749935	1.55581615506164	0.53605290024021	0.070389327891398	0.0840642647884746	0.263034405833794	0.6959938131099	0.238786859587116	3.36317107711924	1.48542682717024	1.52606881166759	0.0840642647884746	0.963474123974886	0.0426443374084937	0.454175893185802	0.27500704749987	1.02856915219677	0.070389327891398	1.55581615506164	0.831877241191673	3.09929520433778	1.88752527074159	0.941106310946431	2.09085343045111	2.60407132366886	1.67807190511264	1.55581615506164	2	2.10433665981474	1.49569516262407	3.00898878322725	4.79025073883523	1.36737106564853	1.71808758396052	3.66334461936608	3.98276546258365	1.32768736417605	1.15704371014558	2.14730669878029	2.53605290024021	5.77294133783134	6.25285462595139	3.0071955014042	2.47767732756531	3.99004721957379	4.61353165291793	1.62760683812965	1.73552217729654	1.75274859140713	4.31469652565629	5.66334461936609	4.48928602262588	3.75808993420181	4.60821785302146	3.3533232911629	2.49825086752783	1.41142624572647	2.71369581484336	0.765534746362977	2.98002530023873	5.06004738366994	0.722466024471091	5.45055144330648	3.97727992349992	2.7158933705476	2.64846544302731	1.18903382439002	3.76234881564413	2.97269265400426	3.15055967657538	4.55151601762801	5.8760257327227	3.14404636961671	3.43962313755712	3.11603199344711	6.84021143265747	3.14567745519564	1.9560566524124	4.75542173473424	5.99254185910911	2.07382023329167	3.46727948045998	3.32048467801769	2.07382023329167	2.02147972741045	2.43829285157915	1.38404980679516	1.55090066464752	3.48155728070859	3.44095219802964	0.422233000683048	0.124328135002202	0.903038270112912	0.22650852980868	0.790772037862	0.070389327891398	0.0143552929770701	1.81147103052984	0.0840642647884746	0.389566811762726	0.464668267003444	0.704871964456353	0.432959407276106	0.298658315564515
"C3"	9.28789703269713	6.02214584287018	7.35279382940117	8.48731751482277	7.94245585800734	7.74496834824888	6.854993016757	8.03765676481935	7.90947311140993	7.84090378026799	8.83674470196608	8.67535725508942	8.5579614268932	8.64226835175864	8.80603399393628	9.90404749014561	8.18646094003548	8.07221301223991	8.24488705912353	7.76234881564413	8.39887192579818	7.39454843916717	8.99997182208731	8.25682196896863	7.96901230751632	7.53044535469291	8.82330354349483	8.01825582653617	7.58983837577219	8.43825126037076	7.91922088592516	7.46237957184102	8.09682055301582	9.17537489475043	7.86455760628125	8.42898820509071	8.62183210297385	7.61242622412973	8.89214812751382	8.54589116803285	8.15324800774501	8.1880447964217	9.65495818251628	8.47735352663456	8.00859669325585	8.38560359805024	8.78796783823314	9.05216045225902	8.61084029765356	8.49453561663962	7.90508609876177	8.30359811699249	10.1500010927543	8.98019671294504	9.37371345475091	8.53768433714752	8.26467716571625	8.6659043549549	8.73223527568648	7.81704759944399	7.71362708726119	8.08857625693041	8.91638707035897	8.25455625190949	8.93150578186973	9.45619011307914	8.88444529199583	8.62881004116006	9.46742214498825	9.07927143052254	9.40145554558908	7.78927279516792	9.05590602225325	8.86857565535355	8.38676784427958	9.27940164789738	8.66973546279798	8.99288170325678	8.00618579994629	8.79691567048261	8.90565776699889	9.45123172161427	8.21106087972667	8.05950670418945	9.29280475119755	8.94368695159709	9.13901407868279	8.20760006725862	8.90794217739988	7.51648798090997	9.2002856052243	8.17402683816936	7.6118363155947	8.02585934566924	8.51001246544851	7.35288208652296	7.28039961112653	7.43704459345534	7.82037045789686	7.97716541934962	6.05701696536554	7.31206610424382	7.42349413457339	8.18646094003548	7.66042382254214	5.44526320814044
"PROCR"	2.56315813040281	1.91838623444635	2.39231742277876	3.8499992594661	3.03386345186628	2.4276061727819	2.90689059560852	3.34056226902641	2.82578562746479	3.52606881166759	3.95512678126137	2.93734439215023	3.12928301694497	3.43028527297778	3.50589092972996	3.77925972037238	3.52732060787705	3.4594316186373	2.70265754339091	1.70487196445635	3.33485426933163	3.38956681176273	3.90110824301451	4.30524096595448	4.10097764772482	4.04526821513853	4.24564777363675	3.31903981556254	2.93357263826102	3.78135971352466	4.06522762277562	4.05224198118114	3.4995270242151	5.44857062600553	4.01435529297707	4.0232553523003	4.84699468696557	3.81455042346181	3.14567745519564	3.26453643099903	3.59454854955035	3.90977310414164	6.44509763804318	4.56315813040281	3.93357263826102	3.60762622084549	4.4666271200415	4.57349571549561	3.32768736417605	2.91073266190291	3.54349588342577	5.97682185236069	6.28392177230762	4.52481592835751	4.57106999816771	5.22032995487956	3.88068552526112	4.55704241526372	3.78031009904338	4.05918219921169	3.44493204894218	3.11103131238874	5.36667191611176	3.6507645591169	5.45154083301783	4.29204549249286	4.18269229751619	3.70265754339091	3.5909612413426	4.03033607837096	4.33985000288462	3.8972404255748	4.52794609890826	5.13381009110603	4.04264433740849	4.73822740036724	3.88557436437143	5.57682443127748	4.18030701996943	3.71699089440494	5.09465834265454	5.91169158187234	3.70265754339091	4.71863561627134	4.39643353125099	4.26153081524341	4.42088657497553	3.35191096110308	4.36387192485753	3.47897180503294	4.65019012349677	4.11270013274936	3.4154882710497	3.65878273401283	3.00898878322725	3.56071495447448	2.81557542886257	3.01792190799726	3.93828579188405	3.38956681176273	4.72082566608984	2.95977015521147	3.10265813136374	3.03913839390696	3.53480866123175	2.33913738491959
"TNFRSF8"	2.04614178164472	1.16992500144231	1.25096157353322	1.11103131238874	1.15055967657538	0.839959587489532	0.910732661902913	0.678071905112638	1.76553474636298	1.30451104180995	1.87184364850932	1.17632277264046	0.790772037862	1	1.94485844580754	0.978195629681652	0.773996325111173	1.81147103052984	1.31034012061215	1.11103131238874	0.485426827170242	1.65535182861255	1.40053792958373	1.89917563048051	2.25701061820602	2.21412480535285	1.85199883711245	1.31614574229336	1.88362081628567	1.47508488294878	2.17312743348066	1.78240856492737	1.47508488294878	1.6959938131099	0.765534746362977	2.15055967657538	1.79493566280354	1.65992455840238	1.0496307677246	1.81147103052984	2.16992500144231	1.37295209791183	2.51601514700366	0.941106310946431	0.933572638261024	0.799087306074004	1.92599941855622	1.84398384404833	1.25701061820602	2.23878685958712	1.73984810269933	2.06695024392463	1.54596836910529	1.51096191927738	1.53605290024021	1.57531233068744	1.31034012061215	1.4541758931858	2.01792190799726	2.29572302453997	1.70043971814109	1.25096157353322	1.83187724119167	1.20789285164133	1.78659636189081	1.71808758396052	1.36737106564853	0.863938450423971	1.14404636961671	1.16992500144231	1.43829285157915	2.08065766334523	1.43295940727611	1.4905701304462	0.773996325111173	1.66448284036468	1.47508488294878	1.20163386116965	1.38404980679516	1.85199883711245	2.5385381636298	2.55336050333533	1.44890095114513	2.12101540096137	1.58496250072116	1.47508488294878	1.32192809488736	1.41142624572647	1.78240856492737	0.6959938131099	2.0496307677246	2.01792190799726	1.41142624572647	1.34482849699744	0.799087306074004	0.505890929729957	1.06350294230616	0.6959938131099	0.367371065648529	1.15055967657538	0.189033824390017	0.839959587489532	1.09761079662642	1.04264433740849	0.604071323668861	0.55581615506164
"BDKRB1"	0.454175893185802	0.604071323668861	0.150559676575381	1.04264433740849	0.400537929583729	0.150559676575381	0.286881147788162	0.765534746362977	0.879705766282288	0.454175893185802	0.722466024471091	0.286881147788162	0.298658315564515	0.263034405833794	0.516015147003665	0	1.6915341649192	0.22650852980868	0.286881147788162	0.687060688339892	0.7311832415722	0.150559676575381	0.286881147788162	0.516015147003665	0.214124805352847	0.176322772640463	0.321928094887362	0.333423733725192	0.20163386116965	0.422233000683048	0.189033824390017	0.124328135002202	0.0840642647884746	0.495695162624069	0.903038270112912	0.238786859587116	0.37851162325373	0.111031312388744	0.641546029087524	0.344828496997441	0.238786859587116	0.704871964456353	0.722466024471091	0.863938450423971	1.38404980679516	1.23266075679027	0.799087306074004	0.389566811762726	0.389566811762726	0.0840642647884746	0.176322772640463	0.422233000683048	0.985500430304885	1.16992500144231	0.516015147003665	1.05658352836637	1.53106949272595	0.333423733725192	0.321928094887362	0.871843648509318	1.09085343045111	0.722466024471091	0.238786859587116	0.594548549550354	1.01435529297707	0.84799690655495	1.04264433740849	0.37851162325373	1.55581615506164	0.704871964456353	0.773996325111173	0.37851162325373	0	0.7311832415722	0.687060688339892	0.871843648509318	0.739848102699327	1.50080205305716	0.214124805352847	0.55581615506164	0.37851162325373	0.422233000683048	0.839959587489532	0.650764559116902	0.389566811762726	0.53605290024021	1.0496307677246	1.17632277264046	1.0071955014042	0.16349873228288	0.475084882948783	0.400537929583729	0.650764559116902	0.641546029087524	0.137503523749935	0.298658315564515	0.20163386116965	0.505890929729957	1.02147972741045	0.722466024471091	0.16349873228288	0.799087306074004	0.214124805352847	0.137503523749935	0.214124805352847	0
"IFFO1"	3.03033607837096	2.17951105027151	2.29572302453997	3.00180224263399	2.51853513898218	2.63923216324928	2.20476675065461	2.44890095114513	3.21723071622067	2.3533232911629	3.33199177823206	2.22958792274065	2.33628338786443	1.93357263826102	3.15218341905505	2.18269229751619	2.09761079662642	3.16510798514454	2.56559717585422	2.15055967657538	2.38404980679516	2.82578562746479	3.30158764660319	3.37573453858316	2.93357263826102	3.16027483140859	3.22804904788446	2.49825086752783	3.24184018356467	2.72027846523333	3.02502879449152	2.96716860753263	3.05484847699562	3.41278152533848	2.15380533607904	2.62527048937469	3.05831649559082	2.47508488294878	2.91456452349394	3.29130885982897	3.04264433740849	3.20789285164133	3.85099939471647	3.03913839390696	2.92599941855622	2.74416109557041	3.34056226902641	3.84498815668261	2.75488750216347	3.54349588342577	2.9297909977186	3.33342373372519	4.09254574154357	3.39231742277876	3.00898878322725	3.30888505741176	2.67129337248158	3.40735275114004	2.73768676140986	3.34624777408278	2.54596836910529	2.55581615506164	3.31614574229336	3.10936055940423	3.60050764534579	3.32337006906127	3.0036022366802	3.13422093976063	3.25096157353322	3.15055967657538	3.02680005934372	3.14567745519564	2.85798099512757	3.41818994794577	2.90881290773955	3.41006969175638	3.7158933705476	3.0071955014042	2.96716860753263	3.32768736417605	3.36457243229586	3.90014226035982	2.79285535236249	3.04439411935845	3.0703893278914	2.51853513898218	2.52606881166759	2.77610398807316	2.6507645591169	2.80529245560071	3.30451104180995	2.54596836910529	2.68706068833989	2.64385618977472	2.73768676140986	2.39231742277876	2.52356195605701	2.53356334821451	3.15055967657538	2.38404980679516	1.43295940727611	2.57288966842058	2.68257329734758	2.27202318906105	2.54843662469604	1.39506279951758
"ADGRG3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UBAC1"	4.67863534782274	4.87823487911234	4.54473265593262	4.08236196955747	4.66959375118833	4.11186596386756	4.76341157447001	3.99004721957379	4.70818723602071	4.55397480823747	4.50462039240355	4.54101915313356	4.89141918684608	4.3819754785573	5.26753579806874	4.88264304936184	4.98777561614291	4.09339115325301	4.53729606709084	5.02989454966334	4.8011586560937	4.44956137461324	4.51349074558812	4.44095219802964	4.58856473740135	4.46988597627446	4.69376571221778	4.10852445677817	5.01569380710515	4.42021289061078	4.28392177230762	4.51916444980607	4.55397480823747	4.87823487911234	4.58074849176377	4.70265754339091	5.11311703639072	4.79285535236249	4.52105073690096	4.30085587126876	4.51159454153741	4.6724253419715	4.69821847822441	4.18824265626441	4.48413813120167	4.29865831556452	4.71534429535891	4.79649392942584	4.28909670241999	4.74254523386605	4.64154602908752	4.35543919724869	4.6915341649192	4.45877569908024	4.64789009105921	4.37503943134692	4.59454854955035	4.57046293102604	4.34411833452143	4.88117515534928	4.51222688651396	4.47638168756724	4.66163560233596	4.77346892790519	4.40735275114004	4.70321146739115	4.64212391615349	4.64904056563445	4.27872821293894	4.73172632271578	4.76977173924945	4.78502736223547	4.611172380044	4.68873986801449	4.54101915313356	4.77346892790519	4.46858331700683	4.73768676140986	4.38750040648098	4.80374366850523	5.00315244866692	5.29425313644451	4.7839804136838	4.88459792099006	4.84348142543246	4.53169336086147	4.67016051412663	4.59931779369823	4.74953426766926	5.00450139223494	5.25398926623079	4.76765479823735	4.56437816856506	4.43562859405209	4.12267271882414	4.69097573834328	4.43829285157915	4.57167680997093	5.0639343057541	4.64616265715789	4.34553831007001	5.51601514700366	4.96301164759943	4.34978987024187	4.60050764534579	4.69932952567316
"DNAAF1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"H2AFB3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
