"HKB0597_3000_N"	"HKB0719_3001_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0044_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0722_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0086_3006_T"	"HKB0164_3000_N"	"HKB0164_3006_T"	"HKB0538_3000_N"	"HKB0552_3000_T"	"HKB0562_3000_N"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0636_3000_N"	"HKB0007_3005_T"	"HKB0079_3000_N"	"HKB0088_3000_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0158_3006_T"	"HKB0168_3006_T"	"HKB0230_3006_T"	"HKB0564_3000_T"	"HKB0734_3000_T"	"HKB0016_3006_T"	"HKB0179_3006_T"	"HKB0210_3000_N"	"HKB0210_3006_T"	"HKB0748_3000_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0167_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0161_3001_T"	"HKB0182_3006_T"	"HKB0211_3002_T"	"HKB0216_3000_N"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0710_3000_T"
"RHOJ"	3.23725777090037	3.37295209791183	3.64731450954714	3.45154083301783	4.10013667128545	3.97177344719337	3.55949181320504	4.45285896471381	3.47638168756724	3.20163386116965	3.74416109557041	4.2667865406949	4.16188768237689	3.73226919950145	4.05831649559082	3.58255600301406	2.46988597627446	3.14567745519564	4.33771109212829	4.02680005934372	3.63575439127776	3.36457243229586	3.06177619758669	3.67016051412663	2.83390207666916	3.26903314645524	3.72465027173297	4.04176864995163	2.44095219802964	3.57046293102604	3.00180224263399	2.83187724119167	2.99276843076892	3.27798474729977	3.98093926608551	3.59215800212536	3.86591881455221	3.18903382439002	3.76871365703048	2.42223300068305	3.54720302475693	3.27202318906105	4.35825558670513	2.93168305705981	3.76128527336162	3.06695024392463	4.25171909260596	3.78345665436024	4.22496636500027	4.56437816856506	4.27947129564447	4.27276973243651	4.42827641439251	2.90496571868403	3.03210084316702	4.62993940943954	4.09508049190141	2.97636363573276	4.13504228623365	4.268284666521	2.8499992594661	3.83491342970104	3.24792751344359	3.0703893278914	4.00539998774259	3.07553263116736	3.0036022366802	3.83390207666916	3.56803210477128	2.82374936030827	2.82984955984469	3.81557542886257	3.74092756031863	3.86294724802092	3.78450398292957	4.39985467357243	3.1407786557828	4.33913738491959	2.53106949272595	2.32481060342048	1.94485844580754	2.82374936030827	2.95791459863299	1.78240856492737	2.67807190511264	2.11103131238874	3.99457972421575	2.95977015521147	2.83592407425437	2.14404636961671	2.47248777146274	2.16992500144231	1.68706068833989	2.17632277264046	2.52105073690096	2.33342373372519	3.66334461936608	2.89336221076387	3.83390207666916	3.08406426478847	4.1168637576909	2.13422093976063	1.85598969730848	4.31903981556254	1.91073266190291	4.10601323762212	2.04264433740849	3.4262647547021	1.92599941855622	2.84398384404833	2.60169651648096	2.4931349223055	3.06004738366994	1.65992455840238	2.07382023329167	2.31903981556254	3.24488705912353	2.12101540096137	2.06695024392463	2.18903382439002	3.1243281350022	2.44360665147561	2.65764000520782	3.27649666564036	3.4594316186373	2.1243281350022	2.33628338786443	3.23419472295381	3.29865831556452	2.14404636961671	1.97819562968165	2.1243281350022	2.50080205305716	1.57046293102604	1.46466826700344	1.68257329734758	1.44890095114513	1.57531233068744	1.25096157353322	2.37573453858316	1.26903314645524	1.98185265328974	2.02147972741045	3.09592441999854	1.70043971814109	3.16349873228288	3.01435529297707	1.85996954822103	1.59454854955035	1.22650852980868
"TNXB"	7.86387652022109	7.42130746800909	6.47961860846942	5.72519581722666	5.85574059171503	7.0348539737321	6.85524225145415	7.23926436763136	5.51538446063695	6.76008785037888	5.51506901403224	7.59693514238723	5.37190729759515	8.8515928971396	7.2803068064537	8.10008409397752	6.26416107128808	8.12866458654003	7.27295630793511	6.81531924577731	7.27547271841218	7.96889714526993	7.0588576212267	6.87970576628229	8.37399614213124	9.01739304553049	8.5281024293024	5.4262647547021	8.25922540092193	7.24355484277846	6.46303385531749	6.63575439127776	7.52214993317577	6.76394266044725	6.43646170318241	6.403097261532	7.03716255012738	7.15431181143649	6.91552090075196	6.80671071796524	8.74028672977175	7.03463391652592	6.56696732900612	6.34766565630097	8.21164498650244	6.05006629830629	8.11348172827596	7.40964550691874	6.97073863899057	6.29443695437697	6.26566192452189	7.30432850305588	6.58841482364418	5.80709727493827	7.97905357668548	7.04952186453218	7.43371061533311	6.90448409790142	7.2240016741981	8.59738218934868	6.60303282649962	6.3371758685863	6.55964476258667	7.10118781525974	9.05460431796067	6.82654848729092	6.62789861587175	7.27416846089261	5.98322165074267	7.40437522692772	6.56788004205273	6.35772793231062	7.52356195605701	6.30048984436311	5.91336815967972	9.1506358303425	7.02003542129224	5.27798474729977	4.06522762277562	2.7158933705476	1.32768736417605	6.52888382727464	4.90255600534463	1.95233356636969	3.41142624572647	4.36036427654347	6.23572705983806	2.18269229751619	2.56315813040281	2.48800077083407	0.970853654340484	1.58496250072116	1.25096157353322	1.31614574229336	3.83895176695194	3.48155728070859	7.04242546536971	3.15218341905505	4.62058641045188	5.50620838930675	4.70708299177171	4.14241343787374	0.669026765509631	5.88508622529017	1.90303827011291	6.32391043801979	2.92789645372882	5.31469652565629	3.14730669878029	4.74416109557041	3.55826763405574	3.10936055940423	3.50207595604579	2.38128337250378	3.60762622084549	4.79389588254888	7.02657877012771	2.38956681176273	1.76977173924945	3.4032677223393	4.81864608282254	6.24545763260967	3.05658352836637	5.3110671022556	7.0496307677246	2.58255600301406	4.5465858290081	4.7311832415722	3.71039319217052	2.93922657772821	4.3819754785573	0.895302621333307	1.96716860753263	2.68706068833989	1.06350294230616	0.773996325111173	1.98550043030488	1.60407132366886	1.58496250072116	1.99276843076892	1.31034012061215	2.76128527336162	3.45549162062847	4.96254902292306	1.05658352836637	1.54596836910529	0.918386234446348	1.20163386116965	1.65992455840238	0.815575428862573
"MSRB3"	6.06156020910797	5.46205231879643	4.77135740899056	5.17632277264046	4.89869207256049	5.59723318908613	5.21451341008002	5.61353165291793	4.89093302170554	4.65420637794429	4.60288440871842	5.13504228623365	4.69376571221778	5.89287670006069	4.93781516880342	5.61205755956307	5.41818994794577	5.67525138605026	5.63546419816788	5.53449743373817	5.88386515450979	5.7771566660045	5.86443379636562	5.60258752734256	5.05918219921169	5.67299099382775	5.51853513898218	5.41312014640349	5.32876467228402	5.30048984436311	5.9884574728114	5.76394266044725	6.4417822395006	6.0232553523003	5.62146583446014	5.03782146543497	5.46890909211059	4.91408609701272	4.95930648975966	5.9205315062779	5.43995551747816	5.43128865429159	5.20280949212501	5.56040926636212	5.41751500288509	5.54318652456517	5.81531924577731	5.02502879449152	5.65306001710456	5.21218021004443	4.75968848842729	6.10496560483998	5.62146583446014	6.13832300405648	5.98823022306046	5.22881869049588	5.8592241619782	6.14893410452634	5.71232064074163	5.36422222109353	6.23783136909528	6.00674683244058	6.15177765473205	6.30797489711352	6.47135006337852	6.03430376776804	6.32463061526719	5.01658546043445	4.91886323727459	5.34978987024187	5.53791724903408	5.46368784220126	5.41650199286742	5.21334728173344	5.50716034911752	5.12887075946512	5.84949893172018	5.53667461756976	4.01881218574282	4.61176256006487	4.35825558670513	3.84398384404833	4.28835856219366	4.456149034648	4.40531168259745	3.77399632511117	4.70597790168252	3.96069703930431	4.98823022306046	5.19810120932482	4.82731094394967	5.01212167271222	4.08576455377831	5.31251996747495	4.5298209465287	3.74416109557041	4.9217219470096	4.3305584000308	5.03913839390696	4.07724299893246	5.27164977245721	4.46008724011683	3.81147103052984	5.34127418369217	3.54473265593262	4.86046625851717	3.73876783680019	4.5933537709803	3.78972925137577	4.07895134139482	3.63807383718072	3.45022149589718	4.38887833881199	3.6915341649192	3.39917109381982	3.29278174922785	5.52136487844622	2.20476675065461	3.51475349843975	3.73552217729654	3.76128527336162	3.43429461795993	3.24184018356467	4.63343121035563	4.94953493301701	3.53977919169849	3.43829285157915	4.16992500144231	3.51853513898218	2.56559717585422	3.44890095114513	4.12267271882414	3.05831649559082	3.91456452349394	4.54039930563062	2.40053792958373	3.77820857639809	3.61235249875266	3.91456452349394	2.45680614923047	3.13257684267001	3.10097764772482	3.18903382439002	4.62351574149055	6.03913839390696	4.65706830120158	5.59424994765735	2.99457972421575	2.55826763405574	1.77399632511117
"FBLN5"	6.55550942708326	6.47102483906676	5.51001246544851	4.84949893172018	5.69041709553247	6.6700188442644	6.43412778418803	6.91838623444635	4.86641348112345	5.2349610948395	5.66391384211598	6.16027483140859	4.94532677726463	7.33226037817218	5.93357263826102	6.28540221886225	5.92718535782637	6.12370757651207	6.63052196347164	6.68299458368168	6.74416109557041	6.6649094418288	6.16631374788993	6.50143914515887	6.68158981722124	7.12722055048807	6.6000615659686	5.4988890869768	6.72751208685536	6.14608493861619	6.29406929508831	6.08214904135387	6.46858331700683	6.51806297565252	6.11811050560737	6.22650852980868	6.23054888663476	5.46074256378964	6.01010845347429	5.95023510048569	7.07349893229018	6.36176835941915	6.1811025507538	6.1606782132205	6.99525837340469	6.166514610409	7.4890451251148	6.38698334236665	6.40122086216022	6.75848973884366	5.87627136055013	6.98777561614291	6.0948694327187	6.5216789516032	6.49649430685371	6.56879217804153	7.05050169744673	6.38887833881199	6.87725345387661	6.42004442035417	6.45450493755737	6.30268461411838	6.27146302790437	6.70860110981008	7.50811168119346	5.72900887033786	6.3339603508193	5.76234881564413	5.68873986801449	6.05961485629722	6.01881218574282	6.39951292418296	6.20202584460934	6.09191135749191	5.80296865100558	6.91073266190291	5.73172632271578	6.19672506078603	4.35825558670513	3.83491342970104	3.99548451887751	5.10810622368613	4.80167602925359	3.95326523901484	4.11603199344711	4.24868662687383	5.63749432520631	4.10013667128545	4.35543919724869	4.4995270242151	3.53605290024021	4.04875931191986	3.88849973551412	4.5077946401987	3.91073266190291	3.58976348698498	5.79233480570669	3.96624587322494	5.34091827027212	4.98868468677217	5.78633498041697	4.93404464711225	3.94673086014031	5.94040169796984	3.90303827011291	5.77030048949942	3.46074256378964	5.79986441088185	3.88557436437143	4.35614381022528	3.74738739965272	3.17152710603881	4.65477921695952	3.39780296186249	3.84699468696557	5.2667865406949	6.86492897228979	2.05311133645956	3.11270013274936	3.45811948117451	5.02014657311178	4.69543711040537	4.08831123588866	5.75835648293992	5.88239850405388	4.3743439890385	4.71534429535891	4.31324585178756	4.65535182861255	3.91552090075196	4.71204544855369	3.50462039240355	4.74738739965272	3.40190347160796	3.50207595604579	3.72900887033786	6.31596466980603	4.39643353125099	3.49569516262407	3.17472598770613	3.68706068833989	4.25701061820602	4.3533232911629	5.30997649237056	3.71259578044703	4.98595575460751	3.86393845042397	4.75488750216347	5.17312743348066	4.74953426766926
"FERMT2"	8.01167453338092	8.09164694845192	5.74792441623844	5.97384083953315	5.53667461756976	6.69682846458871	6.82196526586905	7.44666978730701	5.76394266044725	5.23993261348524	6.08618931310448	6.21626083716506	5.20084957463721	7.47200029214035	5.81685566236649	6.85972112892796	7.93775633012233	7.22313290060335	6.92813340782985	6.56453060081634	7.64421681845824	7.35349973524566	7.36176835941915	6.95198403395347	7.61963309577915	7.20202584460934	6.61544572530479	6.07681559705083	7.83983364841731	6.9047249283904	8.02014657311178	7.76068668610144	7.95373084981149	7.79305050894593	6.87749887278353	6.20711196120771	6.78017884352394	5.92005505480697	6.53200519379057	7.81185631429254	7.52489426544877	6.55336050333533	6.74187142364368	7.62219827852365	7.63081315229913	7.86709337083677	7.27789178715019	6.85611423397746	7.08979472706399	6.5981269599196	5.43796008833447	7.3110671022556	6.33019983285091	7.79979966813313	7.74523733212975	5.84222461287724	7.39257502389379	7.65434960902318	7.10517519226548	6.4517056653563	7.62775273437702	7.12153351734003	7.78705366555059	8.16495719391985	8.30071862206151	8.15228484230658	8.12546513276478	6.57046293102604	6.84310449661493	6.59141014298214	7.82151889731431	7.40181816308764	7.53698537579194	6.78201533500419	6.49265437101891	7.59439925632925	7.5186924924252	6.61470984411521	5.45680614923047	5.68285416857223	5.42155994490182	5.44857062600553	5.30414594120295	4.81864608282254	4.76394266044725	5.87159726561385	6.19751159210762	4.26603689399532	5.53636379239547	5.47183776242229	6.0232553523003	4.96023367169445	5.62439338221977	6.11873347576784	5.61794491742059	5.02989454966334	5.67412163263239	4.99050111136325	5.49601487343776	5.36492255850577	5.46825746832314	5.95279947789994	4.79389588254888	7.11040500673928	4.73876783680019	5.44261180368934	4.7771566660045	5.74926608381481	4.90737141382356	5.08618931310448	4.34837407519116	4.09676785471469	5.09508049190141	4.81608765860021	4.7771566660045	4.59991284218713	7.54550510069107	5.76234881564413	4.48928602262588	3.95326523901484	4.38887833881199	4.89384755813292	6.01925711868108	5.22727899446832	6.55857377624063	4.39369076418745	5.38474058729238	6.0574502721839	5.20593983247088	3.93262815702213	5.3743439890385	5.24830712008724	4.47702965301306	4.64443315240625	5.11311703639072	3.39780296186249	6.11790278909403	4.54039930563062	4.81813476081085	5.21916852046216	4.30231905094883	5.79233480570669	5.59365255839793	4.96162332828694	5.13422093976063	5.43095427138573	5.97108365753601	4.37573453858316	4.53044535469291	4.3212065669699
"ECSCR"	5.13093086982645	4.81966818349646	4.52230689287139	3.77082904603249	4.69432306012539	4.69821847822441	4.7338966052475	5.52262076104208	4.0703893278914	4.09592441999854	4.40599235967584	4.44360665147561	4.03738222200308	6.11249163574186	4.94673086014031	5.41683974191283	4.72301239639237	4.79285535236249	5.62351574149055	4.96901230751632	4.91552090075196	4.69932952567316	5.04045412134962	4.82119997805645	4.71808758396052	5.17712050284652	4.83137058796754	3.83693401132109	4.61941301059794	4.44493204894218	5.49249415167943	5.10391721075207	5.09761079662642	5.39266088071179	5.67694435910691	4.55213110825378	5.37295209791183	3.43295940727611	4.77241355474848	4.40190347160796	4.82017896241519	4.47248777146274	4.82017896241519	4.52794609890826	4.99367436175059	4.55213110825378	5.20593983247088	4.59991284218713	4.73984810269933	3.76659516172927	3.8569856897822	5.28909670241999	5.21218021004443	4.86046625851717	4.93640237772506	5.15987133677839	5.33306587807636	4.44757919654888	5.29975751183932	5.69181329717138	4.56010351346474	4.97407036702403	5.07553263116736	5.5837597536395	5.7679195858018	4.877744249949	5.05441438791731	4.89869207256049	4.83238371654913	4.26153081524341	4.80167602925359	5.13422093976063	4.62877359520165	5.60880924267552	4.29425313644451	4.90448409790142	4.50398470389761	5.01301553583926	3.63226821549951	2.82578562746479	2.24488705912353	3.96069703930431	4.09169983413681	2.03562390973072	3.00180224263399	3.59693514238723	5.08278773170927	3.55458885167764	3.08915913191124	2.88752527074159	4.10097764772482	2.41953889151378	2.52606881166759	3.36876834909033	3.94016675048282	3.01970191444255	3.69488019279919	3.92599941855622	4.48026512205446	4.27724089833207	3.31903981556254	4.18428029441938	2.75060650483559	5.54163873443614	2.18586654531133	3.43295940727611	2.77820857639809	4.5933537709803	3.17152710603881	3.82374936030827	3.62877359520165	3.21878116778407	3.10768786931437	2.66220549965362	2.46727948045998	2.52857131887076	4.97177344719337	2.78659636189081	2.97269265400426	3.1811025507538	3.96439863220318	2.88947354253111	3.4931349223055	3.93922657772821	4.72683121703249	2.95791459863299	3.51096191927738	3.94016675048282	4.17791779219584	3.13422093976063	3.37989816352469	2.33913738491959	2.67581593117227	2.25096157353322	2.54843662469604	2.68032435684402	1.99638874644762	2.34482849699744	2.16671544496642	2.75060650483559	2.48542682717024	2.49569516262407	3.03033607837096	4.16992500144231	2.31034012061215	3.46727948045998	1.7311832415722	3.56924802986718	2.52606881166759	2.30451104180995
"ANK2"	6.17592374206376	6.02635744696384	4.28466218548316	3.90400231628369	3.93073733756289	5.52606881166759	4.77135740899056	4.75702324650746	4.06091204958787	4.32264926213102	3.87872534148011	4.89433274227769	3.46074256378964	6.52277766952458	4.8923910259134	5.62643913669732	5.78424222205778	4.65535182861255	5.28540221886225	4.80838505065609	5.2502036564993	5.22032995487956	5.2098432305255	4.19140472885276	5.63459326844576	6.40258575823259	5.85897561429202	3.80219321694183	6.31668882343694	4.94438996227009	5.35579154675365	5.12845838414693	5.25323293853803	5.49024921062709	5.12887075946512	4.28835856219366	4.8801957289431	4.44493204894218	4.75435307169213	5.03033607837096	6.21587270290367	4.58796498888268	5.58225490835766	5.92386226807603	6.08915913191124	5.70293453197598	5.95140129167431	6.05115454987851	5.20554891117303	4.81352468929781	4.28169825009883	5.69905184401685	5.0360636887437	4.8703647195834	6.01480160235136	5.4541758931858	5.50716034911752	5.49920809085669	5.54008928198252	6.01903466936434	4.71699089440494	4.41278152533848	5.60496086950378	5.63807383718072	6.42189651204225	6.45252954467793	5.35049724708413	5.54843662469604	4.81044310384517	5.18189764310839	5.48381577726426	5.88264304936184	5.30158764660319	5.23189316164533	4.29865831556452	6.75662303520315	5.59424994765735	4.3743439890385	3.39643353125099	2.60407132366886	2.15380533607904	4.69710657447698	3.75702324650746	2.68929916053589	3.50842865253186	3.19534759832222	5.86121100345716	2.5033487351675	3.03210084316702	3.0686708106651	2.78450398292957	2.63923216324928	2.20789285164133	3.28243980500639	3.43295940727611	2.19219416528334	4.86690797814317	3.02680005934372	3.73443866613717	4.36946648365072	3.48928602262588	3.95326523901484	1.83187724119167	5.31433399391901	2.04614178164472	3.84599177066457	2.34766565630097	4.20006486151431	2.78450398292957	3.71699089440494	3.15218341905505	2.63691458035588	2.82578562746479	2.62993940943954	3.0496307677246	3.55213110825378	6.06522762277562	4.81762325751143	2.61353165291793	3.65306001710456	4.05831649559082	3.89820835250872	2.83592407425437	4.20554891117303	5.23534412817267	2.63691458035588	3.877744249949	4.36246988875021	3.58014548442338	3.23725777090037	4.23802251782572	1.79493566280354	2.69376571221778	2.22650852980868	1.56071495447448	1.4276061727819	1.11103131238874	2.06350294230616	2.97819562968165	1.48542682717024	1.54101915313356	2.63459326844576	2.799087306074	4.38474058729238	2.27202318906105	2.4931349223055	2.09423606984577	2.4594316186373	3.29572302453997	1.4541758931858
"ACKR1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADAM33"	4.5033487351675	4.14893410452634	4.5668151540109	3.55949181320504	5.11103131238874	4.83743871485637	4.46401472450489	4.57470704641555	4.31034012061215	4.89093302170554	4.28243980500639	5.28169825009883	5.06824086131282	5.58916423669977	5.13586316536868	5.62322307589651	2.86987140617771	4.4867143730307	4.27202318906105	4.45877569908024	4.05311133645956	4.03562390973072	4.29719141656586	4.1586601753465	4.90977310414164	5.75301612873584	5.49601487343776	4.28466218548316	5.02724253597374	4.25096157353322	3.73009646559547	3.73335434061383	4.54287709935414	3.89336221076387	4.51601514700366	4.27202318906105	4.95326523901484	3.72027846523333	4.24107745817504	3.06695024392463	5.05224198118114	3.88459792099006	4.48478262307787	3.38543103719352	4.77505054148317	3.31179371775365	4.6046644151637	4.52857131887076	4.32409051603798	4.71808758396052	3.8011586560937	4.42961596420174	4.25323293853803	3.3547342399706	4.28392177230762	4.49761236561836	4.50842865253186	3.27052894238072	5.24107745817504	4.81455042346181	3.62760683812965	4.25474519762921	4.28983446517751	3.96716860753263	5.50589092972996	3.68257329734758	3.98002530023873	4.33985000288462	3.48542682717024	4.06091204958787	3.44095219802964	4.03298241669943	4.75435307169213	3.97361127551947	4.4535175792155	5.08321336824898	4.12018602753186	4.10265813136374	1.56071495447448	1.89141918684608	1.24488705912353	3.25096157353322	3.28392177230762	1.84398384404833	2.73984810269933	1.73984810269933	3.99186193055632	1.0703893278914	2.73335434061383	2.64616265715789	0.722466024471091	1.63691458035588	1.33913738491959	1.23266075679027	1.56559717585423	1.66448284036468	4.13093086982645	2.17632277264046	3.3533232911629	3.16188768237689	3.57410150808939	1.83187724119167	0.773996325111173	4.06177619758669	1	4.31397137105902	2.07382023329167	3.86987140617771	1.68706068833989	2.19534759832222	1.58976348698498	1.37851162325373	2.22342254993494	1.75702324650746	1.52105073690096	1.99276843076892	4.04526821513853	1.35049724708413	0.650764559116902	1.54101915313356	2.57531233068744	2.85598969730848	1.98185265328974	3.96254902292306	3.34056226902641	0.454175893185802	1.66902676550963	2.82578562746479	1.23878685958712	0.978195629681652	2.12763327972587	1.16992500144231	0.6959938131099	1.32192809488736	1.09085343045111	0.422233000683048	0.678071905112638	0.918386234446348	0.286881147788162	0.941106310946431	1.19534759832222	1.21412480535285	1.04264433740849	2.97085365434048	1.61353165291793	1.51096191927738	1.21412480535285	0.189033824390017	0.31034012061215	0.432959407276106
"PI16"	6.2228431931073	5.83592407425437	4.12928301694497	3.73768676140986	3.97727992349992	5.05528243550119	5.00225245173138	2.99276843076892	2.89917563048051	4.64327899631198	2.4276061727819	5.88728155166999	2.70265754339091	8.29485045911278	6.14608493861619	7.12680770314203	3.17951105027151	6.23534412817267	5.68929916053589	5.43762724831895	4.52606881166759	6.46074256378964	6.35349973524566	4.04264433740849	7.39223154551805	7.5352753766208	7.50120026858893	2.77399632511117	6.77439174653091	5.25814199589377	4.50398470389761	4.70376517879341	6.04286317624712	5.72764822226861	3.41413553298445	5.0036022366802	5.9957106289071	4.50207595604579	5.06307144984268	3.57288966842058	7.98680910054273	5.46890909211059	3.63575439127776	3.7235585614721	5.8171115727957	4.22187708107703	7.44600803852372	5.2253520607761	5.28503224962291	3.16188768237689	3.90592847817313	6.64226835175864	5.56102057782927	4.7311832415722	6.71699089440494	5.60436789989375	5.20241772157518	5.79181407116183	6.86876083388082	7.12814902528633	6.07681559705083	4.61647532878288	5.40701277351601	6.38525845569431	7.20026107981327	5.25814199589377	5.53605290024021	7.05831649559082	4.18348651445939	5.94930146832828	5.18428029441938	6.83529250438005	4.33842441478356	4.26453643099903	4.21412480535285	6.73335434061383	5.31179371775365	4.08406426478847	3.0232553523003	2.33913738491959	0.111031312388744	6.20554891117303	4.81198471935167	1.46466826700344	2.14404636961671	5.10936055940423	4.8011586560937	1.23266075679027	0.298658315564515	0.0840642647884746	0	0.37851162325373	0.367371065648529	0.111031312388744	2.94485844580754	2.01077983875324	6.26247074298588	2.17951105027151	1.39506279951758	5.43429461795993	2.98367769469807	4.11270013274936	0	2.25096157353322	0.31034012061215	5.06220807756025	0.963474123974886	5.3212065669699	2.22650852980868	3.36457243229586	3.36737106564853	2.12763327972587	2.64154602908752	0.31034012061215	5.17072627613155	5.22496636500027	6.81403764753998	0.713695814843359	1.68257329734758	2.10433665981474	3.6915341649192	4.83794324189103	1.43295940727611	3.74631276642546	6.55213110825378	2.71808758396052	5.08958289312471	4.28466218548316	3.89141918684608	2.18586654531133	3.64961545906341	0.0840642647884746	0.263034405833794	1.22650852980868	0.111031312388744	0.20163386116965	0.20163386116965	0.16349873228288	1.03562390973072	2.10768786931437	0.124328135002202	3.02502879449152	3.5197934862411	5.15946772926677	0.454175893185802	0.985500430304885	0.070389327891398	0.632268215499513	2.43829285157915	1.06350294230616
