"HKB0023_3006_T"	"HKB0050_3005_T"	"HKB0137_3002_T"	"HKB0155_3000_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0233_3000_N"	"HKB0004_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3000_T"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3000_T"	"HKB0074_3003_N"	"HKB0079_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3000_T"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0049_3006_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0182_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0220_3000_T"	"HKB0220_3003_N"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0636_3000_N"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"
"ITGA4"	4.07809742302666	3.9126498648972	2.91647664443772	3.90496571868403	3.12928301694497	3.73768676140986	2.75274859140713	3.39917109381982	3.29865831556452	3.09929520433778	3.08915913191124	3.3547342399706	3.3547342399706	3.08236196955747	3.63807383718072	3.30012372456901	3.11935617703968	3.73984810269933	3.10433665981474	1.4541758931858	2.71808758396052	4.76606505147495	3.35614381022528	2.53605290024021	3.21878116778407	2.61823865559545	3.24184018356467	2.73984810269933	3.01256867350306	2.78031009904338	3.37295209791183	2.95977015521147	3.4541758931858	2.16027483140859	2.53356334821451	2.52356195605701	2.16349873228288	3.9126498648972	2.60407132366886	2.36457243229586	2.89917563048051	2.8073549220576	2.69376571221778	3.04439411935845	2.83995958748953	1.57531233068744	2.5033487351675	3.0408924306469	2.87184364850932	2.22958792274065	2.72465027173297	2.38956681176273	3.20945336562895	2.36457243229586	3.33199177823206	3.27798474729977	3.52732060787705	3.12598165385472	3.35049724708413	3.56193705962243	2.97636363573276	3.11935617703968	3.46988597627446	3.22958792274065	3.89336221076387	3.49825086752783	3.30742852519225	2.52857131887076	2.80529245560071	3.3533232911629	3.16671544496642	3.21412480535285	3.40190347160796	3.34198574722862	3.14404636961671	3.5197934862411	3.40599235967584	2.77610398807316	2.33913738491959	3.93262815702213	3.64616265715789	3.92029330021101	2.99819550315325	3.0703893278914	2.51853513898218	3.4262647547021	2.46205231879643	3.96901230751632	4.03033607837096	3.21101219348551	3.4944156103975	3.7158933705476	6.28854313265907	3.41683974191283	4.85449441815488	3.56437816856506	3.23419472295381	3.94392132655349	3.77925972037238	3.68594014844598	3.46858331700683	4.26077843189343	3.98550043030489	4.45088131527337	3.84799690655495	3.64385618977472	3.4931349223055	4.08491465976794	4.93026424523502	4.07895134139482	4.58976348698498	4.21256933885081	4.15946772926677	3.63459326844576	5.68032435684402	4.3037807481771	4.25398926623079	4.90881290773955	4.62175885670973	4.35684807923652	4.21023299009585	5.122258567812	5.40190347160796	3.75274859140713	3.93262815702213	4.48155728070859	4.27649666564036	6.43446143244134	4.40803246613065	4.96486066424585	4.29425313644451
"SUSD2"	2.46988597627446	4.17232749165762	2.57288966842058	2.88362081628567	1.37851162325373	4.67976157351685	3.08236196955747	2.81352468929781	3.12763327972587	2.73552217729654	2.36737106564853	2.46205231879643	2.71808758396052	3.31034012061215	3.31469652565629	2.41683974191283	3.51727569320958	2.89336221076387	3.01792190799726	0.933572638261024	1.70043971814109	4.28540221886225	3.26753579806873	4.59991284218713	3.33342373372519	2.36457243229586	2.46727948045998	2.10433665981474	3.47378691161437	1.26303440583379	2.0703893278914	2.67355642399014	2.88362081628567	1.60880924267552	3.14567745519564	1.92219784839637	1.57046293102604	4.23955079661364	1.93734439215023	2.96162332828694	3.39231742277876	2.83592407425437	2.85996954822103	3.3743439890385	3.49569516262407	1.09085343045111	2.36176835941915	2.56559717585422	2.93168305705981	1.63691458035588	1.63691458035588	1.40053792958373	2.99276843076892	3.21723071622067	3.06522762277562	2.90881290773955	3.07210580048042	2.6959938131099	2.88362081628567	4.23878685958712	1.27500704749987	2.50589092972996	1.86789646399265	4.21800615028443	2.96347412397489	2.6915341649192	4.25550073314839	1.90689059560852	2.89141918684608	1.58014548442338	1.54101915313356	2.35895882583233	1.51096191927738	1.83592407425437	1.1243281350022	2.36457243229586	1.75702324650746	3.34766565630097	2.63459326844576	2.18586654531133	3.28095631383106	2.45154083301783	1.4276061727819	2.76341157447001	0.594548549550354	2.65992455840238	2.28688114778816	2.9297909977186	4.56315813040281	4.35402893805439	4.37155886261196	3.56193705962243	5.19337751056436	3.67355642399014	4.79025073883523	2.43028527297778	3.78764141448333	7.782539617754	2.22650852980868	6.42911377876734	2.65992455840238	2.611172380044	2.94110631094643	3.93734439215023	3.4262647547021	2.96716860753263	5.20828313841252	3.53106949272595	3.28392177230762	5.51759065774328	3.79389588254888	4.39711840904258	3.07382023329167	4.46858331700683	4.65363331138625	2.73984810269933	1.78240856492737	2.81966818349646	2.36176835941915	3.54843662469604	2.31324585178756	2.26603689399532	5.4937754084607	3.61823865559545	4.03298241669943	3.66106547980695	2.71369581484336	2.8094144442359	3.66334461936608	2.90110824301451	6.65663937447301
"LILRA2"	1.40053792958373	1.02147972741045	1.58014548442338	1.4276061727819	1.61823865559545	0.722466024471091	1.53605290024021	1.39506279951758	1.41142624572647	1.52105073690096	1.53106949272595	1.78659636189081	1.28688114778816	1.81557542886257	1.42223300068305	2.17312743348066	1.74846123300404	1.72683121703249	2.15055967657538	1.35049724708413	2.22032995487956	1.65992455840238	1.68706068833989	1.7311832415722	0.903038270112912	1.36737106564853	1.70487196445635	1.97819562968165	1.32192809488736	2.25096157353322	1.68706068833989	1.65535182861255	1.4541758931858	1.81147103052984	1.23266075679027	1.98913900736823	1.91838623444635	1.29865831556452	1.84398384404833	1.790772037862	1.6507645591169	1.46466826700344	1.20163386116965	1.16992500144231	1.61353165291793	1.20789285164133	2.15055967657538	2.02147972741045	1.34482849699744	1.47508488294878	2.16992500144231	1.96716860753263	2.31034012061215	1.24488705912353	1.42223300068305	1.46988597627446	0.978195629681652	1.17632277264046	1.61353165291793	1.0496307677246	2.11103131238874	1.95977015521147	1.66902676550963	0.933572638261024	1.70043971814109	1.36176835941915	1.91838623444635	2.29865831556452	1.82781902461732	1.64154602908752	2.50080205305716	1.52105073690096	1.42223300068305	2.41413553298445	2.3533232911629	0.713695814843359	1.46466826700344	1.40599235967584	1.36737106564853	2.24488705912353	1.31034012061215	0.956056652412403	1.11769504266975	1.38956681176273	1.67355642399014	2.6959938131099	1.16992500144231	0.704871964456353	2.40871186102943	1.0703893278914	0.941106310946431	1.37295209791183	1.48026512205446	1.49569516262407	1.53605290024021	3.01256867350306	1.29278174922785	1.60880924267552	1.61823865559545	0.887525270741587	0.7311832415722	1.72683121703249	0.956056652412403	1.04264433740849	2.1407786557828	0.526068811667588	1.51601514700366	1.98550043030488	1.55581615506164	0.669026765509631	2.01792190799726	1.35614381022528	1.76128527336162	2.48026512205446	1.22650852980868	1.41683974191283	2.73552217729654	0.941106310946431	2.27798474729977	1.15704371014558	2.09761079662642	0.956056652412403	1.4276061727819	1.4594316186373	1.83592407425437	1.76128527336162	1.44360665147561	0.748461233004036	1.58976348698498	0.970853654340484	1.76977173924945
"TBX5"	1.62293035092018	0.454175893185802	0.669026765509631	0.956056652412403	2.75915583380027	0.933572638261024	1.02147972741045	1.48542682717024	1.89917563048051	2.07382023329167	2.31903981556254	1.65535182861255	1.33913738491959	0.855989697308481	2.02147972741045	2.13093086982645	1.54596836910529	0.831877241191673	2.40053792958373	2.51853513898218	1.64154602908752	1.4541758931858	1.62293035092018	1.36176835941915	1.16349873228288	2.90303827011291	2.49825086752783	2.27798474729977	1.36737106564853	2.09085343045111	2.8011586560937	2.28392177230762	1.81966818349646	2.35895882583233	1.15055967657538	2.58014548442338	2.62527048937469	0.815575428862573	2.50842865253186	2.61588707391606	1.64154602908752	1.58976348698498	2.06350294230616	1.43829285157915	1.62760683812965	2.57531233068744	2.22650852980868	1.93357263826102	2.29572302453997	2.69376571221778	2.92789645372882	2.51349074558812	2.6667565918848	1.37295209791183	1.65992455840238	2.21723071622067	2.26603689399532	1.75274859140713	1.9560566524124	1.18903382439002	2.96532254836725	2.82171021503467	2.10097764772482	2.51853513898218	2.87184364850932	2.83794324189103	2.36457243229586	2.51601514700366	1.92599941855622	2.73552217729654	3.02502879449152	2.50080205305716	2.15704371014558	2.80322703643493	2.99457972421575	2.11103131238874	1.85199883711245	1.46466826700344	2.26903314645524	1.84799690655495	1.13750352374994	1.8073549220576	2.73984810269933	1.67807190511264	2.41953889151378	2.41413553298445	1.70043971814109	1.70929063572336	1.18269229751619	1.14404636961671	1.15704371014558	1.39506279951758	0.992768430768924	1.76553474636298	0.887525270741587	1.33913738491959	1.32768736417605	1.72246602447109	1.22650852980868	0.855989697308481	1.58014548442338	1.09761079662642	0.150559676575381	0.799087306074004	2.10097764772482	1.62760683812965	1.15055967657538	0.910732661902913	1.43829285157915	1.97085365434048	1.790772037862	1.01435529297707	2.17632277264046	2.91647664443772	2.02147972741045	1.11769504266975	2.01792190799726	1.03562390973072	1.81147103052984	1.31034012061215	2.17312743348066	0.641546029087524	1.08406426478847	0.839959587489532	1.82781902461732	0.333423733725192	1.02147972741045	0.454175893185802	1.11769504266975	1.09085343045111	0.389566811762726
"LETM2"	1.66902676550963	1.13750352374994	0.75702324650746	2.12101540096137	2.06350294230616	0.659924558402378	1	0.910732661902913	0.887525270741587	1.15704371014558	0.807354922057604	1.32192809488736	0.773996325111173	0.839959587489532	0.933572638261024	1	1.26303440583379	0.799087306074004	0.948600847493356	0.250961573533219	0.765534746362977	0.622930350920177	0.823749360308273	0.933572638261024	0.925999418556223	0.27500704749987	0.613531652917927	0.722466024471091	0.411426245726465	0.687060688339892	1.06350294230616	0.722466024471091	0.887525270741587	0.526068811667588	0.941106310946431	0.713695814843359	0.545968369105292	1.02856915219677	0.565597175854225	0.831877241191673	0.978195629681652	0.6959938131099	0.970853654340484	1.0703893278914	0.773996325111173	0.250961573533219	0.6959938131099	0.659924558402378	1.18903382439002	0.53605290024021	0.887525270741587	0.622930350920177	0.978195629681652	1.57531233068744	0.910732661902913	0.650764559116902	1.11103131238874	0.594548549550354	0.831877241191673	0.963474123974886	0.298658315564515	1.18269229751619	0.526068811667588	0.863938450423971	0.948600847493356	1.23878685958712	1.09761079662642	0.464668267003444	1.20789285164133	0.650764559116902	0.526068811667588	1.22650852980868	0.831877241191673	0.887525270741587	0.887525270741587	1.04264433740849	1.05658352836637	0.565597175854225	0.400537929583729	0.748461233004036	1.0071955014042	1.15704371014558	1.02147972741045	1.08406426478847	0.389566811762726	1.37295209791183	0.839959587489532	0.978195629681652	1.6915341649192	0.464668267003444	1.23878685958712	1.18269229751619	1.06350294230616	1.05658352836637	2.99457972421575	1.65992455840238	0.879705766282288	0.669026765509631	0.565597175854225	0.495695162624069	0.443606651475615	1.67355642399014	0.823749360308273	3.11935617703968	0.823749360308273	0.75702324650746	2.08746284125034	1.87578006306849	0.925999418556223	0.687060688339892	1.05658352836637	0.992768430768924	1.90689059560852	1.64616265715789	1.61353165291793	1.55090066464752	0.505890929729957	1.50589092972996	1.7311832415722	1.37295209791183	1.67355642399014	0.650764559116902	0.871843648509318	3.32768736417605	4.03386345186628	0.782408564927373	1.17632277264046	1.59931779369823	2.14404636961671	2.1407786557828	0.604071323668861
"CD93"	4.95745033634712	3.6667565918848	3.38818953715608	5.876516946565	4.39094277280254	4.71204544855369	3.71918344048179	5.16751850373522	4.96578428466209	5.83187724119167	6.22207035524718	5.98322165074267	4.89820835250872	4.82680268428583	5.68144926531496	6.56376827845203	5.41683974191283	5.58916423669977	6.28651155766423	6.23304440126558	6.10622267291912	5.02856915219677	5.4905701304462	4.43629511983936	5.54256760776422	6.67609812091222	6.33503298658685	6.19515071056471	5.4715126480455	5.96970308801354	6.17032569441556	5.81890167588564	5.01524777369894	6.22419466397043	5.40565206128037	6.51206882625186	6.04832338653781	5.51475349843975	6.67694435910691	6.65420637794429	6.15400794755902	5.3327079336406	5.91910167955939	4.95140129167431	5.17911290067856	6.28114183367197	6.39145842004967	5.56894414465471	5.36211916672566	6.13154832972926	5.82680268428583	6.08321336824898	6.31958180857156	4.31034012061215	6.21645486514476	5.55550942708326	4.91456452349394	4.01346225980656	6.17911290067856	5.75435307169213	6.1122831085982	6.3876727200125	6.50064273606281	4.71314590249026	6.20633064787105	5.32660925100527	6.05961485629722	6.47297508612399	5.72955277045397	6.19396881942197	6.55474232171032	6.782539617754	6.23668394455901	6.76075320806299	6.83541884047548	5.38922261635589	4.61999982982136	5.50303064564116	5.78528898070402	6.26491169307446	5.456149034648	5.42122329922514	6.27239650903748	5.14934066928622	6.47394922190771	6.07210580048042	6.06134418828839	5.47800105583793	5.31831684133498	4.14323013477689	4.60940039000643	4.42827641439251	4.60999129521268	5.21723071622067	5.22573765346606	4.76765479823735	3.8499992594661	4.91073266190291	4.51664555778096	4.65592421308382	4.11270013274936	4.83491342970104	4.97039353791468	4.17472598770613	6.51048727046873	4.48413813120167	5.28355142317431	5.40565206128037	4.81352468929781	4.45483390689887	6.39386233997893	4.09423606984577	6.23016457788425	5.04526821513853	5.594847089653	5.4995270242151	6.74483383749955	5.24488705912353	5.72465027173297	5.1811025507538	5.21684284283726	4.29278174922785	5.94766615679601	4.31034012061215	5.34411833452143	3.54101915313356	5.08236196955747	4.64443315240625	5.42995065740377	5.0408924306469	4.16832111573972
"CD80"	1.58014548442338	1.96716860753263	2.12101540096137	2.06350294230616	1.54596836910529	1.30451104180995	0.650764559116902	1.15704371014558	0.55581615506164	0.831877241191673	0.505890929729957	0.464668267003444	0.739848102699327	0.669026765509631	1.32768736417605	1.02856915219677	0.748461233004036	1.33913738491959	0.55581615506164	0.53605290024021	1	2.04264433740849	0.739848102699327	0.575312330687437	0.925999418556223	1.55581615506164	0.505890929729957	0.475084882948783	0.344828496997441	0.150559676575381	0.485426827170242	0.27500704749987	0.604071323668861	0.6959938131099	0.485426827170242	0.659924558402378	0.111031312388744	1.58976348698498	0.641546029087524	0.7311832415722	1.18269229751619	0.669026765509631	0.55581615506164	0.475084882948783	0.879705766282288	0.526068811667588	0.443606651475615	0.53605290024021	0.565597175854225	0.650764559116902	0.704871964456353	0.16349873228288	0.839959587489532	0.526068811667588	1.4594316186373	0.713695814843359	0.443606651475615	0.782408564927373	1.34482849699744	1.33342373372519	0.970853654340484	1.20789285164133	0.6959938131099	0.678071905112638	0.773996325111173	1.01435529297707	0.7311832415722	0.956056652412403	0.839959587489532	0.871843648509318	0.992768430768924	0.863938450423971	0.389566811762726	1.23878685958712	0.613531652917927	1.11103131238874	0.687060688339892	0.773996325111173	0.650764559116902	1.81147103052984	0.575312330687437	1.15055967657538	0.367371065648529	0.454175893185802	0.432959407276106	0.422233000683048	0.632268215499513	0.389566811762726	2.05658352836637	2.70487196445635	2.36176835941915	2.40053792958373	4.25701061820602	1.26303440583379	2.91073266190291	0.879705766282288	2.4905701304462	3.27052894238072	2.23572705983806	2.19219416528334	2.32192809488736	2.62058641045188	2.46988597627446	2.64385618977472	2.10433665981474	2.79493566280354	1.9297909977186	1.96347412397489	3.4931349223055	2.08406426478847	1.99638874644762	3.05484847699562	1.54101915313356	2.65306001710456	3.70487196445635	1.96347412397489	1.53605290024021	2.72027846523333	3.11270013274936	1.46466826700344	1.22650852980868	3.60762622084549	3.13257684267001	2.79701297783614	2.81352468929781	3.31179371775365	2.48284828306847	3.54473265593262	2.47248777146274	2.65764000520782	2.21101219348551
"MNDA"	3.29572302453997	3.72246602447109	3.19534759832222	3.64385618977472	2.20789285164133	3.35895882583233	2.7311832415722	2.8094144442359	2.82578562746479	3.32048467801769	3.33771109212829	3.29572302453997	3.18745105402733	3.63343121035563	3.3743439890385	4.70653055253812	3.37989816352469	3.36737106564853	3.53729606709084	3.16671544496642	3.3743439890385	3.50080205305716	3.64270157183323	1.83592407425437	3.12598165385472	2.01435529297707	4.06091204958787	4.38956681176273	2.87184364850932	4.37920505996061	4.38887833881199	3.10768786931437	2.1407786557828	3.69488019279919	2.70708299177171	4.2861418728343	4.34837407519116	3.12598165385472	3.49185309632967	3.3305584000308	3.53480866123175	3.52356195605701	2.84398384404833	2.65992455840238	2.55336050333533	2.79285535236249	4.42894634476948	3.96716860753263	3.35895882583233	3.21101219348551	4.81915722367497	4.37225564844579	4.79701297783614	3.1554254317472	3.18428029441938	3.83289001416474	3.17951105027151	2.67807190511264	3.76022094646651	3.86195536414487	3.84297883178833	3.52105073690096	4.12018602753186	3.39917109381982	4.70376517879341	3.83895176695194	4.08746284125034	4.24031432933371	4.22032995487956	4.81403764753998	4.42021289061078	3.8499992594661	3.23419472295381	4.71039319217052	5.04788732939655	3.89820835250872	3.94673086014031	3.67129337248158	4.22804904788446	5.13175409098481	3.33199177823206	3.88752527074159	3.61235249875266	3.17951105027151	4.10349763970334	4.90110824301451	2.54843662469604	2.58014548442338	4.33199177823206	2.88947354253111	3.68144926531496	3.4262647547021	5.27127625917593	3.22496636500027	4.15704371014558	3.39780296186249	3.16349873228288	4.27798474729977	3.94110631094643	3.66902676550963	3.57773093149008	3.55458885167764	4.5197934862411	3.68481873755322	3.81147103052984	4.13996056954546	3.28835856219366	3.95884267524324	5.17472598770613	3.42492208821069	4.58496250072116	4.30524096595448	4.44228003525258	3.21878116778407	5.54287709935414	4.19849415363908	4.86937792403133	4.57591736111815	4.63284983011771	4.43362716708478	4.68873986801449	5.16912328147676	4.32481060342048	3.37155886261196	4.10685079645022	5.05441438791731	4.38956681176273	4.22032995487956	3.23878685958712	3.97361127551947	4.06781078378962
"STX11"	0.855989697308481	1.94110631094643	1.63226821549951	2.08746284125034	1.28688114778816	1.04264433740849	1.6959938131099	2.3305584000308	1.70487196445635	3.38404980679516	3.6724253419715	3.88849973551412	1.40053792958373	1.92599941855622	2.6959938131099	3.81762325751143	1.95977015521147	1.59454854955035	2.81557542886257	4.49569516262407	3.33913738491959	1.41142624572647	2.16992500144231	1.32192809488736	2.77399632511117	4.58736499093646	4.13010717865883	3.82476785314329	2.98002530023873	4.07210580048042	3.49569516262407	2.98550043030489	2.55581615506164	4.04001567884788	3.24184018356467	4.90737141382356	4.07980475463526	1.67355642399014	4.14159627838382	4.10685079645022	3.39780296186249	2.62058641045188	3.0036022366802	2.13093086982645	2.69821847822441	4.37573453858316	4.55336050333533	3	2.99095486039699	4.2861418728343	3.96993327469786	4.3327079336406	4.34056226902641	1.61823865559545	4.05224198118114	3.13093086982645	2.76977173924945	1.8073549220576	3.73984810269933	2.40871186102943	5.05831649559082	3.93545974780529	4.88068552526112	1.49569516262407	3.90592847817313	3.87872534148011	2.5385381636298	4.81301154860562	3.66220549965362	3.73768676140986	3.91647664443772	4.51159454153741	4.22573765346606	4.51601514700366	4.61235249875266	2.21101219348551	2.16671544496642	2.58736499093646	3.59215800212536	3.64961545906341	3.60880924267552	2.57288966842058	4.33485426933163	2.13093086982645	4.50716034911752	3.29425313644451	3.93451650158608	1.41683974191283	2.75488750216347	1.16349873228288	1.20163386116965	1.27500704749987	2.91838623444635	1.82374936030827	2.21101219348551	1.97085365434048	1.72683121703249	1.89141918684608	1.62293035092018	1.96347412397489	2.94673086014031	1.76128527336162	1.75274859140713	1.58496250072116	3.68481873755322	1.63226821549951	1.74416109557041	1.34482849699744	3.22342254993494	0.903038270112912	2.81762325751143	1.82374936030827	1.55090066464752	1.37851162325373	2.21723071622067	2.18269229751619	4.30085587126876	2.03210084316702	1.30451104180995	1.51601514700366	2.37573453858316	2.0703893278914	2.47508488294878	0.985500430304885	1.09085343045111	2.31614574229336	1.63691458035588	2.4931349223055	1.41683974191283	2.24488705912353	1.72246602447109
"HMOX1"	4.19849415363908	4.42894634476948	5.01658546043445	4.83995958748953	4.4988890869768	3.96347412397489	4.0241423458978	3.76022094646651	3.70818723602071	4.18269229751619	4.72137265947682	4.78345665436024	3.95046841415012	4.36946648365072	3.83187724119167	5.70791125418517	3.95791459863299	4.53356334821451	4.78555055173926	4.18745105402733	5.59991284218713	4.30305008468167	4.29498826769145	3.56193705962243	4.1407786557828	4.82731094394967	4.80167602925359	4.48864353985378	4.20554891117303	4.65821148275179	6.23035674505615	4.52481592835751	3.11103131238874	4.77978500530113	4.77610398807316	4.70043971814109	4.05571626351254	3.64846544302731	5.00539998774259	5.17791779219584	4.51790555352995	3.50589092972996	4.68257329734758	3.62877359520165	4.16349873228288	4.07809742302666	5.62351574149055	4.30231905094883	3.4944156103975	3.790772037862	4.25550073314839	4.20554891117303	5.15704371014558	3.95233356636969	4.95930648975966	3.62993940943954	4.17712050284652	3.50462039240355	4.36387192485753	4.81608765860021	4.98959318493877	4.8860623383456	5.09169983413681	4.10768786931437	5.68313498512609	4.54843662469604	5.65706830120158	5.52888382727464	4.23725777090037	4.54411440220947	5.24107745817504	5.14200491598488	4.5909612413426	5.3327079336406	4.51159454153741	8.45454606282756	3.43429461795993	4.47313748777226	3.9136075118231	4.87430516598223	4.37712374912949	4.4262647547021	4.25247621413522	3.40053792958373	5.46270675067016	4.36106648879432	4.43962313755712	2.96532254836725	5.81736743783865	5.44161626940656	5.77952238674377	5.29755828116819	4.80838505065609	5.14323013477689	4.73226919950145	5.21761848535105	4.58074849176377	5.25625587320273	4.6915341649192	4.74038793246835	4.77188557851537	5.39437694495706	6.14608493861619	7.47953777389644	6.32210842049736	5.38301301548867	6.02613608984167	5.52293456094346	6.17492568250068	3.63459326844576	5.24792751344359	6.1568415245884	4.73768676140986	5.34801990922869	5.41142624572646	5.01256867350306	6.34731131636529	4.79701297783614	6.36071542539293	4.45088131527337	4.01524777369894	4.35120427725799	5.23150921086705	5.15218341905505	5.75835648293992	5.16188768237689	5.08363887925071	4.78816365703777	4.55826763405574	4.87085786436376	5.12680770314203
