"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0905_1623_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0127_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"BC_HKB0662_1294_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0626_3000_T"	"HKB0677_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0882_1555_T"	"BC_HKB2107_1620_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0719_3002_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0137_3002_T"	"HKB0164_3006_T"	"HKB0650_3000_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0065_3006_T"	"HKB0125_3006_T"	"HKB0182_3006_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0088_3000_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0168_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0576_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"
"CD207"	2.09423606984577	1.18269229751619	0	2.32481060342048	0	1.99276843076892	0	0	0	1.64616265715789	1.73984810269933	1.87578006306849	2.64154602908752	0.22650852980868	0.903038270112912	1.61353165291793	1.88362081628567	0.713695814843359	1.17632277264046	0.575312330687437	2.03913839390696	1.73984810269933	1.70487196445635	0.823749360308273	1.11769504266975	1.13750352374994	0.748461233004036	0.84799690655495	0.495695162624069	0.111031312388744	1.04264433740849	0.495695162624069	0	0.807354922057604	0.31034012061215	0.20163386116965	0.53605290024021	3.39506279951758	1.6959938131099	0.823749360308273	1.11103131238874	1.82781902461732	2.03562390973072	0	1.4905701304462	1.51601514700366	1.29865831556452	0	0.903038270112912	0	0.831877241191673	0.516015147003665	0.516015147003665	1.16992500144231	3.36876834909033	0.22650852980868	3.07895134139482	0.31034012061215	1.86393845042397	1.16349873228288	0.545968369105292	1.17632277264046	0.0840642647884745	1.14404636961671	1.13750352374994	0.298658315564515	1.25096157353322	1.61353165291793	1.17632277264046	4.95791459863299	5.01033228328482	3.41818994794577	5.18705508996806	2.07724299893246	0.831877241191673	0	2.15704371014558	0.956056652412403	0.992768430768924	0.84799690655495	1.4594316186373	1.54101915313356	0.895302621333307	1.09761079662642	0.713695814843359	0.475084882948783	0.594548549550354	0.863938450423971	0.855989697308481	2.23572705983806	1.49569516262407	1.85598969730848	0.992768430768924	0.367371065648529	0.704871964456353	0.150559676575381	1.23878685958712	0.505890929729957	0.20163386116965	2.17951105027151	0.839959587489532	0.356143810225275	2.78868571061353	0.333423733725192	0.799087306074004	1.48026512205446	0.31034012061215	0	0.27500704749987	1.70487196445635	0
"CD1E"	2.76553474636298	0	3.10601323762212	1.18269229751619	3.74738739965272	1.0703893278914	0	2	1.18903382439002	3.78972925137577	2.79285535236249	1.34482849699744	1.37295209791183	1.11769504266975	1.05658352836637	1.41142624572647	2.78868571061353	1.40599235967584	1.67355642399014	1.95977015521147	3.41142624572647	2.46466826700344	2.799087306074	1.59454854955035	2.23878685958712	1.09761079662642	2.96901230751632	1.94110631094643	1.31614574229336	1.1243281350022	1.53106949272595	1.10433665981474	1.61823865559545	1.02856915219677	0.238786859587116	0.739848102699327	0.333423733725192	2.64846544302731	0.422233000683048	1.72683121703249	0.807354922057604	0.879705766282288	0.863938450423971	1.21412480535285	0	0	0	0	1.10433665981474	0	1.22650852980868	0.464668267003444	1.15055967657538	1.83592407425437	3.31469652565629	1.15704371014558	3.15055967657538	1.0703893278914	3.10936055940423	1.37851162325373	1.60880924267552	1.28688114778816	0.16349873228288	0.641546029087524	3.01435529297707	1.10433665981474	0.963474123974886	1.44890095114513	1.92599941855622	2.21101219348551	2	1.61353165291793	3.13093086982645	3.34624777408278	0	2.41142624572647	0.356143810225275	0.389566811762726	0.443606651475615	0.650764559116902	1.11103131238874	0.263034405833794	1.11769504266975	1.19534759832222	0.773996325111173	0.604071323668861	0.545968369105292	1.25096157353322	1.81147103052984	1.36737106564853	0.475084882948783	1.10433665981474	1.70487196445635	0.985500430304885	1.07724299893246	0.454175893185802	1.33342373372519	0.367371065648529	0.475084882948783	0.941106310946431	0.933572638261024	0.20163386116965	0.918386234446348	0.956056652412403	0.948600847493356	0.367371065648529	0.475084882948783	0.333423733725192	0.356143810225275	1.11103131238874	0.070389327891398
"FCER1A"	0.941106310946431	0	0	2.48542682717024	0	0	0	0	1.83995958748953	2.10097764772482	1.56071495447448	2.18269229751619	1.97085365434048	0.790772037862	1.36176835941915	1.41683974191283	3.33628338786443	0.333423733725192	0.687060688339892	1.02147972741045	2.95977015521147	3.99367436175058	5.24336442569366	1.56559717585423	1.96716860753263	1.24488705912353	0.887525270741587	1.11103131238874	0.622930350920177	1.68257329734758	1.23266075679027	2.6959938131099	0	0.20163386116965	0.111031312388744	0.189033824390017	0.464668267003444	3.07724299893246	0.0840642647884745	0.773996325111173	0.422233000683048	1.50080205305716	1.62760683812965	1.13750352374994	0	0	1.8073549220576	0	0	0	0	1.87578006306849	2.78240856492737	3.93168305705981	3.86591881455221	2.56315813040281	4.17712050284652	3.13093086982645	4.52481592835751	2.4032677223393	3.08406426478847	2.43028527297778	1.87578006306849	1.40053792958373	3.94766615679601	2.50842865253186	2.47248777146274	2.36457243229586	2.0071955014042	3.09929520433778	3.34056226902641	2.06350294230616	3.70265754339091	1.82781902461732	0	0	0.650764559116902	0.111031312388744	0.189033824390017	0.485426827170242	1.30451104180995	0.650764559116902	1.9297909977186	1.0703893278914	1.97819562968165	0.622930350920177	1.63226821549951	0.678071905112638	2.4905701304462	1.97819562968165	0.895302621333307	1.51601514700366	2.85996954822103	0.807354922057604	2.16671544496642	1.43829285157915	2.0703893278914	0.739848102699327	0.903038270112912	1.43295940727611	1.4276061727819	1.02856915219677	1.38404980679516	1.37295209791183	1.09761079662642	1.55581615506164	1.01435529297707	0.464668267003444	0.669026765509631	1.06350294230616	0.575312330687437
"CD1B"	2.66902676550963	0	3.52857131887076	1.18903382439002	0	0	0	0	0	3.27798474729977	1.46988597627446	0.263034405833794	0.367371065648529	0.799087306074004	0.7311832415722	0.298658315564515	0.933572638261024	0.594548549550354	0.516015147003665	0.839959587489532	1.97085365434048	1.38404980679516	0.895302621333307	0.765534746362977	0.669026765509631	0.443606651475615	2.26303440583379	0.992768430768924	0.669026765509631	0.55581615506164	0.250961573533219	0.333423733725192	0	0.422233000683048	0	0.16349873228288	0.16349873228288	2.27798474729977	0	1.18903382439002	0.31034012061215	0.16349873228288	0	0	0	0	0	0	0	0	0	0.0976107966264223	0.20163386116965	1.04264433740849	1.31614574229336	0.0976107966264223	1.1243281350022	0.176322772640463	0.925999418556223	0.356143810225275	0.333423733725192	0.20163386116965	0.150559676575381	0.16349873228288	1.20163386116965	0.111031312388744	0.443606651475615	0.443606651475615	0.411426245726465	0.485426827170242	0.27500704749987	0.422233000683048	1.1243281350022	2.38128337250378	0	0	0.263034405833794	0.0840642647884745	0.214124805352847	0.37851162325373	0.20163386116965	0.070389327891398	0.389566811762726	0.495695162624069	0	0.214124805352847	0	0.238786859587116	0.505890929729957	0.22650852980868	0.124328135002202	0	0.594548549550354	0.22650852980868	0.286881147788162	0.298658315564515	0.454175893185802	0	0.0565835283663675	0.485426827170242	0.263034405833794	0	0	0.344828496997441	0.137503523749935	0	0.20163386116965	0.27500704749987	0.0565835283663675	0.0976107966264223	0
"CD1C"	1.88362081628567	1.22650852980868	1.0703893278914	2.82374936030827	0	1.4276061727819	0	1.78240856492737	0	3.31179371775365	2.03913839390696	1.84398384404833	1.13093086982645	0.807354922057604	1.31614574229336	0.790772037862	2.0496307677246	1.0071955014042	0.948600847493356	1.46988597627446	2.3533232911629	2.71149490665009	2.45680614923047	1.52105073690096	1.56071495447448	0.604071323668861	2.66902676550963	1.71808758396052	0.910732661902913	1.1243281350022	0.992768430768924	1.36176835941915	0	0.389566811762726	0.176322772640463	0.356143810225275	0.31034012061215	1.73552217729654	0.298658315564515	0.933572638261024	0.516015147003665	0.790772037862	2.16992500144231	1.799087306074	0.887525270741587	1.56071495447448	1.43295940727611	0	0.687060688339892	0.815575428862573	1.06350294230616	0.575312330687437	0.855989697308481	1.94110631094643	2.69821847822441	0.75702324650746	2.75915583380027	1.38956681176273	2.8972404255748	1.36737106564853	1.57531233068744	1.19534759832222	0.526068811667588	0.495695162624069	2.89336221076387	0.815575428862573	0.650764559116902	1.59931779369823	1.66448284036468	1.8073549220576	1.32192809488736	0.84799690655495	2.70929063572336	2.53605290024021	0.632268215499513	0	0.214124805352847	0.16349873228288	0.31034012061215	0.356143810225275	0.584962500721156	0.111031312388744	1.15704371014558	0.53605290024021	1.41683974191283	0.495695162624069	0.594548549550354	0.613531652917927	0.84799690655495	1.35049724708413	0.55581615506164	0.713695814843359	1.30451104180995	0.526068811667588	0.879705766282288	0.263034405833794	1.18903382439002	0.422233000683048	0.124328135002202	0.7311832415722	0.37851162325373	0.27500704749987	0.687060688339892	0.963474123974886	0.584962500721156	0.443606651475615	0.367371065648529	0.214124805352847	0.0976107966264223	0.773996325111173	0.0976107966264223
"S100B"	2.51853513898218	3.4594316186373	0	0	0	3.3547342399706	0	1.35049724708413	1.87184364850932	2.59215800212536	1.49569516262407	2.72465027173297	1.799087306074	1.70487196445635	1.6959938131099	1.73552217729654	1.62293035092018	1.41142624572647	2.08065766334523	1.48542682717024	3.82374936030827	3.05658352836637	2.76765479823735	5.55243855525354	1.71808758396052	2.36457243229586	2.89336221076387	3.71369581484336	0.505890929729957	4.15218341905505	0.970853654340484	0.516015147003665	0	0.985500430304885	1.29865831556452	0.704871964456353	1.13750352374994	6.76765479823735	6.46401472450489	1.38956681176273	0.895302621333307	4.17312743348066	5.30997649237056	3.97636363573276	4.54287709935414	5.08236196955747	2.8073549220576	6.52309143530243	3.89044669267991	0	1.25701061820602	2.23266075679027	2.98550043030489	2.77399632511117	3.34340782229781	2.8094144442359	5.96462966672059	2.52606881166759	3.77082904603249	2.95046841415012	2.83995958748953	2.90881290773955	7.3876727200125	3.15704371014558	4.29865831556452	1.77399632511117	3.84297883178833	1.87184364850932	3.78240856492737	1.76128527336162	2.74846123300404	1.73552217729654	3.29865831556452	1.30451104180995	1.24488705912353	1.87970576628229	6.59275601044103	3.31034012061215	0.704871964456353	0.432959407276106	1.83187724119167	7.85099939471647	1.32192809488736	1.58014548442338	0.704871964456353	0.594548549550354	1.37851162325373	0.55581615506164	1.59931779369823	1.22650852980868	0.22650852980868	1.40053792958373	1.04264433740849	1.93357263826102	2.15055967657538	0.956056652412403	1.51601514700366	0.495695162624069	1.04264433740849	1.11103131238874	0.432959407276106	0.53605290024021	1.11103131238874	1.81966818349646	1.09085343045111	0.137503523749935	1.28688114778816	0.739848102699327	0.070389327891398	2.65764000520782	0.124328135002202
"IL22RA2"	0	0.526068811667588	0	1.25096157353322	0	0	0	0	0	0.985500430304885	0.20163386116965	0.0976107966264223	0.879705766282288	1.58014548442338	0.0840642647884745	0.27500704749987	0.344828496997441	0.400537929583729	0.400537929583729	0.137503523749935	0.0976107966264223	0.970853654340484	0.0840642647884745	2.16349873228288	0.356143810225275	0.214124805352847	0.070389327891398	0.575312330687437	0	0.0426443374084937	0.0285691521967709	0.150559676575381	1.0496307677246	1.4905701304462	0.356143810225275	3.1407786557828	0.298658315564515	0.831877241191673	0.321928094887362	0.0840642647884745	0.286881147788162	0.298658315564515	0	0	0	0	0	0	0.641546029087524	0	0.622930350920177	0.0143552929770701	0	0.0285691521967709	0.16349873228288	0	0.238786859587116	0.16349873228288	0.0285691521967709	0.0285691521967709	0.0285691521967709	0.286881147788162	0	0.0565835283663675	0.0285691521967709	0	0.137503523749935	0.0285691521967709	0.333423733725192	0.0840642647884745	0.321928094887362	0.622930350920177	0.124328135002202	1.04264433740849	1.0071955014042	0	0.31034012061215	3.62175885670973	0.321928094887362	1.43295940727611	0.495695162624069	0.604071323668861	0.454175893185802	0.0426443374084937	0.0426443374084937	0.111031312388744	0	0.53605290024021	0.0840642647884745	0.111031312388744	0	0.0426443374084937	0.0426443374084937	0.070389327891398	0.0565835283663675	0.0426443374084937	0	0.263034405833794	0	0	0.0285691521967709	0.0565835283663675	0.238786859587116	0.214124805352847	0.0285691521967709	0	0.55581615506164	0.16349873228288	0	0.0285691521967709	0.137503523749935
"HLA.DQB2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCL22"	2.61588707391606	0.84799690655495	1.30451104180995	1.41142624572647	3.7771566660045	2.95791459863299	2.59454854955035	0.622930350920177	1.25701061820602	3.16671544496642	1.84799690655495	2.23266075679027	1.91073266190291	2.41413553298445	1.47508488294878	1.84799690655495	2.114367024952	2.93922657772821	1.44360665147561	1.58976348698498	2.78450398292957	2.67129337248158	1.51096191927738	1.50589092972996	1.56071495447448	1.4541758931858	2.15055967657538	2.32768736417605	2.6667565918848	1.40053792958373	1.68257329734758	1.18269229751619	1.76977173924945	2.84599177066457	0.584962500721156	1.60880924267552	1.19534759832222	1.42223300068305	1.02147972741045	1.89917563048051	0.321928094887362	0.831877241191673	0	1.46988597627446	1.09085343045111	0	1.14404636961671	0.895302621333307	0	0	1.55090066464752	0.815575428862573	1.40053792958373	1.62760683812965	2.68481873755322	0.799087306074004	2.91838623444635	0.475084882948783	1.26303440583379	2.24184018356467	1.52105073690096	1.33913738491959	0.37851162325373	1.07724299893246	2.56315813040281	1.0703893278914	0.584962500721156	1.7311832415722	1.35049724708413	1.61823865559545	0.16349873228288	1.6959938131099	1.95977015521147	2.30742852519225	0.978195629681652	1.27500704749987	1.11769504266975	0.641546029087524	0.782408564927373	1.09761079662642	1.37295209791183	0.526068811667588	1.93357263826102	1.25096157353322	1.20789285164133	0.963474123974886	1.37295209791183	2.81762325751143	1.50080205305716	2.29572302453997	1.53106949272595	1.25096157353322	1.60407132366886	1.4276061727819	0.933572638261024	0.863938450423971	1.91456452349394	1.43295940727611	0.948600847493356	1.36737106564853	1.34482849699744	0.831877241191673	2.24488705912353	0.933572638261024	0.765534746362977	2.03562390973072	1.89530262133331	1.80322703643493	0.545968369105292	1.1243281350022	0.27500704749987
"CCL17"	3.44228003525258	0	2.81966818349646	0	0	2.37851162325373	1.81147103052984	0	0	3.57167680997093	1.4541758931858	1.61823865559545	1.32192809488736	3.32768736417605	1.9560566524124	1.16349873228288	1.78240856492737	2.59454854955035	1.0071955014042	1.36176835941915	3.37155886261196	1.89530262133331	2.39506279951758	3.26603689399532	2.03913839390696	2.20789285164133	1.67355642399014	1.95977015521147	1.52105073690096	0.20163386116965	1.16349873228288	1.37295209791183	2.79701297783614	2.37295209791183	1.48026512205446	2.57531233068744	0.887525270741587	2.60169651648096	0.933572638261024	1.14404636961671	0.356143810225275	1.11103131238874	0	0	0	0	1.52606881166759	0	0	0	0	0.516015147003665	1.15055967657538	0.748461233004036	2.84599177066457	0.622930350920177	3.14241343787374	0.632268215499513	1.64154602908752	1.04264433740849	0.604071323668861	0.839959587489532	0.298658315564515	1.03562390973072	1.7311832415722	0.659924558402378	0.454175893185802	0.669026765509631	0.933572638261024	0.722466024471091	0	0.992768430768924	1.38956681176273	3.83491342970104	1.99276843076892	0	0.400537929583729	0.505890929729957	0.641546029087524	0.356143810225275	0.422233000683048	0.565597175854225	1.66448284036468	0.584962500721156	0.790772037862	0.124328135002202	1.02147972741045	2.28095631383106	2.31903981556254	1.43295940727611	0.704871964456353	0.807354922057604	1.22650852980868	1.49569516262407	0	0.55581615506164	1.14404636961671	0.659924558402378	0.7311832415722	0.659924558402378	0.400537929583729	0.748461233004036	1.55090066464752	1.84799690655495	1.09085343045111	0.516015147003665	1.67355642399014	1.25096157353322	0.137503523749935	1.43295940727611	0.137503523749935
"HPGDS"	2.06695024392463	0.807354922057604	3.35755200461808	0	2.45680614923047	0.765534746362977	0.839959587489532	3.03562390973072	1.86393845042397	0.641546029087524	1.0496307677246	1.65992455840238	1.54596836910529	1.33913738491959	1.11103131238874	2.24792751344359	1.81557542886257	1.17632277264046	0.863938450423971	1.91456452349394	2.0703893278914	2.06004738366994	2.10433665981474	0.956056652412403	0.903038270112912	2.12763327972587	1.84398384404833	2.14404636961671	1.57531233068744	2.60880924267552	2.73552217729654	2.08406426478847	0.933572638261024	0.765534746362977	1.24488705912353	1.26903314645524	0.879705766282288	1.83995958748953	1.4905701304462	1.58014548442338	0.687060688339892	0.941106310946431	2.91456452349394	3.44757919654888	3.01792190799726	2.09761079662642	1.94485844580754	2.34766565630097	1.02147972741045	2.45680614923047	2.89141918684608	1.68257329734758	2.71369581484336	1.67807190511264	2.43562859405209	2.03562390973072	2.77399632511117	1.07724299893246	1.84398384404833	1.24488705912353	1.44360665147561	2.28095631383106	2.38128337250378	1.97085365434048	3.01613970265525	2.49569516262407	2.5385381636298	1.39506279951758	2.55336050333533	2.99276843076892	3.98276546258365	1.54596836910529	2.99095486039699	1.02147972741045	2.22032995487956	2.19219416528334	0.575312330687437	0.238786859587116	0.933572638261024	0.871843648509318	0.505890929729957	0.765534746362977	1.70929063572336	1.9560566524124	1.4541758931858	1.93357263826102	1.36737106564853	1.48542682717024	2.05311133645956	2.09085343045111	1.19534759832222	2.17632277264046	2.55581615506164	1.40053792958373	0.978195629681652	1.58014548442338	2.27202318906105	2.44360665147561	1.72246602447109	3.18745105402733	2.40599235967584	2.35614381022528	1.58496250072116	2.44625622988956	1.63226821549951	2.02502879449152	1.81557542886257	1.44360665147561	2.41953889151378	1.15055967657538	1.87184364850932
"CXCL8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSF2"	0	0	0	0	0	0	0	0	0	0.411426245726465	0.20163386116965	0.443606651475615	0	0.263034405833794	0.250961573533219	0	0.070389327891398	0.22650852980868	0	0.111031312388744	0.20163386116965	0.263034405833794	0	0.604071323668861	0.31034012061215	0.238786859587116	0.150559676575381	0	0	0	0	0.0565835283663675	0	0.31034012061215	0.0976107966264223	0.75702324650746	0	0.356143810225275	0.356143810225275	0.238786859587116	0	0.150559676575381	0	0	0	0	0	0	0	0	0	0	0.0976107966264223	0	0.124328135002202	0	0.389566811762726	0.176322772640463	0	0.27500704749987	0	0.286881147788162	0.111031312388744	0	0.948600847493356	0	0	0	0.176322772640463	0.31034012061215	0.111031312388744	0	0.454175893185802	0.250961573533219	0	0	0.16349873228288	0	0.0840642647884745	0.070389327891398	0.263034405833794	0.432959407276106	0.150559676575381	0.0840642647884745	0.176322772640463	0	0.0976107966264223	0.16349873228288	0	0.344828496997441	0.0976107966264223	0.0840642647884745	0	0	0	0	0.124328135002202	0.0976107966264223	0	0	0	0	0	0	0.189033824390017	0.111031312388744	0	0	0	0	0.0976107966264223
"NRG1"	1.76128527336162	2.75915583380027	1.13093086982645	2.3305584000308	4.13010717865883	0	2.34766565630097	3.04439411935845	1.21412480535285	0.941106310946431	0.839959587489532	3.80219321694183	1.73984810269933	1.44890095114513	1.24488705912353	2.33342373372519	1.4541758931858	0.650764559116902	0.978195629681652	1.59454854955035	0.454175893185802	2.7158933705476	1.98550043030488	1.0071955014042	1.08406426478847	1.83592407425437	0.970853654340484	0.823749360308273	0.27500704749987	0.992768430768924	0.815575428862573	1.08406426478847	0.713695814843359	1.0071955014042	0.070389327891398	1.43295940727611	2.05658352836637	3.31469652565629	2.16349873228288	1.60407132366886	0.584962500721156	0.6959938131099	1.97452931248388	0.879705766282288	0	0	0.807354922057604	0	0	0	0	0.925999418556223	1.0703893278914	2.07382023329167	3.5837597536395	0.443606651475615	0.526068811667588	1.81966818349646	1.87970576628229	1.39506279951758	0.622930350920177	2.39231742277876	0.070389327891398	0.505890929729957	2.46205231879643	1.05658352836637	0.443606651475615	2.8011586560937	3.14241343787374	0.641546029087524	0.31034012061215	1.96716860753263	3.08746284125034	0.443606651475615	1.9297909977186	2.50080205305716	1.05658352836637	0.516015147003665	2.73335434061383	1.73984810269933	0.722466024471091	1.74416109557041	2.31614574229336	1.0703893278914	2.09085343045111	4.44426950241348	1.15704371014558	1.73552217729654	1.51096191927738	2.45154083301783	1.96347412397489	1.74416109557041	1.97819562968165	2.38128337250378	2.02856915219677	0.678071905112638	1.87970576628229	2.13093086982645	1.39506279951758	0.454175893185802	1.02147972741045	1.91073266190291	1.59454854955035	1.04264433740849	1.7311832415722	2.34482849699744	0.613531652917927	2.96716860753263	3.30597052098439	1.76553474636298	2.79493566280354
"MMP1"	1.37851162325373	1.80322703643493	0	2.78450398292957	2.16027483140859	3.55704241526372	3.49697358099828	2.29865831556452	1.29865831556452	0.584962500721156	2.84197311892718	0.879705766282288	6.32264926213102	3.21412480535285	0.464668267003444	2.91456452349394	0.432959407276106	5.73741636593706	3.8923910259134	1.31034012061215	0.400537929583729	1.52606881166759	2.07382023329167	6.01100356443267	1.10433665981474	0.748461233004036	0.31034012061215	1	0.839959587489532	1.65535182861255	0.669026765509631	1.86789646399265	4.09085343045111	6.35720008486005	5.72301239639237	6.66831771991572	7.54295446187881	2.56071495447448	3.51349074558812	8.1103528023268	0.6959938131099	3.90689059560852	1.49569516262407	0	0.669026765509631	0	1.75702324650746	0	0	5.22650852980868	3.23112515787905	1.32768736417605	2.06004738366994	0.344828496997441	0.189033824390017	0.124328135002202	3.99729240763651	0.505890929729957	0.0426443374084937	0.584962500721156	0.263034405833794	1.13093086982645	0	1.75702324650746	0.575312330687437	0.356143810225275	0.214124805352847	2.0496307677246	0.176322772640463	0.678071905112638	5.22149045504206	3.19219416528334	1.53106949272595	1.02856915219677	5.22881869049588	1.6915341649192	6.52418907844937	3.28688114778816	5.33127526714661	6.62789861587175	6.56331069160856	5.13709360897494	5.80529245560071	2.86591881455221	2.01077983875324	4.31324585178756	4.81762325751143	3.55826763405574	1.7311832415722	3.29425313644451	6.03210084316702	3.28835856219366	0.0976107966264223	5.79311555527435	3.70043971814109	1.50589092972996	0.333423733725192	2.02147972741045	1.13093086982645	1.29278174922785	3.18269229751619	5.18903382439002	4.29792505250381	4.40871186102943	3.7158933705476	3.24944534108584	3.24031432933371	6.05093696522523	4.20633064787105	2.22650852980868	1.83592407425437
"ACTBL2"	0	0	0.594548549550354	4.12018602753186	0	0	0	0	0	0.0565835283663675	0.0840642647884745	0.111031312388744	0.150559676575381	0.0426443374084937	0	0.150559676575381	0.0565835283663675	0	0.0143552929770701	0.0285691521967709	0.0565835283663675	0.111031312388744	0.137503523749935	0.669026765509631	0	0.0426443374084937	0	0	0.0426443374084937	0.356143810225275	0.0285691521967709	0.333423733725192	1	1.53106949272595	0	0.0426443374084937	0.0143552929770701	0.0565835283663675	0.0426443374084937	0.475084882948783	0.0426443374084937	0.286881147788162	1.38956681176273	0	1.11769504266975	2	0	4.5765221379205	1.93734439215023	1.31034012061215	0.584962500721156	0.0565835283663675	0	0.0840642647884745	0.0840642647884745	0.0840642647884745	0.400537929583729	0.263034405833794	0.124328135002202	0	0.0285691521967709	0.124328135002202	0	0	0.0840642647884745	0	0	0.321928094887362	0.111031312388744	0.176322772640463	0.0285691521967709	0.0143552929770701	0.16349873228288	0.321928094887362	4.79337571126475	2.30158764660319	2.03210084316702	0.356143810225275	0.111031312388744	0.0143552929770701	0.641546029087524	0.16349873228288	0.516015147003665	0.0565835283663675	0.150559676575381	0.411426245726465	0.189033824390017	0.189033824390017	0	0.443606651475615	0.0840642647884745	0.176322772640463	0	0.22650852980868	0.150559676575381	0.0565835283663675	0.0285691521967709	0.070389327891398	0	0.0285691521967709	0.0565835283663675	0	0.137503523749935	0	0.0426443374084937	0.238786859587116	0.137503523749935	0.22650852980868	0.137503523749935	0.137503523749935	0.0976107966264223
